股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1101,台泥,24.75,25.0,25.0,24.7,38.62,52.61,71.15,0.15,0.03,0.12,26.26,24.08,21.9,13029,20390,0.64,1904.06,15.24,1.0,4.04,2026-04-21,2026-04-21 09:12:15
1102,亞泥,35.3,35.2,35.45,35.05,39.93,54.08,52.0,0.11,0.11,0.0,36.15,35.17,34.19,11743,11855,0.99,1251.94,11.81,2.2,6.23,2026-04-21,2026-04-21 09:12:16
1103,嘉泥,13.85,13.95,14.0,13.8,61.49,69.32,61.29,0.04,0.02,0.02,14.05,13.76,13.47,352,273,1.29,91.24,16.49,0.55,3.97,2026-04-21,2026-04-21 09:12:17
1104,環泥,29.2,29.3,29.3,29.1,32.27,31.53,36.73,-0.08,-0.07,-0.01,29.79,29.39,28.99,507,754,0.67,200.51,11.45,1.7,5.82,2026-04-21,2026-04-21 09:12:18
1108,幸福,14.75,14.75,14.85,14.75,38.42,46.53,42.86,-0.05,-0.05,0.0,14.96,14.83,14.7,227,235,0.97,59.7,6.83,0.75,5.08,2026-04-21,2026-04-21 09:12:19
1109,信大,15.45,15.5,15.55,15.4,56.11,64.74,72.73,0.03,0.01,0.02,15.58,15.34,15.1,140,174,0.81,52.71,15.0,0.9,5.83,2026-04-21,2026-04-21 09:12:20
1110,東泥,15.6,15.7,15.75,15.4,68.88,73.21,52.78,-0.0,-0.11,0.1,16.06,15.25,14.44,123,183,0.67,88.9,43.33,0.3,1.92,2026-04-21,2026-04-21 09:12:21
1201,味全,13.2,13.15,13.25,13.1,21.71,24.94,41.67,-0.19,-0.19,0.01,13.61,13.39,13.18,395,479,0.83,66.8,33.0,0.5,3.79,2026-04-21,2026-04-21 09:12:22
1203,味王,43.8,44.0,44.2,43.55,92.96,90.82,90.65,1.06,0.63,0.44,44.09,40.62,37.14,66,62,1.07,104.12,24.2,1.2,2.74,2026-04-21,2026-04-21 09:12:23
1210,大成,54.1,55.0,55.1,54.0,37.63,39.49,46.67,0.46,0.58,-0.12,55.17,54.42,53.67,3473,2649,1.31,452.66,12.52,2.83,5.23,2026-04-21,2026-04-21 09:12:24
1213,大飲,9.07,8.98,9.14,8.95,40.86,46.39,34.38,-0.16,-0.13,-0.03,10.08,9.53,8.98,79,33,2.33,5.14,,0.35,3.86,2026-04-21,2026-04-21 09:12:25
1215,卜蜂,142.5,144.5,144.5,142.5,47.6,57.31,56.1,-1.62,-2.02,0.4,148.5,142.53,136.55,901,1007,0.89,420.08,13.74,7.0,4.91,2026-04-21,2026-04-21 09:12:26
1216,統一,72.0,72.6,72.8,71.9,60.2,66.48,50.75,0.23,0.12,0.11,73.81,71.88,69.95,10942,10634,1.03,4091.05,20.93,3.0,4.17,2026-04-21,2026-04-21 09:12:27
1217,愛之味,10.35,10.4,10.4,10.35,76.61,70.58,45.45,0.01,-0.01,0.02,10.45,10.29,10.14,321,514,0.63,51.18,24.64,0.25,2.42,2026-04-21,2026-04-21 09:12:28
1218,泰山,19.0,19.0,19.05,18.9,26.8,34.16,36.0,0.07,0.16,-0.08,19.6,19.26,18.92,533,951,0.56,92.4,14.62,1.35,7.11,2026-04-21,2026-04-21 09:12:29
1219,福壽,14.05,14.1,14.15,14.0,42.89,51.98,47.06,0.15,0.16,-0.01,14.59,14.03,13.47,341,733,0.47,47.94,31.22,0.5,3.56,2026-04-21,2026-04-21 09:12:30
1220,台榮,12.6,12.5,12.6,12.5,54.77,58.01,44.0,-0.02,-0.05,0.02,12.81,12.55,12.29,115,144,0.8,22.23,157.5,0.7,5.56,2026-04-21,2026-04-21 09:12:31
1225,福懋油,33.35,33.95,34.3,33.35,65.55,67.84,59.62,0.68,0.65,0.04,34.54,32.64,30.74,587,378,1.55,80.8,20.59,0.14,0.42,2026-04-21,2026-04-21 09:12:31
1227,佳格,30.1,30.15,30.25,30.0,27.26,26.28,47.3,0.06,0.11,-0.05,30.93,30.29,29.64,953,1238,0.77,273.43,22.63,1.4,4.65,2026-04-21,2026-04-21 09:12:32
1229,聯華,43.65,43.8,43.8,43.5,17.18,22.04,33.33,-0.21,-0.13,-0.08,45.44,44.48,43.51,3162,2769,1.14,780.78,16.98,1.3,2.98,2026-04-21,2026-04-21 09:12:33
1231,聯華食,88.7,89.1,89.4,88.7,10.08,20.36,32.14,-0.21,0.16,-0.38,94.16,91.17,88.19,454,310,1.46,264.73,23.28,1.6,1.8,2026-04-21,2026-04-21 09:12:34
1232,大統益,150.5,151.5,152.0,150.0,59.75,65.03,53.33,0.24,0.19,0.05,151.07,149.97,148.88,69,78,0.89,240.76,18.26,7.0,4.65,2026-04-21,2026-04-21 09:12:35
1233,天仁,28.7,29.0,29.0,28.6,36.35,52.68,45.0,-0.48,-0.57,0.09,30.23,29.25,28.28,14,17,0.79,25.99,38.27,0.95,3.31,2026-04-21,2026-04-21 09:12:36
1234,黑松,36.0,36.3,36.3,35.85,61.07,57.26,54.55,-0.07,-0.14,0.07,36.28,35.91,35.54,175,129,1.36,144.67,18.0,1.65,4.58,2026-04-21,2026-04-21 09:12:37
1235,興泰,46.55,46.3,46.8,45.95,91.65,85.57,82.16,1.57,0.82,0.75,47.94,41.54,35.14,69,77,0.9,21.16,,0.5,1.07,2026-04-21,2026-04-21 09:12:38
1236,宏亞,25.45,26.6,26.9,25.1,52.45,57.62,43.02,-0.08,-0.11,0.02,27.35,26.26,25.17,214,90,2.37,22.06,,0.6,2.36,2026-04-21,2026-04-21 09:12:39
1256,鮮活果汁-KY,165.5,162.5,166.0,161.0,84.76,71.81,67.78,0.93,-0.99,1.92,162.17,151.7,141.23,67,69,0.96,59.2,14.84,4.66,2.82,2026-04-21,2026-04-21 09:12:40
1301,台塑,51.8,52.7,53.0,51.6,65.56,68.17,58.6,1.62,1.12,0.5,55.34,48.79,42.25,21118,32666,0.65,3297.45,37.75,0.5,0.97,2026-04-21,2026-04-21 09:12:42
1303,南亞,88.4,86.6,89.5,86.6,67.42,70.46,58.14,2.39,1.7,0.69,93.58,81.5,69.43,58307,89456,0.65,7010.85,155.09,0.7,0.79,2026-04-21,2026-04-21 09:12:43
1304,台聚,14.55,14.75,14.8,14.3,9.28,14.98,28.76,0.25,0.65,-0.4,18.5,16.13,13.76,9695,13402,0.72,156.02,,0.2,1.37,2026-04-21,2026-04-21 09:12:44
1305,華夏,14.45,14.7,14.75,14.25,12.44,20.82,29.32,0.19,0.66,-0.47,19.1,16.79,14.48,6140,10363,0.59,83.96,,0.15,1.04,2026-04-21,2026-04-21 09:12:45
1307,三芳,31.5,31.5,31.75,31.45,35.2,38.49,26.43,-0.48,-0.39,-0.09,35.07,32.59,30.1,475,559,0.85,125.31,11.09,2.7,8.57,2026-04-21,2026-04-21 09:12:46
1308,亞聚,15.35,15.45,15.45,15.1,9.62,11.91,22.82,-0.03,0.36,-0.39,19.57,17.15,14.73,4082,5883,0.69,91.14,56.85,0.25,1.63,2026-04-21,2026-04-21 09:12:47
1309,台達化,19.1,19.05,19.45,18.5,9.51,18.91,31.18,0.87,1.73,-0.86,26.65,21.99,17.32,10122,13072,0.77,75.94,,0.2,1.05,2026-04-21,2026-04-21 09:12:48
1310,台苯,9.91,9.72,9.96,9.67,12.25,13.45,28.11,-0.18,-0.01,-0.17,11.95,10.75,9.54,4578,6972,0.66,52.31,38.12,,,2026-04-21,2026-04-21 09:12:49
1312,國喬,13.0,12.8,13.25,12.8,35.72,42.65,40.8,0.02,0.05,-0.03,14.8,13.6,12.4,12952,20405,0.63,148.4,19.7,,,2026-04-21,2026-04-21 09:12:50
1313,聯成,11.9,12.0,12.05,11.85,27.59,33.67,34.02,-0.01,0.1,-0.11,13.46,12.5,11.54,3053,6873,0.44,158.37,,0.15,1.26,2026-04-21,2026-04-21 09:12:51
1314,中石化,7.76,7.79,7.81,7.7,32.96,30.76,35.85,-0.17,-0.13,-0.04,8.53,8.04,7.56,13110,20770,0.63,293.7,4.46,,,2026-04-21,2026-04-21 09:12:52
1315,達新,65.5,65.6,65.7,65.3,42.35,40.71,72.22,0.36,0.14,0.22,65.75,63.96,62.17,27,30,0.93,62.57,42.26,4.5,6.87,2026-04-21,2026-04-21 09:12:54
1316,上曜,11.9,11.95,12.0,11.75,22.88,27.28,37.93,-0.26,-0.29,0.03,12.46,12.14,11.83,2406,2138,1.12,39.47,54.09,,,2026-04-21,2026-04-21 09:12:55
1319,東陽,79.0,78.8,79.8,78.0,29.73,25.81,41.18,-3.01,-3.45,0.45,84.88,80.65,76.43,2618,2634,0.99,467.27,12.29,5.3,6.71,2026-04-21,2026-04-21 09:12:56
1321,大洋,32.7,32.6,32.8,32.45,20.22,24.25,26.53,-0.2,-0.11,-0.09,34.37,33.35,32.33,174,170,1.02,72.16,,0.38,1.16,2026-04-21,2026-04-21 09:12:57
