股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,109.9,109.05,110.0,108.85,83.9,76.61,65.43,1.26,0.91,0.35,109.28,105.92,102.56,108458,72958,1.49,,33.32,,,2026-09-07,2026-09-07 07:31:03
0051,元大中型100,147.45,146.5,147.45,146.2,79.64,74.3,65.03,1.6,1.35,0.25,148.14,144.28,140.42,100,50,1.98,,24.66,,,2026-09-07,2026-09-07 07:31:04
0052,富邦科技,63.75,63.25,63.9,63.1,80.18,73.31,65.92,0.62,0.44,0.19,63.52,61.69,59.86,22919,15181,1.51,,34.51,,,2026-09-07,2026-09-07 07:31:05
0053,元大電子,248.3,246.55,248.7,246.55,79.08,72.59,60.33,2.78,2.27,0.51,247.56,240.83,234.1,38,46,0.83,,36.49,,,2026-09-07,2026-09-07 07:31:06
0055,元大MSCI金融,48.63,49.08,49.37,48.34,91.11,89.51,78.65,1.34,0.91,0.43,48.76,45.09,41.43,957,837,1.14,,19.55,,,2026-09-07,2026-09-07 07:31:07
0056,元大高股息,55.85,55.95,56.1,55.7,86.78,81.72,76.47,1.12,0.91,0.21,55.86,53.47,51.08,24250,26455,0.92,,21.84,,,2026-09-07,2026-09-07 07:31:08
0057,富邦摩台,326.9,326.0,327.85,326.0,85.6,79.86,65.91,3.64,2.76,0.89,326.03,316.42,306.8,17,16,1.04,,32.85,,,2026-09-07,2026-09-07 07:31:09
0061,元大寶滬深,24.27,24.39,24.39,24.15,48.07,44.51,38.63,-0.16,-0.15,-0.01,25.19,24.51,23.84,50,94,0.53,,19.87,,,2026-09-07,2026-09-07 07:31:09
1101,台泥,24.3,24.65,24.65,24.3,24.5,31.16,52.44,0.13,0.16,-0.03,25.11,24.46,23.81,19417,42795,0.45,1820.84,21.44,0.8,3.29,2026-09-07,2026-09-07 07:31:10
1102,亞泥,35.05,35.35,35.35,34.6,76.36,78.78,70.67,0.55,0.51,0.03,36.41,34.25,32.08,7146,7483,0.95,1243.07,9.27,2.3,6.56,2026-09-07,2026-09-07 07:31:11
1103,嘉泥,13.2,13.4,13.4,13.2,47.9,49.96,60.0,0.04,0.04,-0.0,13.35,13.2,13.06,259,251,1.03,92.58,9.36,0.52,3.94,2026-09-07,2026-09-07 07:31:12
1104,環泥,27.5,27.85,27.85,27.35,78.43,75.16,68.97,0.19,0.07,0.12,27.65,26.83,26.01,531,917,0.58,188.84,10.19,1.85,6.73,2026-09-07,2026-09-07 07:31:13
1108,幸福,11.65,11.6,11.65,11.55,31.71,27.64,38.46,-0.12,-0.14,0.01,11.87,11.74,11.61,222,245,0.91,47.15,17.39,1.0,8.58,2026-09-07,2026-09-07 07:31:15
1109,信大,13.55,13.6,13.6,13.45,30.21,28.28,40.91,-0.05,-0.05,0.0,13.72,13.55,13.38,68,68,1.0,46.23,19.64,0.9,6.64,2026-09-07,2026-09-07 07:31:16
1110,東泥,15.9,16.45,16.45,15.9,57.38,62.75,51.85,0.04,0.05,-0.01,16.44,16.06,15.69,304,205,1.48,90.7,25.65,0.3,1.89,2026-09-07,2026-09-07 07:31:17
1201,味全,12.2,12.25,12.25,12.15,30.18,28.97,44.44,-0.01,-0.0,-0.01,12.42,12.25,12.09,315,369,0.85,61.74,20.0,0.21,1.72,2026-09-07,2026-09-07 07:31:17
