股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,106.4,107.1,107.5,106.05,90.35,85.8,58.58,0.47,-0.27,0.74,108.64,101.59,94.54,81725,69461,1.18,,32.26,,,2026-08-14,2026-08-14 07:31:33
0051,元大中型100,144.45,145.9,145.9,144.45,90.57,84.55,58.64,0.65,-0.79,1.44,148.42,137.15,125.87,40,47,0.85,,24.16,,,2026-08-14,2026-08-14 07:31:34
0052,富邦科技,61.95,62.7,62.8,61.85,87.78,84.02,57.73,0.15,-0.31,0.46,63.6,59.29,54.97,28036,20026,1.4,,33.53,,,2026-08-14,2026-08-14 07:31:35
0053,元大電子,242.25,245.0,245.0,242.25,90.58,85.9,59.13,1.19,-1.18,2.37,248.45,228.37,208.29,52,44,1.18,,35.6,,,2026-08-14,2026-08-14 07:31:36
0055,元大MSCI金融,44.25,44.0,44.25,43.68,64.78,69.63,60.9,0.66,0.69,-0.03,45.13,43.2,41.26,291,199,1.46,,17.79,,,2026-08-14,2026-08-14 07:31:37
0056,元大高股息,53.4,53.35,54.0,53.3,89.68,84.97,63.2,0.69,0.27,0.42,53.98,50.25,46.53,49191,37616,1.31,,20.89,,,2026-08-14,2026-08-14 07:31:38
0057,富邦摩台,317.25,320.65,320.65,317.25,89.61,86.14,57.7,1.45,-0.74,2.19,324.46,303.19,281.92,7,11,0.64,,31.88,,,2026-08-14,2026-08-14 07:31:38
0061,元大寶滬深,24.7,25.0,25.0,24.7,66.88,69.96,47.22,-0.01,-0.05,0.03,25.42,24.77,24.12,113,262,0.43,,20.22,,,2026-08-14,2026-08-14 07:31:39
1101,台泥,24.25,24.0,24.3,24.0,59.81,58.75,48.15,0.19,0.2,-0.01,24.82,24.17,23.52,19117,20925,0.91,1817.1,18.06,0.8,3.3,2026-08-14,2026-08-14 07:31:40
1102,亞泥,33.45,32.5,33.45,32.45,47.35,36.86,53.33,-0.09,-0.08,-0.01,33.55,32.78,32.01,26200,13087,2.0,1186.33,10.65,2.3,6.88,2026-08-14,2026-08-14 07:31:41
1103,嘉泥,13.15,13.1,13.15,13.05,48.21,43.67,45.45,0.03,0.03,-0.0,13.35,13.14,12.93,217,226,0.96,86.63,16.65,0.52,3.95,2026-08-14,2026-08-14 07:31:42
1104,環泥,26.45,26.55,26.65,26.4,22.88,24.29,43.9,-0.08,-0.07,-0.01,27.06,26.66,26.26,851,605,1.41,,10.37,1.85,6.99,2026-08-14,2026-08-14 07:31:43
1108,幸福,11.8,11.7,11.8,11.7,35.62,43.64,38.46,-0.19,-0.19,-0.01,12.33,12.02,11.7,156,481,0.33,47.76,5.87,1.0,8.47,2026-08-14,2026-08-14 07:31:44
1109,信大,13.55,13.6,13.6,13.45,22.74,17.42,30.77,-0.07,-0.05,-0.02,13.97,13.69,13.41,192,98,1.95,46.23,17.15,0.9,6.64,2026-08-14,2026-08-14 07:31:45
1110,東泥,15.95,16.45,16.5,15.95,65.91,68.43,48.84,0.17,0.17,-0.01,16.44,16.06,15.68,238,290,0.82,90.99,48.33,0.3,1.88,2026-08-14,2026-08-14 07:31:46
1201,味全,12.2,12.3,12.3,12.15,62.12,49.67,45.45,-0.03,-0.03,-0.0,12.55,12.25,11.95,151,220,0.68,61.74,32.11,0.21,1.72,2026-08-14,2026-08-14 07:31:47
1203,味王,44.45,44.6,45.15,44.1,32.46,39.07,34.64,0.21,0.72,-0.52,49.91,47.32,44.73,13,17,0.78,105.66,25.84,1.2,2.7,2026-08-14,2026-08-14 07:31:48
1210,大成,51.9,52.3,52.3,51.6,31.95,36.03,28.87,-0.27,-0.09,-0.18,55.36,53.44,51.51,2650,3039,0.87,434.25,12.33,3.0,5.78,2026-08-14,2026-08-14 07:31:49
1213,大飲,7.33,7.5,7.88,7.33,54.02,67.12,53.54,-0.04,-0.08,0.04,7.87,7.44,7.01,131,37,3.55,4.15,,0.35,4.77,2026-08-14,2026-08-14 07:31:50
1215,卜蜂,107.0,108.0,108.0,106.0,71.85,70.02,55.56,-1.3,-1.87,0.57,111.69,107.2,102.71,434,519,0.84,315.43,11.54,7.0,6.54,2026-08-14,2026-08-14 07:31:50
1216,統一,75.8,76.2,76.3,75.4,80.32,68.52,58.24,0.51,0.39,0.12,77.43,74.89,72.36,6896,10698,0.64,4306.97,20.54,3.0,3.96,2026-08-14,2026-08-14 07:31:51
1217,愛之味,9.96,9.9,10.0,9.87,59.17,42.86,48.15,-0.01,-0.01,0.0,10.05,9.9,9.75,879,399,2.21,49.25,20.75,0.25,2.51,2026-08-14,2026-08-14 07:31:52
