股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1340,勝悅-KY,7.06,69.41,70.43,49.23,0.09,0.06,0.03,7.58,7.08,6.57,542,404,1.34,10.8,,,,2026-03-17,2026-03-17 10:13:19
1341,富林-KY,58.1,44.96,43.76,34.92,-0.15,0.18,-0.32,63.01,59.95,56.89,9,46,0.2,30.71,14.56,5.2,8.95,2026-03-17,2026-03-17 10:13:20
1342,八貫,88.2,26.52,25.03,19.38,-0.49,0.27,-0.76,98.67,92.33,86.0,374,568,0.66,68.8,15.78,6.0,6.8,2026-03-17,2026-03-17 10:13:22
1402,遠東新,27.05,7.16,13.48,40.0,-0.2,-0.02,-0.18,29.47,28.27,27.07,14905,15715,0.95,1447.74,16.3,1.6,5.91,2026-03-17,2026-03-17 10:13:23
1409,新纖,16.6,70.0,63.31,59.29,0.23,0.1,0.14,16.42,15.4,14.38,22641,16500,1.37,267.88,13.83,0.6,3.61,2026-03-17,2026-03-17 10:13:24
1410,南染,31.8,17.28,22.25,34.95,-0.48,-0.34,-0.14,34.48,32.94,31.41,61,60,1.02,19.72,56.79,0.51,1.6,2026-03-17,2026-03-17 10:13:25
1413,宏洲,9.67,36.31,33.29,37.7,-0.08,-0.05,-0.03,10.2,9.85,9.5,26,74,0.36,12.78,21.49,,,2026-03-17,2026-03-17 10:13:26
1414,東和,19.7,28.45,42.52,47.37,0.19,0.27,-0.08,20.81,20.08,19.34,309,393,0.79,35.11,151.54,0.2,1.02,2026-03-17,2026-03-17 10:13:27
1416,廣豐,11.7,67.6,55.04,50.0,-0.03,-0.04,0.01,11.86,11.66,11.46,368,273,1.35,21.69,15.0,0.56,4.79,2026-03-17,2026-03-17 10:13:29
1417,嘉裕,8.78,58.12,51.32,48.6,-0.04,-0.04,0.0,8.93,8.72,8.52,418,210,1.98,16.68,14.16,,,2026-03-17,2026-03-17 10:13:30
1418,東華,19.0,32.5,29.27,46.25,-0.26,-0.22,-0.04,20.15,19.32,18.49,8,14,0.56,10.32,,,,2026-03-17,2026-03-17 10:13:31
1419,新紡,62.4,28.54,29.28,32.74,-2.4,-2.12,-0.28,71.69,65.87,60.04,181,167,1.09,186.72,13.99,1.5,2.4,2026-03-17,2026-03-17 10:13:32
1423,利華,39.8,56.9,60.07,64.22,0.5,0.31,0.19,40.81,38.75,36.7,35,180,0.2,39.66,9.36,0.8,2.01,2026-03-17,2026-03-17 10:13:33
1432,大魯閣,18.3,59.19,50.44,48.39,-0.07,-0.15,0.08,19.83,18.2,16.57,1128,3403,0.33,19.76,,,,2026-03-17,2026-03-17 10:13:34
1434,福懋,16.6,9.93,13.68,32.43,-0.11,0.05,-0.17,18.55,17.34,16.13,1066,1511,0.71,279.29,32.55,0.8,4.82,2026-03-17,2026-03-17 10:13:35
1435,中福,19.15,12.98,15.87,26.95,-0.73,-0.43,-0.3,24.42,21.17,17.92,5,187,0.03,26.77,,,,2026-03-17,2026-03-17 10:13:36
1436,華友聯,55.1,57.63,39.53,31.13,-1.64,-1.79,0.14,59.72,55.73,51.74,258,291,0.89,106.98,11.53,7.53,13.67,2026-03-17,2026-03-17 10:13:37
1437,勤益控,30.95,25.81,28.39,28.05,-0.4,-0.29,-0.12,33.62,32.08,30.54,105,84,1.25,62.48,12.9,1.83,5.91,2026-03-17,2026-03-17 10:13:38
1438,三地開發,29.85,18.16,18.6,21.23,-0.83,-0.59,-0.25,35.45,31.68,27.9,6,27,0.24,33.19,,,,2026-03-17,2026-03-17 10:13:39
1439,雋揚,27.65,26.66,25.26,26.25,-0.6,-0.5,-0.1,30.9,28.61,26.31,14,23,0.6,25.44,9.95,0.3,1.08,2026-03-17,2026-03-17 10:13:40
1440,南紡,13.25,44.17,30.13,47.27,-0.16,-0.18,0.02,13.72,13.08,12.44,1783,1931,0.92,219.53,63.1,0.3,2.26,2026-03-17,2026-03-17 10:13:41
1441,大東,10.0,13.35,12.41,34.04,-0.05,-0.06,0.01,10.16,10.01,9.87,52,18,2.9,7.17,,,,2026-03-17,2026-03-17 10:13:42
1442,名軒,27.45,52.53,34.83,40.76,-0.77,-0.75,-0.02,30.89,28.06,25.24,523,768,0.68,100.53,9.06,4.5,16.39,2026-03-17,2026-03-17 10:13:43
1443,立益物流,24.45,5.08,9.3,17.2,-0.64,-0.44,-0.21,28.34,26.11,23.89,20,28,0.71,33.09,31.75,,,2026-03-17,2026-03-17 10:13:43
1444,力麗,6.13,29.06,25.43,38.53,-0.06,-0.04,-0.02,6.47,6.21,5.95,886,739,1.2,60.34,21.89,,,2026-03-17,2026-03-17 10:13:44
1445,大宇,12.8,26.98,25.25,26.67,-0.38,-0.19,-0.19,16.11,14.07,12.02,93,79,1.18,16.73,,0.5,3.91,2026-03-17,2026-03-17 10:13:45
1446,宏和,17.1,80.13,63.93,56.67,-0.17,-0.38,0.22,17.37,16.12,14.87,515,491,1.05,23.55,6.06,2.0,11.7,2026-03-17,2026-03-17 10:13:46
1447,力鵬,5.44,37.82,43.79,47.37,0.0,0.01,-0.01,5.63,5.47,5.3,898,714,1.26,45.89,15.11,,,2026-03-17,2026-03-17 10:13:47
1449,佳和,10.85,61.82,54.48,49.09,-0.15,-0.19,0.04,11.23,10.74,10.26,1375,953,1.44,13.79,5.37,0.33,3.04,2026-03-17,2026-03-17 10:13:48
1451,年興,18.05,49.25,50.93,46.15,0.06,0.12,-0.06,18.81,18.09,17.37,135,571,0.24,35.74,10.26,1.0,5.54,2026-03-17,2026-03-17 10:13:49
1452,宏益,11.2,35.37,28.18,33.33,-0.17,-0.15,-0.02,11.89,11.4,10.9,59,80,0.74,14.86,5.66,0.5,4.46,2026-03-17,2026-03-17 10:13:50
1453,大將,12.65,32.56,23.76,42.37,-0.12,-0.07,-0.04,13.63,12.72,11.8,384,163,2.35,14.33,316.25,,,2026-03-17,2026-03-17 10:13:51
1454,台富,12.9,25.47,18.96,26.42,-0.26,-0.16,-0.09,14.76,13.46,12.17,25,27,0.91,15.75,,0.25,1.94,2026-03-17,2026-03-17 10:13:52
1455,集盛,9.26,66.56,60.65,67.91,0.15,0.09,0.06,9.16,8.59,8.02,1706,1227,1.39,49.23,12.86,,,2026-03-17,2026-03-17 10:13:53
1456,怡華,13.65,80.47,75.79,59.15,0.12,0.06,0.06,13.83,13.25,12.66,71,83,0.86,12.79,4.01,,,2026-03-17,2026-03-17 10:13:55
1457,宜進,16.0,72.52,60.76,52.83,0.1,0.04,0.06,16.28,15.52,14.77,137,193,0.71,37.36,38.1,1.0,6.25,2026-03-17,2026-03-17 10:13:56
1459,聯發,11.85,27.88,22.89,47.73,-0.03,0.01,-0.04,12.45,11.94,11.43,180,209,0.86,37.62,8.53,,,2026-03-17,2026-03-17 10:13:57
1460,宏遠,6.9,59.17,50.05,51.43,0.06,0.07,-0.01,7.03,6.82,6.61,964,863,1.12,46.54,10.62,,,2026-03-17,2026-03-17 10:13:58
1463,強盛新,17.9,70.68,63.38,30.77,-0.02,-0.01,-0.02,18.46,18.06,17.67,148,104,1.43,30.71,4.72,2.1,11.73,2026-03-17,2026-03-17 10:13:59
1464,得力,10.65,18.27,26.73,38.24,-0.15,-0.13,-0.02,11.3,10.92,10.55,507,372,1.36,45.14,27.31,0.5,4.69,2026-03-17,2026-03-17 10:14:00
1465,偉全,12.25,45.81,53.61,33.33,-0.05,-0.04,-0.01,12.55,12.39,12.23,295,217,1.36,12.69,,0.6,4.9,2026-03-17,2026-03-17 10:14:01
1466,聚隆,18.2,44.32,36.12,52.63,0.58,0.67,-0.09,19.5,17.76,16.03,661,718,0.92,20.23,,,,2026-03-17,2026-03-17 10:14:02
1467,南緯,7.25,38.38,33.9,41.67,-0.1,-0.09,-0.01,7.63,7.3,6.98,368,183,2.01,16.94,,,,2026-03-17,2026-03-17 10:14:03
1468,昶和,12.3,22.11,26.59,20.0,-0.11,0.02,-0.13,13.81,12.87,11.93,52,48,1.08,19.73,58.57,,,2026-03-17,2026-03-17 10:14:04
1470,大統新創,22.45,29.49,33.93,41.13,-0.2,-0.05,-0.15,24.18,22.96,21.74,24,11,2.18,19.25,28.78,1.01,4.5,2026-03-17,2026-03-17 10:14:05
1471,首利,13.3,56.23,46.27,60.99,0.38,0.38,0.0,14.23,12.45,10.67,1604,1670,0.96,20.01,443.33,,,2026-03-17,2026-03-17 10:14:06
1472,三洋實業,93.5,85.14,76.79,64.41,0.84,0.58,0.26,92.84,90.7,88.57,91,95,0.96,49.08,15.38,3.0,3.21,2026-03-17,2026-03-17 10:14:07
1473,台南,24.2,58.88,49.41,36.45,-0.25,-0.21,-0.04,26.02,24.71,23.4,112,146,0.77,35.37,19.52,2.0,8.26,2026-03-17,2026-03-17 10:14:08
1474,弘裕,10.05,23.62,22.91,31.34,-0.1,-0.09,-0.0,10.38,10.15,9.92,56,115,0.49,13.05,30.45,0.4,3.98,2026-03-17,2026-03-17 10:14:09
1475,業旺,28.55,35.13,26.33,28.57,-0.87,-0.77,-0.1,31.91,29.63,27.35,18,34,0.53,18.85,8.32,1.5,5.25,2026-03-17,2026-03-17 10:14:09
1476,儒鴻,371.0,13.05,13.19,18.56,-10.52,-6.33,-4.19,449.44,401.7,353.96,1005,708,1.42,1017.9,18.46,17.0,4.58,2026-03-17,2026-03-17 10:14:10
1477,聚陽,287.0,21.15,20.53,23.53,-6.85,-4.23,-2.62,332.8,305.88,278.95,1374,1618,0.85,708.01,19.13,15.0,5.23,2026-03-17,2026-03-17 10:14:11
1503,士電,205.0,18.16,19.91,40.78,-1.56,0.75,-2.3,232.99,211.55,190.11,2727,2186,1.25,1067.99,32.54,4.5,2.2,2026-03-17,2026-03-17 10:14:13
1504,東元,70.3,38.05,30.18,27.91,-3.65,-3.25,-0.39,86.21,75.62,65.02,7171,7942,0.9,1648.28,29.05,2.2,3.13,2026-03-17,2026-03-17 10:14:15
1506,正道,11.45,70.25,62.18,40.54,-0.16,-0.16,0.0,11.95,11.56,11.17,177,164,1.08,34.39,190.83,,,2026-03-17,2026-03-17 10:14:16
1512,瑞利,7.86,58.17,49.25,47.54,-0.03,-0.08,0.05,8.37,7.69,7.02,150,357,0.42,7.72,,,,2026-03-17,2026-03-17 10:14:17
1513,中興電,162.0,56.49,40.67,44.34,-1.8,-1.32,-0.48,174.93,161.85,148.77,3606,3175,1.14,800.4,20.07,4.6,2.84,2026-03-17,2026-03-17 10:14:18
1514,亞力,117.5,47.36,36.15,44.09,-1.31,-0.55,-0.76,129.83,119.17,108.52,3220,2452,1.31,318.27,36.38,1.7,1.45,2026-03-17,2026-03-17 10:14:19
1515,力山,25.35,46.12,36.16,41.1,-0.53,-0.51,-0.01,27.3,25.78,24.26,162,221,0.73,46.0,26.13,1.0,3.94,2026-03-17,2026-03-17 10:14:20
1516,川飛,22.9,45.79,57.57,61.33,0.47,0.44,0.03,25.19,22.59,20.0,96,125,0.77,9.16,572.5,,,2026-03-17,2026-03-17 10:14:21
1517,利奇,11.6,23.2,21.41,45.31,-0.13,-0.06,-0.06,12.38,11.78,11.17,256,248,1.03,25.52,1.76,0.2,1.72,2026-03-17,2026-03-17 10:14:22
1519,華城,921.0,43.91,35.38,46.46,-6.08,3.1,-9.18,1052.43,950.9,849.37,1928,2277,0.85,2909.26,65.79,9.0,0.98,2026-03-17,2026-03-17 10:14:23
1521,大億,25.2,31.03,24.2,16.36,-0.35,-0.21,-0.14,27.72,26.0,24.29,18,21,0.86,19.21,40.0,1.0,3.97,2026-03-17,2026-03-17 10:14:24
1522,堤維西,34.9,12.99,17.79,19.87,-2.9,-2.16,-0.74,49.3,42.12,34.93,1195,2182,0.55,108.87,36.35,3.0,8.6,2026-03-17,2026-03-17 10:14:25
1524,耿鼎,29.25,41.87,36.4,33.03,-0.7,-0.65,-0.05,31.91,29.91,27.91,579,608,0.95,48.35,15.0,1.4,4.79,2026-03-17,2026-03-17 10:14:27
1525,江申,61.4,28.43,29.69,26.92,-0.45,-0.33,-0.12,64.53,62.59,60.65,29,36,0.81,45.07,15.91,2.8,4.56,2026-03-17,2026-03-17 10:14:28
1526,日馳,18.05,23.64,15.67,32.99,-0.53,-0.33,-0.2,20.98,19.02,17.07,120,184,0.65,10.83,,,,2026-03-17,2026-03-17 10:14:29
1527,鑽全,32.8,30.39,24.3,34.04,-0.49,-0.41,-0.08,34.85,33.35,31.85,1542,484,3.18,45.45,23.94,2.2,6.71,2026-03-17,2026-03-17 10:14:30
1528,恩德,22.7,59.68,44.3,33.99,-0.68,-0.64,-0.04,25.4,22.86,20.32,4343,3474,1.25,43.43,,0.1,0.44,2026-03-17,2026-03-17 10:14:31
1529,樂事綠能,29.15,78.38,70.12,67.59,1.42,1.14,0.28,29.9,25.87,21.83,4688,5803,0.81,45.21,28.86,0.2,0.69,2026-03-17,2026-03-17 10:14:32
1530,亞崴,26.4,19.01,20.84,24.75,-0.58,-0.36,-0.22,30.12,27.94,25.75,40,41,0.97,24.97,44.0,1.53,5.8,2026-03-17,2026-03-17 10:14:33
1531,高林股,12.8,66.92,47.48,52.94,0.02,-0.06,0.08,13.01,12.16,11.31,247,213,1.16,23.31,13.62,0.4,3.12,2026-03-17,2026-03-17 10:14:34
1532,勤美,23.35,41.63,39.13,40.95,-0.43,-0.44,0.02,24.78,23.78,22.78,892,612,1.46,97.2,116.75,1.73,7.41,2026-03-17,2026-03-17 10:14:35
1533,車王電,30.85,69.57,60.64,50.86,-0.23,-0.36,0.13,31.45,30.47,29.49,92,95,0.97,30.4,53.19,,,2026-03-17,2026-03-17 10:14:36
1535,中宇,52.7,59.09,61.28,65.65,0.43,-0.05,0.47,54.65,50.02,45.39,122,276,0.44,65.21,13.21,3.0,5.69,2026-03-17,2026-03-17 10:14:37
1536,和大,52.5,20.94,18.63,21.35,-2.28,-1.66,-0.62,65.81,57.36,48.91,2549,2156,1.18,146.45,97.22,0.8,1.52,2026-03-17,2026-03-17 10:14:38
1537,廣隆,125.0,68.57,51.8,50.0,0.09,-0.03,0.12,125.96,123.83,121.69,51,68,0.75,102.58,15.74,10.5,8.4,2026-03-17,2026-03-17 10:14:39
1538,正峰,17.6,19.1,16.55,16.31,-2.24,-1.88,-0.36,28.7,21.59,14.49,111,31,3.5,5.68,,,,2026-03-17,2026-03-17 10:14:41
1539,巨庭,16.95,49.9,42.77,32.43,-0.37,-0.32,-0.04,18.74,17.49,16.24,73,111,0.66,11.08,80.71,0.85,5.01,2026-03-17,2026-03-17 10:14:42
1540,喬福,22.7,59.79,48.02,33.63,-0.54,-0.53,-0.02,24.91,23.16,21.41,276,227,1.21,19.4,21.83,1.6,7.05,2026-03-17,2026-03-17 10:14:43
1541,錩泰,25.55,64.08,50.65,52.38,0.0,-0.06,0.06,25.94,24.84,23.73,65,43,1.51,20.13,11.06,0.5,1.96,2026-03-17,2026-03-17 10:14:44
1558,伸興,94.9,31.9,24.11,22.22,-1.14,-1.12,-0.03,100.25,95.88,91.52,22,44,0.5,61.24,17.16,6.0,6.32,2026-03-17,2026-03-17 10:14:45
1560,中砂,451.5,21.86,28.13,39.5,8.49,13.72,-5.23,531.69,464.48,397.26,2833,2709,1.05,665.02,49.51,3.99,0.88,2026-03-17,2026-03-17 10:14:46
1563,巧新,40.85,14.31,16.21,31.51,-1.35,-1.11,-0.23,47.18,43.3,39.42,360,312,1.15,88.68,28.77,2.27,5.56,2026-03-17,2026-03-17 10:14:47
1568,倉佑,22.35,70.2,57.07,44.94,-0.34,-0.41,0.07,23.53,22.28,21.04,87,106,0.82,23.04,16.43,1.2,5.37,2026-03-17,2026-03-17 10:14:48
1582,信錦,94.5,83.8,81.62,78.34,6.06,4.85,1.21,98.07,79.09,60.1,11653,7964,1.46,136.33,27.55,5.5,5.82,2026-03-17,2026-03-17 10:14:49
1583,程泰,43.15,10.34,13.01,17.95,-1.27,-0.71,-0.56,51.48,46.53,41.57,17,21,0.8,47.21,19.88,3.03,7.02,2026-03-17,2026-03-17 10:14:50
1587,吉茂,37.8,10.92,10.24,21.26,-2.67,-2.51,-0.16,48.11,41.32,34.52,447,524,0.85,30.26,102.16,0.5,1.32,2026-03-17,2026-03-17 10:14:50
1589,永冠-KY,7.9,48.41,32.5,21.75,-2.37,-2.28,-0.1,18.88,11.09,3.3,3878,2472,1.57,12.1,1.73,,,2026-03-17,2026-03-17 10:14:51
1590,亞德客-KY,1025.0,30.88,25.84,31.48,-22.56,-4.21,-18.35,1305.54,1116.2,926.86,530,955,0.56,2050.0,24.45,20.01,1.95,2026-03-17,2026-03-17 10:14:53
1597,直得,80.0,73.41,56.15,49.56,-0.45,-0.73,0.27,83.07,76.91,70.74,606,367,1.65,69.81,87.91,0.7,0.87,2026-03-17,2026-03-17 10:14:54
1598,岱宇,19.95,71.29,62.65,55.86,-0.07,-0.21,0.14,20.58,19.55,18.52,372,432,0.86,33.18,38.37,0.5,2.51,2026-03-17,2026-03-17 10:14:55
1603,華電,34.6,19.18,22.2,30.73,-1.15,-0.82,-0.33,40.02,37.17,34.32,366,1118,0.33,54.96,10.61,1.5,4.34,2026-03-17,2026-03-17 10:14:56
1604,聲寶,25.1,85.14,74.91,64.0,0.21,0.1,0.11,25.16,24.3,23.43,563,645,0.87,91.31,15.3,1.5,5.98,2026-03-17,2026-03-17 10:14:57
1605,華新,33.8,57.68,41.82,40.32,-1.27,-1.24,-0.03,37.82,34.03,30.25,32368,30316,1.07,1497.79,45.07,0.5,1.48,2026-03-17,2026-03-17 10:14:58
1608,華榮,33.8,45.98,39.32,36.54,-0.87,-0.85,-0.02,36.93,34.34,31.76,3140,3379,0.93,143.38,6.17,1.0,2.96,2026-03-17,2026-03-17 10:14:59
1609,大亞,35.8,26.33,27.02,25.63,-1.17,-0.86,-0.31,42.01,38.15,34.28,3464,3021,1.15,280.29,19.89,0.75,2.09,2026-03-17,2026-03-17 10:15:01
1611,中電,13.45,68.18,59.84,52.0,-0.01,-0.07,0.06,13.77,13.07,12.38,840,1197,0.7,43.41,79.12,0.8,5.95,2026-03-17,2026-03-17 10:15:02
1612,宏泰,35.9,62.04,43.06,48.72,-0.26,-0.34,0.08,36.96,35.14,33.32,850,864,0.98,113.47,13.6,2.1,5.85,2026-03-17,2026-03-17 10:15:03
1614,三洋電,32.3,14.87,20.95,22.09,-0.47,-0.28,-0.19,35.51,33.55,31.59,21,34,0.62,83.63,33.65,0.58,1.8,2026-03-17,2026-03-17 10:15:04
