股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,107.9,107.7,108.0,106.85,80.28,74.13,55.14,1.11,0.81,0.29,108.57,105.47,102.37,46318,70153,0.66,,32.71,,,2026-09-04,2026-09-04 07:31:25
0051,元大中型100,145.95,144.55,145.95,144.0,79.78,74.05,55.24,1.65,1.3,0.35,147.94,143.82,139.71,40,32,1.25,,24.41,,,2026-09-04,2026-09-04 07:31:27
0052,富邦科技,62.7,62.45,62.75,61.95,77.09,71.88,54.66,0.55,0.39,0.16,63.17,61.48,59.79,10849,14342,0.76,,33.94,,,2026-09-04,2026-09-04 07:31:28
0053,元大電子,243.65,242.3,243.65,241.3,75.26,71.72,51.83,2.65,2.2,0.45,246.92,239.87,232.81,26,42,0.62,,35.81,,,2026-09-04,2026-09-04 07:31:29
0055,元大MSCI金融,49.0,48.2,49.0,48.13,94.8,87.27,78.24,1.11,0.71,0.4,47.56,44.65,41.74,983,491,2.0,,19.7,,,2026-09-04,2026-09-04 07:31:30
0056,元大高股息,55.4,55.15,55.5,54.7,89.9,80.24,70.0,1.07,0.85,0.23,55.42,53.13,50.84,22721,31359,0.72,,21.67,,,2026-09-04,2026-09-04 07:31:32
0057,富邦摩台,321.6,320.55,321.6,320.55,83.81,77.23,55.11,3.27,2.52,0.75,324.49,315.05,305.61,30,18,1.63,,32.32,,,2026-09-04,2026-09-04 07:31:33
0061,元大寶滬深,24.36,24.19,24.39,24.19,56.87,47.29,43.03,-0.15,-0.14,-0.01,25.3,24.6,23.91,148,87,1.69,,19.95,,,2026-09-04,2026-09-04 07:31:34
1101,台泥,24.6,24.6,24.7,24.35,30.66,34.49,55.13,0.17,0.18,-0.01,25.12,24.47,23.83,18872,138214,0.14,1843.32,21.71,0.8,3.25,2026-09-04,2026-09-04 07:31:35
1102,亞泥,35.1,35.2,35.25,34.75,78.83,79.99,72.0,0.57,0.51,0.06,36.35,34.14,31.94,4400,7615,0.58,1244.84,9.29,2.3,6.55,2026-09-04,2026-09-04 07:31:37
1103,嘉泥,13.3,13.25,13.3,13.2,55.18,50.99,60.0,0.04,0.04,0.0,13.35,13.2,13.06,224,268,0.84,93.28,9.43,0.52,3.91,2026-09-04,2026-09-04 07:31:38
1104,環泥,27.7,27.8,27.8,27.45,80.98,73.53,65.57,0.17,0.05,0.12,27.55,26.79,26.03,682,2575,0.26,,10.26,1.85,6.68,2026-09-04,2026-09-04 07:31:39
1108,幸福,11.65,11.6,11.65,11.5,26.14,25.6,38.46,-0.13,-0.14,0.01,11.96,11.76,11.56,426,228,1.86,47.15,17.39,1.0,8.58,2026-09-04,2026-09-04 07:31:41
1109,信大,13.5,13.5,13.55,13.45,23.89,27.32,43.48,-0.05,-0.05,-0.01,13.72,13.55,13.38,90,76,1.19,46.06,19.57,0.9,6.67,2026-09-04,2026-09-04 07:31:42
1110,東泥,16.3,16.0,16.35,16.0,78.39,65.44,58.33,0.06,0.06,0.01,16.46,16.08,15.71,207,205,1.01,92.99,26.29,0.3,1.84,2026-09-04,2026-09-04 07:31:43
1201,味全,12.25,12.15,12.25,12.1,28.61,28.37,50.0,-0.01,0.0,-0.01,12.42,12.25,12.08,454,381,1.19,61.99,20.08,0.21,1.71,2026-09-04,2026-09-04 07:31:44
1203,味王,44.7,43.65,45.35,43.65,41.72,40.69,52.36,-0.29,-0.28,-0.01,45.92,43.94,41.97,25,20,1.21,106.25,21.29,1.0,2.24,2026-09-04,2026-09-04 07:31:46
1210,大成,52.2,51.9,52.3,51.7,28.92,27.45,52.17,-0.35,-0.32,-0.04,53.69,52.46,51.22,918,1315,0.7,436.76,12.86,3.0,5.75,2026-09-04,2026-09-04 07:31:47
1213,大飲,7.7,7.47,7.47,7.47,43.2,40.96,58.99,0.01,-0.04,0.05,7.85,7.44,7.03,5,6,0.77,4.36,,0.35,4.55,2026-09-04,2026-09-04 07:31:48
1215,卜蜂,110.5,110.0,110.5,108.5,62.12,47.53,57.69,0.06,-0.2,0.26,111.38,109.03,106.67,391,585,0.67,325.74,12.76,7.0,6.33,2026-09-04,2026-09-04 07:31:49
1216,統一,75.6,75.8,75.8,75.1,27.32,39.93,52.38,0.3,0.55,-0.25,78.33,76.52,74.71,6192,9133,0.68,4295.6,18.35,3.0,3.97,2026-09-04,2026-09-04 07:31:51
1217,愛之味,9.95,9.96,9.99,9.93,32.65,46.62,45.71,0.01,0.02,-0.0,10.07,9.96,9.85,400,274,1.46,49.2,15.08,0.25,2.51,2026-09-04,2026-09-04 07:31:52
1218,泰山,14.45,14.45,14.5,14.35,18.04,24.63,47.37,-0.39,-0.43,0.04,15.73,14.77,13.8,757,841,0.9,70.27,11.84,1.32,9.13,2026-09-04,2026-09-04 07:31:53
1219,福壽,11.6,11.5,11.6,11.45,58.52,62.45,59.52,0.04,-0.03,0.06,11.89,11.28,10.67,141,209,0.68,39.58,,0.5,4.31,2026-09-04,2026-09-04 07:31:54
1220,台榮,10.7,10.7,10.75,10.7,14.0,18.21,35.71,-0.13,-0.12,-0.01,11.19,10.91,10.63,43,95,0.45,18.87,152.86,0.2,1.87,2026-09-04,2026-09-04 07:31:56
1225,福懋油,25.0,24.85,25.3,24.85,27.41,38.77,52.69,-0.21,-0.33,0.13,25.97,24.95,23.94,211,152,1.39,60.57,119.05,0.14,0.56,2026-09-04,2026-09-04 07:31:57
1227,佳格,28.55,28.65,28.65,28.45,20.04,25.19,44.0,-0.06,0.0,-0.07,29.33,28.85,28.36,417,811,0.51,259.35,17.73,1.34,4.69,2026-09-04,2026-09-04 07:31:58
1229,聯華,41.85,42.1,42.1,41.6,49.84,56.46,58.54,0.32,0.35,-0.03,42.62,41.67,40.71,1165,1688,0.69,763.56,17.15,1.8,4.3,2026-09-04,2026-09-04 07:32:00
1231,聯華食,80.6,80.2,81.0,79.9,19.14,15.81,50.0,-0.03,0.17,-0.2,82.99,81.06,79.13,287,242,1.18,264.61,17.99,1.5,1.86,2026-09-04,2026-09-04 07:32:01
1232,大統益,157.0,155.5,157.5,155.5,40.09,44.33,63.64,0.93,1.12,-0.19,158.68,155.93,153.17,106,98,1.08,251.16,17.41,7.2,4.59,2026-09-04,2026-09-04 07:32:02
1233,天仁,28.0,28.5,28.5,28.0,26.47,43.65,51.85,-0.02,-0.01,-0.0,28.83,28.14,27.46,15,17,0.85,25.35,30.43,0.2,0.71,2026-09-04,2026-09-04 07:32:03
1234,黑松,33.45,33.3,33.45,33.15,55.77,39.81,47.37,-0.06,-0.05,-0.0,33.89,33.45,33.02,79,70,1.13,134.43,20.4,1.65,4.93,2026-09-04,2026-09-04 07:32:05
1235,興泰,38.05,37.5,38.6,37.5,48.01,47.19,55.2,0.28,0.14,0.14,38.61,36.81,35.01,12,11,1.08,17.3,,0.5,1.31,2026-09-04,2026-09-04 07:32:06
1236,宏亞,26.15,25.95,26.15,25.95,81.84,78.14,70.0,0.39,0.38,0.01,26.16,25.55,24.95,93,114,0.82,22.67,,1.65,6.31,2026-09-04,2026-09-04 07:32:07
1240,茂生農經,55.5,55.0,55.5,55.0,72.52,73.38,74.79,0.64,0.57,0.07,55.74,54.28,52.83,6,34,0.2,25.78,10.86,2.86,5.15,2026-09-04,2026-09-04 07:32:09
1256,鮮活果汁-KY,173.0,174.0,174.5,171.5,16.17,32.9,42.31,-1.33,-0.6,-0.73,186.89,179.45,172.01,73,135,0.54,61.89,13.04,6.6,3.82,2026-09-04,2026-09-04 07:32:10
1259,安心,64.1,63.7,65.4,63.7,55.53,50.43,40.74,0.81,1.03,-0.22,66.47,63.58,60.68,19,8,2.35,20.76,17.66,1.2,1.87,2026-09-04,2026-09-04 07:32:12
1264,德麥,252.0,251.0,252.0,251.0,24.95,20.27,20.83,-1.29,-0.97,-0.31,261.04,255.07,249.11,16,14,1.18,93.37,11.9,15.0,5.95,2026-09-04,2026-09-04 07:32:14
1268,漢來美食,182.0,181.5,182.0,180.0,63.95,65.73,55.0,1.98,2.24,-0.27,183.69,181.25,178.81,107,59,1.81,76.85,13.83,8.0,4.4,2026-09-04,2026-09-04 07:32:15
