股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,102.0,102.0,102.7,101.0,54.99,42.18,47.48,-1.38,-1.06,-0.32,109.76,102.13,94.5,169023,333353,0.51,,30.93,,,2026-08-03,2026-08-03 07:32:56
0051,元大中型100,133.85,129.25,134.4,129.25,39.32,32.93,44.19,-3.25,-2.36,-0.89,150.13,137.9,125.67,60,93,0.65,,22.39,,,2026-08-03,2026-08-03 07:32:57
0052,富邦科技,59.15,58.8,59.8,58.55,50.37,38.84,45.37,-1.05,-0.8,-0.25,64.85,59.82,54.78,20367,45192,0.45,,32.02,,,2026-08-03,2026-08-03 07:32:58
0053,元大電子,228.8,227.1,229.75,225.8,49.75,37.9,47.8,-4.87,-4.04,-0.83,249.9,229.18,208.46,80,57,1.4,,33.63,,,2026-08-03,2026-08-03 07:32:58
0055,元大MSCI金融,44.15,44.48,44.48,43.52,76.0,68.32,63.82,0.71,0.66,0.05,44.09,42.61,41.12,734,791,0.93,,17.75,,,2026-08-03,2026-08-03 07:32:59
0056,元大高股息,49.82,49.17,50.1,48.85,48.33,41.2,48.2,-0.4,-0.17,-0.23,52.85,49.9,46.96,37991,87797,0.43,,19.49,,,2026-08-03,2026-08-03 07:33:00
0057,富邦摩台,303.8,305.15,305.15,303.8,53.63,40.59,48.29,-4.2,-3.18,-1.02,327.62,304.62,281.63,45,27,1.66,,30.53,,,2026-08-03,2026-08-03 07:33:01
0061,元大寶滬深,24.46,24.89,24.89,24.28,38.48,44.06,44.92,-0.13,-0.1,-0.03,25.48,24.8,24.12,759,440,1.72,,20.03,,,2026-08-03,2026-08-03 07:33:02
1101,台泥,23.8,24.25,24.25,23.75,37.52,55.9,60.38,0.21,0.18,0.03,24.91,23.68,22.45,40966,37762,1.08,1783.38,17.72,0.8,3.36,2026-08-03,2026-08-03 07:33:03
1102,亞泥,32.7,32.65,32.8,32.35,48.44,51.87,58.92,-0.02,-0.0,-0.02,33.81,32.96,32.1,11452,15206,0.75,1159.73,10.94,2.3,7.03,2026-08-03,2026-08-03 07:33:04
