股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,103.85,104.5,104.8,103.3,44.3,36.62,38.8,-0.25,0.45,-0.7,110.23,104.92,99.62,107589,209150,0.51,,30.33,,,2026-07-22,2026-07-22 07:30:50
0051,元大中型100,140.6,138.95,142.1,138.95,42.34,33.59,38.69,-1.06,0.05,-1.12,152.61,143.74,134.87,34,85,0.41,,,,,2026-07-22,2026-07-22 07:30:51
0052,富邦科技,60.6,61.3,61.45,60.35,41.62,34.55,35.29,-0.28,0.19,-0.48,65.41,61.82,58.22,22653,33939,0.67,,35.37,,,2026-07-22,2026-07-22 07:30:52
0053,元大電子,233.75,236.3,236.65,233.75,43.71,34.27,37.57,-1.96,-0.27,-1.68,253.7,238.16,222.62,29,37,0.79,,39.38,,,2026-07-22,2026-07-22 07:30:53
0055,元大MSCI金融,42.76,42.7,42.99,42.5,49.29,46.21,64.68,0.65,0.88,-0.23,43.13,42.16,41.19,421,286,1.47,,17.27,,,2026-07-22,2026-07-22 07:30:54
0056,元大高股息,50.95,50.1,51.2,50.1,49.23,42.7,48.81,0.19,0.49,-0.31,52.56,50.83,49.09,63276,99400,0.64,,20.37,,,2026-07-22,2026-07-22 07:30:55
0057,富邦摩台,310.0,311.95,312.15,310.0,46.22,38.3,40.23,-0.62,1.43,-2.05,329.13,313.27,297.4,10,38,0.27,,33.63,,,2026-07-22,2026-07-22 07:30:56
0061,元大寶滬深,25.23,24.82,25.45,24.82,53.78,41.18,52.36,-0.08,-0.05,-0.03,25.96,25.09,24.21,573,253,2.26,,20.66,,,2026-07-22,2026-07-22 07:30:57
1101,台泥,23.85,24.0,24.2,23.75,69.63,59.72,58.62,0.08,-0.03,0.11,24.23,23.37,22.5,15216,28671,0.53,1787.12,17.76,0.8,3.35,2026-07-22,2026-07-22 07:30:58
1102,亞泥,32.45,33.0,33.25,32.4,46.9,44.41,33.73,-0.02,0.08,-0.09,34.37,33.19,32.01,21068,23163,0.91,1150.86,10.85,2.3,7.09,2026-07-22,2026-07-22 07:30:59
1103,嘉泥,13.55,13.6,13.7,13.55,55.46,54.13,55.17,0.03,0.02,0.01,13.76,13.52,13.28,920,472,1.95,89.26,16.13,0.52,3.84,2026-07-22,2026-07-22 07:31:00
1104,環泥,26.5,26.9,27.05,26.5,21.9,28.69,42.11,-0.05,0.02,-0.07,27.56,26.94,26.31,792,562,1.41,,10.39,1.85,6.98,2026-07-22,2026-07-22 07:31:01
1108,幸福,12.2,12.3,12.3,12.15,11.15,14.73,36.21,-0.15,-0.1,-0.06,13.15,12.64,12.14,249,527,0.47,49.38,5.65,1.0,8.2,2026-07-22,2026-07-22 07:31:01
1109,信大,13.8,13.85,13.95,13.8,52.67,55.98,57.1,0.01,-0.01,0.02,13.93,13.77,13.6,168,213,0.79,47.08,13.4,0.9,6.52,2026-07-22,2026-07-22 07:31:02
1110,東泥,16.0,16.0,16.15,15.95,66.3,68.07,64.96,0.26,0.24,0.02,16.41,15.57,14.72,241,223,1.08,91.27,44.44,0.3,1.88,2026-07-22,2026-07-22 07:31:04
1201,味全,12.65,12.65,12.7,12.6,58.14,57.5,64.0,0.07,0.05,0.02,12.82,12.5,12.19,376,565,0.67,64.02,31.62,0.21,1.66,2026-07-22,2026-07-22 07:31:05
1203,味王,46.45,46.75,47.3,45.0,83.91,83.72,73.43,0.93,0.53,0.39,47.1,44.06,41.02,32,45,0.72,110.41,25.66,1.2,2.58,2026-07-22,2026-07-22 07:31:06
1210,大成,57.0,57.5,57.8,57.0,32.78,43.94,46.34,0.71,0.84,-0.13,59.39,57.14,54.89,1626,2081,0.78,476.92,13.19,3.0,5.26,2026-07-22,2026-07-22 07:31:07
1213,大飲,7.3,7.3,7.4,7.28,43.1,53.7,23.21,-0.2,-0.2,-0.0,8.13,7.66,7.19,8,4,2.08,4.13,,0.35,4.79,2026-07-22,2026-07-22 07:31:08
1215,卜蜂,109.0,110.5,111.0,109.0,29.8,41.04,44.44,-2.27,-2.41,0.14,115.75,112.28,108.8,849,1233,0.69,321.32,11.76,7.0,6.42,2026-07-22,2026-07-22 07:31:09
1216,統一,76.8,79.3,79.3,75.5,62.23,76.7,60.22,1.15,1.22,-0.07,81.24,77.43,73.62,28476,26905,1.06,4363.79,22.33,3.0,3.91,2026-07-22,2026-07-22 07:31:10
1217,愛之味,9.92,9.97,10.05,9.91,30.79,36.02,46.15,0.03,0.04,-0.01,10.18,9.96,9.74,439,413,1.06,49.06,23.62,0.25,2.52,2026-07-22,2026-07-22 07:31:11
1218,泰山,16.05,16.3,16.3,16.05,26.09,27.06,25.93,-0.41,-0.33,-0.07,18.34,16.98,15.63,1522,1201,1.27,78.05,10.09,1.32,8.22,2026-07-22,2026-07-22 07:31:12
1219,福壽,11.65,11.6,11.7,11.6,30.37,40.08,30.77,-0.17,-0.12,-0.05,12.77,12.2,11.63,644,881,0.73,39.75,25.89,0.5,4.29,2026-07-22,2026-07-22 07:31:13
