股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1220,台榮,13.25,46.3,52.84,65.52,0.09,0.09,-0.0,13.28,12.97,12.65,726,220,3.29,23.37,53.0,0.7,5.28,2026-03-09,2026-03-09 07:31:11
1225,福懋油,34.25,72.14,73.34,83.91,1.12,0.62,0.51,33.74,29.84,25.95,2109,999,2.11,82.98,24.46,0.14,0.41,2026-03-09,2026-03-09 07:31:11
1227,佳格,29.3,35.25,47.96,54.29,0.0,-0.01,0.01,30.43,29.38,28.33,1144,850,1.35,266.17,20.07,1.4,4.78,2026-03-09,2026-03-09 07:31:12
1229,聯華,43.6,22.88,25.29,35.43,-0.58,-0.54,-0.04,46.34,44.96,43.57,4414,3358,1.31,779.88,17.1,1.3,2.98,2026-03-09,2026-03-09 07:31:13
1231,聯華食,81.7,12.44,11.17,17.77,-3.25,-2.41,-0.84,99.2,89.77,80.34,535,680,0.79,243.84,22.63,1.6,1.96,2026-03-09,2026-03-09 07:31:14
1232,大統益,151.0,57.03,68.76,68.0,1.55,1.45,0.09,154.39,149.25,144.11,175,118,1.48,241.56,18.33,7.0,4.64,2026-03-09,2026-03-09 07:31:14
1233,天仁,31.25,50.66,65.43,36.62,0.05,0.16,-0.11,33.58,32.45,31.33,28,19,1.44,28.3,39.06,0.95,3.04,2026-03-09,2026-03-09 07:31:15
1234,黑松,35.8,26.66,37.85,27.78,-0.23,-0.12,-0.11,37.73,36.95,36.17,450,283,1.59,143.87,18.27,1.9,5.31,2026-03-09,2026-03-09 07:31:16
1235,興泰,38.7,27.35,48.12,46.08,-0.28,-0.1,-0.18,47.43,42.66,37.9,52,31,1.67,17.59,,0.5,1.29,2026-03-09,2026-03-09 07:31:17
1236,宏亞,27.65,67.77,68.98,70.0,0.58,0.47,0.11,28.1,26.77,25.44,90,178,0.51,23.97,,0.6,2.17,2026-03-09,2026-03-09 07:31:18
1256,鮮活果汁-KY,161.0,50.68,48.5,47.27,2.25,2.0,0.25,168.2,159.88,151.55,82,104,0.79,57.59,16.79,4.66,2.89,2026-03-09,2026-03-09 07:31:18
1301,台塑,47.35,33.42,44.61,50.31,1.23,1.5,-0.27,52.55,47.87,43.19,151610,59444,2.55,3014.18,56.63,0.5,1.06,2026-03-09,2026-03-09 07:31:19
1303,南亞,74.1,27.25,45.62,49.67,2.68,3.93,-1.25,94.41,80.28,66.14,65661,95942,0.68,5876.74,22.46,0.7,0.94,2026-03-09,2026-03-09 07:31:20
1304,台聚,13.8,69.87,65.55,67.77,0.37,0.23,0.14,13.45,12.05,10.65,58415,22304,2.62,147.98,,0.2,1.45,2026-03-09,2026-03-09 07:31:21
1305,華夏,14.05,67.26,59.79,66.92,0.35,0.2,0.14,13.54,12.24,10.93,39932,14704,2.72,81.64,,0.15,1.07,2026-03-09,2026-03-09 07:31:22
1307,三芳,33.2,47.37,57.71,54.38,0.58,0.49,0.09,36.43,32.92,29.42,4337,3316,1.31,132.08,11.25,2.7,8.13,2026-03-09,2026-03-09 07:31:23
1308,亞聚,15.7,68.18,62.98,65.19,0.32,0.15,0.16,15.17,13.87,12.57,35188,11946,2.95,93.22,58.15,0.25,1.59,2026-03-09,2026-03-09 07:31:23
1309,台達化,15.3,80.99,69.87,72.59,0.52,0.29,0.24,14.23,12.53,10.82,25802,11300,2.28,60.83,,0.2,1.31,2026-03-09,2026-03-09 07:31:24
1310,台苯,11.55,78.93,71.39,84.06,0.42,0.2,0.22,10.72,9.33,7.94,42623,20265,2.1,60.97,44.42,,,2026-03-09,2026-03-09 07:31:25
1312,國喬,13.95,53.59,52.89,58.7,0.21,0.18,0.04,14.17,13.15,12.13,90170,29229,3.08,160.02,21.14,,,2026-03-09,2026-03-09 07:31:26
1313,聯成,13.3,77.8,79.17,75.89,0.63,0.35,0.27,13.39,11.28,9.18,66652,44468,1.5,177.0,,0.15,1.13,2026-03-09,2026-03-09 07:31:27
1314,中石化,9.81,77.04,64.57,76.79,0.22,0.09,0.13,9.14,8.22,7.31,127425,72169,1.77,371.29,5.64,,,2026-03-09,2026-03-09 07:31:27
1315,達新,62.7,13.92,28.81,37.74,-0.21,0.01,-0.22,65.89,64.39,62.89,40,32,1.26,59.9,38.23,4.5,7.18,2026-03-09,2026-03-09 07:31:28
1316,上曜,12.55,20.52,24.91,31.58,-0.39,-0.32,-0.07,14.48,13.58,12.68,2480,2377,1.04,43.56,57.05,,,2026-03-09,2026-03-09 07:31:29
1319,東陽,87.6,8.27,9.62,9.59,-3.34,-1.49,-1.85,115.24,101.68,88.12,4035,2975,1.36,518.13,13.42,5.3,6.05,2026-03-09,2026-03-09 07:31:30
1321,大洋,33.1,57.04,68.07,47.19,-0.1,-0.17,0.07,34.14,33.42,32.7,296,167,1.77,73.05,,0.38,1.15,2026-03-09,2026-03-09 07:31:30
1323,永裕,18.35,69.36,70.68,35.48,-0.12,-0.12,0.0,18.88,18.67,18.46,81,85,0.95,16.75,183.5,0.9,4.9,2026-03-09,2026-03-09 07:31:31
1324,地球,10.45,36.86,39.11,46.15,-0.08,-0.07,-0.01,10.92,10.62,10.33,411,179,2.3,7.85,,0.2,1.91,2026-03-09,2026-03-09 07:31:32
1325,恆大,26.95,14.44,12.88,23.44,-0.8,-0.53,-0.27,32.0,29.39,26.77,440,417,1.06,22.98,,0.3,1.11,2026-03-09,2026-03-09 07:31:33
1326,台化,43.05,31.99,46.74,54.61,2.25,2.63,-0.38,50.29,43.52,36.74,105114,58736,1.79,2518.0,45.53,0.5,1.16,2026-03-09,2026-03-09 07:31:34
1337,再生-KY,6.21,67.26,51.6,68.1,0.11,0.07,0.04,5.94,5.46,4.98,8105,2187,3.7,16.7,,,,2026-03-09,2026-03-09 07:31:34
1338,廣華-KY,15.6,8.58,11.56,8.42,-0.89,-0.6,-0.29,21.11,18.74,16.37,493,344,1.43,12.6,1.81,0.78,5.0,2026-03-09,2026-03-09 07:31:35
1339,昭輝,40.9,26.85,39.58,42.78,-0.4,-0.2,-0.2,44.65,42.88,41.1,72,66,1.09,30.32,19.85,3.0,7.33,2026-03-09,2026-03-09 07:31:36
1340,勝悅-KY,7.07,52.42,51.5,60.24,0.03,0.0,0.02,7.42,6.87,6.33,378,256,1.48,10.81,,,,2026-03-09,2026-03-09 07:31:37
1341,富林-KY,58.2,32.97,52.83,46.9,0.39,0.64,-0.25,63.07,59.83,56.59,12,7,1.73,30.76,14.59,5.2,8.93,2026-03-09,2026-03-09 07:31:38
1342,八貫,94.7,19.25,27.22,44.76,0.78,1.67,-0.88,105.39,98.47,91.55,545,584,0.93,73.87,16.94,6.0,6.34,2026-03-09,2026-03-09 07:31:39
1402,遠東新,28.7,27.65,35.17,50.83,0.13,0.09,0.04,29.27,28.36,27.45,15905,20921,0.76,1536.05,17.29,1.6,5.57,2026-03-09,2026-03-09 07:31:40
1409,新纖,15.0,45.35,46.5,49.32,-0.02,0.0,-0.02,15.79,15.14,14.5,5260,5783,0.91,242.06,12.5,0.6,4.0,2026-03-09,2026-03-09 07:31:40
1410,南染,31.95,21.15,33.43,30.26,-0.24,-0.16,-0.09,34.13,33.35,32.56,63,39,1.6,19.81,57.05,0.51,1.6,2026-03-09,2026-03-09 07:31:41
1413,宏洲,9.75,34.12,41.89,42.4,-0.04,-0.01,-0.03,10.19,9.94,9.68,17,21,0.81,12.88,22.16,,,2026-03-09,2026-03-09 07:31:42
1414,東和,20.55,78.92,84.11,78.0,0.35,0.27,0.07,20.77,19.84,18.91,316,457,0.69,36.62,158.08,0.26,1.27,2026-03-09,2026-03-09 07:31:43
1416,廣豐,11.45,38.12,41.91,35.0,-0.05,-0.03,-0.02,11.9,11.71,11.52,372,255,1.46,21.22,14.68,0.56,4.89,2026-03-09,2026-03-09 07:31:43
1417,嘉裕,8.61,55.54,53.74,42.86,-0.03,-0.03,-0.01,8.93,8.74,8.55,146,231,0.63,16.35,,,,2026-03-09,2026-03-09 07:31:44
1418,東華,19.0,25.66,29.4,37.14,-0.17,-0.11,-0.06,20.21,19.62,19.03,25,19,1.27,10.32,,,,2026-03-09,2026-03-09 07:31:45
1419,新紡,61.9,18.76,17.79,31.15,-2.17,-1.54,-0.64,75.14,68.38,61.62,546,302,1.81,185.23,13.88,1.5,2.42,2026-03-09,2026-03-09 07:31:46
1423,利華,38.35,48.31,47.85,57.14,-0.01,-0.02,0.02,38.46,38.11,37.76,166,59,2.78,38.22,9.02,0.8,2.09,2026-03-09,2026-03-09 07:31:47
1432,大魯閣,16.7,16.17,24.92,25.27,-0.3,-0.08,-0.22,19.8,18.36,16.92,604,658,0.92,18.04,,,,2026-03-09,2026-03-09 07:31:47
1434,福懋,16.95,26.84,42.36,44.09,0.2,0.32,-0.12,18.44,17.47,16.51,4837,3336,1.45,285.18,48.43,0.8,4.72,2026-03-09,2026-03-09 07:31:48
1435,中福,19.3,18.88,34.77,43.18,-0.22,0.03,-0.25,24.05,21.7,19.35,16,10,1.49,26.98,,,,2026-03-09,2026-03-09 07:31:49
1436,華友聯,53.4,17.89,20.92,24.64,-1.96,-1.62,-0.34,62.73,57.65,52.58,434,282,1.54,103.68,11.17,7.53,14.1,2026-03-09,2026-03-09 07:31:50
1437,勤益控,31.0,26.44,43.2,35.62,-0.18,-0.07,-0.11,33.51,32.42,31.33,168,107,1.56,62.58,14.83,1.83,5.9,2026-03-09,2026-03-09 07:31:50
1438,三地開發,29.8,20.8,35.74,43.15,-0.39,-0.14,-0.25,35.37,32.35,29.33,71,32,2.19,33.14,,,,2026-03-09,2026-03-09 07:31:51
1439,雋揚,26.85,23.38,34.17,20.0,-0.48,-0.17,-0.31,31.13,29.34,27.55,40,63,0.63,24.7,9.66,0.3,1.12,2026-03-09,2026-03-09 07:31:52
1440,南紡,12.6,19.17,19.7,26.09,-0.19,-0.12,-0.08,13.96,13.29,12.63,1981,1725,1.15,208.76,60.0,0.3,2.38,2026-03-09,2026-03-09 07:31:52
1441,大東,9.92,10.46,23.1,42.86,-0.07,-0.07,0.0,10.15,10.02,9.88,37,27,1.35,7.12,,,,2026-03-09,2026-03-09 07:31:53
1442,名軒,25.8,12.53,17.86,17.32,-0.74,-0.45,-0.29,31.27,28.96,26.66,1053,616,1.71,94.48,6.81,4.5,17.44,2026-03-09,2026-03-09 07:31:54
1443,立益物流,24.75,18.99,29.33,33.85,-0.29,-0.1,-0.19,28.21,26.82,25.43,33,25,1.34,33.5,32.14,,,2026-03-09,2026-03-09 07:31:55
1444,力麗,6.04,27.27,33.91,33.33,-0.04,0.0,-0.04,6.6,6.31,6.03,1256,1064,1.18,59.46,21.57,,,2026-03-09,2026-03-09 07:31:56
1445,大宇,12.85,10.34,14.26,13.58,-0.16,0.15,-0.31,16.38,14.65,12.92,51,41,1.24,16.79,,0.5,3.89,2026-03-09,2026-03-09 07:31:56
1446,宏和,14.85,15.75,16.8,19.4,-0.6,-0.49,-0.11,17.56,16.29,15.03,327,230,1.42,20.45,5.27,2.0,13.47,2026-03-09,2026-03-09 07:31:57
1447,力鵬,5.46,55.3,57.47,50.43,0.02,0.02,0.0,5.64,5.47,5.29,1452,1117,1.3,46.06,15.17,,,2026-03-09,2026-03-09 07:31:58
1449,佳和,10.3,31.88,27.11,28.85,-0.26,-0.21,-0.06,11.63,10.91,10.19,741,750,0.99,13.09,5.1,0.33,3.2,2026-03-09,2026-03-09 07:31:59
1451,年興,17.95,56.94,70.52,56.06,0.18,0.18,0.0,18.8,17.99,17.18,332,250,1.33,35.54,10.2,1.0,5.57,2026-03-09,2026-03-09 07:31:59
1452,宏益,11.05,13.44,14.49,23.08,-0.15,-0.1,-0.06,12.06,11.6,11.13,272,171,1.59,14.66,5.58,0.5,4.52,2026-03-09,2026-03-09 07:32:00
1453,大將,12.1,13.26,23.92,34.92,-0.08,0.06,-0.14,13.95,13.0,12.04,104,127,0.82,13.7,,,,2026-03-09,2026-03-09 07:32:01
1454,台富,12.7,8.69,12.14,27.06,-0.16,0.06,-0.22,16.1,14.09,12.09,67,75,0.89,15.51,,0.25,1.97,2026-03-09,2026-03-09 07:32:02
1455,集盛,8.92,53.92,34.33,54.88,0.05,0.05,0.0,9.06,8.56,8.06,2728,1453,1.88,47.43,12.39,,,2026-03-09,2026-03-09 07:32:03
1456,怡華,12.95,55.29,64.87,51.56,-0.02,0.01,-0.03,13.51,13.09,12.67,76,89,0.85,12.14,10.2,,,2026-03-09,2026-03-09 07:32:04
1457,宜進,15.25,33.96,44.74,55.56,-0.0,0.0,-0.01,16.08,15.35,14.62,283,152,1.86,35.61,36.31,1.0,6.56,2026-03-09,2026-03-09 07:32:04
1459,聯發,11.65,19.62,32.62,48.78,0.04,0.07,-0.03,12.46,11.93,11.41,849,322,2.63,36.99,8.38,,,2026-03-09,2026-03-09 07:32:05
1460,宏遠,6.65,31.44,48.61,47.41,0.06,0.1,-0.03,7.03,6.76,6.48,828,1239,0.67,44.85,10.23,,,2026-03-09,2026-03-09 07:32:06
1463,強盛新,17.95,48.21,55.49,56.67,0.02,0.02,-0.0,18.57,17.99,17.42,211,90,2.33,30.8,4.74,2.1,11.7,2026-03-09,2026-03-09 07:32:07
1464,得力,10.9,44.55,32.38,40.54,-0.11,-0.1,-0.01,11.43,11.07,10.71,631,702,0.9,46.2,27.95,0.5,4.59,2026-03-09,2026-03-09 07:32:08
1465,偉全,12.3,59.36,65.4,46.67,-0.03,-0.03,0.0,12.54,12.41,12.27,52,84,0.63,12.74,,0.6,4.88,2026-03-09,2026-03-09 07:32:08
1466,聚隆,16.8,27.59,45.81,58.64,0.79,0.93,-0.13,20.24,16.93,13.62,376,799,0.47,18.67,,,,2026-03-09,2026-03-09 07:32:09
1467,南緯,7.05,27.98,38.5,33.63,-0.09,-0.04,-0.04,7.73,7.42,7.1,229,178,1.28,16.47,,,,2026-03-09,2026-03-09 07:32:10
1468,昶和,12.45,46.76,62.09,40.48,0.15,0.24,-0.09,13.62,13.06,12.5,56,46,1.22,19.97,124.5,,,2026-03-09,2026-03-09 07:32:11
1470,大統新創,22.8,41.94,43.76,50.0,0.07,0.1,-0.03,23.84,23.11,22.39,19,11,1.64,19.55,33.53,1.01,4.43,2026-03-09,2026-03-09 07:32:11
1471,首利,12.05,49.62,54.27,45.29,0.43,0.54,-0.12,14.14,12.47,10.79,886,1726,0.51,18.12,,,,2026-03-09,2026-03-09 07:32:12
1472,三洋實業,90.3,59.0,57.79,53.33,0.34,0.34,-0.0,92.18,89.51,86.85,93,38,2.41,47.4,14.27,3.0,3.32,2026-03-09,2026-03-09 07:32:13
1473,台南,23.6,32.73,39.77,35.42,-0.2,-0.03,-0.17,26.3,25.09,23.88,119,114,1.05,34.49,19.03,2.0,8.47,2026-03-09,2026-03-09 07:32:14
1474,弘裕,10.0,28.17,39.64,31.58,-0.09,-0.09,-0.0,10.46,10.24,10.02,207,151,1.37,12.99,30.3,0.4,4.0,2026-03-09,2026-03-09 07:32:15
1475,業旺,28.3,15.74,21.72,26.32,-0.71,-0.51,-0.19,32.53,30.62,28.72,61,50,1.21,18.68,8.25,3.6,12.72,2026-03-09,2026-03-09 07:32:15
1476,儒鴻,381.0,15.04,26.2,34.16,-3.9,0.83,-4.74,442.28,410.4,378.52,890,887,1.0,1045.34,18.52,17.0,4.46,2026-03-09,2026-03-09 07:32:16
1477,聚陽,292.5,25.62,37.83,27.73,-2.03,0.33,-2.35,326.89,313.02,299.16,1362,1736,0.78,721.58,19.5,16.1,5.5,2026-03-09,2026-03-09 07:32:17
1503,士電,203.5,27.55,36.58,46.64,1.91,4.84,-2.94,240.31,217.05,193.79,4012,4641,0.86,1060.18,32.35,4.5,2.21,2026-03-09,2026-03-09 07:32:18
1504,東元,68.8,18.06,25.46,26.89,-3.26,-2.11,-1.15,87.79,79.0,70.2,11622,13973,0.83,1613.11,27.09,2.2,3.2,2026-03-09,2026-03-09 07:32:18
1506,正道,11.4,35.9,27.99,36.36,-0.19,-0.14,-0.05,12.43,11.76,11.08,368,283,1.3,34.24,142.5,,,2026-03-09,2026-03-09 07:32:19
1512,瑞利,7.07,11.68,16.03,24.68,-0.18,-0.07,-0.11,8.4,7.76,7.12,144,129,1.12,6.94,,,,2026-03-09,2026-03-09 07:32:20
1513,中興電,151.5,23.22,34.25,38.6,-1.22,0.91,-2.13,178.46,165.38,152.29,6387,6304,1.01,748.52,19.65,4.6,3.04,2026-03-09,2026-03-09 07:32:21
1514,亞力,111.0,23.45,32.18,39.08,-0.38,1.73,-2.11,132.72,122.2,111.68,4268,4899,0.87,300.67,38.14,1.7,1.53,2026-03-09,2026-03-09 07:32:21
1515,力山,24.6,31.2,41.02,35.46,-0.51,-0.38,-0.13,27.52,26.22,24.91,557,385,1.45,44.64,25.36,1.0,4.07,2026-03-09,2026-03-09 07:32:22
1516,川飛,23.85,68.58,58.53,69.75,0.27,0.08,0.19,23.34,21.93,20.51,237,100,2.35,9.54,,,,2026-03-09,2026-03-09 07:32:23
1517,利奇,11.4,25.51,33.2,40.68,-0.02,0.05,-0.06,12.41,11.95,11.48,295,303,0.97,25.08,1.73,0.2,1.75,2026-03-09,2026-03-09 07:32:24
1519,華城,871.0,19.31,30.99,41.8,4.92,22.13,-17.21,1062.65,966.05,869.45,4632,4043,1.15,2751.32,64.0,9.0,1.03,2026-03-09,2026-03-09 07:32:24
1521,大億,25.15,16.31,24.1,34.88,-0.17,0.1,-0.27,27.74,26.43,25.12,23,33,0.71,19.17,39.92,1.0,3.98,2026-03-09,2026-03-09 07:32:25
1522,堤維西,40.35,19.9,14.95,21.26,-1.91,-1.39,-0.52,51.54,45.38,39.23,784,837,0.94,125.88,42.03,3.0,7.43,2026-03-09,2026-03-09 07:32:26
1524,耿鼎,29.25,23.69,18.74,25.0,-0.77,-0.41,-0.36,34.74,31.18,27.62,1789,1028,1.74,48.35,11.52,2.3,7.86,2026-03-09,2026-03-09 07:32:27
1525,江申,61.7,27.38,38.2,42.11,-0.31,-0.17,-0.15,64.7,62.93,61.16,62,53,1.15,45.29,15.98,3.1,5.02,2026-03-09,2026-03-09 07:32:27
1526,日馳,18.2,15.28,16.23,22.58,-0.19,0.11,-0.29,21.52,19.91,18.3,156,233,0.67,10.92,,,,2026-03-09,2026-03-09 07:32:28
1527,鑽全,32.75,25.07,26.34,30.59,-0.35,-0.18,-0.17,35.05,33.9,32.74,281,240,1.17,45.38,23.91,2.2,6.72,2026-03-09,2026-03-09 07:32:29
1528,恩德,21.05,20.27,21.04,24.39,-0.79,-0.29,-0.51,29.26,24.41,19.57,4257,5478,0.78,40.28,,0.1,0.48,2026-03-09,2026-03-09 07:32:30
1529,樂事綠能,26.15,54.85,56.95,60.59,0.86,0.84,0.02,27.15,24.55,21.95,20063,6060,3.31,40.56,34.87,0.2,0.76,2026-03-09,2026-03-09 07:32:31
1530,亞崴,26.35,16.69,23.11,25.24,-0.24,0.03,-0.27,30.17,28.7,27.23,78,37,2.08,24.93,43.92,1.53,5.81,2026-03-09,2026-03-09 07:32:31
1531,高林股,11.5,22.45,31.59,36.84,-0.1,-0.01,-0.09,12.78,12.19,11.6,80,156,0.51,20.94,12.23,0.4,3.48,2026-03-09,2026-03-09 07:32:32
1532,勤美,22.85,24.47,32.81,30.56,-0.5,-0.45,-0.05,24.99,24.06,23.12,876,811,1.08,95.12,114.25,1.73,7.57,2026-03-09,2026-03-09 07:32:33
1533,車王電,29.5,30.17,35.39,39.09,-0.52,-0.45,-0.07,31.64,30.58,29.52,96,93,1.03,29.07,50.0,,,2026-03-09,2026-03-09 07:32:34
1535,中宇,49.5,63.04,68.7,51.93,-0.42,-0.68,0.27,53.36,49.52,45.68,93,65,1.42,61.25,12.41,3.0,6.06,2026-03-09,2026-03-09 07:32:34
1536,和大,52.0,15.23,26.1,31.22,-1.34,-0.28,-1.06,65.72,59.82,53.92,2217,2155,1.03,145.06,346.67,0.8,1.54,2026-03-09,2026-03-09 07:32:35
1537,廣隆,122.5,32.63,46.65,45.0,-0.1,-0.01,-0.1,125.69,123.6,121.51,105,69,1.5,100.53,14.85,10.5,8.57,2026-03-09,2026-03-09 07:32:36
1538,正峰,17.5,6.59,8.85,6.03,-1.86,-1.02,-0.83,29.84,24.07,18.3,13,21,0.63,5.65,,,,2026-03-09,2026-03-09 07:32:37
1539,巨庭,16.35,20.5,25.56,14.81,-0.35,-0.16,-0.19,18.97,17.89,16.81,265,172,1.53,10.69,65.4,0.85,5.2,2026-03-09,2026-03-09 07:32:37
1540,喬福,21.95,19.38,17.18,29.13,-0.62,-0.35,-0.27,25.76,23.79,21.81,449,395,1.14,18.76,21.11,1.6,7.29,2026-03-09,2026-03-09 07:32:38
1541,錩泰,23.9,27.98,34.94,39.83,-0.15,0.01,-0.16,25.87,24.88,23.89,43,51,0.85,18.83,16.48,0.5,2.09,2026-03-09,2026-03-09 07:32:39
1558,伸興,93.6,17.13,27.21,44.81,-1.0,-0.84,-0.16,100.16,96.38,92.6,66,51,1.29,60.41,16.93,6.0,6.41,2026-03-09,2026-03-09 07:32:40
1560,中砂,451.0,39.56,55.91,58.78,18.6,19.33,-0.72,532.71,449.6,366.49,1485,2595,0.57,662.7,60.21,3.99,0.88,2026-03-09,2026-03-09 07:32:40
1563,巧新,40.6,13.82,18.34,30.92,-1.06,-0.65,-0.41,47.79,44.7,41.6,735,660,1.11,88.14,28.59,2.27,5.59,2026-03-09,2026-03-09 07:32:41
1568,倉佑,21.0,22.33,25.54,20.0,-0.56,-0.34,-0.22,24.4,22.74,21.08,238,180,1.32,21.65,18.42,1.2,5.71,2026-03-09,2026-03-09 07:32:42
1582,信錦,86.0,82.4,79.4,81.94,4.55,2.62,1.94,86.87,72.53,58.19,9638,12307,0.78,124.07,19.03,5.5,6.4,2026-03-09,2026-03-09 07:32:43
1583,程泰,43.85,17.05,29.99,29.47,-0.34,0.22,-0.56,50.99,48.08,45.18,36,31,1.16,47.97,20.21,3.03,6.91,2026-03-09,2026-03-09 07:32:43
1587,吉茂,37.5,10.43,17.97,29.69,-2.5,-1.89,-0.6,48.98,43.51,38.05,694,699,0.99,30.02,187.5,0.5,1.33,2026-03-09,2026-03-09 07:32:44
1589,永冠-KY,6.65,0.97,3.49,6.84,-2.48,-1.57,-0.92,21.25,13.85,6.44,548,505,1.09,10.18,1.46,,,2026-03-09,2026-03-09 07:32:45
1590,亞德客-KY,969.0,15.59,27.36,21.6,4.72,35.54,-30.82,1309.85,1160.45,1011.05,1650,1248,1.32,1938.0,24.65,20.01,2.07,2026-03-09,2026-03-09 07:32:46
1597,直得,70.3,27.2,34.47,37.47,-1.13,-0.13,-1.0,83.93,77.87,71.81,404,527,0.77,61.35,77.25,0.7,1.0,2026-03-09,2026-03-09 07:32:47
1598,岱宇,18.8,39.23,39.28,29.63,-0.34,-0.35,0.01,20.73,19.65,18.56,524,544,0.96,31.27,36.15,0.5,2.66,2026-03-09,2026-03-09 07:32:47
1603,華電,36.2,29.82,32.6,29.13,-0.67,-0.4,-0.26,41.79,38.69,35.59,692,509,1.36,57.5,9.84,1.5,4.14,2026-03-09,2026-03-09 07:32:48
1604,聲寶,23.7,41.52,58.38,45.0,-0.01,0.01,-0.02,24.52,24.07,23.61,333,230,1.45,86.21,14.45,1.5,6.33,2026-03-09,2026-03-09 07:32:49
1605,華新,30.5,20.22,29.03,32.31,-1.39,-0.73,-0.66,42.69,36.1,29.51,45975,43775,1.05,1351.56,40.67,0.5,1.64,2026-03-09,2026-03-09 07:32:49
1608,華榮,34.4,43.23,47.04,53.88,-0.75,-0.72,-0.03,38.85,35.11,31.37,4572,3459,1.32,145.93,7.06,1.0,2.91,2026-03-09,2026-03-09 07:32:50
1609,大亞,35.65,25.55,39.17,37.78,-0.7,-0.3,-0.4,43.01,39.39,35.76,5970,5138,1.16,279.12,19.81,0.75,2.1,2026-03-09,2026-03-09 07:32:51
1611,中電,12.2,19.14,29.47,26.42,-0.19,-0.09,-0.11,13.72,13.04,12.37,902,755,1.19,39.37,71.76,0.8,6.56,2026-03-09,2026-03-09 07:32:52
1612,宏泰,33.5,21.19,25.32,28.57,-0.41,-0.14,-0.27,37.38,35.59,33.8,1182,1024,1.15,105.89,12.69,2.1,6.27,2026-03-09,2026-03-09 07:32:53
1614,三洋電,32.05,25.93,47.53,32.22,-0.15,0.02,-0.17,35.38,33.96,32.54,139,75,1.85,82.99,31.12,0.58,1.81,2026-03-09,2026-03-09 07:32:54
