股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
50,元大台灣50,106.0,105.5,105.5,102.25,30.65,38.59,41.27,0.97,1.67,-0.7,110.95,106.96,102.96,258973,92628,2.8,,30.96,,,2026-07-14,2026-07-14 07:31:19
51,元大中型100,143.8,142.2,142.2,136.25,23.99,31.86,32.36,0.76,1.97,-1.21,152.13,146.09,140.05,176,78,2.25,,28.28,,,2026-07-14,2026-07-14 07:31:20
52,富邦科技,62.1,61.6,61.8,59.85,28.93,35.9,40.21,0.56,0.98,-0.43,65.21,62.76,60.31,38833,20524,1.89,,36.25,,,2026-07-14,2026-07-14 07:31:21
53,元大電子,239.2,238.5,238.5,228.75,21.16,29.35,40.34,0.85,2.78,-1.93,254.09,242.55,231.01,93,30,3.02,,40.3,,,2026-07-14,2026-07-14 07:31:22
55,元大MSCI金融,42.61,42.55,42.55,41.52,65.62,66.04,47.72,1.03,1.28,-0.25,43.49,42.33,41.17,264,217,1.21,,17.21,,,2026-07-14,2026-07-14 07:31:23
56,元大高股息,52.4,52.3,52.35,50.5,38.67,41.63,40.54,0.7,1.03,-0.33,54.01,52.61,51.21,129588,50155,2.58,,20.95,,,2026-07-14,2026-07-14 07:31:23
57,富邦摩台,315.15,309.5,311.35,303.95,29.47,40.89,40.92,2.9,5.02,-2.12,328.24,316.91,305.59,59,15,3.93,,34.19,,,2026-07-14,2026-07-14 07:31:24
61,元大寶滬深,24.64,24.64,25.01,24.45,23.12,23.93,46.13,-0.02,0.06,-0.08,25.93,25.28,24.62,219,114,1.92,,20.18,,,2026-07-14,2026-07-14 07:31:25
1101,台泥,22.85,22.85,22.9,22.4,15.45,17.93,39.03,-0.19,-0.12,-0.07,24.03,23.3,22.57,26607,22091,1.2,1712.19,17.01,0.8,3.5,2026-07-14,2026-07-14 07:31:26
1102,亞泥,34.9,35.0,35.0,34.2,22.02,38.77,32.35,0.08,0.27,-0.19,36.9,35.72,34.54,23858,13568,1.76,1237.75,11.67,2.3,6.59,2026-07-14,2026-07-14 07:31:27
1103,嘉泥,13.55,13.55,13.55,13.35,31.38,35.49,42.86,-0.0,0.01,-0.02,13.86,13.55,13.24,515,331,1.56,89.26,16.13,0.52,3.84,2026-07-14,2026-07-14 07:31:28
1104,環泥,27.1,27.2,27.2,26.45,42.18,50.84,48.08,0.08,0.12,-0.04,27.61,27.06,26.51,1086,608,1.79,,10.63,1.85,6.83,2026-07-14,2026-07-14 07:31:29
1108,幸福,13.65,13.7,13.7,13.45,15.4,26.91,38.46,-0.06,-0.04,-0.02,14.07,13.79,13.52,853,631,1.35,55.25,6.32,1.0,7.33,2026-07-14,2026-07-14 07:31:30
1109,信大,14.65,14.7,14.7,14.5,50.23,62.61,53.85,-0.02,-0.03,0.01,14.81,14.61,14.42,221,121,1.83,49.98,14.22,0.9,6.14,2026-07-14,2026-07-14 07:31:31
1110,東泥,15.7,15.8,15.85,15.6,69.28,69.63,61.25,0.22,0.19,0.02,15.98,15.36,14.74,256,150,1.7,89.56,43.61,0.3,1.91,2026-07-14,2026-07-14 07:31:32
1201,味全,12.55,12.65,12.65,12.35,52.24,51.31,55.56,0.04,0.02,0.01,12.69,12.44,12.19,766,351,2.18,63.51,31.38,0.21,1.67,2026-07-14,2026-07-14 07:31:33
1203,味王,42.85,43.5,44.55,43.25,61.65,57.5,56.76,0.14,0.1,0.04,43.91,43.18,42.44,104,36,2.86,101.86,23.67,1.2,2.8,2026-07-14,2026-07-14 07:31:33
1210,大成,57.9,58.1,58.1,56.7,50.63,57.57,63.22,0.88,0.87,0.01,59.0,56.27,53.55,2027,2153,0.94,484.45,13.19,3.0,5.18,2026-07-14,2026-07-14 07:31:34
1213,大飲,7.53,7.3,7.48,7.3,23.62,25.03,40.18,-0.24,-0.22,-0.02,8.54,7.86,7.18,6,5,1.19,4.26,,0.35,4.65,2026-07-14,2026-07-14 07:31:35
1215,卜蜂,113.5,113.5,113.5,111.0,65.55,49.27,43.33,-2.36,-2.87,0.51,117.12,113.72,110.33,1252,966,1.3,334.59,10.92,7.0,6.17,2026-07-14,2026-07-14 07:31:36
1216,統一,78.5,78.6,78.6,77.5,83.11,79.18,70.73,1.22,1.0,0.23,79.55,76.25,72.94,18040,15808,1.14,4460.38,22.82,3.0,3.82,2026-07-14,2026-07-14 07:31:37
1217,愛之味,10.0,10.0,10.0,9.89,41.61,52.44,53.85,0.05,0.05,-0.0,10.15,9.92,9.69,669,399,1.68,49.45,23.81,0.25,2.5,2026-07-14,2026-07-14 07:31:38
1218,泰山,16.2,16.1,16.15,15.9,10.5,15.75,10.2,-0.35,-0.18,-0.18,18.64,17.45,16.26,2310,2343,0.99,78.78,10.19,1.32,8.15,2026-07-14,2026-07-14 07:31:39
1219,福壽,11.9,11.9,11.9,11.65,27.88,35.76,26.09,-0.12,-0.06,-0.06,12.79,12.36,11.93,984,1118,0.88,40.61,26.44,0.5,4.2,2026-07-14,2026-07-14 07:31:40
1220,台榮,11.45,11.5,11.5,11.35,38.08,49.77,42.86,-0.07,-0.06,-0.01,11.9,11.64,11.37,65,115,0.57,20.2,143.12,0.2,1.75,2026-07-14,2026-07-14 07:31:41
1225,福懋油,26.4,26.4,26.65,26.05,13.29,12.15,14.29,-0.89,-0.62,-0.27,32.83,29.3,25.77,135,175,0.77,63.96,16.3,0.14,0.53,2026-07-14,2026-07-14 07:31:42
1227,佳格,30.1,30.2,30.2,29.65,56.63,60.64,59.76,0.31,0.28,0.03,30.46,29.48,28.49,1245,857,1.45,273.43,22.63,1.34,4.45,2026-07-14,2026-07-14 07:31:43
