股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
50,元大台灣50,93.0,92.7,94.25,92.7,90.27,90.83,94.7,3.58,2.53,1.05,92.99,81.41,69.83,191212,120155,1.59,,30.43,,,2026-04-27,2026-04-27 09:34:34
51,元大中型100,123.8,124.1,124.7,122.5,73.03,82.2,89.64,4.0,3.38,0.61,129.33,116.54,103.75,233,130,1.78,,24.35,,,2026-04-27,2026-04-27 09:34:34
52,富邦科技,54.85,55.0,55.55,54.55,91.43,91.69,94.1,2.21,1.52,0.69,54.48,47.28,40.08,100780,63631,1.58,,32.02,,,2026-04-27,2026-04-27 09:34:35
53,元大電子,213.05,209.5,214.75,209.5,91.33,90.9,93.81,9.53,7.0,2.53,214.68,184.58,154.49,41,30,1.34,,35.89,,,2026-04-27,2026-04-27 09:34:36
55,元大MSCI金融,33.05,33.15,33.19,32.93,36.52,55.05,54.59,0.16,0.17,-0.0,33.96,32.97,31.98,271,199,1.36,,13.35,,,2026-04-27,2026-04-27 09:34:37
56,元大高股息,40.9,41.18,41.25,40.83,72.9,82.3,82.41,0.93,0.7,0.22,42.25,38.96,35.67,147044,121000,1.22,,16.35,,,2026-04-27,2026-04-27 09:34:37
57,富邦摩台,275.6,277.5,279.6,275.6,89.88,90.96,92.79,10.85,7.76,3.09,276.4,242.04,207.69,76,38,1.97,,29.9,,,2026-04-27,2026-04-27 09:34:38
61,元大寶滬深,24.22,24.16,24.28,24.16,64.09,77.02,84.83,0.23,0.17,0.06,24.74,23.7,22.65,302,389,0.77,,19.83,,,2026-04-27,2026-04-27 09:34:38
1101,台泥,24.35,24.2,24.6,24.15,21.54,29.73,54.12,0.04,0.04,-0.0,26.15,24.41,22.68,27105,24495,1.11,1873.29,14.99,1.0,4.11,2026-04-27,2026-04-27 09:34:39
1102,亞泥,35.25,35.8,35.9,35.15,54.57,58.65,46.84,0.16,0.15,0.01,36.18,35.42,34.65,11613,11019,1.05,1250.16,11.79,2.2,6.24,2026-04-27,2026-04-27 09:34:40
1103,嘉泥,13.35,13.55,13.55,13.35,18.51,36.12,38.71,-0.04,0.01,-0.04,14.08,13.75,13.41,741,401,1.85,87.94,15.89,0.55,4.12,2026-04-27,2026-04-27 09:34:41
1104,環泥,28.4,28.6,28.75,28.15,15.39,20.69,27.27,-0.21,-0.12,-0.08,29.93,29.24,28.55,1233,906,1.36,195.02,11.14,1.7,5.99,2026-04-27,2026-04-27 09:34:41
