股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,106.2,108.55,109.05,105.85,57.87,57.45,50.66,2.04,2.43,-0.39,112.34,106.09,99.85,123218,82006,1.5,,31.01,,,2026-07-07,2026-07-07 07:31:33
0051,元大中型100,144.0,149.5,149.5,144.0,51.68,58.14,50.89,2.62,3.14,-0.52,153.73,145.19,136.64,91,58,1.57,,28.32,,,2026-07-07,2026-07-07 07:31:35
0052,富邦科技,62.2,63.8,64.0,62.05,53.84,55.61,51.25,1.22,1.45,-0.23,66.2,62.18,58.15,24170,24226,1.0,,36.31,,,2026-07-07,2026-07-07 07:31:36
0053,元大電子,237.65,246.4,247.5,237.65,53.87,58.99,46.6,3.84,4.92,-1.08,256.12,241.69,227.27,65,25,2.56,,40.04,,,2026-07-07,2026-07-07 07:31:37
0055,元大MSCI金融,42.37,42.09,42.89,42.09,51.97,43.93,52.87,1.28,1.57,-0.29,44.01,41.7,39.4,569,538,1.06,,17.11,,,2026-07-07,2026-07-07 07:31:38
0056,元大高股息,52.15,53.25,53.6,51.95,45.29,47.72,53.19,1.12,1.41,-0.29,54.63,52.15,49.66,90089,56092,1.61,,20.85,,,2026-07-07,2026-07-07 07:31:39
0057,富邦摩台,316.05,320.75,321.6,315.4,65.59,62.98,51.59,6.27,7.12,-0.86,333.04,314.12,295.19,23,15,1.5,,34.29,,,2026-07-07,2026-07-07 07:31:40
0061,元大寶滬深,24.91,25.22,25.22,24.9,29.5,39.33,45.52,0.1,0.16,-0.06,26.14,25.19,24.24,115,278,0.42,,20.4,,,2026-07-07,2026-07-07 07:31:40
1101,台泥,23.4,23.65,23.7,23.25,35.85,29.26,44.63,-0.03,-0.03,0.0,24.02,23.47,22.92,33212,30299,1.1,1753.4,15.74,0.8,3.42,2026-07-07,2026-07-07 07:31:41
1102,亞泥,36.3,36.5,36.7,36.25,65.34,59.9,57.29,0.43,0.35,0.07,37.04,35.58,34.12,12320,30461,0.4,1287.4,12.14,2.3,6.34,2026-07-07,2026-07-07 07:31:42
1103,嘉泥,13.5,13.75,13.75,13.5,50.79,44.24,42.31,0.03,0.04,-0.01,13.87,13.57,13.27,382,399,0.96,88.93,16.07,0.55,4.07,2026-07-07,2026-07-07 07:31:43
1104,環泥,27.55,27.7,27.7,27.45,70.55,55.46,57.07,0.16,0.12,0.04,27.65,27.11,26.56,925,859,1.08,,10.8,1.85,6.72,2026-07-07,2026-07-07 07:31:44
