股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,105.7,106.3,106.3,104.2,87.69,80.6,72.37,4.25,3.75,0.5,106.25,98.27,90.29,116959,114688,1.02,,34.59,,,2026-06-02,2026-06-02 11:46:19
0051,元大中型100,145.2,145.25,145.4,143.0,90.42,82.17,68.15,5.25,4.57,0.68,146.32,135.21,124.11,121,112,1.08,,28.56,,,2026-06-02,2026-06-02 11:46:20
0052,富邦科技,62.7,62.85,62.9,61.6,87.28,80.36,73.99,2.63,2.35,0.28,62.66,57.87,53.08,38507,36332,1.06,,36.6,,,2026-06-02,2026-06-02 11:46:21
0053,元大電子,243.35,245.0,246.85,241.7,87.68,83.11,68.74,10.46,9.59,0.87,246.79,227.3,207.81,41,28,1.46,,41.0,,,2026-06-02,2026-06-02 11:46:23
0055,元大MSCI金融,36.59,35.9,36.59,35.76,90.37,80.71,89.23,0.6,0.36,0.24,35.91,34.29,32.67,1211,676,1.79,,14.78,,,2026-06-02,2026-06-02 11:46:25
0056,元大高股息,52.8,52.2,52.8,51.45,95.34,89.22,82.66,2.58,2.04,0.54,52.19,46.7,41.2,69199,60930,1.14,,21.11,,,2026-06-02,2026-06-02 11:46:26
0057,富邦摩台,312.35,313.25,313.25,311.7,91.12,83.53,64.08,12.17,11.02,1.15,314.67,292.63,270.59,7,37,0.2,,33.89,,,2026-06-02,2026-06-02 11:46:28
0061,元大寶滬深,25.28,24.97,25.29,24.85,68.1,51.88,47.7,0.2,0.22,-0.02,25.45,24.99,24.54,406,435,0.93,,20.7,,,2026-06-02,2026-06-02 11:46:29
1101,台泥,24.65,24.55,24.8,24.4,64.54,45.9,49.12,-0.08,-0.11,0.03,25.48,24.46,23.45,33012,36570,0.9,1847.07,16.58,1.0,4.06,2026-06-02,2026-06-02 11:46:31
1102,亞泥,33.8,33.7,34.4,33.6,41.21,30.12,38.46,-0.43,-0.37,-0.06,35.88,34.3,32.72,26332,57776,0.46,1198.74,11.3,2.2,6.51,2026-06-02,2026-06-02 11:46:32
1103,嘉泥,13.25,13.4,13.4,13.1,73.68,72.53,52.0,-0.06,-0.11,0.04,13.56,13.21,12.86,566,452,1.25,87.29,15.77,0.55,4.15,2026-06-02,2026-06-02 11:46:34
1104,環泥,28.6,28.0,28.6,27.95,68.75,46.3,60.0,-0.23,-0.35,0.13,28.65,27.76,26.87,1204,890,1.35,,11.22,1.7,5.94,2026-06-02,2026-06-02 11:46:35
1108,幸福,13.8,13.85,13.85,13.75,65.27,43.65,36.36,-0.24,-0.27,0.03,14.7,13.92,13.14,300,317,0.95,55.85,6.39,0.75,5.43,2026-06-02,2026-06-02 11:46:37
1109,信大,14.65,14.65,14.65,14.5,57.39,42.13,24.14,-0.21,-0.21,-0.0,15.66,14.86,14.05,97,118,0.82,49.98,14.22,0.9,6.14,2026-06-02,2026-06-02 11:46:38
1110,東泥,14.5,14.6,14.6,14.25,65.57,47.93,52.63,-0.2,-0.27,0.07,15.33,14.45,13.58,165,273,0.6,82.72,40.28,0.3,2.07,2026-06-02,2026-06-02 11:46:40
1201,味全,12.2,12.35,12.35,12.2,59.82,49.16,48.28,-0.18,-0.24,0.06,12.41,12.16,11.9,592,557,1.06,61.74,30.5,0.5,4.1,2026-06-02,2026-06-02 11:46:41
