股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,101.95,103.25,103.75,101.55,39.73,49.2,52.11,2.53,3.37,-0.84,109.7,100.93,92.15,76277,180325,0.42,,29.77,,,2026-06-12,2026-06-12 12:12:28
0051,元大中型100,140.25,140.1,141.95,140.0,42.58,51.11,49.5,2.98,4.08,-1.1,150.37,138.74,127.11,72,117,0.62,,27.59,,,2026-06-12,2026-06-12 12:12:29
0052,富邦科技,59.6,60.0,60.25,59.3,35.27,44.0,50.0,1.39,1.98,-0.59,64.45,59.3,54.15,19341,38602,0.5,,34.79,,,2026-06-12,2026-06-12 12:12:30
0053,元大電子,233.95,236.65,236.65,232.95,35.75,44.33,48.98,5.46,7.84,-2.38,253.61,232.63,211.65,77,57,1.36,,39.42,,,2026-06-12,2026-06-12 12:12:31
0055,元大MSCI金融,39.72,40.03,40.57,39.69,86.72,89.14,80.92,1.63,1.28,0.35,41.43,36.44,31.46,1278,1285,0.99,,16.04,,,2026-06-12,2026-06-12 12:12:32
0056,元大高股息,50.6,51.05,51.65,50.5,46.43,55.59,57.05,1.88,2.22,-0.35,55.09,49.16,43.22,42993,71381,0.6,,20.23,,,2026-06-12,2026-06-12 12:12:33
0057,富邦摩台,302.05,303.15,303.9,302.05,33.31,43.2,52.25,6.92,9.53,-2.61,324.46,299.15,273.83,53,42,1.25,,32.77,,,2026-06-12,2026-06-12 12:12:34
0061,元大寶滬深,24.83,24.38,24.91,24.38,24.67,27.35,50.0,-0.01,0.08,-0.1,25.53,24.83,24.13,466,247,1.88,,20.33,,,2026-06-12,2026-06-12 12:12:35
1101,台泥,24.55,24.35,24.85,24.25,44.03,41.66,53.42,-0.06,-0.07,0.01,24.83,24.21,23.59,30168,34553,0.87,1839.58,16.52,0.8,3.26,2026-06-12,2026-06-12 12:12:36
1102,亞泥,35.2,34.9,35.5,34.65,79.16,72.75,64.04,-0.05,-0.21,0.16,35.42,34.08,32.73,15440,15839,0.97,1248.39,11.77,2.3,6.53,2026-06-12,2026-06-12 12:12:37
1103,嘉泥,13.55,13.45,13.6,13.4,63.23,64.08,60.0,0.03,-0.0,0.04,13.72,13.29,12.86,312,351,0.89,89.26,16.13,0.55,4.06,2026-06-12,2026-06-12 12:12:38
1104,環泥,29.2,29.2,29.35,29.05,76.66,78.19,73.91,0.26,0.09,0.17,29.81,28.15,26.49,576,1015,0.57,,11.45,1.85,6.34,2026-06-12,2026-06-12 12:12:39
1108,幸福,13.8,13.7,13.8,13.65,33.95,41.08,59.38,-0.14,-0.17,0.03,14.04,13.71,13.39,230,440,0.52,55.85,6.39,0.75,5.43,2026-06-12,2026-06-12 12:12:40
1109,信大,14.7,14.65,14.7,14.55,56.87,60.56,63.64,-0.11,-0.14,0.03,14.88,14.62,14.36,116,193,0.6,50.15,14.27,0.9,6.12,2026-06-12,2026-06-12 12:12:41
1110,東泥,15.45,15.4,15.65,15.4,44.43,50.73,73.77,0.21,0.1,0.11,16.29,14.77,13.26,118,243,0.49,88.14,42.92,0.3,1.94,2026-06-12,2026-06-12 12:12:42
1201,味全,12.5,12.4,12.5,12.35,57.2,57.3,63.16,-0.03,-0.09,0.06,12.62,12.23,11.85,345,411,0.84,63.26,31.25,0.5,4.0,2026-06-12,2026-06-12 12:12:43
1203,味王,42.8,42.75,43.0,42.75,46.87,49.76,51.96,0.02,0.12,-0.1,44.46,42.62,40.78,17,23,0.73,101.74,23.65,1.2,2.8,2026-06-12,2026-06-12 12:12:44
1210,大成,55.3,55.4,55.8,54.5,82.43,75.27,77.59,0.59,0.26,0.34,55.82,53.37,50.92,4650,7929,0.59,462.7,12.8,3.0,5.42,2026-06-12,2026-06-12 12:12:45
1213,大飲,8.6,8.31,8.6,8.31,50.7,50.79,61.7,-0.1,-0.14,0.04,8.68,8.41,8.13,13,8,1.64,4.87,,0.35,4.07,2026-06-12,2026-06-12 12:12:46
1215,卜蜂,118.0,117.5,118.0,117.0,39.09,27.95,24.64,-4.5,-4.03,-0.47,142.57,125.08,107.59,1078,3110,0.35,347.85,11.37,7.0,5.93,2026-06-12,2026-06-12 12:12:47
1216,統一,76.5,75.6,76.7,75.6,88.76,79.97,74.31,0.8,0.46,0.34,76.62,73.22,69.82,14040,14500,0.97,4346.74,22.24,3.0,3.92,2026-06-12,2026-06-12 12:12:49
1217,愛之味,9.87,9.9,9.9,9.84,46.17,56.08,75.0,0.04,0.02,0.03,10.15,9.69,9.24,441,645,0.68,48.81,23.5,0.25,2.53,2026-06-12,2026-06-12 12:12:50
1218,泰山,18.0,18.05,18.05,17.85,63.09,69.95,73.39,0.14,0.1,0.04,18.49,17.65,16.81,2983,2132,1.4,87.54,13.85,1.32,7.33,2026-06-12,2026-06-12 12:12:51
1219,福壽,12.5,12.45,12.55,12.4,76.98,79.05,78.83,-0.05,-0.12,0.08,12.69,12.23,11.77,362,455,0.8,42.65,27.78,0.5,4.0,2026-06-12,2026-06-12 12:12:52
1220,台榮,11.65,11.7,11.75,11.6,30.24,36.8,38.89,-0.14,-0.15,0.01,12.03,11.79,11.54,80,115,0.69,20.55,145.62,0.7,6.01,2026-06-12,2026-06-12 12:12:53
1225,福懋油,31.15,29.4,31.3,29.3,60.49,54.24,60.47,-0.23,-0.44,0.22,30.78,29.63,28.47,622,507,1.23,75.47,19.23,0.14,0.45,2026-06-12,2026-06-12 12:12:54
1227,佳格,29.1,29.2,29.45,29.0,66.36,57.5,63.16,-0.05,-0.19,0.13,29.01,28.38,27.74,1918,3012,0.64,264.35,21.88,1.4,4.81,2026-06-12,2026-06-12 12:12:55
1229,聯華,41.65,41.8,42.2,41.6,38.02,46.72,64.65,0.14,-0.04,0.19,43.94,40.53,37.11,1810,2454,0.74,745.0,16.21,1.3,3.12,2026-06-12,2026-06-12 12:12:56
1231,聯華食,89.1,87.5,89.5,87.5,67.7,62.08,69.72,0.2,-0.14,0.34,88.85,86.54,84.23,370,320,1.16,265.92,23.39,1.6,1.8,2026-06-12,2026-06-12 12:12:57
1232,大統益,150.5,150.5,150.5,149.5,79.99,66.66,62.5,0.25,-0.04,0.29,150.09,148.38,146.66,279,181,1.55,240.76,18.26,7.2,4.78,2026-06-12,2026-06-12 12:12:58
1233,天仁,27.8,28.0,28.0,27.8,71.09,54.08,39.44,-0.3,-0.33,0.03,28.98,28.07,27.17,23,26,0.9,25.17,37.07,0.2,0.72,2026-06-12,2026-06-12 12:12:59
