股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1101,台泥,25.0,24.75,25.2,24.6,59.64,65.52,69.23,0.15,-0.07,0.22,26.04,23.95,21.86,21742,31410,0.69,1923.3,15.39,1.0,4.0,2026-04-16,2026-04-16 09:04:43
1102,亞泥,35.5,35.45,35.55,35.05,63.04,72.77,66.13,0.17,0.09,0.07,36.13,35.04,33.96,9134,9543,0.96,1259.03,11.87,2.2,6.2,2026-04-16,2026-04-16 09:04:44
1103,嘉泥,13.9,13.85,14.0,13.85,71.81,71.08,54.55,0.04,0.0,0.03,13.99,13.71,13.44,227,248,0.91,91.57,16.55,0.55,3.96,2026-04-16,2026-04-16 09:04:46
1104,環泥,29.35,29.35,29.45,29.2,30.02,27.16,45.1,-0.07,-0.06,-0.01,29.79,29.4,29.01,331,642,0.52,201.54,11.51,1.7,5.79,2026-04-16,2026-04-16 09:04:47
1108,幸福,14.85,14.85,14.95,14.85,52.17,47.37,38.46,-0.05,-0.06,0.01,14.99,14.85,14.71,268,373,0.72,60.1,6.88,0.75,5.05,2026-04-16,2026-04-16 09:04:48
1109,信大,15.45,15.6,15.6,15.45,71.16,71.63,70.0,0.02,-0.01,0.03,15.54,15.32,15.11,170,119,1.43,52.71,15.0,0.9,5.83,2026-04-16,2026-04-16 09:04:49
1110,東泥,15.95,15.75,16.1,15.75,83.25,70.52,62.12,-0.07,-0.2,0.13,16.0,15.22,14.44,282,188,1.5,90.9,44.31,0.3,1.88,2026-04-16,2026-04-16 09:04:51
1201,味全,13.3,13.35,13.45,13.3,22.69,29.85,42.11,-0.19,-0.2,0.01,13.75,13.47,13.19,340,442,0.77,67.31,33.25,0.5,3.76,2026-04-16,2026-04-16 09:04:52
1203,味王,42.9,42.4,42.9,42.3,93.57,85.15,87.76,0.68,0.29,0.38,42.39,39.89,37.38,68,55,1.22,101.98,23.7,1.2,2.8,2026-04-16,2026-04-16 09:04:53
1210,大成,54.8,55.1,55.5,54.6,39.5,44.43,61.36,0.6,0.66,-0.06,55.28,54.27,53.27,1890,2212,0.85,458.52,12.69,2.83,5.16,2026-04-16,2026-04-16 09:04:54
1213,大飲,9.28,8.93,9.28,8.93,46.7,47.06,39.09,-0.14,-0.12,-0.02,10.14,9.62,9.1,36,13,2.76,5.25,,0.35,3.77,2026-04-16,2026-04-16 09:04:55
1215,卜蜂,144.0,144.0,144.0,141.5,72.89,67.37,46.0,-1.77,-2.24,0.47,152.03,143.7,135.37,1073,1166,0.92,424.5,13.87,7.0,4.86,2026-04-16,2026-04-16 09:04:57
1216,統一,73.0,72.8,73.3,72.4,68.97,63.79,68.85,0.19,-0.02,0.21,73.52,71.58,69.63,8504,10037,0.85,4147.87,21.22,3.0,4.11,2026-04-16,2026-04-16 09:04:58
