股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,110.1,112.0,112.3,110.05,87.47,79.43,58.12,3.36,3.1,0.26,111.02,104.49,97.96,130008,91512,1.42,,32.15,,,2026-06-23,2026-06-23 07:30:50
0051,元大中型100,147.3,152.0,152.05,147.3,82.2,75.57,52.45,3.85,3.62,0.23,151.07,142.83,134.59,133,92,1.44,,28.97,,,2026-06-23,2026-06-23 07:30:51
0052,富邦科技,64.6,65.8,66.0,64.6,85.58,76.38,55.69,1.93,1.77,0.16,65.3,61.27,57.25,31925,30419,1.05,,37.71,,,2026-06-23,2026-06-23 07:30:52
0053,元大電子,250.7,253.55,254.5,249.95,85.5,75.64,55.51,6.97,6.69,0.28,253.86,239.95,226.04,31,19,1.6,,42.24,,,2026-06-23,2026-06-23 07:30:53
0055,元大MSCI金融,43.12,42.92,43.65,42.87,89.62,90.6,79.44,2.24,1.89,0.36,45.01,39.04,33.07,1130,1442,0.78,,17.42,,,2026-06-23,2026-06-23 07:30:54
0056,元大高股息,53.6,54.35,54.9,53.6,83.82,76.66,52.92,1.93,1.95,-0.02,54.7,51.29,47.89,53402,38242,1.4,,21.43,,,2026-06-23,2026-06-23 07:30:55
0057,富邦摩台,325.2,330.1,330.5,324.4,85.46,76.53,57.93,9.26,8.64,0.63,327.6,309.16,290.72,79,30,2.62,,35.28,,,2026-06-23,2026-06-23 07:30:56
0061,元大寶滬深,25.43,25.85,26.05,25.43,77.72,70.39,52.23,0.19,0.12,0.07,25.91,25.02,24.12,299,385,0.78,,20.82,,,2026-06-23,2026-06-23 07:30:57
1101,台泥,24.15,24.35,24.5,24.05,38.21,45.44,41.94,-0.0,-0.01,0.01,25.0,24.31,23.61,34757,32827,1.06,1809.6,16.25,0.8,3.31,2026-06-23,2026-06-23 07:30:58
1102,亞泥,35.7,36.3,36.5,35.55,81.88,82.37,70.65,0.37,0.14,0.23,36.56,34.47,32.38,15953,17886,0.89,1266.12,11.94,2.3,6.44,2026-06-23,2026-06-23 07:30:59
1103,嘉泥,13.65,13.75,13.75,13.5,76.06,78.85,62.5,0.1,0.07,0.03,13.91,13.49,13.08,255,312,0.82,89.92,16.25,0.55,4.03,2026-06-23,2026-06-23 07:30:59
1104,環泥,28.95,29.0,29.05,28.8,45.43,56.73,58.97,0.24,0.21,0.03,30.12,28.63,27.13,2720,1614,1.68,,11.35,1.85,6.39,2026-06-23,2026-06-23 07:31:00
1108,幸福,13.8,13.9,13.9,13.75,62.81,58.51,50.0,-0.06,-0.1,0.04,14.11,13.77,13.44,264,332,0.8,55.85,6.39,0.75,5.43,2026-06-23,2026-06-23 07:31:01
1109,信大,14.4,14.4,14.55,14.4,28.81,44.99,39.13,-0.11,-0.11,0.0,14.91,14.63,14.36,301,196,1.53,49.13,13.98,0.9,6.25,2026-06-23,2026-06-23 07:31:02
1110,東泥,15.55,15.55,15.75,15.35,32.7,37.71,68.42,0.22,0.2,0.02,16.58,15.23,13.89,182,238,0.77,88.71,43.19,0.3,1.93,2026-06-23,2026-06-23 07:31:03
1201,味全,12.35,12.45,12.45,12.3,60.64,62.91,55.56,0.01,-0.02,0.03,12.68,12.36,12.03,466,384,1.21,62.5,30.88,0.21,1.7,2026-06-23,2026-06-23 07:31:04
1203,味王,43.45,44.0,44.2,41.7,63.03,60.07,44.07,0.14,0.12,0.01,44.26,43.03,41.79,24,23,1.07,103.28,24.01,1.2,2.76,2026-06-23,2026-06-23 07:31:05
1210,大成,54.6,55.0,55.0,54.5,42.93,62.36,65.52,0.53,0.51,0.02,56.76,54.06,51.36,2309,2670,0.86,456.84,12.64,3.0,5.49,2026-06-23,2026-06-23 07:31:06
1213,大飲,8.09,8.0,8.1,8.0,14.91,27.59,38.1,-0.12,-0.11,-0.02,8.74,8.39,8.04,34,37,0.92,4.58,,0.35,4.33,2026-06-23,2026-06-23 07:31:07
1215,卜蜂,116.0,115.0,116.0,114.5,29.68,32.84,46.67,-3.92,-4.12,0.2,130.74,119.12,107.51,1339,1589,0.84,341.96,11.18,7.0,6.03,2026-06-23,2026-06-23 07:31:08
1216,統一,75.1,74.6,75.5,73.9,47.36,59.15,54.64,0.76,0.75,0.01,77.54,73.88,70.21,17222,15603,1.1,4267.19,21.83,3.0,3.99,2026-06-23,2026-06-23 07:31:09
1217,愛之味,9.85,9.93,9.93,9.82,48.48,48.47,50.98,0.04,0.03,0.0,10.05,9.83,9.62,478,485,0.99,48.71,23.45,0.25,2.54,2026-06-23,2026-06-23 07:31:10
1218,泰山,17.85,17.85,17.9,17.75,31.04,42.31,40.36,0.08,0.09,-0.02,18.48,17.85,17.22,570,885,0.64,86.81,11.23,1.32,7.39,2026-06-23,2026-06-23 07:31:11
1219,福壽,12.45,12.6,12.6,12.4,61.13,72.73,66.12,-0.0,-0.04,0.04,12.8,12.38,11.96,472,377,1.25,42.48,27.67,0.5,4.02,2026-06-23,2026-06-23 07:31:11
1220,台榮,11.7,11.85,11.85,11.65,51.65,45.57,46.15,-0.1,-0.12,0.02,11.94,11.73,11.53,84,85,0.99,20.64,146.25,0.7,5.98,2026-06-23,2026-06-23 07:31:12
1225,福懋油,30.0,31.05,31.05,30.0,53.39,65.94,51.85,0.18,0.02,0.17,32.46,30.3,28.15,268,584,0.46,72.68,18.52,0.14,0.47,2026-06-23,2026-06-23 07:31:13
1227,佳格,29.15,29.0,29.2,28.85,68.69,65.19,68.18,0.09,-0.02,0.11,29.42,28.56,27.71,999,1244,0.8,264.8,21.92,1.34,4.6,2026-06-23,2026-06-23 07:31:14
1229,聯華,41.7,41.3,42.0,41.1,51.56,51.67,38.46,0.17,0.12,0.04,43.78,41.46,39.13,3789,2974,1.27,745.9,16.23,1.3,3.12,2026-06-23,2026-06-23 07:31:15
1231,聯華食,88.0,87.0,88.0,86.8,39.53,43.33,57.85,0.15,0.05,0.11,89.1,86.88,84.66,354,274,1.29,262.64,23.1,1.6,1.82,2026-06-23,2026-06-23 07:31:16
1232,大統益,142.0,142.5,142.5,141.5,45.72,60.29,56.04,0.4,0.36,0.04,144.42,141.9,139.39,165,222,0.74,227.16,17.23,7.2,5.07,2026-06-23,2026-06-23 07:31:17
1233,天仁,28.1,27.9,28.1,27.8,87.62,81.25,58.62,-0.15,-0.22,0.07,28.31,27.87,27.43,22,27,0.82,25.44,37.47,0.2,0.71,2026-06-23,2026-06-23 07:31:18
1234,黑松,34.95,35.0,35.0,34.8,63.59,68.89,51.22,0.07,0.04,0.03,35.49,34.82,34.14,146,117,1.25,140.45,17.48,1.65,4.72,2026-06-23,2026-06-23 07:31:19
1235,興泰,37.5,37.5,37.9,36.85,30.34,32.05,31.55,-0.92,-0.88,-0.04,41.55,38.69,35.84,30,21,1.42,17.05,,0.5,1.33,2026-06-23,2026-06-23 07:31:20
1236,宏亞,25.85,25.8,25.9,25.75,79.97,78.04,89.66,0.21,0.12,0.09,26.41,25.24,24.07,24,67,0.36,22.41,,1.65,6.38,2026-06-23,2026-06-23 07:31:21
1240,茂生農經,58.4,58.3,58.4,58.3,84.18,79.65,70.0,0.04,-0.1,0.14,58.69,57.77,56.84,13,11,1.22,25.83,12.07,2.7,4.62,2026-06-23,2026-06-23 07:31:22
1256,鮮活果汁-KY,180.0,180.0,180.0,173.5,48.52,38.27,26.04,-0.42,1.16,-1.59,210.67,187.72,164.78,137,76,1.81,64.39,16.14,6.6,3.67,2026-06-23,2026-06-23 07:31:23
1259,安心,58.0,58.0,58.0,58.0,47.2,60.88,50.0,0.08,0.09,-0.01,59.66,58.17,56.69,0,4,0.0,18.79,23.67,1.2,2.07,2026-06-22,2026-06-23 07:31:24
1264,德麥,269.5,270.0,270.0,269.5,61.64,69.73,54.72,-0.44,-0.76,0.32,273.61,269.82,266.04,16,18,0.89,99.86,13.2,15.0,5.57,2026-06-23,2026-06-23 07:31:25
1268,漢來美食,169.5,170.0,170.0,168.5,71.56,68.41,51.85,1.73,2.08,-0.36,170.97,169.07,167.18,32,27,1.17,71.57,16.78,7.5,4.42,2026-06-23,2026-06-23 07:31:26
1294,漢田生技,78.7,80.1,80.1,78.5,36.02,36.61,51.76,0.14,0.01,0.12,81.32,78.64,75.96,146,80,1.81,23.82,17.33,3.0,3.81,2026-06-23,2026-06-23 07:31:27
1295,生合,49.3,48.65,49.45,48.2,39.24,49.3,52.76,-1.03,-1.33,0.3,51.43,49.69,47.95,40,87,0.47,17.0,9.34,3.0,6.09,2026-06-23,2026-06-23 07:31:28
1301,台塑,49.55,52.8,53.2,49.25,67.1,56.34,46.9,0.48,-0.06,0.54,53.38,47.79,42.19,36114,64046,0.56,3154.22,36.11,0.5,1.01,2026-06-23,2026-06-23 07:31:29
1303,南亞,154.5,157.0,165.0,153.0,87.59,78.86,74.48,13.21,7.98,5.23,148.95,111.14,73.33,221932,122053,1.82,12253.12,275.89,0.8,0.52,2026-06-23,2026-06-23 07:31:30
1304,台聚,12.8,13.6,13.6,12.8,44.82,42.36,44.9,-0.01,-0.1,0.08,14.11,12.91,11.71,7365,6745,1.09,137.25,,0.15,1.17,2026-06-23,2026-06-23 07:31:31
1305,華夏,12.65,13.45,13.45,12.55,47.54,44.77,44.0,-0.11,-0.2,0.09,13.75,12.8,11.85,3637,3092,1.18,73.5,,0.1,0.79,2026-06-23,2026-06-23 07:31:32
1307,三芳,35.05,36.45,36.45,35.0,47.11,65.72,62.67,1.12,1.04,0.08,38.67,34.31,29.96,1729,1522,1.14,139.44,12.34,2.2,6.28,2026-06-23,2026-06-23 07:31:33
