股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,107.6,107.3,107.85,107.1,91.09,84.09,73.91,4.47,3.9,0.58,107.76,98.86,89.96,79033,110641,0.71,,35.21,,,2026-06-03,2026-06-03 12:17:18
0051,元大中型100,147.75,146.8,148.05,146.15,92.92,85.76,73.32,5.58,4.77,0.81,148.23,136.11,123.98,102,105,0.97,,29.06,,,2026-06-03,2026-06-03 12:17:19
0052,富邦科技,63.6,63.55,63.75,63.2,90.82,83.85,74.82,2.77,2.44,0.33,63.6,58.25,52.89,23282,34914,0.67,,37.12,,,2026-06-03,2026-06-03 12:17:20
0053,元大電子,248.5,248.3,249.35,248.0,90.65,85.62,70.15,10.89,9.85,1.04,250.03,228.74,207.44,22,25,0.9,,41.87,,,2026-06-03,2026-06-03 12:17:21
0055,元大MSCI金融,38.61,36.77,38.63,36.77,93.44,84.95,94.59,0.86,0.46,0.39,37.04,34.53,32.02,2122,1007,2.11,,15.6,,,2026-06-03,2026-06-03 12:17:22
0056,元大高股息,53.8,53.4,53.8,52.75,96.89,91.78,84.03,2.8,2.19,0.61,53.36,47.19,41.02,48203,58270,0.83,,21.51,,,2026-06-03,2026-06-03 12:17:23
0057,富邦摩台,319.25,319.35,320.0,319.0,93.33,86.8,73.52,12.85,11.39,1.46,319.02,294.39,269.76,7,37,0.19,,34.64,,,2026-06-03,2026-06-03 12:17:25
0061,元大寶滬深,25.43,25.28,25.6,25.26,73.07,58.94,51.45,0.22,0.22,0.0,25.51,25.02,24.53,553,466,1.19,,20.82,,,2026-06-03,2026-06-03 12:17:26
1101,台泥,24.85,24.65,25.2,24.45,68.84,53.55,55.17,-0.03,-0.09,0.06,25.45,24.46,23.46,45248,39679,1.14,1862.06,16.72,1.0,4.02,2026-06-03,2026-06-03 12:17:27
1102,亞泥,34.2,33.85,34.45,33.5,52.47,37.57,42.65,-0.37,-0.37,-0.0,35.78,34.25,32.73,16791,57666,0.29,1212.92,11.44,2.2,6.43,2026-06-03,2026-06-03 12:17:28
1103,嘉泥,13.55,13.3,13.6,13.25,79.89,74.98,67.86,-0.03,-0.09,0.06,13.58,13.21,12.85,652,500,1.3,89.26,16.13,0.55,4.06,2026-06-03,2026-06-03 12:17:29
1104,環泥,28.7,28.6,28.9,28.35,75.66,56.09,64.81,-0.13,-0.31,0.18,28.74,27.78,26.82,1026,936,1.1,197.08,11.25,1.85,6.45,2026-06-03,2026-06-03 12:17:30
1108,幸福,14.0,13.85,14.0,13.8,76.84,54.71,52.17,-0.21,-0.26,0.05,14.6,13.89,13.18,549,369,1.48,56.66,6.48,0.75,5.36,2026-06-03,2026-06-03 12:17:32
1109,信大,14.85,14.65,14.9,14.6,68.81,51.03,37.93,-0.18,-0.21,0.02,15.59,14.83,14.07,248,142,1.74,50.66,14.42,0.9,6.06,2026-06-03,2026-06-03 12:17:33
1110,東泥,15.95,14.6,15.95,14.4,77.05,57.64,73.13,-0.06,-0.22,0.17,15.57,14.49,13.42,1372,499,2.75,90.99,44.31,0.3,1.88,2026-06-03,2026-06-03 12:17:34
1201,味全,12.55,12.35,12.55,12.3,73.21,57.18,61.76,-0.14,-0.22,0.09,12.48,12.17,11.86,1228,688,1.78,63.51,31.38,0.5,3.98,2026-06-03,2026-06-03 12:17:35
1203,味王,44.05,44.05,44.05,44.05,86.89,78.74,62.73,0.37,0.23,0.15,44.79,42.86,40.92,2,17,0.13,104.71,24.34,1.2,2.72,2026-06-03,2026-06-03 12:17:36
1210,大成,53.7,53.4,54.3,53.0,53.09,37.76,60.78,-0.13,-0.26,0.13,53.59,52.56,51.54,11094,5770,1.92,449.31,12.43,3.0,5.59,2026-06-03,2026-06-03 12:17:37
1213,大飲,8.63,8.7,8.7,8.63,60.71,47.98,42.31,-0.17,-0.22,0.04,9.06,8.54,8.02,2,12,0.17,4.89,,0.35,4.06,2026-06-03,2026-06-03 12:17:38
1215,卜蜂,114.0,117.0,117.0,112.5,13.76,27.47,18.57,-3.65,-1.75,-1.9,142.15,129.51,116.87,6419,3885,1.65,336.06,10.98,7.0,6.14,2026-06-03,2026-06-03 12:17:40
1216,統一,73.3,74.5,74.5,72.9,63.05,45.66,43.48,0.21,0.14,0.07,76.55,72.94,69.33,15779,24041,0.66,4164.92,21.31,3.0,4.09,2026-06-03,2026-06-03 12:17:41
1217,愛之味,10.0,9.88,10.05,9.84,79.92,65.31,67.57,-0.01,-0.08,0.07,9.95,9.6,9.25,2975,1187,2.51,49.45,23.81,0.25,2.5,2026-06-03,2026-06-03 12:17:42
1218,泰山,19.6,19.4,19.65,19.3,79.91,61.85,68.89,0.07,-0.05,0.12,19.52,18.79,18.07,1630,1400,1.16,95.32,15.08,1.32,6.73,2026-06-03,2026-06-03 12:17:43
1219,福壽,12.9,12.75,12.95,12.75,77.66,57.89,48.39,-0.22,-0.28,0.06,13.46,12.78,12.1,656,497,1.32,44.02,28.67,0.5,3.88,2026-06-03,2026-06-03 12:17:44
