股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1101,台泥,23.7,23.45,23.75,23.3,35.51,22.46,35.42,-0.6,-0.56,-0.04,25.71,23.87,22.04,31315,25549,1.23,1823.28,14.59,1.0,4.22,2026-04-01,2026-04-01 08:46:35
1102,亞泥,35.3,34.9,35.35,34.55,76.32,64.57,56.18,-0.09,-0.21,0.12,35.22,34.54,33.87,9658,11059,0.87,1251.94,11.81,2.2,6.23,2026-04-01,2026-04-01 08:46:36
1103,嘉泥,13.85,13.6,13.95,13.6,59.54,59.67,58.06,-0.05,-0.08,0.03,13.86,13.6,13.33,566,309,1.83,91.24,16.49,0.55,3.97,2026-04-01,2026-04-01 08:46:36
1104,環泥,29.6,29.8,29.8,29.45,53.76,56.84,46.0,-0.01,-0.05,0.04,30.28,29.4,28.52,184,498,0.37,203.26,11.61,1.7,5.74,2026-04-01,2026-04-01 08:46:37
1108,幸福,14.8,14.75,14.9,14.75,19.51,19.45,37.5,-0.08,-0.05,-0.02,15.25,14.96,14.67,206,221,0.93,59.9,6.85,0.75,5.07,2026-04-01,2026-04-01 08:46:38
1109,信大,15.25,15.35,15.45,15.15,34.55,31.59,42.86,-0.07,-0.06,-0.01,15.48,15.3,15.12,192,202,0.95,52.03,14.81,0.9,5.9,2026-04-01,2026-04-01 08:46:39
1110,東泥,14.95,15.25,15.35,14.95,44.13,44.37,31.25,-0.26,-0.25,-0.01,16.23,15.5,14.77,422,183,2.3,85.2,41.53,0.3,2.01,2026-04-01,2026-04-01 08:46:39
1201,味全,13.5,13.5,13.55,13.45,31.74,24.86,15.79,-0.25,-0.23,-0.02,14.4,13.78,13.15,252,274,0.92,68.32,33.75,0.5,3.7,2026-04-01,2026-04-01 08:46:40
1203,味王,39.4,39.5,39.9,39.4,65.85,60.78,68.52,-0.08,-0.19,0.11,39.97,39.01,38.04,67,30,2.2,93.66,21.77,1.2,3.05,2026-04-01,2026-04-01 08:46:41
1210,大成,54.6,54.7,54.7,53.8,80.79,78.59,68.89,0.77,0.67,0.09,55.71,53.17,50.64,1829,2064,0.89,456.84,12.64,2.83,5.18,2026-04-01,2026-04-01 08:46:42
1213,大飲,9.59,9.8,9.85,9.0,61.7,71.83,43.71,-0.07,-0.05,-0.02,10.14,9.8,9.46,68,20,3.4,5.43,,0.35,3.65,2026-04-01,2026-04-01 08:46:42
1215,卜蜂,138.5,136.5,139.0,133.5,15.56,13.83,17.65,-3.25,-1.42,-1.83,164.39,149.78,135.16,1304,1211,1.08,408.28,13.34,7.0,5.05,2026-04-01,2026-04-01 08:46:43
1216,統一,71.9,71.8,72.2,71.2,70.96,62.0,61.54,-0.35,-0.64,0.28,72.3,70.81,69.32,9235,10184,0.91,4085.37,20.9,3.0,4.17,2026-04-01,2026-04-01 08:46:44
1217,愛之味,10.25,10.35,10.35,10.25,61.48,56.4,53.85,-0.04,-0.06,0.02,10.4,10.25,10.1,260,537,0.48,50.69,24.4,0.25,2.44,2026-04-01,2026-04-01 08:46:45
1218,泰山,19.5,19.35,19.5,19.3,86.18,81.99,69.57,0.28,0.25,0.03,19.94,18.93,17.91,812,837,0.97,94.83,15.0,1.35,6.92,2026-04-01,2026-04-01 08:46:45
1219,福壽,13.95,14.1,14.1,13.85,66.54,66.96,73.68,0.11,0.07,0.04,14.1,13.68,13.26,420,635,0.66,47.6,31.0,0.5,3.58,2026-04-01,2026-04-01 08:46:46
1220,台榮,12.6,12.6,12.75,12.5,47.7,35.71,37.5,-0.1,-0.08,-0.01,13.19,12.72,12.24,70,126,0.56,22.23,157.5,0.7,5.56,2026-04-01,2026-04-01 08:46:47
