股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,97.15,98.35,98.35,96.9,33.26,41.73,32.23,-0.92,-0.16,-0.76,110.46,104.13,97.8,466156,163259,2.86,,29.45,,,2026-07-28,2026-07-28 07:31:04
0051,元大中型100,130.05,133.3,133.3,130.05,31.15,39.33,31.93,-2.1,-0.92,-1.18,152.27,141.75,131.23,147,71,2.07,,21.75,,,2026-07-28,2026-07-28 07:31:04
0052,富邦科技,56.65,57.3,57.5,56.6,30.71,39.17,31.03,-0.7,-0.21,-0.49,65.53,61.22,56.91,40708,23755,1.71,,30.66,,,2026-07-28,2026-07-28 07:31:05
0053,元大電子,216.7,216.0,219.5,216.0,33.49,41.46,33.23,-3.49,-1.69,-1.8,253.53,235.46,217.38,48,28,1.7,,31.85,,,2026-07-28,2026-07-28 07:31:06
0055,元大MSCI金融,42.42,43.29,43.29,42.17,67.64,62.02,45.15,0.59,0.72,-0.13,43.32,42.26,41.2,567,338,1.68,,17.05,,,2026-07-28,2026-07-28 07:31:07
0056,元大高股息,48.19,49.11,49.26,48.14,42.71,49.71,36.88,-0.08,0.23,-0.31,52.55,50.58,48.6,114407,57892,1.98,,18.85,,,2026-07-28,2026-07-28 07:31:08
0057,富邦摩台,292.05,293.4,294.0,290.9,32.69,41.52,33.8,-2.63,-0.42,-2.21,329.43,310.88,292.33,22,8,2.53,,29.35,,,2026-07-28,2026-07-28 07:31:09
0061,元大寶滬深,24.51,24.9,25.0,24.51,51.89,54.2,43.87,-0.09,-0.06,-0.03,25.73,24.96,24.19,301,293,1.03,,20.07,,,2026-07-28,2026-07-28 07:31:10
1101,台泥,24.8,24.3,24.85,24.15,85.16,75.75,68.89,0.24,0.09,0.15,24.7,23.53,22.36,49857,25735,1.94,1858.31,18.47,0.8,3.23,2026-07-28,2026-07-28 07:31:11
1102,亞泥,33.0,33.1,33.25,32.75,55.38,51.11,45.34,-0.02,0.02,-0.03,34.28,33.12,31.96,7458,9875,0.76,1170.37,11.04,2.3,6.97,2026-07-28,2026-07-28 07:31:12
1103,嘉泥,13.45,13.25,13.45,13.2,71.07,62.94,71.74,0.07,0.04,0.03,13.36,13.06,12.75,757,752,1.01,88.6,16.01,0.52,3.87,2026-07-28,2026-07-28 07:31:13
1104,環泥,26.65,26.5,26.7,26.4,32.85,29.56,40.0,-0.07,-0.03,-0.04,27.56,26.92,26.28,930,599,1.55,,10.45,1.85,6.94,2026-07-28,2026-07-28 07:31:14
1108,幸福,12.05,12.05,12.05,11.9,14.38,13.14,20.3,-0.19,-0.15,-0.05,13.16,12.52,11.88,407,304,1.34,48.77,5.58,1.0,8.3,2026-07-28,2026-07-28 07:31:15
1109,信大,13.7,13.8,13.8,13.7,31.83,44.95,44.52,0.0,0.0,-0.0,13.94,13.79,13.64,163,113,1.44,46.74,13.3,0.9,6.57,2026-07-28,2026-07-28 07:31:16
