股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,106.1,106.75,107.0,106.05,87.03,85.07,71.4,4.47,4.0,0.47,108.73,99.28,89.83,121305,106034,1.14,,34.72,,,2026-06-04,2026-06-04 07:36:18
0051,元大中型100,145.6,147.45,147.45,145.3,88.15,86.55,76.11,5.59,4.92,0.67,149.45,136.81,124.16,69,85,0.82,,28.64,,,2026-06-04,2026-06-04 07:36:19
0052,富邦科技,62.3,63.0,63.1,62.3,83.91,83.87,71.53,2.74,2.49,0.25,64.12,58.48,52.85,37468,32999,1.14,,36.36,,,2026-06-04,2026-06-04 07:36:20
0053,元大電子,243.95,247.1,247.1,243.5,84.61,85.29,67.88,10.72,9.99,0.72,251.94,229.66,207.38,33,25,1.33,,41.1,,,2026-06-04,2026-06-04 07:36:21
0055,元大MSCI金融,38.88,38.5,39.12,38.32,94.15,88.02,94.85,1.07,0.58,0.48,37.93,34.76,31.6,1454,1171,1.24,,15.7,,,2026-06-04,2026-06-04 07:36:22
0056,元大高股息,52.65,53.3,53.3,52.5,91.83,91.8,81.16,2.84,2.32,0.52,54.1,47.59,41.08,66642,59278,1.12,,21.05,,,2026-06-04,2026-06-04 07:36:23
0057,富邦摩台,315.25,315.25,316.55,315.25,88.68,87.43,70.08,12.89,11.66,1.23,321.85,295.57,269.29,42,30,1.42,,34.2,,,2026-06-04,2026-06-04 07:36:24
0061,元大寶滬深,25.25,25.4,25.4,25.18,68.48,62.12,54.24,0.22,0.22,0.0,25.53,25.03,24.54,207,462,0.45,,20.67,,,2026-06-04,2026-06-04 07:36:25
1101,台泥,24.45,24.9,24.95,24.45,63.09,56.73,56.14,-0.02,-0.08,0.06,25.27,24.4,23.53,37148,39938,0.93,1832.08,16.45,1.0,4.09,2026-06-04,2026-06-04 07:36:25
1102,亞泥,34.35,34.2,34.65,34.0,63.87,46.34,50.0,-0.31,-0.36,0.05,35.71,34.22,32.73,13869,55685,0.25,1218.24,11.49,2.2,6.4,2026-06-04,2026-06-04 07:36:26
1103,嘉泥,13.65,13.55,13.7,13.5,84.21,78.06,75.0,-0.0,-0.07,0.07,13.63,13.22,12.82,380,517,0.74,89.92,16.25,0.55,4.03,2026-06-04,2026-06-04 07:36:27
1104,環泥,29.25,28.7,29.25,28.5,83.77,65.32,85.19,-0.02,-0.25,0.24,28.97,27.83,26.68,1346,1047,1.29,,11.47,1.85,6.32,2026-06-04,2026-06-04 07:36:28
1108,幸福,14.1,14.0,14.15,14.0,82.34,63.92,60.87,-0.17,-0.24,0.07,14.5,13.87,13.23,373,367,1.02,57.07,6.53,0.75,5.32,2026-06-04,2026-06-04 07:36:29
1109,信大,14.9,14.85,14.9,14.75,79.21,60.42,52.17,-0.15,-0.19,0.04,15.52,14.8,14.09,117,139,0.84,50.83,14.47,0.9,6.04,2026-06-04,2026-06-04 07:36:30
1110,東泥,16.0,16.8,17.25,15.95,72.26,62.51,78.12,0.06,-0.17,0.22,15.78,14.54,13.3,1124,700,1.6,91.27,44.44,0.3,1.88,2026-06-04,2026-06-04 07:36:31
1201,味全,12.55,12.55,12.75,12.45,74.3,62.88,65.62,-0.1,-0.2,0.1,12.52,12.18,11.84,806,767,1.05,63.51,31.38,0.5,3.98,2026-06-04,2026-06-04 07:36:32
