股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,90.5,91.25,91.9,90.3,73.52,81.84,79.1,3.84,3.17,0.67,95.29,84.01,72.74,88064,120983,0.73,,29.61,,,2026-04-30,2026-04-30 15:12:16
0051,元大中型100,126.75,126.2,127.4,125.6,78.89,77.96,87.67,4.15,3.74,0.42,131.13,119.18,107.24,135,109,1.24,,24.93,,,2026-04-30,2026-04-30 15:12:17
0052,富邦科技,52.65,53.55,53.6,52.65,70.32,80.66,75.07,2.34,1.93,0.41,55.88,48.86,41.84,47200,67627,0.7,,30.73,,,2026-04-30,2026-04-30 15:12:18
0053,元大電子,209.25,211.05,211.1,209.0,79.71,85.13,80.11,10.14,8.52,1.62,220.45,191.29,162.12,28,31,0.91,,35.25,,,2026-04-30,2026-04-30 15:12:19
0055,元大MSCI金融,33.25,33.5,33.55,33.19,48.17,49.57,53.09,0.17,0.17,-0.0,33.74,33.17,32.59,185,276,0.67,,13.43,,,2026-04-30,2026-04-30 15:12:20
0056,元大高股息,40.9,41.04,41.3,40.81,55.35,67.28,74.87,0.89,0.81,0.09,42.58,39.57,36.56,46678,75323,0.62,,16.35,,,2026-04-30,2026-04-30 15:12:21
0057,富邦摩台,270.5,271.8,271.8,270.5,75.52,82.41,79.66,11.64,9.62,2.01,283.42,249.73,216.04,4,34,0.14,,29.35,,,2026-04-30,2026-04-30 15:12:22
0061,元大寶滬深,24.4,24.39,24.51,24.38,64.83,65.97,78.69,0.23,0.2,0.04,24.83,23.89,22.94,166,268,0.62,,19.98,,,2026-04-30,2026-04-30 15:12:23
1101,台泥,24.5,24.5,24.75,24.45,29.97,28.0,31.25,0.01,0.03,-0.02,25.69,24.67,23.65,21193,24463,0.87,1884.83,15.08,1.0,4.08,2026-04-30,2026-04-30 15:12:24
1102,亞泥,35.05,35.2,35.5,35.05,31.6,44.35,42.11,0.08,0.14,-0.05,36.05,35.49,34.92,11870,9080,1.31,1243.07,11.72,2.2,6.28,2026-04-30,2026-04-30 15:12:25
1103,嘉泥,13.45,13.5,13.55,13.4,19.24,25.18,34.62,-0.07,-0.02,-0.04,14.09,13.73,13.38,193,306,0.63,88.6,16.01,0.55,4.09,2026-04-30,2026-04-30 15:12:26
1104,環泥,28.35,28.5,28.7,28.3,21.37,21.52,23.26,-0.26,-0.18,-0.08,29.83,29.07,28.3,528,721,0.73,,11.12,1.7,6.0,2026-04-30,2026-04-30 15:12:27
