股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1216,統一,69.5,18.17,22.98,24.42,-0.95,-0.9,-0.05,75.1,71.63,68.17,12497,11785,1.06,3949.0,20.2,3.0,4.32,2026-03-23,2026-03-23 08:31:55
1217,愛之味,10.15,25.67,27.73,39.13,-0.08,-0.08,-0.01,10.66,10.33,10.0,506,619,0.82,50.19,24.17,0.25,2.46,2026-03-23,2026-03-23 08:31:56
1218,泰山,19.0,81.18,82.13,68.75,0.24,0.17,0.07,19.56,18.54,17.53,775,875,0.89,92.4,14.62,1.35,7.11,2026-03-23,2026-03-23 08:31:57
1219,福壽,13.65,42.05,40.05,53.85,0.02,0.01,0.0,13.8,13.57,13.35,745,355,2.1,46.58,30.33,0.5,3.66,2026-03-23,2026-03-23 08:31:57
1220,台榮,12.4,8.01,9.51,25.0,-0.07,0.0,-0.07,13.36,12.92,12.49,253,182,1.39,21.87,155.0,0.7,5.65,2026-03-23,2026-03-23 08:31:58
1225,福懋油,31.5,23.72,25.28,47.2,0.56,0.73,-0.16,34.2,31.5,28.8,399,236,1.69,76.31,19.44,0.14,0.44,2026-03-23,2026-03-23 08:31:59
1227,佳格,30.05,74.79,72.97,51.61,0.19,0.11,0.08,30.72,29.87,29.03,1707,1576,1.08,272.98,20.58,1.4,4.66,2026-03-23,2026-03-23 08:32:00
1229,聯華,44.05,42.9,37.65,47.95,-0.36,-0.46,0.09,45.45,44.29,43.14,2260,2181,1.04,787.93,17.14,1.3,2.95,2026-03-23,2026-03-23 08:32:00
1231,聯華食,89.6,73.69,75.63,59.13,-0.44,-1.21,0.77,93.88,87.42,80.96,339,369,0.92,267.42,23.52,1.6,1.79,2026-03-23,2026-03-23 08:32:01
1232,大統益,149.5,44.39,41.98,35.29,0.47,0.82,-0.35,152.76,150.78,148.79,98,74,1.32,239.16,18.14,7.0,4.68,2026-03-23,2026-03-23 08:32:02
1233,天仁,29.7,10.51,18.46,22.83,-0.61,-0.33,-0.28,34.3,31.87,29.44,23,14,1.68,26.89,39.6,0.95,3.2,2026-03-23,2026-03-23 08:32:03
1234,黑松,35.65,22.0,34.86,30.95,-0.32,-0.26,-0.05,37.68,36.55,35.41,148,169,0.87,143.27,17.82,1.65,4.63,2026-03-23,2026-03-23 08:32:03
1235,興泰,38.4,37.8,25.79,25.27,-1.54,-1.42,-0.12,48.53,40.67,32.82,78,35,2.18,17.46,,0.5,1.3,2026-03-23,2026-03-23 08:32:04
1236,宏亞,26.85,37.19,38.7,29.79,0.24,0.38,-0.14,28.44,27.27,26.1,38,45,0.85,23.27,,0.6,2.23,2026-03-23,2026-03-23 08:32:05
1256,鮮活果汁-KY,147.0,6.14,15.57,35.0,-1.22,0.57,-1.8,171.18,159.65,148.12,79,42,1.87,52.59,13.18,4.66,3.17,2026-03-23,2026-03-23 08:32:05
1301,台塑,44.75,20.99,22.87,37.0,0.09,0.45,-0.36,52.33,48.01,43.68,47524,42269,1.12,2848.67,33.62,0.5,1.12,2026-03-23,2026-03-23 08:32:06
1303,南亞,73.8,33.25,45.2,40.48,0.92,2.08,-1.16,95.16,83.61,72.05,70505,73068,0.96,5852.95,129.47,0.7,0.95,2026-03-23,2026-03-23 08:32:07
1304,台聚,16.55,77.74,62.4,71.84,0.77,0.45,0.31,15.28,13.06,10.83,59456,33844,1.76,177.47,,0.2,1.21,2026-03-23,2026-03-23 08:32:08
1305,華夏,18.45,88.36,76.7,76.19,1.13,0.65,0.48,16.94,13.59,10.23,21408,20929,1.02,107.2,,0.15,0.81,2026-03-23,2026-03-23 08:32:08
1307,三芳,34.95,60.57,50.04,49.34,0.47,0.43,0.03,35.88,34.21,32.54,2001,1356,1.48,139.04,12.31,2.7,7.73,2026-03-23,2026-03-23 08:32:09
1308,亞聚,18.15,73.65,60.36,67.8,0.72,0.43,0.29,17.05,14.85,12.64,34169,17867,1.91,107.76,67.22,0.25,1.38,2026-03-23,2026-03-23 08:32:10
1309,台達化,19.9,89.61,83.18,76.52,1.51,1.0,0.5,18.85,14.55,10.25,9998,17636,0.57,79.12,,0.2,1.01,2026-03-23,2026-03-23 08:32:11
1310,台苯,11.6,58.68,66.63,64.89,0.72,0.65,0.07,12.97,10.68,8.39,45805,23037,1.99,61.23,44.62,,,2026-03-23,2026-03-23 08:32:11
1312,國喬,14.25,52.47,48.32,58.95,0.32,0.26,0.06,14.68,13.65,12.63,36172,29596,1.22,162.67,21.59,,,2026-03-23,2026-03-23 08:32:12
1313,聯成,13.05,45.83,40.97,55.81,0.52,0.51,0.01,13.93,12.35,10.77,23246,15839,1.47,173.68,,0.15,1.15,2026-03-23,2026-03-23 08:32:13
1314,中石化,8.4,19.39,28.94,49.89,0.1,0.15,-0.05,9.32,8.56,7.8,105087,66107,1.59,317.93,4.83,,,2026-03-23,2026-03-23 08:32:14
1315,達新,63.1,37.09,36.18,37.97,-0.21,-0.16,-0.06,65.89,64.19,62.49,19,15,1.31,60.28,40.71,4.5,7.13,2026-03-23,2026-03-23 08:32:14
1316,上曜,12.3,26.87,39.52,35.71,-0.36,-0.35,-0.01,14.06,13.09,12.13,2079,1769,1.18,42.69,55.91,,,2026-03-23,2026-03-23 08:32:15
1319,東陽,82.0,11.94,11.29,20.18,-5.19,-4.5,-0.68,104.42,90.72,77.01,1375,2855,0.48,485.01,12.75,5.3,6.46,2026-03-23,2026-03-23 08:32:17
1321,大洋,32.8,28.46,36.3,39.84,-0.18,-0.14,-0.04,34.22,33.46,32.7,184,166,1.11,72.38,,0.38,1.16,2026-03-23,2026-03-23 08:32:18
1323,永裕,19.15,89.76,89.05,68.57,0.06,-0.02,0.08,19.19,18.73,18.27,65,65,0.99,17.48,73.65,0.9,4.7,2026-03-23,2026-03-23 08:32:19
1324,地球,10.65,36.4,25.58,53.85,-0.06,-0.09,0.02,10.82,10.52,10.23,395,165,2.38,8.0,,0.2,1.88,2026-03-23,2026-03-23 08:32:20
1325,恆大,27.5,47.17,40.56,41.67,-0.69,-0.74,0.05,29.63,27.84,26.04,689,343,2.01,23.45,,0.3,1.09,2026-03-23,2026-03-23 08:32:21
1326,台化,43.1,46.4,44.52,41.24,1.11,1.45,-0.34,49.84,45.14,40.43,34246,48286,0.71,2520.93,40.26,0.5,1.16,2026-03-23,2026-03-23 08:32:21
1337,再生-KY,6.29,64.02,63.92,68.16,0.23,0.18,0.05,6.5,5.74,4.98,2135,2242,0.95,16.92,,,,2026-03-23,2026-03-23 08:32:22
1338,廣華-KY,14.8,22.44,19.84,20.56,-1.13,-1.1,-0.03,19.66,16.6,13.54,266,194,1.37,11.95,1.72,0.78,5.27,2026-03-23,2026-03-23 08:32:24
1339,昭輝,41.05,52.37,49.09,35.77,-0.53,-0.51,-0.02,44.42,42.14,39.85,69,47,1.48,30.43,17.03,3.0,7.31,2026-03-23,2026-03-23 08:32:25
1340,勝悅-KY,6.9,23.45,39.26,47.9,0.02,0.05,-0.03,7.5,7.11,6.71,271,264,1.03,10.55,,,,2026-03-23,2026-03-23 08:32:25
1341,富林-KY,58.5,62.27,57.9,38.64,-0.15,-0.01,-0.14,62.9,59.89,56.88,7,7,0.9,30.92,15.81,5.2,8.89,2026-03-23,2026-03-23 08:32:26
1342,八貫,84.8,16.05,19.63,19.85,-1.21,-0.43,-0.78,97.86,90.65,83.44,550,387,1.42,66.14,15.17,6.0,7.08,2026-03-23,2026-03-23 08:32:27
1402,遠東新,25.9,4.63,7.0,22.88,-0.5,-0.24,-0.26,29.87,27.93,25.98,22390,21489,1.04,1386.19,16.71,1.6,6.18,2026-03-23,2026-03-23 08:32:28
1409,新纖,15.85,56.53,64.3,55.56,0.31,0.24,0.08,16.96,15.66,14.36,6341,12539,0.51,255.78,13.32,0.6,3.79,2026-03-23,2026-03-23 08:32:28
1410,南染,31.0,11.39,15.15,29.82,-0.61,-0.47,-0.14,34.38,32.51,30.65,37,48,0.76,19.22,55.36,0.51,1.65,2026-03-23,2026-03-23 08:32:29
1413,宏洲,9.6,36.71,34.57,33.33,-0.09,-0.07,-0.01,10.16,9.8,9.43,45,27,1.64,12.68,21.33,,,2026-03-23,2026-03-23 08:32:30
1414,東和,17.75,7.75,17.19,28.3,-0.24,0.06,-0.31,21.41,19.84,18.28,147,281,0.52,31.63,136.54,0.2,1.13,2026-03-23,2026-03-23 08:32:31
1416,廣豐,11.5,59.34,67.77,43.33,-0.03,-0.03,0.0,11.86,11.65,11.44,277,198,1.39,21.31,14.2,0.56,4.87,2026-03-23,2026-03-23 08:32:31
1417,嘉裕,9.14,77.0,72.76,69.6,0.05,-0.0,0.05,9.08,8.76,8.45,503,401,1.25,17.36,14.74,,,2026-03-23,2026-03-23 08:32:32
1418,東華,18.9,28.54,28.88,44.16,-0.26,-0.25,-0.02,19.92,19.11,18.3,39,19,2.02,10.26,,,,2026-03-23,2026-03-23 08:32:34
1419,新紡,60.5,24.78,26.01,32.73,-2.46,-2.31,-0.16,69.62,64.25,58.87,153,130,1.18,181.04,13.57,1.5,2.48,2026-03-23,2026-03-23 08:32:34
1423,利華,40.0,44.13,50.41,68.52,0.5,0.43,0.07,41.25,39.11,36.97,41,84,0.49,39.86,9.24,0.8,2.0,2026-03-23,2026-03-23 08:32:35
1432,大魯閣,18.0,50.67,52.6,52.29,-0.06,-0.1,0.03,19.34,17.99,16.64,944,962,0.98,19.44,2.99,,,2026-03-23,2026-03-23 08:32:36
1434,福懋,16.55,25.35,17.85,29.69,-0.16,-0.06,-0.1,18.48,17.16,15.85,3113,2055,1.51,278.45,32.45,0.8,4.83,2026-03-23,2026-03-23 08:32:37
1435,中福,18.15,10.53,10.41,19.57,-0.91,-0.68,-0.23,24.5,20.6,16.71,9,9,1.01,25.37,,,,2026-03-23,2026-03-23 08:32:37
1436,華友聯,53.9,46.89,52.13,46.22,-1.22,-1.51,0.29,59.0,55.25,51.5,345,282,1.22,104.65,11.28,7.53,13.97,2026-03-23,2026-03-23 08:32:38
1437,勤益控,30.45,21.95,23.6,17.57,-0.51,-0.4,-0.11,33.69,31.79,29.88,79,76,1.04,61.47,12.69,1.83,6.01,2026-03-23,2026-03-23 08:32:39
1438,三地開發,28.9,19.78,22.72,24.67,-0.87,-0.73,-0.14,35.48,31.34,27.2,24,17,1.4,32.14,17.52,,,2026-03-23,2026-03-23 08:32:40
1439,雋揚,27.9,32.85,32.34,38.53,-0.43,-0.49,0.06,30.2,28.25,26.29,22,21,1.06,25.67,10.04,0.3,1.08,2026-03-23,2026-03-23 08:32:40
1440,南紡,12.9,51.9,51.1,47.54,-0.08,-0.12,0.04,13.64,13.04,12.43,1402,1817,0.77,213.73,61.43,0.3,2.33,2026-03-23,2026-03-23 08:32:41
1441,大東,9.92,21.65,20.2,40.0,-0.05,-0.06,0.0,10.16,10.0,9.85,15,34,0.44,7.12,,,,2026-03-23,2026-03-23 08:32:43
1442,名軒,26.8,59.96,55.85,43.65,-0.58,-0.68,0.1,29.69,27.52,25.35,591,690,0.86,98.14,8.87,4.5,16.79,2026-03-23,2026-03-23 08:32:44
1443,立益物流,24.15,3.3,5.17,16.18,-0.7,-0.59,-0.12,28.21,25.67,23.13,6,12,0.49,32.69,21.37,,,2026-03-23,2026-03-23 08:32:45
1444,力麗,6.26,58.2,53.07,49.34,0.01,-0.02,0.03,6.56,6.24,5.92,893,1667,0.54,61.62,22.36,,,2026-03-23,2026-03-23 08:32:46
1445,大宇,12.65,27.62,29.27,29.49,-0.4,-0.31,-0.09,15.33,13.57,11.82,28,58,0.48,16.53,,0.5,3.95,2026-03-23,2026-03-23 08:32:46
1446,宏和,16.9,83.07,81.34,60.47,0.07,-0.15,0.21,17.76,16.25,14.75,451,390,1.16,23.27,5.99,2.0,11.83,2026-03-23,2026-03-23 08:32:47
1447,力鵬,5.14,26.63,39.73,37.95,-0.02,0.01,-0.03,5.71,5.47,5.24,3759,3386,1.11,43.36,14.28,,,2026-03-23,2026-03-23 08:32:49
1449,佳和,12.15,68.47,71.42,61.07,0.31,0.03,0.28,12.84,11.08,9.32,3400,5960,0.57,15.44,101.25,0.33,2.72,2026-03-23,2026-03-23 08:32:50
1451,年興,17.8,54.44,54.45,34.48,0.01,0.07,-0.06,18.68,18.16,17.64,235,137,1.71,35.24,10.11,1.0,5.62,2026-03-23,2026-03-23 08:32:51
1452,宏益,11.15,40.19,40.54,37.5,-0.14,-0.15,0.01,11.72,11.3,10.89,37,61,0.61,14.79,5.63,0.5,4.48,2026-03-23,2026-03-23 08:32:53
1453,大將,12.5,35.87,29.97,45.76,-0.11,-0.1,-0.01,13.38,12.57,11.75,76,205,0.38,14.16,312.5,,,2026-03-23,2026-03-23 08:32:54
1454,台富,12.7,20.93,23.78,35.9,-0.24,-0.21,-0.04,14.27,13.19,12.11,46,30,1.53,15.51,,0.25,1.97,2026-03-23,2026-03-23 08:32:54
1455,集盛,9.23,69.24,69.75,71.83,0.22,0.16,0.06,9.57,8.75,7.93,1156,1281,0.9,49.07,12.82,,,2026-03-23,2026-03-23 08:32:55
1456,怡華,14.9,76.3,75.81,64.89,0.27,0.13,0.14,14.46,13.43,12.4,581,201,2.89,13.96,4.38,,,2026-03-23,2026-03-23 08:32:56
1457,宜進,16.2,77.31,74.45,58.62,0.18,0.12,0.07,16.45,15.75,15.06,274,203,1.35,37.83,38.57,1.0,6.17,2026-03-23,2026-03-23 08:32:57
1459,聯發,11.65,20.73,23.2,31.25,-0.05,-0.02,-0.03,12.46,11.93,11.4,304,164,1.85,36.99,8.38,,,2026-03-23,2026-03-23 08:32:57
1460,宏遠,7.1,79.43,71.9,48.28,0.09,0.08,0.02,7.14,6.86,6.59,1438,1049,1.37,47.89,10.92,,,2026-03-23,2026-03-23 08:32:58
1463,強盛新,17.9,69.73,67.61,50.0,-0.04,-0.03,-0.01,18.48,18.02,17.56,108,105,1.03,30.71,137.69,2.1,11.73,2026-03-23,2026-03-23 08:32:59
1464,得力,10.35,11.3,16.24,36.59,-0.18,-0.15,-0.03,11.27,10.82,10.37,773,529,1.46,43.87,26.54,0.5,4.83,2026-03-23,2026-03-23 08:33:01
1465,偉全,11.9,19.71,30.85,21.05,-0.1,-0.06,-0.04,12.66,12.34,12.02,419,229,1.83,12.33,,0.6,5.04,2026-03-23,2026-03-23 08:33:01
1466,聚隆,17.55,38.53,41.48,44.55,0.46,0.57,-0.11,19.52,17.89,16.25,283,374,0.76,19.51,,,,2026-03-23,2026-03-23 08:33:02
1467,南緯,7.02,18.57,28.02,31.93,-0.11,-0.1,-0.01,7.62,7.26,6.89,207,212,0.97,16.4,,,,2026-03-23,2026-03-23 08:33:04
1468,昶和,11.7,27.28,27.0,13.64,-0.21,-0.09,-0.12,13.88,12.71,11.54,41,50,0.81,18.77,55.71,,,2026-03-23,2026-03-23 08:33:05
1470,大統新創,22.6,48.87,41.71,43.98,-0.12,-0.12,-0.01,24.23,22.94,21.65,3,7,0.43,19.38,28.97,1.01,4.47,2026-03-23,2026-03-23 08:33:06
1471,首利,13.8,68.9,59.81,55.07,0.45,0.4,0.06,14.51,12.76,11.0,4754,2530,1.88,20.76,460.0,,,2026-03-23,2026-03-23 08:33:07
1472,三洋實業,96.6,75.73,79.26,76.99,1.76,1.16,0.61,96.93,91.86,86.8,26,141,0.19,50.7,15.89,3.0,3.11,2026-03-23,2026-03-23 08:33:08
1473,台南,23.5,38.64,45.7,40.68,-0.36,-0.28,-0.07,25.95,24.47,23.0,117,106,1.1,34.35,41.23,2.0,8.51,2026-03-23,2026-03-23 08:33:09
1474,弘裕,9.97,31.66,31.06,34.44,-0.09,-0.09,0.0,10.38,10.13,9.88,79,88,0.9,12.95,30.21,0.4,4.01,2026-03-23,2026-03-23 08:33:09
1475,業旺,28.1,51.17,48.76,34.48,-0.68,-0.69,0.01,31.37,29.24,27.11,39,23,1.67,18.55,8.19,1.5,5.34,2026-03-23,2026-03-23 08:33:11
1476,儒鴻,355.5,18.74,22.99,30.59,-11.22,-8.38,-2.84,439.04,391.27,343.51,944,1397,0.68,975.38,17.69,17.0,4.78,2026-03-23,2026-03-23 08:33:12
1477,聚陽,267.0,26.48,31.17,23.91,-8.2,-5.79,-2.41,331.82,300.25,268.68,2026,2076,0.98,658.67,18.3,15.0,5.62,2026-03-23,2026-03-23 08:33:12
1503,士電,191.0,20.28,24.14,37.02,-2.95,-0.94,-2.01,233.84,210.53,187.21,4425,2669,1.66,995.06,30.56,4.5,2.36,2026-03-23,2026-03-23 08:33:13
1504,東元,64.8,22.29,32.32,26.88,-3.81,-3.44,-0.37,84.56,73.23,61.89,8294,8422,0.98,1519.32,26.78,2.2,3.4,2026-03-23,2026-03-23 08:33:14
1506,正道,11.35,61.67,66.49,42.86,-0.13,-0.15,0.01,11.83,11.49,11.15,126,118,1.06,34.09,189.17,,,2026-03-23,2026-03-23 08:33:16
1512,瑞利,7.66,42.38,46.15,51.19,-0.04,-0.06,0.02,8.26,7.63,6.99,93,172,0.54,7.52,,,,2026-03-23,2026-03-23 08:33:16
1513,中興電,154.0,45.88,53.7,36.78,-1.84,-1.48,-0.36,174.64,161.1,147.56,3765,3229,1.17,760.87,19.11,4.6,2.99,2026-03-23,2026-03-23 08:33:17
1514,亞力,111.5,41.42,49.04,36.59,-1.43,-0.94,-0.49,129.28,118.2,107.12,3277,2775,1.18,302.02,34.52,1.7,1.52,2026-03-23,2026-03-23 08:33:18
1515,力山,24.0,29.64,37.93,34.75,-0.57,-0.53,-0.04,27.26,25.51,23.76,484,272,1.78,43.55,24.74,1.0,4.17,2026-03-23,2026-03-23 08:33:19
1516,川飛,22.25,20.64,30.48,48.72,0.15,0.32,-0.17,25.17,22.71,20.26,36,105,0.35,8.9,556.25,,,2026-03-23,2026-03-23 08:33:19
1517,利奇,11.6,44.4,32.46,41.82,-0.12,-0.1,-0.02,12.38,11.72,11.06,215,213,1.01,25.52,1.76,0.2,1.72,2026-03-23,2026-03-23 08:33:21
1519,華城,890.0,36.35,44.39,36.15,-9.96,-4.03,-5.94,1049.14,944.35,839.56,4080,2385,1.71,2811.34,63.53,9.0,1.01,2026-03-23,2026-03-23 08:33:22
1521,大億,25.0,43.15,39.7,28.26,-0.33,-0.28,-0.05,27.39,25.72,24.06,27,19,1.41,19.06,28.74,1.0,4.0,2026-03-23,2026-03-23 08:33:23
1522,堤維西,32.35,3.61,7.74,16.5,-3.5,-2.84,-0.66,47.74,39.51,31.28,1255,1168,1.07,100.92,18.81,3.0,9.27,2026-03-23,2026-03-23 08:33:23
1524,耿鼎,28.25,20.6,29.65,39.29,-0.71,-0.67,-0.04,31.15,29.42,27.68,468,586,0.8,46.7,14.49,1.4,4.96,2026-03-23,2026-03-23 08:33:24
1525,江申,60.8,22.14,26.48,27.59,-0.53,-0.43,-0.09,64.42,62.33,60.24,14,22,0.62,44.63,15.75,2.8,4.61,2026-03-23,2026-03-23 08:33:25
1526,日馳,17.7,31.57,27.97,25.77,-0.53,-0.45,-0.08,20.43,18.57,16.71,85,173,0.5,10.62,,,,2026-03-23,2026-03-23 08:33:26
1527,鑽全,32.1,31.27,31.09,36.26,-0.48,-0.44,-0.04,34.41,32.99,31.58,505,718,0.7,44.48,23.43,2.2,6.85,2026-03-23,2026-03-23 08:33:26
1528,恩德,22.2,49.64,55.78,44.87,-0.48,-0.56,0.08,24.52,22.71,20.9,3405,5517,0.62,42.48,,0.1,0.45,2026-03-23,2026-03-23 08:33:27
1529,樂事綠能,25.95,37.57,54.26,52.5,0.93,1.13,-0.2,29.68,26.61,23.54,1593,3001,0.53,40.25,25.69,0.2,0.77,2026-03-23,2026-03-23 08:33:29
1530,亞崴,26.0,13.66,17.04,24.27,-0.65,-0.52,-0.12,29.75,27.43,25.12,31,36,0.88,24.59,43.33,1.53,5.88,2026-03-23,2026-03-23 08:33:31
1531,高林股,12.6,80.77,74.97,59.38,0.15,0.05,0.1,13.28,12.27,11.26,172,185,0.93,22.95,13.4,0.4,3.17,2026-03-23,2026-03-23 08:33:32
1532,勤美,22.05,15.22,25.3,34.65,-0.53,-0.46,-0.07,24.76,23.47,22.17,850,879,0.97,91.79,22.5,1.73,7.85,2026-03-23,2026-03-23 08:33:33
1533,車王電,30.05,46.41,58.57,46.67,-0.16,-0.24,0.08,31.56,30.51,29.47,72,91,0.79,29.61,51.81,,,2026-03-23,2026-03-23 08:33:34
1535,中宇,53.2,56.65,57.88,62.14,0.65,0.33,0.32,54.6,51.28,47.96,120,103,1.16,65.83,13.33,3.0,5.64,2026-03-23,2026-03-23 08:33:35
1536,和大,51.8,32.16,24.69,28.92,-2.33,-2.04,-0.29,63.95,55.47,47.0,1691,2778,0.61,144.5,95.93,0.8,1.54,2026-03-23,2026-03-23 08:33:36
1537,廣隆,122.5,41.65,53.96,42.86,-0.1,-0.01,-0.09,125.93,123.97,122.02,68,61,1.12,100.53,15.45,10.5,8.57,2026-03-23,2026-03-23 08:33:36
1538,正峰,16.2,15.09,19.04,17.92,-2.21,-2.08,-0.14,25.92,19.74,13.56,10,30,0.33,5.23,,,,2026-03-23,2026-03-23 08:33:38
1539,巨庭,16.55,44.13,49.65,35.44,-0.33,-0.33,-0.01,18.52,17.29,16.06,147,70,2.1,10.82,78.81,0.85,5.14,2026-03-23,2026-03-23 08:33:39
1540,喬福,21.9,31.83,44.41,39.8,-0.55,-0.53,-0.02,24.48,22.8,21.12,188,243,0.77,18.72,21.06,1.6,7.31,2026-03-23,2026-03-23 08:33:40
1541,錩泰,25.15,43.63,50.41,57.8,0.1,0.03,0.07,26.09,24.93,23.78,26,38,0.68,19.82,10.89,0.5,1.99,2026-03-23,2026-03-23 08:33:41
1558,伸興,92.2,18.99,24.25,22.73,-1.23,-1.13,-0.09,100.39,95.52,90.66,38,37,1.04,59.5,16.76,6.0,6.51,2026-03-23,2026-03-23 08:33:42
1560,中砂,442.0,38.0,41.51,39.05,5.99,10.18,-4.18,518.1,475.5,432.9,4062,3293,1.23,651.03,48.57,3.99,0.9,2026-03-23,2026-03-23 08:33:43
1563,巧新,40.0,13.45,12.81,22.91,-1.38,-1.26,-0.12,45.9,42.27,38.63,574,459,1.25,86.84,28.17,2.27,5.67,2026-03-23,2026-03-23 08:33:44
1568,倉佑,22.7,77.51,72.63,56.47,-0.15,-0.29,0.14,23.27,22.2,21.14,115,100,1.15,23.4,16.69,1.2,5.29,2026-03-23,2026-03-23 08:33:44
1582,信錦,84.8,39.95,60.27,58.84,5.19,5.43,-0.24,100.22,83.53,66.83,3039,8711,0.35,122.34,24.72,5.5,6.49,2026-03-23,2026-03-23 08:33:45
1583,程泰,43.65,42.31,31.75,29.07,-1.11,-1.0,-0.12,50.97,45.79,40.62,38,22,1.7,47.75,20.12,3.03,6.94,2026-03-23,2026-03-23 08:33:46
1587,吉茂,34.4,8.13,7.68,20.65,-2.82,-2.65,-0.17,46.27,39.44,32.61,630,585,1.08,27.54,92.97,0.5,1.45,2026-03-23,2026-03-23 08:33:46
1589,永冠-KY,7.71,49.3,49.6,37.46,-1.97,-2.16,0.19,15.34,9.46,3.58,1235,1731,0.71,11.81,1.69,,,2026-03-23,2026-03-23 08:33:47
1590,亞德客-KY,963.0,26.43,30.56,20.79,-33.33,-19.56,-13.77,1257.16,1071.55,885.94,310,613,0.51,1926.0,22.93,20.01,2.08,2026-03-23,2026-03-23 08:33:48
1597,直得,83.8,77.92,74.92,60.76,0.76,-0.09,0.85,84.57,77.47,70.36,3689,1072,3.44,73.13,92.09,0.7,0.84,2026-03-23,2026-03-23 08:33:49
1598,岱宇,19.75,58.02,65.81,56.07,-0.01,-0.09,0.08,20.57,19.55,18.52,230,280,0.82,32.85,37.98,0.5,2.53,2026-03-23,2026-03-23 08:33:49
1603,華電,33.15,10.07,13.39,25.87,-1.42,-1.13,-0.29,40.06,36.3,32.55,278,431,0.65,52.66,10.17,1.5,4.52,2026-03-23,2026-03-23 08:33:50
1604,聲寶,24.85,71.54,80.07,60.0,0.26,0.2,0.06,25.47,24.54,23.62,294,364,0.81,90.4,14.62,1.5,6.04,2026-03-23,2026-03-23 08:33:51
1605,華新,30.15,33.05,45.64,33.83,-1.31,-1.22,-0.09,37.58,33.46,29.34,31455,34786,0.9,1336.05,40.2,0.5,1.66,2026-03-23,2026-03-23 08:33:52
1608,華榮,31.95,35.96,42.9,34.76,-0.89,-0.86,-0.04,36.97,34.25,31.54,2887,2699,1.07,135.53,5.83,1.0,3.13,2026-03-23,2026-03-23 08:33:53
1609,大亞,32.9,10.62,16.36,18.18,-1.58,-1.2,-0.39,42.47,37.33,32.19,3812,4943,0.77,257.59,20.43,0.75,2.28,2026-03-23,2026-03-23 08:33:54
1611,中電,13.35,70.48,71.55,53.25,0.07,0.01,0.06,13.94,13.15,12.36,729,959,0.76,43.09,78.53,0.8,5.99,2026-03-23,2026-03-23 08:33:55
1612,宏泰,35.0,65.97,64.77,47.1,-0.08,-0.2,0.12,36.94,35.12,33.29,695,615,1.13,110.63,13.26,2.1,6.0,2026-03-23,2026-03-23 08:33:57
1614,三洋電,31.75,19.85,21.29,24.56,-0.52,-0.4,-0.12,35.49,33.26,31.03,40,33,1.22,82.21,33.07,0.58,1.83,2026-03-23,2026-03-23 08:33:58
