股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1225,福懋油,32.25,76.6,79.17,83.59,0.74,0.28,0.46,32.02,29.21,26.41,632,830,0.76,78.13,23.04,0.14,0.43,2026-03-04,2026-03-04 16:29:01
1227,佳格,29.25,58.64,67.16,56.92,0.05,-0.03,0.08,30.42,29.37,28.33,1250,1020,1.23,265.71,20.03,1.4,4.79,2026-03-04,2026-03-04 16:29:02
1229,聯華,43.65,20.75,24.19,26.32,-0.61,-0.52,-0.09,47.0,45.33,43.65,3678,2886,1.27,780.78,17.12,1.3,2.98,2026-03-04,2026-03-04 16:29:03
1231,聯華食,82.7,6.84,10.62,11.43,-2.65,-1.69,-0.96,99.23,91.61,83.99,946,947,1.0,246.82,22.97,1.6,1.93,2026-03-04,2026-03-04 16:29:05
1232,大統益,150.5,76.42,80.21,72.0,1.65,1.3,0.34,153.76,148.3,142.84,140,117,1.19,240.76,18.72,7.0,4.65,2026-03-04,2026-03-04 16:29:06
1233,天仁,32.85,77.98,81.76,69.05,0.27,0.19,0.08,33.47,32.47,31.47,19,27,0.69,29.75,41.06,0.95,2.89,2026-03-04,2026-03-04 16:29:08
1234,黑松,36.65,40.9,56.14,44.74,-0.06,-0.07,0.01,37.45,37.07,36.69,288,167,1.72,147.29,18.7,1.9,5.18,2026-03-04,2026-03-04 16:29:10
1235,興泰,43.65,71.93,71.69,51.83,0.47,-0.18,0.65,47.23,42.75,38.28,30,33,0.91,19.84,,0.5,1.15,2026-03-04,2026-03-04 16:29:11
1236,宏亞,27.9,72.05,68.75,80.77,0.52,0.37,0.15,27.81,26.43,25.06,275,172,1.59,24.18,,0.6,2.15,2026-03-04,2026-03-04 16:29:13
1256,鮮活果汁-KY,158.5,42.18,35.04,52.27,1.47,1.74,-0.27,165.0,158.72,152.45,71,75,0.96,56.7,16.53,4.66,2.94,2026-03-04,2026-03-04 16:29:14
1301,台塑,46.95,49.98,60.43,56.32,1.63,1.68,-0.05,53.17,48.18,43.18,39330,67532,0.58,2988.72,68.8,0.5,1.06,2026-03-04,2026-03-04 16:29:15
1303,南亞,79.3,56.44,67.4,57.44,4.52,4.58,-0.05,94.22,80.43,66.63,83434,117243,0.71,6289.14,28.32,0.7,0.88,2026-03-04,2026-03-04 16:29:16
1304,台聚,12.3,64.87,65.82,64.04,0.25,0.19,0.07,13.04,11.97,10.9,10740,9361,1.15,131.89,,0.2,1.63,2026-03-04,2026-03-04 16:29:17
1305,華夏,12.3,56.55,58.24,57.0,0.2,0.16,0.04,13.08,12.16,11.24,5604,6326,0.89,71.47,,0.15,1.22,2026-03-04,2026-03-04 16:29:19
1307,三芳,32.85,62.95,67.37,57.85,0.59,0.37,0.23,35.93,32.66,29.4,2215,2685,0.82,130.68,11.14,2.7,8.22,2026-03-04,2026-03-04 16:29:20
1308,亞聚,14.05,60.99,62.13,58.82,0.15,0.1,0.06,14.63,13.78,12.92,3902,3586,1.09,83.42,52.04,0.25,1.78,2026-03-04,2026-03-04 16:29:21
1309,台達化,12.8,63.47,62.48,62.63,0.26,0.19,0.07,13.16,12.32,11.49,7127,5193,1.37,50.89,,0.2,1.56,2026-03-04,2026-03-04 16:29:23
1310,台苯,9.62,66.02,69.66,68.78,0.17,0.1,0.07,9.66,9.11,8.55,26979,10775,2.5,50.78,37.0,,,2026-03-04,2026-03-04 16:29:24
1312,國喬,12.7,45.71,57.32,49.15,0.15,0.21,-0.05,14.07,13.15,12.23,9445,10956,0.86,145.68,19.24,,,2026-03-04,2026-03-04 16:29:25
1313,聯成,12.8,84.8,75.93,81.48,0.4,0.19,0.21,12.45,11.02,9.59,50880,21160,2.4,170.35,,0.15,1.17,2026-03-04,2026-03-04 16:29:26
1314,中石化,8.14,55.62,57.95,58.29,0.06,0.04,0.02,8.53,8.12,7.72,41571,33631,1.24,308.09,4.68,,,2026-03-04,2026-03-04 16:29:28
1315,達新,63.6,38.73,54.43,46.0,0.09,0.13,-0.04,65.71,64.6,63.48,40,29,1.38,60.76,38.78,4.5,7.08,2026-03-04,2026-03-04 16:29:29
1316,上曜,12.7,20.97,32.48,34.38,-0.33,-0.27,-0.06,14.54,13.77,13.01,3703,2613,1.42,43.1,57.73,,,2026-03-04,2026-03-04 16:29:30
1319,東陽,92.0,6.54,10.2,18.25,-2.02,-0.17,-1.85,116.91,104.83,92.74,2442,3093,0.79,544.16,14.09,5.3,5.76,2026-03-04,2026-03-04 16:29:31
1321,大洋,33.3,74.11,77.02,53.33,-0.13,-0.24,0.11,34.08,33.42,32.76,206,122,1.68,73.49,,0.38,1.14,2026-03-04,2026-03-04 16:29:33
1323,永裕,18.65,68.25,62.8,46.43,-0.12,-0.13,0.01,19.01,18.72,18.44,77,56,1.39,17.02,186.5,0.9,4.83,2026-03-04,2026-03-04 16:29:34
1324,地球,10.4,32.43,39.75,37.04,-0.08,-0.06,-0.02,11.04,10.68,10.33,101,95,1.07,7.81,,0.2,1.92,2026-03-04,2026-03-04 16:29:35
1325,恆大,27.2,10.37,12.32,17.7,-0.58,-0.33,-0.25,33.7,30.17,26.64,740,445,1.66,23.2,,0.3,1.1,2026-03-04,2026-03-04 16:29:36
1326,台化,43.55,56.34,66.5,58.55,2.96,2.82,0.14,50.12,43.05,35.98,48961,85650,0.57,2547.25,46.06,0.5,1.15,2026-03-04,2026-03-04 16:29:38
1337,再生-KY,5.23,38.76,38.62,35.11,0.03,0.07,-0.04,5.96,5.48,5.0,452,673,0.67,14.07,,,,2026-03-04,2026-03-04 16:29:39
1338,廣華-KY,17.05,11.37,14.73,6.25,-0.62,-0.42,-0.2,20.93,19.27,17.61,243,299,0.81,13.77,1.98,0.78,4.57,2026-03-04,2026-03-04 16:29:40
1339,昭輝,41.7,43.84,58.96,47.4,-0.14,-0.09,-0.05,44.74,43.2,41.65,71,78,0.91,30.91,20.24,3.0,7.19,2026-03-04,2026-03-04 16:29:42
1340,勝悅-KY,6.67,44.96,57.0,55.37,0.01,-0.01,0.02,7.4,6.87,6.35,157,186,0.84,10.2,,,,2026-03-04,2026-03-04 16:29:43
1341,富林-KY,59.3,63.07,78.62,58.42,0.78,0.7,0.08,63.02,59.67,56.33,4,6,0.61,31.34,14.86,5.2,8.77,2026-03-04,2026-03-04 16:29:44
1342,八貫,96.1,25.28,44.91,55.5,1.82,2.22,-0.4,105.46,98.24,91.02,899,689,1.3,74.96,17.19,6.0,6.24,2026-03-04,2026-03-04 16:29:46
1402,遠東新,28.3,37.47,52.32,56.04,0.13,0.08,0.06,29.18,28.35,27.52,17940,34399,0.52,1514.64,17.05,1.6,5.65,2026-03-04,2026-03-04 16:29:47
1409,新纖,14.5,33.82,52.92,46.43,-0.02,0.03,-0.04,15.83,15.18,14.54,6595,4881,1.35,233.99,12.08,0.6,4.14,2026-03-04,2026-03-04 16:29:48
1410,南染,33.3,38.7,45.73,48.33,-0.14,-0.14,0.01,33.91,33.47,33.03,50,44,1.13,20.65,59.46,0.51,1.53,2026-03-04,2026-03-04 16:29:49
1413,宏洲,9.76,50.89,56.85,45.58,-0.0,0.01,-0.01,10.17,9.96,9.74,24,22,1.06,12.89,22.18,,,2026-03-04,2026-03-04 16:29:50
1414,東和,20.05,90.51,86.7,60.53,0.25,0.23,0.02,20.29,19.64,19.0,738,349,2.11,35.73,154.23,0.26,1.3,2026-03-04,2026-03-04 16:29:52
1416,廣豐,11.55,38.19,41.44,40.0,-0.03,-0.02,-0.01,11.87,11.73,11.59,369,232,1.59,21.41,14.81,0.56,4.85,2026-03-04,2026-03-04 16:29:53
1417,嘉裕,8.53,36.88,47.32,41.18,-0.04,-0.03,-0.01,8.95,8.76,8.57,258,141,1.82,16.2,,,,2026-03-04,2026-03-04 16:29:54
1418,東華,19.1,27.66,40.51,35.19,-0.13,-0.07,-0.06,20.26,19.74,19.21,24,31,0.77,10.37,,,,2026-03-04,2026-03-04 16:29:55
1419,新紡,64.5,10.63,15.87,43.09,-1.76,-1.16,-0.6,79.63,70.6,61.56,443,237,1.87,193.01,14.46,1.5,2.33,2026-03-04,2026-03-04 16:29:57
1423,利華,38.0,42.16,53.61,56.1,-0.02,-0.02,0.0,38.43,38.1,37.77,36,39,0.91,37.87,8.94,0.8,2.11,2026-03-04,2026-03-04 16:29:58
1432,大魯閣,17.45,23.17,35.9,36.99,-0.11,0.06,-0.17,19.58,18.55,17.52,572,576,0.99,18.85,,,,2026-03-04,2026-03-04 16:29:59
1434,福懋,17.15,46.71,66.41,54.12,0.35,0.39,-0.04,18.43,17.5,16.56,4349,3926,1.11,288.54,49.0,0.8,4.66,2026-03-04,2026-03-04 16:30:01
1435,中福,21.05,43.52,61.43,47.97,0.19,0.13,0.06,23.89,21.89,19.89,15,12,1.18,29.42,,,,2026-03-04,2026-03-04 16:30:02
1436,華友聯,53.8,16.71,26.51,26.19,-1.74,-1.32,-0.42,63.68,58.77,53.87,336,453,0.74,92.91,8.91,7.53,14.0,2026-03-04,2026-03-04 16:30:03
1437,勤益控,32.4,62.74,70.61,55.1,0.04,-0.03,0.07,33.41,32.58,31.74,111,109,1.02,65.41,15.5,1.83,5.65,2026-03-04,2026-03-04 16:30:05
1438,三地開發,31.3,45.7,60.09,45.28,-0.02,-0.02,0.0,35.34,32.63,29.92,39,52,0.75,34.81,,,,2026-03-04,2026-03-04 16:30:06
1439,雋揚,28.35,40.05,47.89,28.17,-0.14,0.02,-0.17,30.52,29.68,28.83,149,82,1.81,26.08,10.2,0.3,1.06,2026-03-04,2026-03-04 16:30:08
1440,南紡,12.65,12.32,20.03,32.43,-0.13,-0.06,-0.07,14.1,13.46,12.82,3146,2038,1.54,209.59,60.24,0.3,2.37,2026-03-04,2026-03-04 16:30:09
1441,大東,9.99,28.56,44.01,52.27,-0.06,-0.08,0.01,10.23,10.05,9.87,25,24,1.04,7.17,,,,2026-03-04,2026-03-04 16:30:10
1442,名軒,27.15,13.14,24.78,22.35,-0.49,-0.28,-0.21,30.74,29.25,27.77,929,560,1.66,99.43,7.16,4.5,16.57,2026-03-04,2026-03-04 16:30:12
1443,立益物流,26.35,32.38,40.72,45.3,-0.07,-0.01,-0.06,27.96,27.02,26.08,32,25,1.26,35.66,34.22,,,2026-03-04,2026-03-04 16:30:13
1444,力麗,6.07,35.93,43.62,32.93,-0.0,0.03,-0.03,6.89,6.43,5.96,1459,891,1.64,59.75,21.68,,,2026-03-04,2026-03-04 16:30:14
1445,大宇,13.25,11.68,26.67,37.37,0.14,0.37,-0.23,16.06,14.83,13.6,43,97,0.45,17.31,,0.5,3.77,2026-03-04,2026-03-04 16:30:15
1446,宏和,15.3,16.73,20.06,26.32,-0.48,-0.41,-0.07,17.73,16.63,15.53,382,374,1.02,21.07,5.43,2.0,13.07,2026-03-04,2026-03-04 16:30:17
1447,力鵬,5.35,53.68,57.34,45.71,0.01,0.02,-0.01,5.95,5.53,5.11,1120,791,1.42,45.13,14.86,,,2026-03-04,2026-03-04 16:30:18
1449,佳和,10.15,15.1,16.39,27.03,-0.25,-0.16,-0.09,11.96,11.1,10.24,1017,611,1.66,12.9,5.02,0.33,3.25,2026-03-04,2026-03-04 16:30:19
1451,年興,18.2,78.3,79.18,60.71,0.21,0.16,0.06,18.75,17.98,17.2,197,189,1.04,36.04,10.34,1.0,5.49,2026-03-04,2026-03-04 16:30:21
1452,宏益,11.2,11.7,17.66,23.81,-0.1,-0.06,-0.05,12.16,11.72,11.29,156,147,1.06,14.86,5.66,0.5,4.46,2026-03-04,2026-03-04 16:30:22
1453,大將,12.15,26.8,40.44,29.51,0.06,0.16,-0.1,13.92,13.06,12.2,106,140,0.76,13.76,,,,2026-03-04,2026-03-04 16:30:23
1454,台富,12.9,11.82,18.16,27.48,0.03,0.22,-0.19,16.08,14.11,12.15,94,91,1.03,15.75,,0.25,1.94,2026-03-04,2026-03-04 16:30:24
1455,集盛,8.2,15.88,15.64,34.27,-0.0,0.08,-0.09,9.78,8.73,7.67,963,937,1.03,43.6,11.39,,,2026-03-04,2026-03-04 16:30:26
1456,怡華,13.25,83.25,83.99,52.0,0.07,0.03,0.03,13.46,13.12,12.78,79,45,1.74,12.42,10.43,,,2026-03-04,2026-03-04 16:30:27
1457,宜進,15.25,54.49,63.39,54.76,0.05,-0.01,0.06,16.12,15.38,14.64,109,141,0.77,35.61,36.31,1.0,6.56,2026-03-04,2026-03-04 16:30:28
1459,聯發,11.95,40.46,50.72,58.06,0.11,0.07,0.04,12.45,11.94,11.44,262,494,0.53,37.94,8.6,,,2026-03-04,2026-03-04 16:30:29
1460,宏遠,6.81,65.34,79.14,61.21,0.12,0.12,0.01,7.03,6.76,6.49,1411,1223,1.15,45.93,10.48,,,2026-03-04,2026-03-04 16:30:31
1463,強盛新,17.95,57.46,74.91,55.56,0.06,0.02,0.04,18.67,17.9,17.14,121,62,1.95,30.8,4.74,2.1,11.7,2026-03-04,2026-03-04 16:30:32
1464,得力,10.65,12.97,15.18,26.32,-0.13,-0.09,-0.05,11.65,11.16,10.67,1186,640,1.85,45.14,27.31,0.5,4.69,2026-03-04,2026-03-04 16:30:33
1465,偉全,12.35,64.4,67.26,50.0,-0.03,-0.04,0.01,12.59,12.43,12.26,114,64,1.77,12.8,,0.6,4.86,2026-03-04,2026-03-04 16:30:35
1466,聚隆,17.65,55.17,74.22,67.86,1.1,0.94,0.16,20.18,16.52,12.87,574,1695,0.34,19.62,,,,2026-03-04,2026-03-04 16:30:37
1467,南緯,7.26,48.81,54.59,43.52,-0.04,-0.02,-0.02,7.92,7.52,7.12,228,136,1.68,16.96,,,,2026-03-04,2026-03-04 16:30:38
1468,昶和,13.1,73.46,77.68,60.61,0.27,0.29,-0.02,13.61,13.11,12.61,60,51,1.16,21.01,131.0,,,2026-03-04,2026-03-04 16:30:40
1470,大統新創,23.25,47.63,49.18,52.54,0.15,0.11,0.04,23.78,23.11,22.43,9,9,0.94,19.94,34.19,1.01,4.34,2026-03-04,2026-03-04 16:30:41
1471,首利,12.4,60.15,55.26,52.85,0.57,0.6,-0.03,14.72,12.68,10.65,1697,4162,0.41,18.65,,,,2026-03-04,2026-03-04 16:30:42
1472,三洋實業,89.5,56.81,59.83,60.36,0.4,0.35,0.04,92.2,89.12,86.05,24,73,0.33,46.98,14.14,3.0,3.35,2026-03-04,2026-03-04 16:30:44
1473,台南,24.4,37.01,44.06,39.68,-0.06,0.07,-0.13,26.82,25.41,24.01,153,134,1.14,35.66,19.68,2.0,8.2,2026-03-04,2026-03-04 16:30:45
1474,弘裕,10.15,50.66,48.88,42.11,-0.08,-0.1,0.02,10.56,10.3,10.03,188,132,1.42,13.18,30.76,0.4,3.94,2026-03-04,2026-03-04 16:30:46
1475,業旺,29.3,19.46,26.28,26.79,-0.55,-0.41,-0.14,32.89,31.1,29.32,57,63,0.91,19.34,8.54,3.6,12.29,2026-03-04,2026-03-04 16:30:48
1476,儒鴻,388.0,26.19,46.88,46.4,0.88,3.84,-2.96,439.77,413.4,387.03,1374,3902,0.35,1064.54,18.9,17.0,4.38,2026-03-04,2026-03-04 16:30:49
1477,聚陽,306.5,40.65,53.37,47.75,0.79,1.66,-0.86,324.97,315.05,305.13,2650,1855,1.43,756.12,20.45,16.1,5.25,2026-03-04,2026-03-04 16:30:50
1503,士電,198.5,36.44,50.38,41.21,4.26,6.98,-2.71,245.84,220.5,195.16,4782,7236,0.66,1034.13,31.61,4.5,2.27,2026-03-04,2026-03-04 16:30:52
1504,東元,70.8,25.43,39.36,32.64,-2.19,-1.47,-0.71,88.71,81.3,73.9,20165,19511,1.03,1660.0,27.87,2.2,3.11,2026-03-04,2026-03-04 16:30:53
1506,正道,11.2,17.59,25.09,21.43,-0.17,-0.1,-0.08,12.79,11.94,11.09,430,321,1.34,33.64,140.0,,,2026-03-04,2026-03-04 16:30:54
1512,瑞利,7.22,17.7,26.44,25.83,-0.09,0.0,-0.09,8.45,7.93,7.41,86,131,0.65,7.09,,,,2026-03-04,2026-03-04 16:30:55
1513,中興電,155.0,38.09,51.41,42.48,0.78,2.18,-1.4,184.11,168.97,153.84,8612,10504,0.82,765.81,20.1,4.6,2.97,2026-03-04,2026-03-04 16:30:57
1514,亞力,113.0,33.06,45.36,40.0,1.44,3.16,-1.72,138.46,125.45,112.44,5903,10940,0.54,306.08,38.7,1.7,1.5,2026-03-04,2026-03-04 16:30:58
1515,力山,24.95,40.77,52.45,41.18,-0.38,-0.31,-0.07,27.86,26.55,25.24,556,483,1.15,45.28,8.05,1.0,4.01,2026-03-04,2026-03-04 16:30:59
1516,川飛,22.1,52.77,41.56,56.99,0.06,-0.01,0.07,23.01,21.86,20.71,52,47,1.11,8.84,,,,2026-03-04,2026-03-04 16:31:01
1517,利奇,11.75,36.07,44.42,51.02,0.04,0.08,-0.04,12.73,12.07,11.42,410,475,0.86,25.85,1.78,0.2,1.7,2026-03-04,2026-03-04 16:31:02
1519,華城,908.0,35.75,49.0,46.41,23.23,32.27,-9.04,1072.88,982.4,891.92,3890,5675,0.69,2868.19,66.81,9.0,0.99,2026-03-04,2026-03-04 16:31:03
1521,大億,25.4,25.98,37.78,43.93,0.07,0.3,-0.23,28.23,26.82,25.41,56,50,1.12,19.36,40.32,1.0,3.94,2026-03-04,2026-03-04 16:31:04
1522,堤維西,40.9,4.69,7.11,21.03,-1.66,-0.99,-0.68,53.06,46.79,40.52,1384,1134,1.22,127.59,42.6,3.0,7.33,2026-03-04,2026-03-04 16:31:06
1524,耿鼎,28.2,11.74,13.14,12.12,-0.63,-0.1,-0.54,36.21,32.09,27.98,1151,1009,1.14,46.62,11.1,2.3,8.16,2026-03-04,2026-03-04 16:31:07
1525,江申,62.1,45.44,55.88,48.72,-0.06,-0.06,-0.0,64.83,63.19,61.55,70,49,1.43,45.58,16.09,3.1,4.99,2026-03-04,2026-03-04 16:31:08
1526,日馳,18.8,15.74,17.34,42.86,0.05,0.32,-0.27,22.65,20.48,18.3,262,217,1.21,11.28,,,,2026-03-04,2026-03-04 16:31:10
1527,鑽全,32.75,19.84,28.15,30.3,-0.26,-0.05,-0.21,35.99,34.31,32.63,350,276,1.27,45.38,23.91,2.2,6.72,2026-03-04,2026-03-04 16:31:11
1528,恩德,21.85,19.52,21.52,39.79,-0.5,0.11,-0.61,30.67,25.45,20.23,7007,7895,0.89,41.81,,0.1,0.46,2026-03-04,2026-03-04 16:31:12
1529,樂事綠能,23.9,54.85,61.71,52.21,0.78,0.87,-0.09,26.95,24.52,22.08,1518,4267,0.36,37.07,31.87,0.2,0.84,2026-03-04,2026-03-04 16:31:14
1530,亞崴,27.75,24.36,34.18,30.0,0.02,0.19,-0.16,29.75,28.94,28.14,37,33,1.09,26.25,46.25,1.53,5.51,2026-03-04,2026-03-04 16:31:15
1531,高林股,11.65,31.02,45.0,39.53,-0.02,0.05,-0.06,12.74,12.28,11.82,176,134,1.31,21.22,12.39,0.4,3.43,2026-03-04,2026-03-04 16:31:16
1532,勤美,23.1,30.97,45.62,33.93,-0.43,-0.42,-0.01,25.16,24.31,23.46,1295,749,1.73,96.16,115.5,1.73,7.49,2026-03-04,2026-03-04 16:31:17
1533,車王電,29.5,34.43,41.3,37.08,-0.47,-0.41,-0.06,32.2,30.91,29.62,134,100,1.33,29.07,50.0,,,2026-03-04,2026-03-04 16:31:19
1535,中宇,49.6,74.07,66.49,47.1,-0.58,-0.92,0.34,54.26,49.87,45.47,80,134,0.6,61.38,12.49,3.0,6.05,2026-03-04,2026-03-04 16:31:20
1536,和大,55.0,28.7,44.99,40.58,-0.29,0.39,-0.68,66.15,61.38,56.6,3342,2425,1.38,153.43,366.67,0.8,1.45,2026-03-04,2026-03-04 16:31:21
1537,廣隆,123.0,56.78,67.39,52.94,0.09,0.03,0.06,125.84,123.78,121.71,106,77,1.38,100.94,14.91,10.5,8.54,2026-03-04,2026-03-04 16:31:22
1538,正峰,21.7,10.84,15.11,15.5,-0.88,-0.44,-0.44,28.23,25.28,22.33,7,27,0.27,7.01,,,,2026-03-04,2026-03-04 16:31:24
1539,巨庭,17.25,26.68,32.21,32.61,-0.16,-0.03,-0.13,19.5,18.28,17.06,91,113,0.81,11.28,69.0,0.85,4.93,2026-03-04,2026-03-04 16:31:25
1540,喬福,21.9,10.27,15.27,32.79,-0.44,-0.13,-0.31,26.56,24.37,22.18,638,402,1.59,18.72,21.06,1.6,7.31,2026-03-04,2026-03-04 16:31:26
1541,錩泰,24.0,32.21,42.39,41.94,-0.04,0.12,-0.16,26.26,25.13,24.0,50,49,1.0,18.91,16.55,0.5,2.08,2026-03-04,2026-03-04 16:31:28
1558,伸興,95.0,32.21,43.43,49.35,-0.64,-0.77,0.12,100.2,96.71,93.23,85,45,1.9,61.31,17.18,6.0,6.32,2026-03-04,2026-03-04 16:31:29
1560,中砂,464.0,64.68,72.6,61.45,23.19,18.2,4.99,523.94,442.7,361.46,4757,3550,1.34,681.81,61.78,3.99,0.86,2026-03-04,2026-03-04 16:31:30
1563,巧新,42.9,17.34,23.37,37.9,-0.7,-0.38,-0.31,48.54,45.55,42.55,1008,709,1.42,93.37,20.33,2.27,5.29,2026-03-04,2026-03-04 16:31:31
1568,倉佑,21.25,21.12,28.22,18.46,-0.41,-0.18,-0.23,24.73,23.17,21.61,334,155,2.15,21.91,18.64,1.2,5.65,2026-03-04,2026-03-04 16:31:32
1582,信錦,81.4,81.12,73.71,95.83,2.46,1.28,1.18,77.99,70.27,62.56,16706,5866,2.85,117.43,18.01,5.5,6.76,2026-03-04,2026-03-04 16:31:34
1583,程泰,46.85,39.0,53.51,40.93,0.31,0.51,-0.2,50.12,48.51,46.89,36,31,1.15,51.25,21.59,3.03,6.47,2026-03-04,2026-03-04 16:31:35
1587,吉茂,38.85,17.27,30.05,30.48,-2.0,-1.51,-0.49,50.87,45.19,39.51,1129,794,1.42,31.1,194.25,0.5,1.29,2026-03-04,2026-03-04 16:31:36
1589,永冠-KY,9.09,3.28,8.49,11.93,-1.68,-0.89,-0.8,20.82,15.44,10.07,453,287,1.58,13.92,1.99,,,2026-03-04,2026-03-04 16:31:38
1590,亞德客-KY,1105.0,36.29,47.35,42.35,41.69,52.96,-11.27,1310.89,1158.25,1005.61,1569,1132,1.39,2210.0,28.09,20.01,1.81,2026-03-04,2026-03-04 16:31:40
1597,直得,72.3,32.57,44.66,44.01,-0.23,0.52,-0.75,85.12,79.36,73.6,588,520,1.13,63.09,91.52,0.7,0.97,2026-03-04,2026-03-04 16:31:41
1598,岱宇,19.05,23.94,25.97,25.53,-0.44,-0.36,-0.07,20.89,19.77,18.65,717,429,1.67,31.68,36.63,0.5,2.62,2026-03-04,2026-03-04 16:31:43
1603,華電,36.8,29.53,32.71,15.93,-0.5,-0.21,-0.29,43.39,39.54,35.68,669,477,1.4,58.46,10.03,1.5,4.08,2026-03-04,2026-03-04 16:31:44
1604,聲寶,24.05,73.89,78.16,51.43,0.04,0.0,0.04,24.5,24.08,23.66,348,261,1.33,87.49,14.66,1.5,6.24,2026-03-04,2026-03-04 16:31:45
1605,華新,32.15,36.0,41.9,30.34,-0.8,-0.28,-0.51,43.98,37.48,30.97,57923,48443,1.2,1424.67,86.89,0.5,1.56,2026-03-04,2026-03-04 16:31:47
1608,華榮,33.2,48.49,57.92,42.79,-0.7,-0.66,-0.04,40.81,35.9,30.99,4524,3630,1.25,140.84,6.82,1.0,3.01,2026-03-04,2026-03-04 16:31:48
1609,大亞,37.65,49.07,60.97,40.89,-0.21,-0.07,-0.14,44.29,40.29,36.29,7638,6136,1.24,294.78,20.92,0.75,1.99,2026-03-04,2026-03-04 16:31:49
1611,中電,12.55,33.95,46.17,45.28,-0.08,-0.02,-0.07,13.93,13.25,12.56,989,629,1.57,40.5,73.82,0.8,6.37,2026-03-04,2026-03-04 16:31:51
1612,宏泰,34.0,21.92,30.33,38.94,-0.18,0.04,-0.22,38.07,36.11,34.15,1861,1252,1.49,107.47,12.88,2.1,6.18,2026-03-04,2026-03-04 16:31:52
1614,三洋電,33.8,68.23,78.54,57.38,0.13,0.08,0.04,35.18,34.1,33.01,69,48,1.43,87.52,32.82,0.58,1.72,2026-03-04,2026-03-04 16:31:54
1615,大山,46.1,42.32,55.8,40.51,-0.35,-0.24,-0.12,50.51,48.4,46.3,242,150,1.62,90.66,10.87,2.0,4.34,2026-03-04,2026-03-04 16:31:55
