股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,97.7,97.95,98.4,97.4,90.16,86.97,82.73,4.65,3.89,0.76,98.9,87.95,77.0,116941,100330,1.17,,31.97,,,2026-05-07,2026-05-07 10:49:50
0051,元大中型100,131.65,130.65,131.9,130.65,90.46,86.25,87.58,4.66,4.16,0.5,133.05,123.15,113.25,57,72,0.79,,25.89,,,2026-05-07,2026-05-07 10:49:52
0052,富邦科技,57.55,57.5,57.75,57.15,90.51,86.0,79.36,2.87,2.38,0.49,58.2,51.3,44.4,40307,41516,0.97,,33.59,,,2026-05-07,2026-05-07 10:49:53
0053,元大電子,225.5,225.95,225.95,224.15,90.88,87.71,80.21,11.84,10.13,1.71,228.4,201.25,174.09,47,29,1.6,,37.99,,,2026-05-07,2026-05-07 10:49:55
0055,元大MSCI金融,34.22,33.96,34.3,33.96,71.89,58.02,62.87,0.24,0.18,0.06,33.94,33.34,32.73,465,332,1.4,,13.82,,,2026-05-07,2026-05-07 10:49:56
0056,元大高股息,44.72,44.23,44.77,44.01,89.79,80.61,83.33,1.35,1.01,0.34,44.14,40.75,37.37,74754,85220,0.88,,17.88,,,2026-05-07,2026-05-07 10:49:57
0057,富邦摩台,291.7,289.35,291.7,289.35,93.25,88.8,84.82,14.03,11.74,2.29,294.39,261.48,228.58,11,11,0.99,,31.65,,,2026-05-07,2026-05-07 10:49:58
0061,元大寶滬深,24.92,24.99,25.08,24.84,82.42,76.65,77.62,0.32,0.26,0.07,24.95,24.22,23.49,129,355,0.36,,20.4,,,2026-05-07,2026-05-07 10:50:00
1101,台泥,25.5,25.25,25.7,24.95,56.03,39.68,58.62,0.09,0.03,0.06,25.58,24.78,23.98,37279,32438,1.15,1961.76,15.7,1.0,3.92,2026-05-07,2026-05-07 10:50:01
1102,亞泥,34.95,35.0,35.3,34.95,27.08,30.49,43.21,-0.02,0.06,-0.08,36.09,35.4,34.71,7382,7659,0.96,1239.52,11.69,2.2,6.29,2026-05-07,2026-05-07 10:50:02
1103,嘉泥,13.45,13.35,13.55,13.35,28.49,22.38,33.33,-0.1,-0.07,-0.03,14.1,13.65,13.2,381,331,1.15,88.6,16.01,0.55,4.09,2026-05-07,2026-05-07 10:50:04
1104,環泥,28.3,28.35,28.45,27.9,21.12,18.87,18.18,-0.3,-0.25,-0.05,29.74,28.84,27.95,1522,720,2.11,,11.1,1.7,6.01,2026-05-07,2026-05-07 10:50:05
1108,幸福,14.6,14.6,14.6,14.5,41.44,33.71,33.33,-0.09,-0.09,0.0,14.95,14.69,14.43,249,177,1.41,59.09,6.76,0.75,5.14,2026-05-07,2026-05-07 10:50:07
1109,信大,15.4,15.4,15.45,15.3,64.35,64.11,44.44,0.01,0.02,-0.01,15.52,15.43,15.35,136,135,1.0,52.54,14.95,0.9,5.84,2026-05-07,2026-05-07 10:50:08
1110,東泥,15.1,15.05,15.25,14.95,37.93,38.72,36.07,-0.09,-0.09,-0.0,15.95,15.29,14.63,148,174,0.85,86.05,41.94,0.3,1.99,2026-05-07,2026-05-07 10:50:09
1201,味全,12.35,12.3,12.4,12.2,13.05,12.12,19.35,-0.35,-0.3,-0.05,13.76,12.93,12.1,585,486,1.2,62.5,30.88,0.5,4.05,2026-05-07,2026-05-07 10:50:11
1203,味王,43.35,43.7,44.0,42.8,48.62,50.1,53.6,0.8,0.93,-0.13,45.38,42.92,40.46,30,22,1.35,103.05,23.95,1.2,2.77,2026-05-07,2026-05-07 10:50:12
1210,大成,52.3,52.0,52.5,51.9,17.87,21.75,31.34,-0.32,-0.03,-0.29,55.63,53.79,51.96,1285,2109,0.61,437.6,12.11,2.83,5.41,2026-05-07,2026-05-07 10:50:13
1213,大飲,8.85,8.85,9.05,8.65,55.34,51.55,37.28,-0.2,-0.2,-0.01,9.62,9.14,8.65,30,20,1.44,5.01,,0.35,3.95,2026-05-07,2026-05-07 10:50:15
1215,卜蜂,138.0,140.0,140.0,136.5,32.33,32.33,26.92,-1.73,-1.82,0.1,145.4,141.22,137.05,2568,1543,1.66,406.81,13.29,7.0,5.07,2026-05-07,2026-05-07 10:50:16
1216,統一,69.4,68.7,69.9,68.7,12.18,11.66,26.32,-0.72,-0.4,-0.31,74.13,71.23,68.33,19150,14497,1.32,3943.32,20.17,3.0,4.32,2026-05-07,2026-05-07 10:50:18
1217,愛之味,9.67,9.69,9.69,9.62,7.1,10.88,9.27,-0.09,-0.05,-0.04,10.27,9.98,9.69,797,888,0.9,47.82,23.02,0.25,2.59,2026-05-07,2026-05-07 10:50:19
1218,泰山,19.05,18.75,19.15,18.75,57.91,48.64,44.83,-0.04,-0.02,-0.02,19.46,19.03,18.6,788,658,1.2,92.64,14.65,1.35,7.09,2026-05-07,2026-05-07 10:50:20
1219,福壽,13.4,13.4,13.45,13.3,21.31,20.12,14.29,-0.13,-0.06,-0.07,14.68,13.87,13.05,516,440,1.17,45.73,29.78,0.5,3.73,2026-05-07,2026-05-07 10:50:22
1220,台榮,12.3,12.35,12.35,12.25,16.22,19.33,26.32,-0.08,-0.07,-0.01,12.8,12.51,12.22,149,113,1.31,21.7,153.75,0.7,5.69,2026-05-07,2026-05-07 10:50:23
1225,福懋油,32.85,33.15,33.35,32.6,68.86,54.67,42.5,0.1,0.15,-0.05,34.6,32.78,30.96,308,365,0.85,79.59,20.28,0.14,0.43,2026-05-07,2026-05-07 10:50:24
1227,佳格,28.85,28.75,28.95,28.7,10.23,10.7,33.85,-0.34,-0.23,-0.1,30.74,29.57,28.39,912,1026,0.89,262.08,21.69,1.4,4.85,2026-05-07,2026-05-07 10:50:26
1229,聯華,41.7,41.35,41.75,41.15,18.73,13.85,21.74,-0.83,-0.7,-0.13,45.42,42.94,40.45,3179,2985,1.07,745.9,16.23,1.3,3.12,2026-05-07,2026-05-07 10:50:27
1231,聯華食,86.7,86.5,86.7,85.3,41.74,34.78,28.24,-1.01,-0.85,-0.16,92.01,88.52,85.02,688,365,1.88,258.76,22.76,1.6,1.85,2026-05-07,2026-05-07 10:50:28
1232,大統益,148.0,148.0,149.0,148.0,22.75,24.91,30.77,-0.43,-0.22,-0.21,151.32,149.47,147.63,110,81,1.36,236.76,17.96,7.0,4.73,2026-05-07,2026-05-07 10:50:30
1233,天仁,28.8,29.0,29.2,28.8,54.23,47.32,36.21,-0.32,-0.41,0.09,29.76,29.02,28.28,29,28,1.04,26.08,38.4,0.95,3.3,2026-05-07,2026-05-07 10:50:31
1234,黑松,35.25,35.05,35.25,35.05,22.2,16.01,16.67,-0.27,-0.23,-0.04,36.45,35.6,34.76,191,188,1.02,141.66,17.62,1.65,4.68,2026-05-07,2026-05-07 10:50:33
1235,興泰,44.8,43.55,44.8,43.1,51.48,47.92,48.15,0.76,0.95,-0.2,46.87,44.45,42.03,16,58,0.28,20.37,,0.5,1.12,2026-05-07,2026-05-07 10:50:34
1236,宏亞,26.35,26.15,26.4,26.05,71.29,53.21,37.5,-0.11,-0.18,0.07,27.16,26.03,24.9,65,47,1.39,22.84,,0.6,2.28,2026-05-07,2026-05-07 10:50:35
1240,茂生農經,59.0,59.0,59.0,58.8,54.37,52.66,42.42,-0.09,-0.07,-0.02,59.9,59.25,58.59,22,24,0.92,26.1,12.19,2.7,4.58,2026-05-07,2026-05-07 10:50:37
1256,鮮活果汁-KY,168.0,166.5,168.0,165.0,78.56,69.97,67.57,2.96,2.05,0.91,170.58,159.1,147.62,85,57,1.49,60.1,15.07,4.66,2.77,2026-05-07,2026-05-07 10:50:39
1259,安心,58.0,57.5,58.0,57.5,34.1,27.92,42.35,-0.62,-0.57,-0.04,60.28,58.55,56.83,3,5,0.61,18.79,23.67,1.2,2.07,2026-05-07,2026-05-07 10:50:41
1264,德麥,271.5,271.0,271.5,270.5,18.58,21.41,35.71,-1.91,-1.59,-0.33,279.63,275.02,270.42,54,32,1.69,100.6,13.29,14.5,5.34,2026-05-07,2026-05-07 10:50:43
1268,漢來美食,155.0,155.0,155.5,154.5,31.9,22.78,25.0,-0.9,-0.8,-0.1,159.54,156.43,153.31,24,21,1.15,65.45,15.35,7.5,4.84,2026-05-07,2026-05-07 10:50:44
1294,漢田生技,78.2,78.6,79.2,78.0,14.64,20.29,33.73,-0.8,-0.61,-0.19,82.98,80.5,78.02,62,29,2.1,23.67,17.22,2.84,3.63,2026-05-07,2026-05-07 10:50:46
1295,生合,56.0,55.0,56.8,54.6,28.57,18.72,37.5,-2.66,-2.73,0.07,62.46,58.05,53.65,77,134,0.58,19.31,10.61,3.0,5.36,2026-05-07,2026-05-07 10:50:48
1301,台塑,49.55,50.7,50.8,49.35,34.33,39.26,22.35,0.5,0.78,-0.28,54.96,51.2,47.44,27650,19733,1.4,3154.22,36.11,0.5,1.01,2026-05-07,2026-05-07 10:50:49
