股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間,交易日
1587,吉茂,44.2,6.62,13.12,K<D,35.32,-0.97,0.11,-1.08,DIF<MACD,56.0,50.17,44.35,-1.3,464,921,0.5,35.38,221.0,0.5,1.13,2026-02-03 23:26:18,
1589,永冠-KY,16.35,12.88,27.08,K<D,34.29,-0.05,0.11,-0.16,DIF<MACD,18.95,17.48,16.0,12.0,1423,1021,1.39,25.04,3.58,,,2026-02-03 23:26:19,
1590,亞德客-KY,1175.0,82.06,73.39,K>D,87.23,45.13,29.51,15.61,DIF>MACD,1149.82,1031.95,914.08,110.7,1437,1436,1.0,2350.0,29.89,20.01,1.7,2026-02-03 23:26:20,
1597,直得,77.1,23.8,40.74,K<D,45.74,1.47,2.15,-0.68,DIF<MACD,87.45,79.29,71.12,36.6,160,617,0.26,67.28,97.59,0.7,0.91,2026-02-03 23:26:21,
1598,岱宇,20.15,32.84,24.63,K>D,19.74,-0.25,-0.24,-0.01,DIF<MACD,21.99,20.49,18.98,38.9,144,284,0.51,33.51,38.75,0.5,2.48,2026-02-03 23:26:23,
1603,華電,39.8,31.29,52.04,K<D,52.36,0.88,1.02,-0.14,DIF<MACD,43.97,40.43,36.88,41.2,833,827,1.01,63.22,10.84,1.5,3.77,2026-02-03 23:26:24,
1604,聲寶,23.85,43.63,54.16,K<D,50.0,-0.08,-0.1,0.02,DIF>MACD,24.16,23.99,23.82,8.9,234,195,1.2,86.76,14.54,1.5,6.29,2026-02-03 23:26:25,
1605,華新,36.6,30.1,42.31,K<D,40.27,1.55,2.17,-0.62,DIF<MACD,45.09,40.69,36.29,3.5,209284,257362,0.81,1621.87,101.67,0.5,1.37,2026-02-03 23:26:26,
1608,華榮,34.0,22.86,40.67,K<D,29.66,-0.26,0.26,-0.52,DIF<MACD,41.6,38.38,35.17,-18.2,7872,17115,0.46,144.23,6.98,1.0,2.94,2026-02-03 23:26:27,
1609,大亞,38.95,16.22,30.22,K<D,46.96,0.54,0.94,-0.4,DIF<MACD,45.96,41.31,36.67,24.5,6630,10639,0.62,304.96,21.64,0.75,1.93,2026-02-03 23:26:29,
1611,中電,12.85,11.5,24.61,K<D,27.45,0.05,0.2,-0.16,DIF<MACD,14.44,13.54,12.63,12.2,337,534,0.63,41.47,75.59,0.8,6.23,2026-02-03 23:26:30,
1612,宏泰,35.5,22.86,37.56,K<D,52.81,0.38,0.56,-0.19,DIF<MACD,39.35,36.25,33.15,37.9,734,1443,0.51,112.21,13.45,2.1,5.92,2026-02-03 23:26:31,
1614,三洋電,33.35,49.79,51.82,K<D,36.54,-0.08,-0.05,-0.03,DIF<MACD,34.59,33.95,33.32,2.5,106,140,0.76,86.35,32.38,0.58,1.74,2026-02-03 23:26:32,
1615,大山,48.0,22.56,35.04,K<D,39.58,-0.03,0.15,-0.18,DIF<MACD,50.57,49.11,47.65,12.0,197,165,1.19,94.4,11.32,2.0,4.17,2026-02-03 23:26:33,
1616,億泰,27.5,20.2,35.59,K<D,41.13,-0.1,0.06,-0.15,DIF<MACD,30.69,28.75,26.8,18.0,1088,1424,0.76,52.11,7.33,1.8,6.55,2026-02-03 23:26:35,
1617,榮星,16.15,18.74,35.62,K<D,62.39,0.48,0.58,-0.1,DIF<MACD,18.51,16.17,13.83,49.6,147,424,0.35,25.48,,0.5,3.1,2026-02-03 23:26:36,
1618,合機,44.8,23.89,41.07,K<D,56.91,0.96,1.18,-0.23,DIF<MACD,50.73,45.0,39.26,48.3,1002,2013,0.5,86.33,10.57,1.5,3.35,2026-02-03 23:26:37,
1626,艾美特-KY,10.85,28.58,43.39,K<D,44.23,-0.05,-0.08,0.03,DIF>MACD,11.72,11.14,10.57,24.5,114,442,0.26,16.26,,,,2026-02-03 23:26:38,
1702,南僑,37.45,25.69,27.63,K<D,35.19,-0.3,-0.23,-0.06,DIF<MACD,39.1,38.03,36.96,23.1,160,290,0.55,92.91,20.81,2.5,6.68,2026-02-03 23:26:39,
1707,葡萄王,122.0,42.86,36.41,黃金交叉,44.44,-0.77,-0.72,-0.04,DIF<MACD,125.0,122.69,120.38,35.1,79,87,0.91,180.73,14.9,6.4,5.25,2026-02-03 23:26:41,
1708,東鹼,33.55,47.7,56.07,K<D,57.28,0.3,0.27,0.02,DIF>MACD,34.31,33.16,32.02,66.9,794,1617,0.49,83.54,11.26,2.0,5.96,2026-02-03 23:26:42,
1709,和益,16.75,24.64,40.89,K<D,40.63,0.04,0.09,-0.04,DIF<MACD,17.38,17.03,16.68,10.0,352,308,1.14,79.9,16.42,0.8,4.78,2026-02-03 23:26:43,
1710,東聯,12.7,33.55,44.54,K<D,47.62,0.21,0.24,-0.03,DIF<MACD,13.91,12.95,12.0,36.6,2124,3767,0.56,111.38,13.23,,,2026-02-03 23:26:44,
1711,永光,21.75,20.08,17.89,黃金交叉,33.96,0.3,0.61,-0.31,DIF<MACD,24.23,22.14,20.05,40.7,10789,6893,1.57,119.14,,0.3,1.38,2026-02-03 23:26:46,
1712,興農,45.8,30.39,39.71,K<D,56.18,0.4,0.53,-0.13,DIF<MACD,46.77,45.62,44.46,57.9,389,516,0.75,192.59,17.48,2.5,5.46,2026-02-03 23:26:47,
1713,國化,48.15,24.14,23.7,黃金交叉,21.38,0.58,1.02,-0.44,DIF<MACD,52.82,49.76,46.7,23.7,257,495,0.52,72.68,4.92,7.5,15.58,2026-02-03 23:26:48,
1714,和桐,9.09,33.99,44.99,K<D,48.57,0.19,0.21,-0.03,DIF<MACD,9.55,9.07,8.59,52.4,3111,3912,0.8,89.24,21.14,0.21,2.31,2026-02-03 23:26:49,
1717,長興,56.6,16.19,29.36,K<D,43.99,3.35,4.98,-1.63,DIF<MACD,73.44,61.77,50.09,27.9,27434,46434,0.59,663.49,37.99,1.2,2.12,2026-02-03 23:26:50,
1718,中纖,6.88,16.62,31.16,K<D,40.59,0.03,0.07,-0.04,DIF<MACD,7.45,7.12,6.79,13.2,3212,5568,0.58,92.3,,,,2026-02-03 23:26:52,
1720,生達,60.2,27.81,46.82,K<D,46.15,0.18,0.26,-0.08,DIF<MACD,62.48,60.88,59.27,29.0,137,197,0.7,107.57,12.04,2.8,4.65,2026-02-03 23:26:53,
1721,三晃,16.7,9.82,23.51,K<D,48.63,0.8,1.31,-0.5,DIF<MACD,22.13,18.07,14.01,33.1,1245,1387,0.9,30.88,,,,2026-02-03 23:26:54,
1722,台肥,45.7,15.31,29.79,K<D,42.02,-0.23,-0.11,-0.12,DIF<MACD,47.8,46.71,45.62,3.5,1476,2466,0.6,447.86,29.11,2.0,4.38,2026-02-03 23:26:55,
1723,中碳,72.4,66.44,75.7,K<D,57.3,0.81,0.62,0.19,DIF>MACD,74.69,71.69,68.69,61.8,217,388,0.56,168.08,22.91,4.5,6.22,2026-02-03 23:26:56,
1725,元禎,27.1,10.96,17.2,K<D,25.55,0.03,0.38,-0.35,DIF<MACD,30.79,28.82,26.84,6.5,53,68,0.78,49.28,16.83,1.25,4.61,2026-02-03 23:26:58,
1726,永記,76.1,39.48,33.14,黃金交叉,50.0,-0.01,0.0,-0.01,DIF<MACD,76.29,75.98,75.67,69.5,6,23,0.26,123.28,13.3,3.6,4.73,2026-02-03 23:26:59,
1727,中華化,42.55,16.53,20.16,K<D,28.98,-0.12,0.73,-0.85,DIF<MACD,50.89,46.34,41.78,8.4,1942,3023,0.64,53.34,472.78,0.5,1.18,2026-02-03 23:27:00,
1730,花仙子,53.1,45.54,49.56,K<D,63.64,0.07,-0.0,0.08,DIF>MACD,53.34,52.7,52.06,81.3,27,52,0.53,33.58,11.99,3.0,5.65,2026-02-03 23:27:02,
1731,美吾華,21.85,31.72,44.81,K<D,47.62,0.03,0.03,-0.01,DIF<MACD,22.1,21.91,21.72,33.8,70,126,0.56,29.04,16.68,1.2,5.49,2026-02-03 23:27:03,
1732,毛寶,28.2,30.3,41.06,K<D,50.57,0.2,0.14,0.06,DIF>MACD,31.21,28.28,25.35,48.6,523,3364,0.16,11.97,78.33,0.5,1.77,2026-02-03 23:27:04,
1733,五鼎,28.85,20.63,28.8,K<D,37.29,-0.34,-0.32,-0.03,DIF<MACD,30.34,29.57,28.8,3.2,173,203,0.85,28.84,19.23,1.2,4.16,2026-02-03 23:27:05,
1734,杏輝,30.7,40.75,57.4,K<D,45.45,0.09,0.09,-0.01,DIF<MACD,31.4,30.84,30.28,37.3,129,232,0.56,58.39,16.96,0.95,3.09,2026-02-03 23:27:07,
1735,日勝化,18.5,45.42,25.89,K>D,47.66,0.05,0.1,-0.05,DIF<MACD,18.77,17.27,15.76,90.9,1090,352,3.1,18.39,41.11,0.8,4.32,2026-02-03 23:27:08,
1736,喬山,146.0,28.56,26.74,K>D,38.16,-1.34,-0.83,-0.51,DIF<MACD,157.92,150.03,142.13,24.5,275,768,0.36,442.82,15.63,4.0,2.74,2026-02-03 23:27:09,
1737,臺鹽,31.5,36.92,52.96,K<D,42.86,-0.01,0.0,-0.01,DIF<MACD,31.8,31.62,31.44,15.9,50,76,0.67,63.0,18.98,1.3,4.13,2026-02-03 23:27:10,
1752,南光,36.4,46.17,48.9,K<D,45.0,-0.24,-0.28,0.04,DIF>MACD,37.4,36.66,35.93,32.2,40,83,0.48,36.76,14.33,1.6,4.4,2026-02-03 23:27:11,
1760,寶齡富錦,63.1,28.14,44.18,K<D,42.98,0.15,0.27,-0.13,DIF<MACD,67.63,64.85,62.07,18.6,196,225,0.87,54.1,31.08,1.8,2.85,2026-02-03 23:27:12,
1762,中化生,26.1,42.54,58.15,K<D,60.64,0.44,0.42,0.02,DIF>MACD,27.51,25.83,24.15,58.1,40,98,0.42,20.08,58.0,0.19,0.73,2026-02-03 23:27:14,
1773,勝一,140.5,6.52,8.72,K<D,22.54,-1.28,1.37,-2.65,DIF<MACD,172.06,154.97,137.89,7.6,418,665,0.63,421.5,21.55,2.5,1.78,2026-02-03 23:27:15,
1776,展宇,15.05,27.52,38.47,K<D,38.71,-0.02,0.05,-0.07,DIF<MACD,15.78,15.44,15.1,-6.9,25,41,0.62,9.05,83.61,0.8,5.32,2026-02-03 23:27:16,
1783,和康生,46.05,28.86,43.08,K<D,52.83,0.7,0.87,-0.17,DIF<MACD,47.98,46.17,44.37,46.6,59,101,0.58,41.3,17.78,0.83,1.8,2026-02-03 23:27:17,
1786,科妍,76.1,12.85,26.21,K<D,40.12,0.45,0.84,-0.39,DIF<MACD,83.04,78.93,74.83,15.5,173,443,0.39,56.94,34.43,3.24,4.26,2026-02-03 23:27:18,
1789,神隆,24.2,19.68,31.46,K<D,49.81,1.34,1.84,-0.5,DIF<MACD,28.72,25.05,21.38,38.4,1707,3747,0.46,191.36,100.83,0.35,1.45,2026-02-03 23:27:19,
1795,美時,362.0,86.24,81.19,K>D,72.13,17.98,13.51,4.46,DIF>MACD,374.91,321.15,267.39,88.0,6918,7178,0.96,951.37,20.07,5.78,1.6,2026-02-03 23:27:20,
1802,台玻,49.4,35.11,47.45,K<D,69.46,3.57,3.7,-0.13,DIF<MACD,59.16,44.39,29.62,67.0,32262,25942,1.24,1436.58,14.7,,,2026-02-03 23:27:21,
1805,寶徠,11.8,55.51,57.88,K<D,37.84,0.03,0.07,-0.04,DIF<MACD,12.37,12.03,11.7,15.2,41,62,0.67,15.93,5.78,,,2026-02-03 23:27:23,
1806,冠軍,8.84,10.47,16.81,K<D,40.0,-0.04,-0.01,-0.02,DIF<MACD,9.28,9.0,8.71,22.7,310,444,0.7,34.17,27.63,1.0,11.31,2026-02-03 23:27:24,
1808,潤隆,31.9,35.31,22.92,K>D,34.78,-0.65,-0.59,-0.06,DIF<MACD,35.58,32.92,30.26,30.8,1162,1287,0.9,256.39,14.98,2.22,6.96,2026-02-03 23:27:25,
1809,中釉,26.4,30.6,39.98,K<D,65.31,1.8,1.91,-0.1,DIF<MACD,30.35,23.54,16.74,71.0,10453,5827,1.79,44.1,155.29,0.25,0.95,2026-02-03 23:27:26,
1810,和成,18.5,15.24,22.51,K<D,41.18,0.19,0.44,-0.25,DIF<MACD,20.93,19.43,17.93,19.0,805,1628,0.49,55.84,462.5,0.19,1.03,2026-02-03 23:27:27,
1817,凱撒衛,38.45,31.36,48.56,K<D,45.83,0.04,0.06,-0.02,DIF<MACD,38.91,38.52,38.13,41.3,59,35,1.67,27.91,9.56,2.4,6.24,2026-02-03 23:27:28,
1903,士紙,54.6,29.81,47.86,K<D,45.06,0.24,0.53,-0.29,DIF<MACD,59.61,56.55,53.49,18.2,228,488,0.47,141.98,118.7,,,2026-02-03 23:27:29,
1904,正隆,17.55,26.22,29.67,K<D,38.0,-0.02,-0.0,-0.02,DIF<MACD,18.22,17.76,17.29,27.6,363,771,0.47,194.5,65.0,0.45,2.56,2026-02-03 23:27:30,
1905,華紙,12.1,33.05,37.19,K<D,43.75,0.08,0.11,-0.02,DIF<MACD,12.64,12.22,11.8,35.8,1594,2304,0.69,133.44,,,,2026-02-03 23:27:32,
1906,寶隆,11.6,18.68,27.21,K<D,15.38,-0.07,-0.03,-0.04,DIF<MACD,12.26,11.97,11.69,-14.8,88,49,1.78,17.52,96.67,0.1,0.86,2026-02-03 23:27:33,
1907,永豐餘,24.8,26.29,27.95,K<D,33.33,-0.28,-0.25,-0.03,DIF<MACD,26.12,25.32,24.53,17.0,1051,912,1.15,411.77,20.67,0.8,3.23,2026-02-03 23:27:34,
1909,榮成,9.6,19.16,27.31,K<D,35.14,-0.08,-0.06,-0.02,DIF<MACD,10.3,9.95,9.6,-0.7,2785,2105,1.32,125.92,,,,2026-02-03 23:27:35,
2002,中鋼,20.65,67.9,62.89,K>D,63.74,0.47,0.31,0.15,DIF>MACD,20.91,19.62,18.33,89.9,101280,165955,0.61,3165.19,62.93,0.33,1.6,2026-02-03 23:27:36,
2006,東和鋼鐵,70.0,36.72,47.86,K<D,42.27,0.82,0.99,-0.17,DIF<MACD,72.42,69.85,67.28,52.9,923,1227,0.75,511.15,11.48,4.0,5.71,2026-02-03 23:27:38,
2007,燁興,8.39,46.44,48.37,K<D,56.13,0.26,0.22,0.04,DIF>MACD,8.86,8.23,7.61,62.5,790,2221,0.36,44.52,,,,2026-02-03 23:27:39,
2008,高興昌,29.3,42.59,53.52,K<D,52.94,0.13,0.11,0.02,DIF>MACD,29.91,29.29,28.68,50.6,12,28,0.43,55.92,48.83,0.5,1.71,2026-02-03 23:27:40,
2009,第一銅,45.15,23.33,39.26,K<D,37.95,0.4,1.11,-0.71,DIF<MACD,54.09,49.71,45.33,-2.1,9492,24865,0.38,162.37,136.82,0.5,1.11,2026-02-03 23:27:41,
2010,春源,22.15,69.67,53.26,K>D,64.81,0.25,0.18,0.07,DIF>MACD,21.92,21.27,20.63,117.6,2601,3092,0.84,143.46,9.98,1.3,5.87,2026-02-03 23:27:43,
2012,春雨,17.05,38.73,37.18,K>D,50.0,0.28,0.34,-0.07,DIF<MACD,17.54,17.15,16.76,37.3,58,107,0.54,47.52,51.67,1.0,5.87,2026-02-03 23:27:44,
2013,中鋼構,41.8,31.05,33.98,K<D,40.51,0.03,0.06,-0.03,DIF<MACD,43.23,42.3,41.38,22.9,183,322,0.57,83.6,14.17,2.0,4.78,2026-02-03 23:27:45,
2014,中鴻,19.45,72.82,66.51,K>D,72.44,0.88,0.57,0.31,DIF>MACD,19.63,17.24,14.84,96.3,35218,60834,0.58,279.21,52.21,,,2026-02-03 23:27:46,
2015,豐興,65.1,61.97,60.21,K>D,46.58,0.54,0.44,0.1,DIF>MACD,65.84,64.02,62.2,79.7,166,291,0.57,378.62,16.23,3.5,5.38,2026-02-03 23:27:47,
2017,官田鋼,8.78,22.88,26.76,K<D,41.26,0.06,0.08,-0.02,DIF<MACD,9.18,8.94,8.7,15.9,788,2670,0.3,37.52,,,,2026-02-03 23:27:49,
2020,美亞,23.8,42.09,46.41,K<D,44.64,0.13,0.13,0.0,DIF>MACD,24.39,23.86,23.32,44.9,339,947,0.36,63.55,12.53,2.2,9.24,2026-02-03 23:27:50,
2022,聚亨,8.77,34.13,47.74,K<D,54.94,0.17,0.18,-0.01,DIF<MACD,9.29,8.8,8.31,46.9,714,1292,0.55,29.57,,,,2026-02-03 23:27:51,
2023,燁輝,14.8,34.23,39.21,K<D,46.94,0.05,0.03,0.03,DIF>MACD,15.37,14.92,14.47,36.6,2062,4915,0.42,277.68,38.95,,,2026-02-03 23:27:52,
2024,志聯,15.95,44.73,36.05,K>D,54.69,-0.04,-0.06,0.03,DIF>MACD,16.69,16.0,15.31,46.4,16,20,0.77,15.55,,,,2026-02-03 23:27:53,
2025,千興,12.5,38.55,45.9,K<D,52.89,0.57,0.72,-0.15,DIF<MACD,14.18,12.81,11.44,38.8,309,420,0.74,21.58,,,,2026-02-03 23:27:54,
2027,大成鋼,38.15,58.9,63.79,K<D,58.62,0.65,0.41,0.24,DIF>MACD,39.71,37.17,34.62,69.3,30427,55049,0.55,897.99,14.62,1.1,2.88,2026-02-03 23:27:55,
2028,威致,19.25,46.0,45.64,K>D,44.96,0.57,0.51,0.05,DIF>MACD,20.36,18.76,17.16,65.2,288,1596,0.18,62.37,87.5,0.6,3.12,2026-02-03 23:27:57,
2029,盛餘,21.2,47.0,51.23,K<D,51.02,0.1,0.08,0.02,DIF>MACD,21.78,21.22,20.65,48.7,287,449,0.64,68.09,20.19,1.25,5.9,2026-02-03 23:27:58,
2030,彰源,16.7,53.66,56.21,K<D,55.73,0.64,0.6,0.04,DIF>MACD,17.67,16.31,14.95,64.3,3351,5171,0.65,46.09,53.87,0.71,4.25,2026-02-03 23:27:59,
2031,新光鋼,38.85,39.01,42.74,K<D,51.7,0.22,0.22,0.0,DIF>MACD,40.11,38.95,37.79,45.6,1088,2068,0.53,124.77,16.19,2.5,6.44,2026-02-03 23:28:00,
2032,新鋼,16.8,44.08,45.75,K<D,54.03,0.53,0.52,0.01,DIF>MACD,17.67,16.64,15.61,57.8,1296,3935,0.33,21.93,34.29,0.38,2.26,2026-02-03 23:28:01,
2033,佳大,16.1,35.58,37.34,K<D,51.56,0.12,0.12,0.0,DIF>MACD,16.87,16.25,15.63,37.8,188,452,0.42,12.99,55.52,0.2,1.24,2026-02-03 23:28:03,
2034,允強,21.9,50.75,52.02,K<D,57.55,0.39,0.31,0.08,DIF>MACD,22.56,21.35,20.14,72.8,2712,6413,0.42,115.85,27.72,1.0,4.57,2026-02-03 23:28:04,
2038,海光,16.0,48.12,43.88,K>D,55.68,0.41,0.3,0.11,DIF>MACD,16.46,15.31,14.17,79.9,3021,7486,0.4,31.06,,0.2,1.25,2026-02-03 23:28:05,
2049,上銀,234.0,36.76,56.82,K<D,62.01,11.55,11.48,0.07,DIF>MACD,268.76,226.7,184.64,58.7,4870,9516,0.51,827.87,59.54,2.4,1.03,2026-02-03 23:28:06,
2059,川湖,3105.0,14.95,26.8,K<D,40.62,-93.79,-61.27,-32.52,DIF<MACD,3668.25,3348.0,3027.75,12.1,1157,1016,1.14,2958.97,35.67,32.2,1.04,2026-02-03 23:28:07,
2062,橋椿,21.7,14.9,21.54,K<D,37.97,0.24,0.36,-0.12,DIF<MACD,23.82,22.03,20.24,40.7,362,331,1.09,43.4,30.14,1.8,8.29,2026-02-03 23:28:08,
2069,運錩,19.4,52.72,66.49,K<D,50.59,0.62,0.65,-0.03,DIF<MACD,20.75,19.51,18.26,45.7,1556,1399,1.11,32.28,12.28,0.9,4.64,2026-02-03 23:28:10,
2101,南港,35.0,15.53,22.64,K<D,17.57,-0.48,-0.28,-0.2,DIF<MACD,38.19,36.77,35.34,-12.0,1145,1406,0.81,254.61,72.92,1.77,5.06,2026-02-03 23:28:11,
2102,泰豐,19.95,68.86,68.14,K>D,47.22,0.07,0.06,0.01,DIF>MACD,20.46,19.95,19.45,49.8,341,512,0.67,91.69,,,,2026-02-03 23:28:12,
2103,台橡,14.45,24.98,37.45,K<D,40.23,-0.1,-0.03,-0.07,DIF<MACD,15.91,15.24,14.56,-7.8,3859,4400,0.88,119.32,120.42,0.63,4.36,2026-02-03 23:28:13,
2104,國際中橡,10.95,22.78,37.59,K<D,41.33,0.1,0.25,-0.15,DIF<MACD,12.91,11.82,10.74,9.7,4319,5046,0.86,106.21,40.56,,,2026-02-03 23:28:14,
2105,正新,29.9,18.74,31.16,K<D,41.84,-0.01,0.09,-0.1,DIF<MACD,32.0,30.82,29.65,10.7,11641,9298,1.25,969.18,19.04,2.4,8.03,2026-02-03 23:28:15,
2106,建大,19.25,20.94,35.47,K<D,47.25,-0.06,0.03,-0.09,DIF<MACD,21.12,19.93,18.74,21.3,1357,897,1.51,183.82,71.3,1.1,5.71,2026-02-03 23:28:16,
2107,厚生,24.8,20.08,36.03,K<D,50.0,0.14,0.19,-0.05,DIF<MACD,25.42,24.91,24.4,39.0,121,197,0.62,75.29,15.31,1.4,5.65,2026-02-03 23:28:18,
2108,南帝,23.45,18.5,28.82,K<D,33.33,0.12,0.25,-0.12,DIF<MACD,24.84,24.13,23.42,2.4,769,1586,0.48,115.47,25.49,1.0,4.26,2026-02-03 23:28:19,
2109,華豐,14.8,27.01,32.95,K<D,35.71,-0.04,-0.03,-0.01,DIF<MACD,15.08,14.96,14.84,-16.6,174,169,1.03,41.34,11.75,1.5,10.14,2026-02-03 23:28:20,
2114,鑫永銓,89.2,24.08,29.35,K<D,43.33,-0.13,-0.06,-0.07,DIF<MACD,90.34,89.77,89.2,-0.3,25,33,0.76,69.57,16.37,5.0,5.61,2026-02-03 23:28:21,
2115,六暉-KY,24.45,13.14,23.59,K<D,50.46,0.01,0.1,-0.09,DIF<MACD,26.58,25.0,23.42,32.5,79,80,0.99,25.52,12.1,1.5,6.13,2026-02-03 23:28:22,
2201,裕隆,30.3,12.17,20.17,K<D,32.0,-0.64,-0.58,-0.06,DIF<MACD,32.71,31.65,30.59,-13.4,4012,4309,0.93,321.93,22.78,1.3,4.29,2026-02-03 23:28:23,
2204,中華,55.0,6.29,7.73,K<D,22.81,-0.99,-0.79,-0.2,DIF<MACD,59.65,57.12,54.59,8.1,675,769,0.88,304.49,10.74,4.2,7.64,2026-02-03 23:28:25,
2206,三陽工業,59.7,79.41,68.95,K>D,40.74,-0.28,-0.31,0.04,DIF>MACD,60.75,59.82,58.89,43.6,891,973,0.92,464.67,10.08,3.03,5.08,2026-02-03 23:28:26,
2207,和泰車,526.0,47.2,51.3,K<D,29.33,-8.15,-8.89,0.74,DIF>MACD,556.68,539.3,521.92,11.7,155,329,0.47,2930.36,16.04,20.0,3.8,2026-02-03 23:28:27,
2208,台船,21.35,21.06,37.78,K<D,48.18,0.43,0.51,-0.08,DIF<MACD,23.66,21.7,19.74,41.1,7069,9962,0.71,272.11,,,,2026-02-03 23:28:28,
2211,長榮鋼,102.0,65.01,60.16,K>D,55.1,-0.79,-1.3,0.51,DIF>MACD,103.51,101.37,99.23,64.7,688,1032,0.67,425.43,12.06,5.0,4.9,2026-02-03 23:28:29,
2227,裕日車,53.0,20.38,27.07,K<D,36.84,-0.41,-0.29,-0.11,DIF<MACD,55.79,54.3,52.82,6.1,31,54,0.58,159.0,30.81,3.9,7.36,2026-02-03 23:28:30,
2228,劍麟,95.3,5.66,7.53,K<D,19.89,-2.59,-1.37,-1.22,DIF<MACD,112.86,103.38,93.9,7.4,219,506,0.43,76.03,14.42,9.0,9.44,2026-02-03 23:28:31,
2231,為升,88.4,6.68,15.16,K<D,35.96,-1.07,0.13,-1.2,DIF<MACD,104.92,97.09,89.25,-5.4,1158,575,2.01,120.15,56.31,2.07,2.34,2026-02-03 23:28:32,
2233,宇隆,262.0,70.58,70.65,K<D,58.21,16.05,12.48,3.56,DIF>MACD,284.54,239.6,194.66,74.9,10578,8635,1.22,157.95,35.45,7.0,2.67,2026-02-03 23:28:33,
2236,百達-KY,112.0,58.19,64.55,K<D,51.52,0.67,1.14,-0.46,DIF<MACD,116.47,113.08,109.68,34.2,193,340,0.57,68.77,20.78,0.31,0.28,2026-02-03 23:28:34,
2239,英利-KY,27.85,12.93,9.33,黃金交叉,8.7,-1.6,-1.44,-0.16,DIF<MACD,34.56,30.44,26.33,18.5,133,81,1.65,32.78,3.65,,,2026-02-03 23:28:36,
2241,艾姆勒,30.8,5.43,9.9,K<D,20.47,-1.32,-0.87,-0.45,DIF<MACD,38.17,34.31,30.45,4.5,205,390,0.53,32.22,,,,2026-02-03 23:28:37,
2243,宏旭-KY,11.3,34.16,32.53,黃金交叉,50.98,-0.02,-0.0,-0.02,DIF<MACD,11.84,11.44,11.03,33.3,153,186,0.82,7.84,36.45,,,2026-02-03 23:28:38,
2247,汎德永業,267.5,12.74,20.36,K<D,30.0,-2.22,-1.5,-0.72,DIF<MACD,283.67,275.12,266.58,5.4,87,62,1.39,215.9,13.26,25.0,9.35,2026-02-03 23:28:39,
2248,華勝-KY,47.6,13.15,16.13,K<D,23.81,-0.4,-0.21,-0.19,DIF<MACD,50.47,49.03,47.59,0.2,12,21,0.56,22.66,9.39,2.73,5.74,2026-02-03 23:28:40,
2250,IKKA-KY,71.3,18.34,30.13,K<D,36.42,-0.16,0.37,-0.53,DIF<MACD,79.2,74.32,69.44,19.0,52,102,0.52,25.94,18.71,3.35,4.7,2026-02-03 23:28:41,
2254,巨鎧精密-創,59.3,58.31,63.04,K<D,45.83,-0.0,0.02,-0.02,DIF<MACD,59.94,59.53,59.12,21.7,113,108,1.05,37.81,,,,2026-02-03 23:28:42,
2258,鴻華先進-創,37.8,13.35,14.79,K<D,20.25,-0.62,-0.48,-0.14,DIF<MACD,40.92,39.11,37.3,13.8,482,497,0.97,658.22,,,,2026-02-03 23:28:43,
2301,光寶科,170.5,33.21,35.5,K<D,52.85,1.17,1.43,-0.26,DIF<MACD,174.94,165.82,156.71,75.6,22720,21142,1.07,3869.96,27.37,6.51,3.82,2026-02-03 23:28:45,
2302,麗正,19.05,20.8,37.46,K<D,52.32,0.4,0.57,-0.16,DIF<MACD,22.06,19.57,17.07,39.6,423,1134,0.37,31.68,24.74,0.58,3.04,2026-02-03 23:28:46,
2303,聯電,60.8,27.72,48.22,K<D,57.56,3.65,4.46,-0.81,DIF<MACD,76.9,62.21,47.52,45.2,183987,309837,0.59,7653.6,17.99,2.85,4.69,2026-02-03 23:28:47,
2305,全友,13.45,24.01,24.9,K<D,36.61,0.47,0.71,-0.23,DIF<MACD,16.28,13.76,11.24,43.9,851,1330,0.64,27.27,,,,2026-02-03 23:28:48,
2308,台達電,1215.0,51.48,66.38,K<D,66.67,63.19,63.36,-0.18,DIF<MACD,1334.24,1144.25,954.26,68.6,11361,11551,0.98,31560.15,63.45,7.0,0.58,2026-02-03 23:28:49,
2312,金寶,25.8,10.13,17.46,K<D,38.22,0.38,1.14,-0.76,DIF<MACD,36.37,28.25,20.13,34.9,57290,31403,1.82,388.41,25.54,0.6,2.33,2026-02-03 23:28:51,
2313,華通,181.5,70.29,75.3,K<D,77.22,19.68,18.41,1.28,DIF>MACD,197.61,149.68,101.74,83.2,130606,105955,1.23,2163.15,36.37,2.4,1.32,2026-02-03 23:28:52,
2314,台揚,20.7,12.5,18.36,K<D,37.4,-0.33,-0.18,-0.16,DIF<MACD,23.65,21.74,19.82,22.9,123,201,0.61,9.25,15.22,,,2026-02-03 23:28:53,
2316,楠梓電,96.9,32.53,29.59,黃金交叉,45.04,-1.25,-1.04,-0.21,DIF<MACD,102.03,98.23,94.43,32.5,3045,3799,0.8,175.81,8.02,0.5,0.52,2026-02-03 23:28:54,
2317,鴻海,216.5,18.95,23.63,K<D,28.05,-2.86,-1.72,-1.13,DIF<MACD,238.75,226.18,213.6,11.5,41408,60778,0.68,30229.33,16.12,5.8,2.68,2026-02-03 23:28:55,
