股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,94.9,94.0,95.2,93.3,49.57,64.92,56.99,3.78,4.16,-0.37,101.13,92.73,84.34,118032,94072,1.25,,31.05,,,2026-05-18,2026-05-18 07:36:31
0051,元大中型100,129.3,128.05,129.8,126.7,43.32,62.28,65.45,4.07,4.57,-0.5,136.34,128.29,120.23,149,98,1.52,,25.43,,,2026-05-18,2026-05-18 07:36:32
0052,富邦科技,55.85,55.15,56.1,54.75,51.81,67.48,55.15,2.37,2.58,-0.21,59.69,54.34,48.98,31711,35990,0.88,,32.6,,,2026-05-18,2026-05-18 07:36:33
0053,元大電子,218.2,213.9,218.25,213.9,58.64,73.82,55.72,9.87,10.79,-0.92,234.0,213.57,193.14,48,32,1.5,,36.76,,,2026-05-18,2026-05-18 07:36:34
0055,元大MSCI金融,33.49,33.64,33.74,33.49,37.38,50.22,56.18,0.18,0.22,-0.03,34.26,33.53,32.8,219,274,0.8,,13.53,,,2026-05-18,2026-05-18 07:36:36
0056,元大高股息,44.5,44.01,44.75,43.66,68.38,79.77,77.11,1.59,1.53,0.06,46.82,42.85,38.89,59714,57706,1.03,,17.79,,,2026-05-18,2026-05-18 07:36:37
0057,富邦摩台,281.95,279.05,281.95,277.2,56.61,73.3,56.66,11.87,12.88,-1.01,302.64,276.61,250.57,69,37,1.87,,30.59,,,2026-05-18,2026-05-18 07:36:38
0061,元大寶滬深,24.8,25.0,25.0,24.74,53.83,71.58,63.55,0.36,0.36,0.0,25.54,24.65,23.76,289,295,0.98,,20.31,,,2026-05-18,2026-05-18 07:36:39
1101,台泥,24.05,24.1,24.15,23.7,27.67,39.57,46.43,-0.01,0.07,-0.08,25.42,24.63,23.84,31781,28819,1.1,1802.11,16.18,1.0,4.16,2026-05-18,2026-05-18 07:36:40
1102,亞泥,34.35,34.3,34.55,34.1,27.11,30.97,35.94,-0.16,-0.07,-0.09,36.01,35.11,34.22,9038,10187,0.89,1218.24,11.49,2.2,6.4,2026-05-18,2026-05-18 07:36:41
1103,嘉泥,12.9,12.95,13.0,12.85,10.34,16.96,32.0,-0.18,-0.12,-0.05,13.94,13.41,12.89,391,393,1.0,84.98,15.36,0.55,4.26,2026-05-18,2026-05-18 07:36:42
1104,環泥,27.35,27.35,27.5,27.1,14.28,18.97,16.13,-0.4,-0.32,-0.08,29.34,28.36,27.38,514,976,0.53,,10.73,1.7,6.22,2026-05-18,2026-05-18 07:36:43
1108,幸福,13.7,13.8,13.85,13.6,12.82,21.87,19.23,-0.23,-0.15,-0.08,15.06,14.45,13.83,409,666,0.61,55.45,6.34,0.75,5.47,2026-05-18,2026-05-18 07:36:44
1109,信大,14.6,14.8,14.8,14.45,30.4,44.67,18.52,-0.11,-0.03,-0.08,15.79,15.34,14.89,492,392,1.25,49.81,14.17,0.9,6.16,2026-05-18,2026-05-18 07:36:46
1110,東泥,14.2,14.2,14.35,14.0,17.23,23.13,38.33,-0.26,-0.16,-0.1,15.82,14.98,14.14,312,240,1.3,80.92,39.44,0.3,2.11,2026-05-18,2026-05-18 07:36:47
1201,味全,12.0,12.05,12.1,11.95,11.92,12.96,23.08,-0.34,-0.33,-0.01,13.3,12.52,11.75,552,445,1.24,60.73,30.0,0.5,4.17,2026-05-18,2026-05-18 07:36:48
1203,味王,40.75,42.55,42.6,40.35,24.78,38.17,34.64,0.21,0.59,-0.37,44.96,43.31,41.67,27,28,0.97,96.87,22.51,1.2,2.94,2026-05-18,2026-05-18 07:36:49
1210,大成,52.8,52.9,53.4,52.5,52.17,39.07,41.18,-0.31,-0.28,-0.03,54.75,53.1,51.45,1929,1979,0.98,441.78,12.22,3.0,5.68,2026-05-18,2026-05-18 07:36:50
1213,大飲,8.54,8.23,8.59,8.23,57.7,60.69,40.72,-0.18,-0.18,0.0,9.3,8.92,8.55,9,12,0.7,4.84,,0.35,4.1,2026-05-18,2026-05-18 07:36:51
1215,卜蜂,141.5,140.0,144.0,140.0,63.44,48.99,55.81,-1.44,-2.0,0.56,144.25,138.93,133.6,1887,1576,1.2,417.13,13.65,7.0,4.95,2026-05-18,2026-05-18 07:36:53
1216,統一,74.7,76.2,76.4,74.1,79.74,72.34,66.15,0.83,0.27,0.56,76.34,71.91,67.48,10534,16151,0.65,4244.47,21.72,3.0,4.02,2026-05-18,2026-05-18 07:36:54
1217,愛之味,9.33,9.5,9.5,9.32,3.83,5.58,5.48,-0.15,-0.1,-0.04,10.27,9.81,9.36,785,716,1.1,46.14,22.21,0.25,2.68,2026-05-18,2026-05-18 07:36:55
1218,泰山,18.4,18.5,18.5,18.35,23.34,39.67,38.24,-0.1,-0.04,-0.06,19.26,18.87,18.48,455,637,0.71,89.48,14.15,1.35,7.34,2026-05-18,2026-05-18 07:36:56
1219,福壽,12.5,12.9,12.9,12.45,7.86,11.38,0.0,-0.27,-0.18,-0.1,14.21,13.42,12.63,981,857,1.15,42.65,27.78,0.5,4.0,2026-05-18,2026-05-18 07:36:57
1220,台榮,12.0,12.0,12.0,11.85,20.64,21.68,25.0,-0.14,-0.1,-0.03,12.69,12.35,12.01,182,134,1.36,21.17,150.0,0.7,5.83,2026-05-18,2026-05-18 07:36:58
1225,福懋油,28.8,29.2,29.2,28.75,11.67,24.05,34.36,-0.6,-0.2,-0.41,34.43,31.85,29.27,215,425,0.51,69.77,17.78,0.14,0.49,2026-05-18,2026-05-18 07:37:00
1227,佳格,28.3,28.5,28.55,28.3,7.96,13.65,26.47,-0.37,-0.31,-0.05,30.05,29.07,28.08,877,1062,0.83,257.08,21.28,1.4,4.95,2026-05-18,2026-05-18 07:37:01
1229,聯華,38.8,39.3,39.3,38.75,9.32,15.28,24.11,-1.12,-0.89,-0.22,44.26,41.56,38.87,4292,4293,1.0,694.02,15.1,1.3,3.35,2026-05-18,2026-05-18 07:37:02
1231,聯華食,86.0,85.4,86.6,84.6,30.02,32.06,50.79,-1.0,-0.95,-0.05,89.11,87.02,84.92,378,298,1.27,256.67,22.57,1.6,1.86,2026-05-18,2026-05-18 07:37:03
1232,大統益,148.0,148.5,149.0,148.0,31.19,24.56,36.36,-0.49,-0.46,-0.03,150.71,148.72,146.74,43,74,0.59,236.76,17.96,7.0,4.73,2026-05-18,2026-05-18 07:37:04
1233,天仁,28.7,28.8,28.85,28.7,27.51,31.68,47.06,-0.23,-0.29,0.06,29.07,28.77,28.46,17,22,0.75,25.99,38.27,0.2,0.7,2026-05-18,2026-05-18 07:37:05
1234,黑松,33.4,33.8,33.8,33.3,7.67,13.28,10.64,-0.52,-0.36,-0.16,36.45,35.06,33.66,331,313,1.06,134.22,16.7,1.65,4.94,2026-05-18,2026-05-18 07:37:06
1235,興泰,38.85,39.45,39.45,38.85,15.37,31.86,35.5,-0.44,0.33,-0.78,48.21,43.78,39.35,11,17,0.67,17.66,,0.5,1.29,2026-05-18,2026-05-18 07:37:08
1236,宏亞,23.35,24.45,24.45,23.2,17.73,31.89,20.78,-0.51,-0.28,-0.22,27.17,25.53,23.89,115,68,1.68,20.24,,1.65,7.07,2026-05-18,2026-05-18 07:37:09
1240,茂生農經,58.4,58.4,58.4,58.4,45.92,45.71,47.37,-0.26,-0.19,-0.07,59.87,58.88,57.89,1,33,0.04,25.83,12.07,2.7,4.62,2026-05-18,2026-05-18 07:37:10
1256,鮮活果汁-KY,187.0,179.5,188.0,178.5,66.55,71.44,74.38,7.78,5.88,1.9,191.51,169.8,148.09,198,222,0.89,66.89,16.77,4.66,2.49,2026-05-18,2026-05-18 07:37:12
1259,安心,57.2,57.1,58.4,56.9,50.82,56.02,42.45,-0.36,-0.43,0.07,59.95,58.2,56.45,25,19,1.32,18.53,23.35,1.2,2.1,2026-05-18,2026-05-18 07:37:13
1264,德麥,272.0,271.0,273.0,270.5,35.22,30.72,47.62,-1.6,-1.73,0.13,277.08,273.25,269.42,44,41,1.06,100.78,13.32,14.5,5.33,2026-05-18,2026-05-18 07:37:15
