股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,96.85,96.85,97.35,95.5,84.5,86.06,80.91,4.69,4.31,0.38,100.73,90.46,80.19,101810,104758,0.97,,31.69,,,2026-05-12,2026-05-12 07:36:46
0051,元大中型100,134.6,135.55,136.95,134.25,85.53,86.32,88.18,4.99,4.44,0.55,134.92,124.96,115.0,101,71,1.42,,26.47,,,2026-05-12,2026-05-12 07:36:46
0052,富邦科技,56.9,57.05,57.4,56.1,87.56,87.3,78.73,2.94,2.59,0.35,59.14,52.37,45.61,42575,36957,1.15,,33.21,,,2026-05-12,2026-05-12 07:36:47
0053,元大電子,224.9,224.4,225.7,221.35,89.77,88.31,79.08,12.05,10.84,1.21,231.86,205.5,179.14,55,38,1.46,,37.89,,,2026-05-12,2026-05-12 07:36:48
0055,元大MSCI金融,33.45,34.0,34.13,33.45,63.64,64.76,48.62,0.27,0.22,0.04,34.16,33.41,32.67,501,387,1.3,,13.51,,,2026-05-12,2026-05-12 07:36:49
0056,元大高股息,45.58,45.79,45.95,45.24,91.38,86.42,83.78,1.64,1.23,0.42,45.36,41.44,37.52,70824,88440,0.8,,18.22,,,2026-05-12,2026-05-12 07:36:50
0057,富邦摩台,288.85,287.25,289.15,285.75,89.87,89.6,82.56,14.31,12.71,1.6,298.87,266.57,234.27,49,16,3.07,,31.34,,,2026-05-12,2026-05-12 07:36:51
0061,元大寶滬深,25.3,25.28,25.37,25.2,84.53,79.91,82.58,0.37,0.29,0.08,25.13,24.37,23.61,322,338,0.95,,20.72,,,2026-05-12,2026-05-12 07:36:52
1101,台泥,24.95,25.45,25.5,24.85,61.5,55.07,52.63,0.15,0.09,0.07,25.53,24.76,23.99,28109,32142,0.87,1919.45,15.36,1.0,4.01,2026-05-12,2026-05-12 07:36:53
1102,亞泥,34.6,34.75,34.9,34.6,13.07,21.75,38.71,-0.1,0.0,-0.11,36.04,35.26,34.47,7760,7267,1.07,1227.11,11.57,2.2,6.36,2026-05-12,2026-05-12 07:36:54
1103,嘉泥,13.3,13.45,13.45,13.25,29.28,29.43,29.63,-0.1,-0.08,-0.02,14.06,13.59,13.12,340,295,1.15,87.61,15.83,0.55,4.14,2026-05-12,2026-05-12 07:36:55
1104,環泥,28.2,28.2,28.55,28.05,33.83,28.72,16.67,-0.29,-0.27,-0.02,29.54,28.68,27.82,985,815,1.21,,11.06,1.7,6.03,2026-05-12,2026-05-12 07:36:56
