股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1229,聯華,44.85,70.58,58.44,60.33,-0.15,-0.34,0.18,45.43,44.27,43.11,1748,1922,0.91,802.24,17.45,1.3,2.9,2026-03-27,2026-03-29 07:31:28
1231,聯華食,92.2,84.07,80.34,80.0,0.33,-0.45,0.79,95.05,87.93,80.81,289,290,1.0,275.18,24.2,1.6,1.74,2026-03-27,2026-03-29 07:31:29
1232,大統益,150.0,66.38,60.59,41.67,0.38,0.59,-0.21,152.47,150.55,148.63,50,62,0.8,239.96,18.2,7.0,4.67,2026-03-27,2026-03-29 07:31:30
1233,天仁,29.25,18.65,19.17,33.61,-0.74,-0.54,-0.21,33.85,31.22,28.59,4,15,0.25,26.49,39.0,0.95,3.25,2026-03-27,2026-03-29 07:31:30
1234,黑松,36.05,35.64,30.53,54.24,-0.29,-0.29,-0.0,37.17,36.26,35.35,129,110,1.17,144.87,18.02,1.65,4.58,2026-03-27,2026-03-29 07:31:31
1235,興泰,39.55,60.09,50.95,53.16,-0.81,-1.17,0.36,46.8,39.85,32.89,9,25,0.35,17.98,,0.5,1.26,2026-03-27,2026-03-29 07:31:32
1236,宏亞,26.35,29.95,33.9,24.0,-0.0,0.19,-0.19,28.37,27.3,26.24,17,38,0.44,22.84,,0.6,2.28,2026-03-27,2026-03-29 07:31:33
1256,鮮活果汁-KY,150.0,19.76,15.98,36.9,-2.41,-1.04,-1.37,172.31,158.28,144.24,17,35,0.49,53.66,13.45,4.66,3.11,2026-03-27,2026-03-29 07:31:33
1301,台塑,46.9,30.81,24.84,48.41,-0.05,0.14,-0.19,50.45,47.23,44.01,19650,27709,0.71,2985.53,37.48,0.5,1.07,2026-03-27,2026-03-29 07:31:34
1303,南亞,74.2,21.12,27.17,50.1,-0.86,0.58,-1.44,91.03,80.42,69.8,39016,57948,0.67,5884.67,130.18,0.7,0.94,2026-03-27,2026-03-29 07:31:35
1304,台聚,16.2,69.67,67.17,62.12,0.97,0.72,0.25,16.51,13.69,10.86,86319,51168,1.69,173.71,,0.2,1.23,2026-03-27,2026-03-29 07:31:35
1305,華夏,16.75,67.27,72.59,61.64,1.29,1.03,0.26,18.49,14.52,10.55,45842,34223,1.34,97.33,,0.15,0.9,2026-03-27,2026-03-29 07:31:36
1307,三芳,34.15,40.46,45.67,57.98,0.32,0.37,-0.06,35.35,34.05,32.76,774,1312,0.59,135.85,12.02,2.7,7.91,2026-03-27,2026-03-29 07:31:37
1308,亞聚,17.65,61.46,61.89,58.82,0.96,0.71,0.25,18.41,15.53,12.65,40826,30340,1.35,104.8,65.37,0.25,1.42,2026-03-27,2026-03-29 07:31:38
1309,台達化,22.15,83.99,80.92,73.38,2.06,1.51,0.55,21.8,16.11,10.41,15453,20963,0.74,88.07,,0.2,0.9,2026-03-27,2026-03-29 07:31:38
1310,台苯,11.25,27.91,38.14,46.87,0.48,0.59,-0.11,12.79,11.06,9.34,17300,21791,0.79,59.39,43.27,,,2026-03-27,2026-03-29 07:31:39
1312,國喬,13.75,28.93,34.84,47.67,0.19,0.24,-0.05,14.66,13.68,12.7,18864,20369,0.93,156.96,20.83,,,2026-03-27,2026-03-29 07:31:40
1313,聯成,12.8,31.3,33.23,43.24,0.39,0.46,-0.07,13.55,12.67,11.78,12077,13510,0.89,170.35,,0.15,1.17,2026-03-27,2026-03-29 07:31:41
1314,中石化,8.11,10.35,15.38,20.28,-0.0,0.08,-0.08,9.33,8.54,7.75,52008,56277,0.92,306.95,4.66,,,2026-03-27,2026-03-29 07:31:41
1315,達新,63.0,42.27,41.84,52.11,-0.28,-0.21,-0.07,65.03,63.76,62.49,26,20,1.26,60.18,40.65,4.5,7.14,2026-03-27,2026-03-29 07:31:42
1316,上曜,12.15,19.73,27.21,41.67,-0.39,-0.38,-0.01,13.47,12.78,12.09,1149,1477,0.78,41.23,55.23,,,2026-03-27,2026-03-29 07:31:43
1319,東陽,83.4,40.26,29.8,37.04,-4.46,-4.67,0.21,96.72,87.25,77.78,1259,1587,0.79,493.29,12.97,5.3,6.35,2026-03-27,2026-03-29 07:31:44
1321,大洋,34.35,66.08,52.14,61.9,0.05,-0.08,0.13,34.5,33.52,32.55,101,302,0.33,75.81,,0.38,1.11,2026-03-27,2026-03-29 07:31:45
1323,永裕,19.1,74.22,80.57,71.43,0.1,0.04,0.06,19.37,18.81,18.25,51,68,0.75,17.43,73.46,0.9,4.71,2026-03-27,2026-03-29 07:31:46
1324,地球,10.6,38.9,33.08,57.14,-0.03,-0.06,0.03,10.73,10.49,10.24,99,174,0.57,7.96,,0.2,1.89,2026-03-27,2026-03-29 07:31:47
1325,恆大,27.15,21.78,28.94,52.5,-0.58,-0.66,0.08,28.53,27.42,26.31,143,333,0.43,23.15,,0.3,1.1,2026-03-27,2026-03-29 07:31:47
1326,台化,44.25,36.77,38.89,53.68,0.71,1.05,-0.35,47.81,44.48,41.16,28819,32087,0.9,2588.19,38.88,0.5,1.13,2026-03-27,2026-03-29 07:31:48
1337,再生-KY,6.12,42.05,53.31,47.43,0.22,0.21,0.01,6.64,5.91,5.18,659,1274,0.52,16.46,,,,2026-03-27,2026-03-29 07:31:49
1338,廣華-KY,14.2,12.64,15.88,29.41,-1.14,-1.13,-0.02,18.19,15.71,13.23,127,207,0.61,11.47,1.65,0.78,5.49,2026-03-27,2026-03-29 07:31:49
1339,昭輝,41.25,41.16,47.08,54.02,-0.48,-0.5,0.02,43.0,41.58,40.17,24,40,0.59,30.58,17.12,3.0,7.27,2026-03-27,2026-03-29 07:31:50
1340,勝悅-KY,6.68,13.53,19.96,37.25,-0.05,0.01,-0.05,7.49,7.04,6.58,216,174,1.24,10.22,,,,2026-03-27,2026-03-29 07:31:51
1341,富林-KY,58.9,58.18,56.11,53.1,-0.28,-0.18,-0.1,61.32,59.12,56.92,1,4,0.25,31.13,15.92,5.2,8.83,2026-03-27,2026-03-29 07:31:52
1342,八貫,84.7,22.49,21.54,27.67,-1.6,-1.08,-0.52,94.33,88.46,82.59,132,246,0.54,66.07,15.15,6.0,7.08,2026-03-27,2026-03-29 07:31:53
1402,遠東新,26.25,24.67,16.04,17.33,-0.59,-0.45,-0.14,29.78,27.48,25.18,13771,17126,0.8,1404.93,16.94,1.6,6.1,2026-03-27,2026-03-29 07:31:55
1409,新纖,15.95,24.09,36.42,60.67,0.19,0.22,-0.03,17.01,15.71,14.4,2832,4667,0.61,257.39,13.4,0.6,3.76,2026-03-27,2026-03-29 07:31:55
1410,南染,32.0,43.4,28.37,50.49,-0.49,-0.52,0.02,33.77,32.12,30.47,44,52,0.84,19.84,55.17,0.51,1.59,2026-03-27,2026-03-29 07:31:56
1413,宏洲,9.82,57.95,48.28,53.1,-0.04,-0.07,0.02,9.99,9.73,9.48,22,23,0.94,12.97,21.82,,,2026-03-27,2026-03-29 07:31:57
1414,東和,18.05,12.19,10.71,23.4,-0.51,-0.24,-0.26,21.73,19.42,17.11,110,222,0.49,32.17,138.85,0.2,1.11,2026-03-27,2026-03-29 07:31:58
1416,廣豐,11.4,48.93,54.84,48.28,-0.06,-0.04,-0.02,11.83,11.6,11.36,140,348,0.4,21.13,14.07,0.56,4.91,2026-03-27,2026-03-29 07:31:58
1417,嘉裕,9.17,66.64,70.01,92.42,0.11,0.05,0.05,9.3,8.84,8.37,91,293,0.31,17.42,14.79,,,2026-03-27,2026-03-29 07:31:59
1418,東華,18.5,26.72,30.74,42.65,-0.21,-0.22,0.01,19.6,18.97,18.33,5,29,0.17,10.05,,,,2026-03-27,2026-03-29 07:32:00
1419,新紡,60.6,47.7,41.53,45.39,-2.13,-2.25,0.12,67.02,62.9,58.77,101,97,1.04,181.34,14.78,1.5,2.48,2026-03-27,2026-03-29 07:32:00
1423,利華,40.15,33.54,37.52,67.65,0.47,0.46,0.01,41.53,39.49,37.45,42,48,0.89,40.01,9.27,0.8,1.99,2026-03-27,2026-03-29 07:32:01
1432,大魯閣,17.85,25.64,34.68,63.22,-0.06,-0.07,0.01,19.08,17.9,16.73,225,728,0.31,19.28,2.97,,,2026-03-27,2026-03-29 07:32:02
1434,福懋,16.7,49.57,36.11,43.9,-0.16,-0.13,-0.03,17.79,16.85,15.9,1137,2320,0.49,280.97,32.75,0.8,4.79,2026-03-27,2026-03-29 07:32:02
1435,中福,19.2,47.18,31.24,48.81,-0.74,-0.75,0.01,22.44,19.68,16.92,0,4,0.0,26.84,,,,2026-03-27,2026-03-29 07:32:03
1436,華友聯,54.2,24.84,32.19,54.26,-1.08,-1.29,0.21,55.93,54.35,52.77,137,200,0.69,105.23,11.34,7.53,13.89,2026-03-27,2026-03-29 07:32:04
1437,勤益控,30.65,40.07,33.05,42.86,-0.48,-0.46,-0.02,32.91,31.32,29.74,22,38,0.57,61.87,12.77,1.83,5.97,2026-03-27,2026-03-29 07:32:04
1438,三地開發,29.45,30.92,26.05,46.46,-0.81,-0.81,-0.01,32.44,30.23,28.02,5,21,0.24,32.75,17.85,,,2026-03-27,2026-03-29 07:32:06
1439,雋揚,28.2,41.06,36.72,68.0,-0.32,-0.44,0.12,29.15,27.92,26.69,1,9,0.11,25.94,8.79,0.3,1.06,2026-03-27,2026-03-29 07:32:07
1440,南紡,13.0,34.15,38.41,59.52,-0.09,-0.11,0.02,13.41,12.93,12.45,685,1120,0.61,215.39,61.9,0.3,2.31,2026-03-27,2026-03-29 07:32:08
1441,大東,9.9,39.43,33.55,47.22,-0.05,-0.05,0.0,10.04,9.96,9.87,7,13,0.53,7.1,,,,2026-03-27,2026-03-29 07:32:08
1442,名軒,26.85,36.52,46.64,56.95,-0.49,-0.58,0.08,28.6,27.09,25.58,317,402,0.79,98.33,8.86,4.5,16.76,2026-03-27,2026-03-29 07:32:09
1443,立益物流,24.2,13.08,11.67,38.3,-0.64,-0.63,-0.01,26.86,25.03,23.2,34,10,3.26,32.75,21.42,,,2026-03-27,2026-03-29 07:32:10
1444,力麗,6.26,39.96,43.93,60.19,-0.0,-0.01,0.01,6.49,6.2,5.92,530,649,0.82,61.62,22.36,,,2026-03-27,2026-03-29 07:32:10
1445,大宇,12.85,45.51,34.35,50.0,-0.37,-0.36,-0.01,14.15,13.11,12.07,82,59,1.37,16.79,,0.5,3.89,2026-03-27,2026-03-29 07:32:11
1446,宏和,16.85,49.54,65.32,80.3,0.11,0.0,0.11,17.98,16.38,14.77,163,236,0.69,23.2,10.4,2.0,11.87,2026-03-27,2026-03-29 07:32:12
1447,力鵬,5.22,20.3,22.42,39.09,-0.08,-0.04,-0.04,5.77,5.4,5.03,1273,1962,0.65,44.03,14.5,,,2026-03-27,2026-03-29 07:32:12
1449,佳和,11.55,36.02,48.71,61.06,0.24,0.18,0.06,13.09,11.26,9.43,1076,1869,0.58,14.68,96.25,0.33,2.86,2026-03-27,2026-03-29 07:32:13
1451,年興,18.05,54.79,49.65,52.63,-0.0,0.02,-0.02,18.6,18.08,17.57,84,133,0.63,35.74,10.26,1.0,5.54,2026-03-27,2026-03-29 07:32:14
1452,宏益,11.2,36.03,33.2,60.0,-0.12,-0.14,0.02,11.44,11.2,10.95,69,61,1.13,14.86,5.66,0.5,4.46,2026-03-27,2026-03-29 07:32:15
1453,大將,12.35,32.56,33.08,56.1,-0.1,-0.11,0.0,12.85,12.39,11.94,19,42,0.46,13.99,308.75,,,2026-03-27,2026-03-29 07:32:15
1454,台富,12.95,25.73,24.14,57.58,-0.2,-0.21,0.02,13.39,12.93,12.48,9,20,0.47,15.81,,0.25,1.93,2026-03-27,2026-03-29 07:32:16
1455,集盛,8.88,32.75,44.91,48.85,0.13,0.16,-0.03,9.59,8.84,8.08,763,764,1.0,47.21,12.33,,,2026-03-27,2026-03-29 07:32:17
1456,怡華,14.4,62.03,67.72,65.59,0.39,0.28,0.12,15.09,13.72,12.36,91,239,0.38,13.5,4.24,,,2026-03-27,2026-03-29 07:32:17
1457,宜進,15.15,67.69,75.13,67.73,0.2,0.16,0.03,15.58,14.86,14.15,224,271,0.83,35.38,12.84,1.0,6.6,2026-03-27,2026-03-29 07:32:18
1459,聯發,11.8,31.94,24.26,57.14,-0.06,-0.05,-0.01,12.24,11.82,11.4,86,128,0.67,37.46,8.49,,,2026-03-27,2026-03-29 07:32:19
1460,宏遠,7.17,66.53,71.55,68.31,0.12,0.1,0.02,7.31,6.93,6.55,626,1111,0.56,48.36,11.03,,,2026-03-27,2026-03-29 07:32:19
1463,強盛新,17.95,81.15,76.75,50.0,-0.02,-0.03,0.01,18.22,17.93,17.65,61,78,0.78,30.8,138.08,2.1,11.7,2026-03-27,2026-03-29 07:32:20
1464,得力,10.35,16.02,15.8,21.05,-0.2,-0.17,-0.02,11.17,10.68,10.2,488,400,1.22,43.87,29.57,0.5,4.83,2026-03-27,2026-03-29 07:32:21
1465,偉全,12.2,51.46,39.24,45.0,-0.09,-0.08,-0.01,12.58,12.26,11.94,51,234,0.22,12.64,,0.6,4.92,2026-03-27,2026-03-29 07:32:22
1466,聚隆,17.1,21.19,25.1,53.33,0.19,0.39,-0.2,19.06,17.61,16.15,161,231,0.69,19.01,,,,2026-03-27,2026-03-29 07:32:22
1467,南緯,7.03,10.46,15.21,48.78,-0.1,-0.1,-0.0,7.45,7.17,6.88,179,122,1.46,16.42,,,,2026-03-27,2026-03-29 07:32:23
1468,昶和,11.8,38.07,36.02,30.3,-0.26,-0.18,-0.08,13.47,12.4,11.33,54,51,1.04,18.93,56.19,,,2026-03-27,2026-03-29 07:32:24
1470,大統新創,22.2,41.63,43.0,45.52,-0.18,-0.15,-0.03,23.84,22.68,21.51,9,5,1.61,19.04,28.46,1.01,4.55,2026-03-27,2026-03-29 07:32:24
1471,首利,13.15,43.1,51.93,57.75,0.33,0.38,-0.04,14.32,12.95,11.58,1512,2358,0.64,19.78,438.33,,,2026-03-27,2026-03-29 07:32:25
1472,三洋實業,96.8,68.03,71.54,79.28,1.92,1.61,0.31,99.14,93.08,87.01,58,23,2.46,50.81,15.92,3.0,3.1,2026-03-27,2026-03-29 07:32:26
1473,台南,23.9,43.38,40.57,53.49,-0.32,-0.32,-0.01,25.16,24.12,23.08,29,68,0.42,34.93,41.93,2.0,8.37,2026-03-27,2026-03-29 07:32:27
1474,弘裕,10.0,35.15,34.99,50.0,-0.08,-0.08,0.01,10.27,10.08,9.88,44,65,0.67,12.99,30.3,0.4,4.0,2026-03-27,2026-03-29 07:32:27
1475,業旺,28.3,39.34,43.22,50.0,-0.59,-0.65,0.06,30.09,28.72,27.36,23,24,0.95,18.68,8.25,1.5,5.3,2026-03-27,2026-03-29 07:32:28
1476,儒鴻,343.5,10.48,12.32,31.53,-15.45,-11.99,-3.46,415.03,374.52,334.02,1919,1383,1.39,942.45,17.1,17.0,4.95,2026-03-27,2026-03-29 07:32:29
1477,聚陽,247.0,12.35,17.29,27.76,-12.33,-8.78,-3.55,314.65,278.94,243.23,2260,2387,0.95,609.33,16.92,15.0,6.07,2026-03-27,2026-03-29 07:32:29
1503,士電,189.0,23.33,24.9,36.7,-4.79,-2.92,-1.87,221.95,203.55,185.15,1885,2259,0.83,984.64,30.19,4.5,2.38,2026-03-27,2026-03-29 07:32:30
1504,東元,63.8,17.87,22.74,35.8,-3.94,-3.72,-0.22,77.9,69.77,61.63,6209,6509,0.95,1495.88,26.36,2.2,3.45,2026-03-27,2026-03-29 07:32:31
1506,正道,11.35,51.61,52.24,47.83,-0.13,-0.14,0.01,11.63,11.41,11.18,77,104,0.73,34.09,189.17,,,2026-03-27,2026-03-29 07:32:32
1512,瑞利,7.49,34.26,39.29,57.84,-0.05,-0.05,-0.0,8.15,7.57,6.99,39,77,0.51,7.35,,,,2026-03-27,2026-03-29 07:32:32
1513,中興電,152.0,27.17,37.58,50.82,-2.33,-1.84,-0.49,167.85,158.03,148.2,3937,3242,1.21,750.99,18.84,4.6,3.03,2026-03-27,2026-03-29 07:32:33
1514,亞力,109.0,23.35,33.06,46.55,-2.14,-1.45,-0.69,122.98,115.25,107.52,2052,2280,0.9,295.25,33.75,1.7,1.56,2026-03-27,2026-03-29 07:32:34
1515,力山,24.3,25.54,27.33,46.34,-0.59,-0.57,-0.02,26.49,25.01,23.53,166,213,0.78,44.1,25.05,1.0,4.12,2026-03-27,2026-03-29 07:32:34
1516,川飛,20.45,13.32,18.06,27.33,-0.22,0.07,-0.3,25.13,22.77,20.41,44,56,0.77,8.18,511.25,,,2026-03-27,2026-03-29 07:32:35
1517,利奇,11.3,32.12,32.4,47.22,-0.14,-0.13,-0.02,12.1,11.56,11.02,317,201,1.58,24.86,1.71,0.2,1.77,2026-03-27,2026-03-29 07:32:36
1519,華城,865.0,30.02,35.55,48.84,-14.48,-8.68,-5.8,995.18,920.55,845.92,3570,3012,1.19,2732.37,61.74,9.0,1.04,2026-03-27,2026-03-29 07:32:37
1521,大億,24.85,37.9,39.6,40.0,-0.33,-0.31,-0.02,26.05,25.27,24.49,6,15,0.39,18.94,28.56,1.0,4.02,2026-03-27,2026-03-29 07:32:37
1522,堤維西,32.35,10.17,8.57,16.1,-3.47,-3.24,-0.22,45.66,37.25,28.83,546,835,0.65,100.92,18.81,3.0,9.27,2026-03-27,2026-03-29 07:32:38
1524,耿鼎,30.5,64.37,48.5,63.16,-0.31,-0.56,0.26,30.54,29.19,27.85,1238,1412,0.88,50.42,15.64,1.4,4.59,2026-03-27,2026-03-29 07:32:39
1525,江申,61.4,36.55,26.38,46.94,-0.5,-0.49,-0.01,63.24,61.75,60.26,6,14,0.41,45.07,19.13,2.8,4.56,2026-03-27,2026-03-29 07:32:39
1526,日馳,17.05,11.84,17.87,32.84,-0.61,-0.53,-0.07,19.73,18.03,16.34,45,115,0.39,10.23,,,,2026-03-27,2026-03-29 07:32:40
1527,鑽全,32.65,46.13,36.88,48.44,-0.4,-0.44,0.04,33.5,32.64,31.78,220,402,0.55,45.24,21.48,2.2,6.74,2026-03-27,2026-03-29 07:32:41
1528,恩德,25.45,66.49,54.06,72.0,-0.14,-0.44,0.3,24.53,22.59,20.65,32399,12711,2.55,48.69,,0.1,0.39,2026-03-27,2026-03-29 07:32:41
1529,樂事綠能,24.3,10.41,22.86,39.66,0.21,0.73,-0.51,29.69,26.54,23.39,1198,1149,1.04,37.69,24.06,0.2,0.82,2026-03-27,2026-03-29 07:32:42
1530,亞崴,26.75,53.9,39.59,56.9,-0.51,-0.55,0.04,28.6,26.93,25.26,23,24,0.92,25.3,44.58,1.53,5.72,2026-03-27,2026-03-29 07:32:43
1531,高林股,12.8,63.49,67.72,77.08,0.15,0.11,0.05,13.35,12.3,11.25,35,117,0.3,23.31,13.62,0.4,3.12,2026-03-27,2026-03-29 07:32:44
1532,勤美,22.1,15.64,17.31,41.57,-0.61,-0.55,-0.06,24.41,23.03,21.64,539,641,0.84,91.99,22.55,1.73,7.83,2026-03-27,2026-03-29 07:32:44
1533,車王電,30.0,21.03,31.38,54.72,-0.25,-0.24,-0.02,31.35,30.33,29.31,34,55,0.62,29.56,51.72,,,2026-03-27,2026-03-29 07:32:45
1535,中宇,53.3,53.48,50.59,72.62,0.71,0.54,0.16,54.87,51.95,49.02,61,87,0.7,65.96,13.36,3.0,5.63,2026-03-27,2026-03-29 07:32:46
1536,和大,51.0,41.97,37.62,44.32,-2.14,-2.13,-0.01,59.05,53.33,47.61,879,1219,0.72,142.27,94.44,0.8,1.57,2026-03-27,2026-03-29 07:32:47
1537,廣隆,124.0,62.55,57.84,57.89,0.01,-0.02,0.03,125.36,123.75,122.14,34,40,0.84,101.76,15.62,10.5,8.47,2026-03-27,2026-03-29 07:32:47
1538,正峰,13.3,10.07,11.91,24.39,-2.58,-2.31,-0.27,23.09,17.65,12.2,83,45,1.83,4.3,,,,2026-03-27,2026-03-29 07:32:48
1539,巨庭,16.95,41.74,37.6,60.0,-0.31,-0.33,0.02,17.87,16.99,16.12,85,95,0.89,11.08,80.71,0.85,5.01,2026-03-27,2026-03-29 07:32:49
1540,喬福,22.4,47.93,41.19,56.0,-0.46,-0.51,0.06,23.21,22.39,21.56,181,204,0.89,19.15,20.18,1.6,7.14,2026-03-27,2026-03-29 07:32:50
1541,錩泰,25.8,38.79,39.4,69.0,0.14,0.08,0.06,26.1,24.94,23.78,68,29,2.3,20.33,11.17,0.5,1.94,2026-03-27,2026-03-29 07:32:51
1558,伸興,92.5,26.98,26.91,42.67,-1.14,-1.15,0.01,96.83,94.23,91.63,32,23,1.36,59.7,16.82,6.0,6.49,2026-03-27,2026-03-29 07:32:52
1560,中砂,459.5,39.53,38.02,52.33,3.15,6.35,-3.2,502.18,467.6,433.02,1074,2082,0.52,676.81,50.49,3.99,0.87,2026-03-27,2026-03-29 07:32:54
1563,巧新,40.2,36.17,28.26,45.74,-1.24,-1.28,0.04,44.15,41.37,38.6,288,390,0.74,87.27,28.31,2.27,5.65,2026-03-27,2026-03-29 07:32:55
1568,倉佑,22.7,64.27,66.09,84.0,-0.06,-0.18,0.11,23.16,22.17,21.17,78,109,0.72,23.4,16.69,1.2,5.29,2026-03-27,2026-03-29 07:32:55
1582,信錦,102.0,56.61,44.64,65.75,5.01,4.83,0.18,100.27,87.47,74.68,26435,8622,3.07,147.15,29.74,5.5,5.39,2026-03-27,2026-03-29 07:32:56
1583,程泰,44.8,63.68,51.44,55.49,-0.78,-0.94,0.16,48.29,44.76,41.24,6,15,0.39,49.01,11.64,3.03,6.76,2026-03-27,2026-03-29 07:32:57
1587,吉茂,35.05,22.8,17.61,34.59,-2.66,-2.76,0.09,42.28,37.49,32.7,212,322,0.66,28.06,94.73,0.5,1.43,2026-03-27,2026-03-29 07:32:57
1589,永冠-KY,7.2,26.01,36.21,54.03,-1.66,-1.9,0.24,10.27,8.06,5.85,545,674,0.81,11.03,1.58,,,2026-03-27,2026-03-29 07:32:58
1590,亞德客-KY,990.0,36.17,32.73,54.18,-30.13,-26.6,-3.53,1180.65,1031.7,882.75,336,575,0.58,1980.0,23.58,20.01,2.02,2026-03-27,2026-03-29 07:33:00
1597,直得,85.4,69.91,73.08,75.59,2.03,0.97,1.06,88.37,78.61,68.85,786,1963,0.4,74.52,93.85,0.7,0.82,2026-03-27,2026-03-29 07:33:00
1598,岱宇,19.25,21.56,31.65,55.29,-0.14,-0.09,-0.05,20.55,19.56,18.57,268,180,1.49,32.02,37.02,0.5,2.6,2026-03-27,2026-03-29 07:33:01
1603,華電,32.55,17.26,15.84,24.11,-1.48,-1.32,-0.16,39.01,35.23,31.45,489,364,1.34,51.7,9.98,1.5,4.61,2026-03-27,2026-03-29 07:33:02
1604,聲寶,25.3,78.37,75.25,83.33,0.28,0.24,0.04,25.74,24.71,23.69,173,300,0.58,94.56,14.88,1.5,5.93,2026-03-27,2026-03-29 07:33:03
1605,華新,30.75,26.08,31.39,50.97,-1.3,-1.27,-0.03,35.75,32.43,29.11,19847,23209,0.86,1362.63,41.0,0.5,1.63,2026-03-27,2026-03-29 07:33:03
1608,華榮,32.0,28.58,32.63,34.62,-0.96,-0.9,-0.06,35.71,33.42,31.13,1614,1815,0.89,135.75,5.84,1.0,3.12,2026-03-27,2026-03-29 07:33:04
1609,大亞,32.15,14.25,15.28,28.12,-1.81,-1.52,-0.29,40.67,35.71,30.75,2942,3185,0.92,251.72,19.97,0.75,2.33,2026-03-27,2026-03-29 07:33:05
1611,中電,12.4,35.15,47.37,65.93,0.02,0.02,0.0,13.07,12.34,11.62,644,1190,0.54,40.02,72.94,0.8,6.45,2026-03-27,2026-03-29 07:33:06
1612,宏泰,35.3,57.32,62.11,71.95,-0.01,-0.09,0.08,36.63,35.0,33.37,373,516,0.72,111.58,12.84,2.1,5.95,2026-03-27,2026-03-29 07:33:06
1614,三洋電,32.6,64.87,47.11,56.96,-0.4,-0.43,0.03,34.51,32.79,31.08,8,20,0.39,84.41,33.96,0.58,1.78,2026-03-27,2026-03-29 07:33:07
