股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1101,台泥,25.25,25.5,25.55,24.9,74.84,69.73,65.45,0.06,-0.26,0.32,25.86,23.89,21.92,25185,44748,0.56,1942.53,15.54,1.0,3.96,2026-04-13,2026-04-13 09:20:03
1102,亞泥,35.55,35.65,35.7,35.2,82.14,82.18,59.26,0.16,0.01,0.15,35.97,34.92,33.88,9277,9250,1.0,1260.8,11.89,2.2,6.19,2026-04-13,2026-04-13 09:20:04
1103,嘉泥,13.8,13.9,13.9,13.8,70.7,66.72,54.05,0.01,-0.02,0.03,13.92,13.66,13.4,125,286,0.44,90.91,16.43,0.55,3.99,2026-04-13,2026-04-13 09:20:06
1104,環泥,29.3,29.4,29.5,29.2,24.98,30.83,52.0,-0.06,-0.04,-0.01,29.98,29.49,29.0,431,587,0.74,201.2,11.49,1.7,5.8,2026-04-13,2026-04-13 09:20:07
1108,幸福,14.85,14.85,14.9,14.8,48.58,38.8,47.06,-0.06,-0.07,0.0,15.17,14.9,14.63,394,353,1.12,60.1,6.88,0.75,5.05,2026-04-13,2026-04-13 09:20:08
1109,信大,15.4,15.45,15.45,15.35,73.8,63.88,58.33,-0.01,-0.04,0.03,15.49,15.31,15.12,53,74,0.72,52.54,14.95,0.9,5.84,2026-04-13,2026-04-13 09:20:09
1110,東泥,15.15,15.25,15.3,15.05,59.94,49.72,50.85,-0.23,-0.27,0.04,16.01,15.22,14.44,169,166,1.01,86.34,42.08,0.3,1.98,2026-04-13,2026-04-13 09:20:10
1201,味全,13.3,13.35,13.35,13.25,31.26,39.79,33.33,-0.21,-0.21,0.01,14.01,13.56,13.12,519,459,1.13,67.31,33.25,0.5,3.76,2026-04-13,2026-04-13 09:20:11
1203,味王,41.25,40.55,41.25,40.55,79.25,71.59,82.14,0.27,0.04,0.23,40.85,39.33,37.81,63,27,2.33,98.05,22.79,1.2,2.91,2026-04-13,2026-04-13 09:20:13
1210,大成,55.1,54.5,55.5,54.4,48.68,55.64,69.7,0.69,0.7,-0.02,55.24,54.12,53.0,3013,2267,1.33,461.03,12.75,2.83,5.14,2026-04-13,2026-04-13 09:20:14
1213,大飲,9.5,9.45,9.5,9.45,46.46,49.16,44.0,-0.13,-0.1,-0.03,10.19,9.72,9.24,4,16,0.26,5.38,,0.35,3.68,2026-04-10,2026-04-13 09:20:15
