股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1218,泰山,19.3,80.43,79.63,85.0,0.26,0.22,0.04,19.84,18.73,17.61,748,703,1.06,93.86,14.85,1.35,6.99,2026-03-27,2026-03-27 08:09:47
1219,福壽,13.9,70.41,56.97,50.0,0.06,0.03,0.03,13.89,13.6,13.31,321,457,0.7,47.43,30.89,0.5,3.6,2026-03-27,2026-03-27 08:09:47
1220,台榮,12.4,19.41,15.79,5.26,-0.13,-0.07,-0.06,13.32,12.78,12.25,74,133,0.56,21.87,155.0,0.7,5.65,2026-03-27,2026-03-27 08:09:48
1225,福懋油,32.3,53.84,40.99,39.34,0.55,0.62,-0.06,33.61,32.05,30.49,327,309,1.06,78.25,19.94,0.14,0.43,2026-03-27,2026-03-27 08:09:49
1227,佳格,30.35,67.52,69.01,64.38,0.21,0.16,0.04,30.76,29.89,29.02,599,982,0.61,275.71,20.79,1.4,4.61,2026-03-27,2026-03-27 08:09:49
1229,聯華,44.85,70.58,58.44,60.33,-0.14,-0.31,0.17,45.43,44.27,43.11,1782,1929,0.92,802.24,17.45,1.3,2.9,2026-03-27,2026-03-27 08:09:50
1231,聯華食,92.2,84.07,80.34,80.0,0.35,-0.44,0.78,95.05,87.93,80.81,308,294,1.05,275.18,24.2,1.6,1.74,2026-03-27,2026-03-27 08:09:51
1232,大統益,150.0,66.38,60.59,41.67,0.38,0.59,-0.21,152.47,150.55,148.63,53,63,0.84,239.96,18.2,7.0,4.67,2026-03-27,2026-03-27 08:09:52
1233,天仁,29.25,18.65,19.17,33.61,-0.74,-0.54,-0.2,33.85,31.22,28.59,4,15,0.25,26.49,39.0,0.95,3.25,2026-03-27,2026-03-27 08:09:52
1234,黑松,36.05,35.64,30.53,54.24,-0.29,-0.29,0.0,37.17,36.26,35.35,131,110,1.18,144.87,18.02,1.65,4.58,2026-03-27,2026-03-27 08:09:53
1235,興泰,39.55,60.09,50.95,53.16,-0.81,-1.16,0.36,46.8,39.85,32.89,9,25,0.39,17.98,,0.5,1.26,2026-03-27,2026-03-27 08:09:54
1236,宏亞,26.35,29.95,33.9,24.0,0.0,0.2,-0.2,28.37,27.3,26.24,17,38,0.45,22.84,,0.6,2.28,2026-03-27,2026-03-27 08:09:54
1256,鮮活果汁-KY,150.0,19.76,15.98,36.9,-2.41,-1.04,-1.37,172.31,158.28,144.24,20,35,0.56,53.66,13.45,4.66,3.11,2026-03-27,2026-03-27 08:09:55
1301,台塑,46.9,30.81,24.84,48.41,-0.05,0.14,-0.19,50.45,47.23,44.01,19750,27729,0.71,2985.53,37.48,0.5,1.07,2026-03-27,2026-03-27 08:09:56
1303,南亞,74.2,21.12,27.17,50.1,-0.83,0.61,-1.45,91.03,80.42,69.8,39267,57999,0.68,5884.67,130.18,0.7,0.94,2026-03-27,2026-03-27 08:09:57
1304,台聚,16.2,69.67,67.17,62.12,0.97,0.71,0.25,16.51,13.69,10.86,86518,51208,1.69,173.71,,0.2,1.23,2026-03-27,2026-03-27 08:09:57
1305,華夏,16.75,67.27,72.59,61.64,1.29,1.03,0.26,18.49,14.52,10.55,45904,34235,1.34,97.33,,0.15,0.9,2026-03-27,2026-03-27 08:09:58
1307,三芳,34.15,40.46,45.67,57.98,0.33,0.39,-0.06,35.35,34.05,32.76,780,1313,0.59,135.85,12.02,2.7,7.91,2026-03-27,2026-03-27 08:09:59
1308,亞聚,17.65,61.46,61.89,58.82,0.96,0.71,0.25,18.41,15.53,12.65,40833,30341,1.35,104.8,65.37,0.25,1.42,2026-03-27,2026-03-27 08:10:00
1309,台達化,22.15,83.99,80.92,73.38,2.06,1.51,0.55,21.8,16.11,10.41,15546,20982,0.74,88.07,,0.2,0.9,2026-03-27,2026-03-27 08:10:00
1310,台苯,11.25,27.91,38.14,46.87,0.48,0.59,-0.11,12.79,11.06,9.34,17300,21791,0.79,59.39,43.27,,,2026-03-27,2026-03-27 08:10:01
1312,國喬,13.75,28.93,34.84,47.67,0.19,0.24,-0.05,14.66,13.68,12.7,18906,20377,0.93,156.96,20.83,,,2026-03-27,2026-03-27 08:10:02
1313,聯成,12.8,31.3,33.23,43.24,0.39,0.46,-0.07,13.55,12.67,11.78,12102,13515,0.9,170.35,,0.15,1.17,2026-03-27,2026-03-27 08:10:03
1314,中石化,8.11,10.35,15.38,20.28,-0.0,0.08,-0.08,9.33,8.54,7.75,52048,56285,0.92,306.95,4.66,,,2026-03-27,2026-03-27 08:10:03
1315,達新,63.0,42.27,41.84,52.11,-0.29,-0.22,-0.07,65.03,63.76,62.49,26,20,1.28,60.18,40.65,4.5,7.14,2026-03-27,2026-03-27 08:10:04
1316,上曜,12.15,19.73,27.21,41.67,-0.38,-0.37,-0.02,13.47,12.78,12.09,1156,1479,0.78,42.17,55.23,,,2026-03-27,2026-03-27 08:10:05
1319,東陽,83.4,40.26,29.8,37.04,-4.45,-4.65,0.2,96.72,87.25,77.78,1269,1589,0.8,493.29,12.97,5.3,6.35,2026-03-27,2026-03-27 08:10:05
1321,大洋,34.35,66.08,52.14,61.9,0.05,-0.08,0.13,34.5,33.52,32.55,101,302,0.33,75.81,,0.38,1.11,2026-03-27,2026-03-27 08:10:07
1323,永裕,19.1,74.22,80.57,71.43,0.1,0.04,0.06,19.37,18.81,18.25,48,68,0.71,17.43,73.46,0.9,4.71,2026-03-27,2026-03-27 08:10:08
1324,地球,10.6,38.9,33.08,57.14,-0.03,-0.06,0.03,10.73,10.49,10.24,101,175,0.58,7.96,,0.2,1.89,2026-03-27,2026-03-27 08:10:08
1325,恆大,27.15,21.78,28.94,52.5,-0.58,-0.67,0.08,28.53,27.42,26.31,144,334,0.43,23.15,,0.3,1.1,2026-03-27,2026-03-27 08:10:10
1326,台化,44.25,36.77,38.89,53.68,0.71,1.06,-0.35,47.81,44.48,41.16,28911,32105,0.9,2588.19,38.88,0.5,1.13,2026-03-27,2026-03-27 08:10:11
1337,再生-KY,6.12,42.05,53.31,47.43,0.22,0.21,0.01,6.64,5.91,5.18,665,1275,0.52,16.46,,,,2026-03-27,2026-03-27 08:10:12
1338,廣華-KY,14.2,12.64,15.88,29.41,-1.14,-1.13,-0.02,18.19,15.71,13.23,128,207,0.62,11.47,1.65,0.78,5.49,2026-03-27,2026-03-27 08:10:12
1339,昭輝,41.25,41.16,47.08,54.02,-0.48,-0.5,0.02,43.0,41.58,40.17,26,41,0.64,30.58,17.12,3.0,7.27,2026-03-27,2026-03-27 08:10:13
1340,勝悅-KY,6.68,13.53,19.96,37.25,-0.05,0.01,-0.05,7.49,7.04,6.58,221,175,1.26,10.22,,,,2026-03-27,2026-03-27 08:10:14
1341,富林-KY,58.9,58.18,56.11,53.1,-0.27,-0.16,-0.1,61.32,59.12,56.92,1,4,0.25,31.13,15.92,5.2,8.83,2026-03-27,2026-03-27 08:10:14
1342,八貫,84.7,22.49,21.54,27.67,-1.59,-1.07,-0.53,94.33,88.46,82.59,134,246,0.55,66.07,15.15,6.0,7.08,2026-03-27,2026-03-27 08:10:15
1402,遠東新,26.25,24.67,16.04,17.33,-0.59,-0.44,-0.15,29.78,27.48,25.18,13780,17128,0.8,1404.93,16.94,1.6,6.1,2026-03-27,2026-03-27 08:10:16
1409,新纖,15.95,24.09,36.42,60.67,0.19,0.22,-0.03,17.01,15.71,14.4,2840,4668,0.61,257.39,13.4,0.6,3.76,2026-03-27,2026-03-27 08:10:16
1410,南染,32.0,43.4,28.37,50.49,-0.5,-0.52,0.03,33.77,32.12,30.47,44,52,0.83,19.84,55.17,0.51,1.59,2026-03-27,2026-03-27 08:10:17
1413,宏洲,9.82,57.95,48.28,53.1,-0.04,-0.07,0.02,9.99,9.73,9.48,22,23,0.94,12.97,21.82,,,2026-03-27,2026-03-27 08:10:19
1414,東和,18.05,12.19,10.71,23.4,-0.51,-0.25,-0.26,21.73,19.42,17.11,111,223,0.5,32.17,138.85,0.2,1.11,2026-03-27,2026-03-27 08:10:20
1416,廣豐,11.4,48.93,54.84,48.28,-0.06,-0.04,-0.02,11.83,11.6,11.36,141,348,0.41,21.13,14.07,0.56,4.91,2026-03-27,2026-03-27 08:10:20
1417,嘉裕,9.17,66.64,70.01,92.42,0.11,0.06,0.05,9.3,8.84,8.37,92,293,0.32,17.42,14.79,,,2026-03-27,2026-03-27 08:10:22
1418,東華,18.5,26.72,30.74,42.65,-0.2,-0.22,0.01,19.6,18.97,18.33,5,29,0.18,10.05,,,,2026-03-27,2026-03-27 08:10:23
1419,新紡,60.6,47.7,41.53,45.39,-2.13,-2.25,0.12,67.02,62.9,58.77,101,97,1.04,181.34,14.78,1.5,2.48,2026-03-27,2026-03-27 08:10:23
1423,利華,40.15,33.54,37.52,67.65,0.48,0.47,0.01,41.53,39.49,37.45,42,48,0.88,40.01,9.27,0.8,1.99,2026-03-27,2026-03-27 08:10:24
1432,大魯閣,17.85,25.64,34.68,63.22,-0.06,-0.07,0.01,19.08,17.9,16.73,233,729,0.32,19.28,2.97,,,2026-03-27,2026-03-27 08:10:25
1434,福懋,16.7,49.57,36.11,43.9,-0.16,-0.12,-0.03,17.79,16.85,15.9,1140,2321,0.49,280.97,32.75,0.8,4.79,2026-03-27,2026-03-27 08:10:25
1435,中福,19.2,38.08,23.27,35.96,-0.81,-0.76,-0.05,23.24,19.91,16.59,1,4,0.21,26.84,,,,2026-03-26,2026-03-27 08:10:26
1436,華友聯,54.2,24.84,32.19,54.26,-1.07,-1.28,0.21,55.93,54.35,52.77,139,200,0.69,105.23,11.34,7.53,13.89,2026-03-27,2026-03-27 08:10:27
1437,勤益控,30.65,40.07,33.05,42.86,-0.48,-0.46,-0.02,32.91,31.32,29.74,22,38,0.57,61.87,12.77,1.83,5.97,2026-03-27,2026-03-27 08:10:28
1438,三地開發,29.45,30.92,26.05,46.46,-0.81,-0.81,-0.01,32.44,30.23,28.02,5,21,0.24,32.75,17.85,,,2026-03-27,2026-03-27 08:10:28
1439,雋揚,28.2,41.06,36.72,68.0,-0.31,-0.42,0.11,29.15,27.92,26.69,1,9,0.12,25.94,8.79,0.3,1.06,2026-03-27,2026-03-27 08:10:30
1440,南紡,13.0,34.15,38.41,59.52,-0.09,-0.11,0.02,13.41,12.93,12.45,687,1120,0.61,215.39,61.9,0.3,2.31,2026-03-27,2026-03-27 08:10:31
1441,大東,9.9,39.43,33.55,47.22,-0.05,-0.05,0.0,10.04,9.96,9.87,10,14,0.76,7.1,,,,2026-03-27,2026-03-27 08:10:31
1442,名軒,26.85,36.52,46.64,56.95,-0.5,-0.58,0.09,28.6,27.09,25.58,318,402,0.79,98.33,8.89,4.5,16.76,2026-03-27,2026-03-27 08:10:33
1443,立益物流,24.2,13.08,11.67,38.3,-0.64,-0.63,-0.01,26.86,25.03,23.2,34,10,3.26,32.75,21.42,,,2026-03-27,2026-03-27 08:10:34
1444,力麗,6.26,39.96,43.93,60.19,-0.0,-0.01,0.01,6.49,6.2,5.92,549,653,0.84,61.62,22.36,,,2026-03-27,2026-03-27 08:10:36
1445,大宇,12.85,45.51,34.35,50.0,-0.37,-0.36,-0.01,14.15,13.11,12.07,82,59,1.37,16.79,,0.5,3.89,2026-03-27,2026-03-27 08:10:36
1446,宏和,16.85,49.54,65.32,80.3,0.11,0.0,0.11,17.98,16.38,14.77,164,236,0.69,23.2,10.4,2.0,11.87,2026-03-27,2026-03-27 08:10:38
1447,力鵬,5.22,20.3,22.42,39.09,-0.08,-0.04,-0.04,5.77,5.4,5.03,1282,1964,0.65,44.03,14.5,,,2026-03-27,2026-03-27 08:10:39
1449,佳和,11.55,36.02,48.71,61.06,0.24,0.17,0.07,13.09,11.26,9.43,1081,1870,0.58,14.68,96.25,0.33,2.86,2026-03-27,2026-03-27 08:10:39
1451,年興,18.05,54.79,49.65,52.63,-0.0,0.02,-0.02,18.6,18.08,17.57,85,133,0.64,35.74,10.26,1.0,5.54,2026-03-27,2026-03-27 08:10:40
1452,宏益,11.2,36.03,33.2,60.0,-0.12,-0.14,0.02,11.44,11.2,10.95,69,61,1.13,14.86,5.66,0.5,4.46,2026-03-27,2026-03-27 08:10:41
1453,大將,12.35,32.56,33.08,56.1,-0.1,-0.1,0.0,12.85,12.39,11.94,19,42,0.47,13.99,308.75,,,2026-03-27,2026-03-27 08:10:41
1454,台富,12.95,25.73,24.14,57.58,-0.19,-0.21,0.02,13.39,12.93,12.48,10,20,0.51,15.81,,0.25,1.93,2026-03-27,2026-03-27 08:10:42
1455,集盛,8.88,32.75,44.91,48.85,0.13,0.16,-0.03,9.59,8.84,8.08,760,764,1.0,47.21,12.33,,,2026-03-27,2026-03-27 08:10:43
1456,怡華,14.4,62.03,67.72,65.59,0.39,0.28,0.11,15.09,13.72,12.36,91,239,0.38,13.5,4.24,,,2026-03-27,2026-03-27 08:10:43
1457,宜進,15.15,67.69,75.13,67.73,0.2,0.16,0.03,15.58,14.86,14.15,228,272,0.84,35.38,12.84,1.0,6.6,2026-03-27,2026-03-27 08:10:45
1459,聯發,11.8,31.94,24.26,57.14,-0.06,-0.05,-0.01,12.24,11.82,11.4,87,128,0.68,37.46,8.49,,,2026-03-27,2026-03-27 08:10:46
1460,宏遠,7.17,66.53,71.55,68.31,0.12,0.1,0.02,7.31,6.93,6.55,630,1112,0.57,48.36,11.03,,,2026-03-27,2026-03-27 08:10:47
1463,強盛新,17.95,81.15,76.75,50.0,-0.02,-0.02,0.0,18.22,17.93,17.65,61,78,0.78,30.8,138.08,2.1,11.7,2026-03-27,2026-03-27 08:10:47
1464,得力,10.35,16.02,15.8,21.05,-0.19,-0.17,-0.02,11.17,10.68,10.2,497,402,1.24,43.87,26.54,0.5,4.83,2026-03-27,2026-03-27 08:10:49
1465,偉全,12.2,51.46,39.24,45.0,-0.09,-0.09,-0.01,12.58,12.26,11.94,52,234,0.22,12.64,,0.6,4.92,2026-03-27,2026-03-27 08:10:50
1466,聚隆,17.1,21.19,25.1,53.33,0.19,0.38,-0.2,19.06,17.61,16.15,159,231,0.69,19.01,,,,2026-03-27,2026-03-27 08:10:50
1467,南緯,7.03,10.46,15.21,48.78,-0.1,-0.1,-0.0,7.45,7.17,6.88,182,123,1.48,16.42,,,,2026-03-27,2026-03-27 08:10:51
1468,昶和,11.8,38.07,36.02,30.3,-0.25,-0.18,-0.08,13.47,12.4,11.33,54,51,1.04,18.93,56.19,,,2026-03-27,2026-03-27 08:10:53
1470,大統新創,22.2,41.63,43.0,45.52,-0.17,-0.13,-0.04,23.84,22.68,21.51,9,5,1.61,19.04,28.46,1.01,4.55,2026-03-27,2026-03-27 08:10:54
1471,首利,13.15,43.1,51.93,57.75,0.33,0.38,-0.05,14.32,12.95,11.58,1516,2359,0.64,19.78,438.33,,,2026-03-27,2026-03-27 08:10:54
1472,三洋實業,96.8,68.03,71.54,79.28,1.92,1.61,0.31,99.14,93.08,87.01,58,23,2.46,50.81,15.92,3.0,3.1,2026-03-27,2026-03-27 08:10:55
1473,台南,23.9,43.38,40.57,53.49,-0.32,-0.32,-0.01,25.16,24.12,23.08,29,68,0.44,34.93,41.93,2.0,8.37,2026-03-27,2026-03-27 08:10:57
1474,弘裕,10.0,35.15,34.99,50.0,-0.08,-0.08,0.01,10.27,10.08,9.88,50,67,0.76,12.99,30.3,0.4,4.0,2026-03-27,2026-03-27 08:10:57
1475,業旺,28.3,39.34,43.22,50.0,-0.59,-0.65,0.06,30.09,28.72,27.36,23,24,0.96,18.68,8.25,1.5,5.3,2026-03-27,2026-03-27 08:10:58
1476,儒鴻,343.5,10.48,12.32,31.53,-15.44,-11.98,-3.46,415.03,374.52,334.02,1963,1392,1.41,942.45,17.1,17.0,4.95,2026-03-27,2026-03-27 08:10:59
1477,聚陽,247.0,12.35,17.29,27.76,-12.34,-8.79,-3.54,314.65,278.94,243.23,2287,2393,0.96,609.33,16.93,15.0,6.07,2026-03-27,2026-03-27 08:11:00
1503,士電,189.0,23.33,24.9,36.7,-4.74,-2.85,-1.89,221.95,203.55,185.15,1980,2278,0.87,984.64,30.14,4.5,2.38,2026-03-27,2026-03-27 08:11:00
1504,東元,63.8,17.87,22.74,35.8,-3.93,-3.7,-0.22,77.9,69.77,61.63,6290,6525,0.96,1495.88,26.36,2.2,3.45,2026-03-27,2026-03-27 08:11:01
1506,正道,11.35,51.61,52.24,47.83,-0.13,-0.14,0.01,11.63,11.41,11.18,77,105,0.74,34.09,189.17,,,2026-03-27,2026-03-27 08:11:02
1512,瑞利,7.49,34.26,39.29,57.84,-0.05,-0.05,-0.0,8.15,7.57,6.99,38,77,0.5,7.35,,,,2026-03-27,2026-03-27 08:11:02
1513,中興電,152.0,27.17,37.58,50.82,-2.29,-1.78,-0.51,167.85,158.03,148.2,4063,3268,1.24,750.99,18.84,4.6,3.03,2026-03-27,2026-03-27 08:11:03
1514,亞力,109.0,23.35,33.06,46.55,-2.12,-1.43,-0.69,122.98,115.25,107.52,2096,2288,0.92,295.25,33.75,1.7,1.56,2026-03-27,2026-03-27 08:11:05
1515,力山,24.3,25.54,27.33,46.34,-0.59,-0.57,-0.02,26.49,25.01,23.53,167,214,0.78,44.1,25.05,1.0,4.12,2026-03-27,2026-03-27 08:11:05
1516,川飛,20.45,13.32,18.06,27.33,-0.21,0.09,-0.3,25.13,22.77,20.41,44,57,0.79,8.18,511.25,,,2026-03-27,2026-03-27 08:11:06
1517,利奇,11.3,32.12,32.4,47.22,-0.14,-0.12,-0.02,12.1,11.56,11.02,320,201,1.59,24.86,1.71,0.2,1.77,2026-03-27,2026-03-27 08:11:07
1519,華城,865.0,30.02,35.55,48.84,-14.51,-8.73,-5.78,995.18,920.55,845.92,3884,3075,1.26,2732.37,62.01,9.0,1.04,2026-03-27,2026-03-27 08:11:08
1521,大億,24.85,37.9,39.6,40.0,-0.33,-0.31,-0.02,26.05,25.27,24.49,6,15,0.4,18.94,28.56,1.0,4.02,2026-03-27,2026-03-27 08:11:08
1522,堤維西,32.35,10.17,8.57,16.1,-3.47,-3.25,-0.22,45.66,37.25,28.83,552,836,0.66,100.92,18.81,3.0,9.27,2026-03-27,2026-03-27 08:11:10
1524,耿鼎,30.5,64.37,48.5,63.16,-0.3,-0.55,0.25,30.54,29.19,27.85,1247,1414,0.88,50.42,15.64,1.4,4.59,2026-03-27,2026-03-27 08:11:11
1525,江申,61.4,36.55,26.38,46.94,-0.49,-0.48,-0.01,63.24,61.75,60.26,6,14,0.43,45.07,19.13,2.8,4.56,2026-03-27,2026-03-27 08:11:11
1526,日馳,17.05,11.84,17.87,32.84,-0.61,-0.53,-0.07,19.73,18.03,16.34,45,115,0.4,,,,,2026-03-27,2026-03-27 08:11:13
1527,鑽全,32.65,46.13,36.88,48.44,-0.4,-0.44,0.04,33.5,32.64,31.78,220,402,0.55,,,,,2026-03-27,2026-03-27 08:11:14
1528,恩德,25.45,66.49,54.06,72.0,-0.14,-0.44,0.3,24.53,22.59,20.65,32443,12720,2.55,,,,,2026-03-27,2026-03-27 08:11:15
1529,樂事綠能,24.3,10.41,22.86,39.66,0.21,0.72,-0.51,29.69,26.54,23.39,1203,1150,1.05,,,,,2026-03-27,2026-03-27 08:11:15
1530,亞崴,26.75,53.9,39.59,56.9,-0.51,-0.54,0.04,28.6,26.93,25.26,23,25,0.93,,,,,2026-03-27,2026-03-27 08:11:16
1531,高林股,12.8,63.49,67.72,77.08,0.16,0.11,0.05,13.35,12.3,11.25,38,117,0.32,,,,,2026-03-27,2026-03-27 08:11:17
1532,勤美,22.1,15.64,17.31,41.57,-0.61,-0.54,-0.07,24.41,23.03,21.64,542,641,0.85,,,,,2026-03-27,2026-03-27 08:11:18
1533,車王電,30.0,21.03,31.38,54.72,-0.25,-0.23,-0.02,31.35,30.33,29.31,34,55,0.62,,,,,2026-03-27,2026-03-27 08:11:19
1535,中宇,53.3,53.48,50.59,72.62,0.71,0.55,0.16,54.87,51.95,49.02,61,87,0.7,,,,,2026-03-27,2026-03-27 08:11:21
1536,和大,51.0,41.97,37.62,44.32,-2.15,-2.15,-0.0,59.05,53.33,47.61,884,1220,0.72,,,,,2026-03-27,2026-03-27 08:11:21
1537,廣隆,124.0,62.55,57.84,57.89,0.01,-0.01,0.03,125.36,123.75,122.14,34,40,0.85,,,,,2026-03-27,2026-03-27 08:11:23
1538,正峰,13.3,10.07,11.91,24.39,-2.57,-2.3,-0.28,23.09,17.65,12.2,84,45,1.86,,,,,2026-03-27,2026-03-27 08:11:24
1539,巨庭,16.95,41.74,37.6,60.0,-0.31,-0.33,0.02,17.87,16.99,16.12,85,95,0.89,,,,,2026-03-27,2026-03-27 08:11:24
1540,喬福,22.4,47.93,41.19,56.0,-0.46,-0.51,0.06,23.21,22.39,21.56,182,204,0.89,,,,,2026-03-27,2026-03-27 08:11:25
1541,錩泰,25.8,38.79,39.4,69.0,0.15,0.09,0.06,26.1,24.94,23.78,68,29,2.3,,,,,2026-03-27,2026-03-27 08:11:26
1558,伸興,92.5,26.98,26.91,42.67,-1.14,-1.15,0.01,96.83,94.23,91.63,33,23,1.4,,,,,2026-03-27,2026-03-27 08:11:28
1560,中砂,459.5,39.53,38.02,52.33,3.14,6.34,-3.2,502.18,467.6,433.02,1126,2093,0.54,,,,,2026-03-27,2026-03-27 08:11:28
1563,巧新,40.2,36.17,28.26,45.74,-1.24,-1.28,0.04,44.15,41.37,38.6,288,390,0.74,,,,,2026-03-27,2026-03-27 08:11:29
1568,倉佑,22.7,64.27,66.09,84.0,-0.06,-0.17,0.11,23.16,22.17,21.17,79,109,0.73,,,,,2026-03-27,2026-03-27 08:11:30
1582,信錦,102.0,56.61,44.64,65.75,5.02,4.84,0.17,100.27,87.47,74.68,26622,8659,3.07,,,,,2026-03-27,2026-03-27 08:11:31
1583,程泰,44.8,63.68,51.44,55.49,-0.78,-0.93,0.16,48.29,44.76,41.24,6,15,0.41,,,,,2026-03-27,2026-03-27 08:11:31
1587,吉茂,35.05,22.8,17.61,34.59,-2.64,-2.73,0.09,42.28,37.49,32.7,211,322,0.65,,,,,2026-03-27,2026-03-27 08:11:32
1589,永冠-KY,7.2,26.01,36.21,54.03,-1.66,-1.9,0.24,10.27,8.06,5.85,550,674,0.82,,,,,2026-03-27,2026-03-27 08:11:33
1590,亞德客-KY,990.0,36.17,32.73,54.18,-30.17,-26.66,-3.51,1180.65,1031.7,882.75,345,577,0.6,,,,,2026-03-27,2026-03-27 08:11:33
1597,直得,85.4,69.91,73.08,75.59,2.04,0.98,1.06,88.37,78.61,68.85,790,1963,0.4,74.52,93.85,0.7,0.82,2026-03-27,2026-03-27 08:11:34
1598,岱宇,19.25,21.56,31.65,55.29,-0.14,-0.1,-0.05,20.55,19.56,18.57,271,181,1.5,,,,,2026-03-27,2026-03-27 08:11:36
1603,華電,32.55,17.26,15.84,24.11,-1.48,-1.32,-0.16,39.01,35.23,31.45,492,364,1.35,,,,,2026-03-27,2026-03-27 08:11:36
1604,聲寶,25.3,78.37,75.25,83.33,0.28,0.24,0.04,25.74,24.71,23.69,173,300,0.58,,,,,2026-03-27,2026-03-27 08:11:37
1605,華新,30.75,26.08,31.39,50.97,-1.3,-1.27,-0.03,35.75,32.43,29.11,19844,23209,0.86,,,,,2026-03-27,2026-03-27 08:11:39
1608,華榮,32.0,28.58,32.63,34.62,-0.97,-0.91,-0.06,35.71,33.42,31.13,1621,1816,0.89,,,,,2026-03-27,2026-03-27 08:11:39
1609,大亞,32.15,14.25,15.28,28.12,-1.81,-1.52,-0.29,40.67,35.71,30.75,2997,3196,0.94,,,,,2026-03-27,2026-03-27 08:11:40
1611,中電,12.4,35.15,47.37,65.93,0.02,0.02,0.0,13.07,12.34,11.62,651,1191,0.55,,,,,2026-03-27,2026-03-27 08:11:41
1612,宏泰,35.3,57.32,62.11,71.95,-0.01,-0.09,0.08,36.63,35.0,33.37,376,516,0.73,,,,,2026-03-27,2026-03-27 08:11:41
1614,三洋電,32.6,64.87,47.11,56.96,-0.4,-0.43,0.03,34.51,32.79,31.08,8,20,0.4,,,,,2026-03-27,2026-03-27 08:11:42
1615,大山,45.9,44.27,48.81,63.75,-0.5,-0.6,0.1,48.19,46.01,43.83,64,70,0.92,,,,,2026-03-27,2026-03-27 08:11:43
1616,億泰,23.7,23.93,20.9,27.27,-1.17,-1.03,-0.14,29.15,25.74,22.34,383,611,0.63,,,,,2026-03-27,2026-03-27 08:11:43
1617,榮星,14.6,28.19,32.7,50.0,-0.29,-0.26,-0.03,15.62,14.94,14.27,44,113,0.39,,,,,2026-03-27,2026-03-27 08:11:44
1618,合機,39.8,20.18,21.22,35.51,-1.14,-0.98,-0.16,45.33,41.84,38.35,496,492,1.01,,,,,2026-03-27,2026-03-27 08:11:45
1623,大東電,191.0,20.16,27.68,47.66,-10.7,-11.59,0.89,218.32,201.45,184.58,124,121,1.02,,,,,2026-03-27,2026-03-27 08:11:46
