股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,99.85,100.0,100.55,97.6,38.37,53.94,54.45,2.71,3.56,-0.84,109.7,100.6,91.5,283901,204997,1.38,,29.16,,,2026-06-11,2026-06-11 07:36:09
0051,元大中型100,136.7,136.15,137.8,133.0,39.78,55.38,50.37,3.14,4.31,-1.17,150.55,138.18,125.81,138,126,1.1,,26.89,,,2026-06-11,2026-06-11 07:36:10
0052,富邦科技,58.15,57.95,58.6,56.8,32.76,48.37,51.49,1.5,2.11,-0.61,64.48,59.12,53.76,41584,43995,0.95,,33.94,,,2026-06-11,2026-06-11 07:36:11
0053,元大電子,227.7,227.9,230.0,222.6,32.41,48.62,51.29,5.86,8.37,-2.51,253.56,232.0,210.43,112,60,1.85,,38.36,,,2026-06-11,2026-06-11 07:36:13
0055,元大MSCI金融,39.66,39.36,39.85,38.88,88.92,90.36,80.9,1.6,1.18,0.41,41.02,36.14,31.26,1130,1213,0.93,,16.02,,,2026-06-11,2026-06-11 07:36:14
0056,元大高股息,49.59,49.24,49.8,48.46,45.63,60.16,59.56,1.98,2.3,-0.33,55.1,48.85,42.6,68352,77023,0.89,,19.83,,,2026-06-11,2026-06-11 07:36:15
0057,富邦摩台,295.3,295.4,297.35,290.2,30.09,48.14,53.49,7.38,10.1,-2.72,324.26,298.37,272.47,82,42,1.94,,32.04,,,2026-06-11,2026-06-11 07:36:17
0061,元大寶滬深,24.27,24.48,24.49,24.2,14.5,28.69,43.27,-0.03,0.1,-0.13,25.54,24.84,24.14,63,206,0.31,,19.87,,,2026-06-11,2026-06-11 07:36:18
1101,台泥,24.25,23.95,24.35,23.8,35.74,40.47,52.11,-0.1,-0.08,-0.02,24.79,24.19,23.59,31932,34776,0.92,1817.1,16.32,0.8,3.3,2026-06-11,2026-06-11 07:36:19
1102,亞泥,34.5,34.5,34.75,34.25,76.25,69.55,50.86,-0.15,-0.26,0.11,35.28,34.04,32.79,16386,15722,1.04,1223.56,11.54,2.3,6.67,2026-06-11,2026-06-11 07:36:21
1103,嘉泥,13.45,13.5,13.5,13.25,60.23,64.51,60.0,0.02,-0.01,0.03,13.7,13.26,12.82,269,372,0.72,88.6,16.01,0.55,4.09,2026-06-11,2026-06-11 07:36:22
1104,環泥,29.0,29.25,29.25,28.7,77.12,78.96,72.31,0.22,0.04,0.18,29.67,28.06,26.44,1047,1156,0.91,,11.37,1.85,6.38,2026-06-11,2026-06-11 07:36:24
1108,幸福,13.65,13.75,13.8,13.6,30.09,44.64,53.33,-0.16,-0.18,0.03,14.04,13.72,13.39,281,599,0.47,55.25,6.32,0.75,5.49,2026-06-11,2026-06-11 07:36:25
1109,信大,14.6,14.6,14.65,14.45,55.3,62.41,52.17,-0.12,-0.15,0.02,14.91,14.63,14.35,112,184,0.61,49.81,14.17,0.9,6.16,2026-06-11,2026-06-11 07:36:27
1110,東泥,15.4,15.4,15.5,15.2,46.65,53.87,68.75,0.2,0.07,0.13,16.21,14.71,13.21,184,345,0.53,87.85,42.78,0.3,1.95,2026-06-11,2026-06-11 07:36:28
1201,味全,12.4,12.5,12.6,12.3,55.03,57.35,59.46,-0.05,-0.11,0.06,12.58,12.21,11.84,330,424,0.78,62.75,31.0,0.5,4.03,2026-06-11,2026-06-11 07:36:29
1203,味王,42.75,43.0,43.0,41.8,42.81,51.2,51.49,0.01,0.14,-0.13,44.44,42.6,40.77,34,21,1.57,101.62,23.62,1.2,2.81,2026-06-11,2026-06-11 07:36:31
1210,大成,55.7,55.9,55.9,54.8,81.79,71.68,78.95,0.53,0.17,0.36,55.54,53.25,50.96,6959,9182,0.76,466.05,12.89,3.0,5.39,2026-06-11,2026-06-11 07:36:32
1213,大飲,8.32,8.39,8.4,8.3,42.94,50.84,44.36,-0.13,-0.15,0.03,8.77,8.42,8.08,7,10,0.67,4.71,,0.35,4.21,2026-06-11,2026-06-11 07:36:34
1215,卜蜂,117.5,119.0,119.0,116.0,28.09,22.37,23.2,-4.67,-3.91,-0.76,143.34,125.83,108.32,3238,3792,0.85,346.38,11.32,7.0,5.96,2026-06-11,2026-06-11 07:36:35
1216,統一,75.6,74.4,75.6,74.4,85.27,75.58,69.9,0.6,0.36,0.25,76.44,73.18,69.92,14577,13600,1.07,4295.6,21.98,3.0,3.97,2026-06-11,2026-06-11 07:36:36
1217,愛之味,9.86,9.86,9.86,9.77,51.2,61.04,73.91,0.04,0.01,0.03,10.13,9.68,9.22,679,730,0.93,48.76,23.48,0.25,2.54,2026-06-11,2026-06-11 07:36:38
1218,泰山,19.2,19.35,19.4,19.15,66.05,73.37,64.1,0.15,0.1,0.05,19.82,18.91,18.0,3115,1862,1.67,93.37,14.77,1.32,6.88,2026-06-11,2026-06-11 07:36:39
1219,福壽,12.5,12.65,12.65,12.4,80.47,80.08,78.83,-0.06,-0.14,0.08,12.66,12.22,11.77,204,588,0.35,42.65,27.78,0.5,4.0,2026-06-11,2026-06-11 07:36:40
1220,台榮,11.6,11.65,11.65,11.5,30.36,40.08,35.29,-0.15,-0.15,0.01,12.06,11.8,11.55,152,119,1.27,20.46,145.0,0.7,6.03,2026-06-11,2026-06-11 07:36:42
1225,福懋油,29.35,30.4,30.4,29.35,46.77,51.11,49.0,-0.36,-0.5,0.14,30.45,29.53,28.61,231,419,0.55,71.11,18.12,0.14,0.48,2026-06-11,2026-06-11 07:36:43
1227,佳格,28.85,28.5,29.1,28.45,61.2,53.07,55.13,-0.12,-0.22,0.11,28.88,28.35,27.81,2722,3219,0.85,262.08,21.69,1.4,4.85,2026-06-11,2026-06-11 07:36:45
1229,聯華,41.3,41.55,41.6,40.95,40.19,51.07,62.26,0.12,-0.09,0.22,43.82,40.42,37.01,1935,2891,0.67,738.74,16.07,1.3,3.15,2026-06-11,2026-06-11 07:36:46
1231,聯華食,87.2,87.9,87.9,86.7,56.31,59.27,57.0,0.01,-0.24,0.25,88.37,86.36,84.35,231,375,0.62,260.25,22.89,1.6,1.83,2026-06-11,2026-06-11 07:36:47
1232,大統益,149.5,149.5,150.0,148.5,69.99,60.0,62.5,0.1,-0.13,0.23,149.67,148.28,146.88,154,156,0.98,239.16,18.14,7.2,4.82,2026-06-11,2026-06-11 07:36:49
