股票代號,股票名稱,收盤價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1418,東華,19.0,27.04,27.39,37.97,-0.23,-0.15,-0.08,20.27,19.52,18.78,12,12,1.01,10.32,,,,2026-03-11,2026-03-11 07:32:04
1419,新紡,63.8,30.97,23.6,38.62,-2.26,-1.8,-0.47,72.36,67.19,62.01,78,224,0.35,190.91,14.3,1.5,2.35,2026-03-11,2026-03-11 07:32:05
1423,利華,41.15,65.71,55.95,80.22,0.27,0.05,0.23,39.72,38.31,36.89,383,161,2.38,41.01,9.68,0.8,1.94,2026-03-11,2026-03-11 07:32:06
1432,大魯閣,17.3,21.93,21.84,30.93,-0.36,-0.18,-0.18,19.88,18.22,16.56,506,641,0.79,18.68,,,,2026-03-11,2026-03-11 07:32:06
1434,福懋,16.75,15.88,28.49,37.18,0.06,0.24,-0.17,18.45,17.46,16.47,1541,2748,0.56,281.81,47.86,0.8,4.78,2026-03-11,2026-03-11 07:32:07
1435,中福,20.1,19.04,25.65,43.18,-0.42,-0.12,-0.3,24.16,21.57,18.98,3,7,0.45,28.1,,,,2026-03-11,2026-03-11 07:32:08
1436,華友聯,53.9,17.6,18.61,36.94,-2.02,-1.77,-0.25,61.95,56.9,51.85,302,266,1.14,104.65,11.28,7.53,13.97,2026-03-11,2026-03-11 07:32:08
1437,勤益控,31.45,24.39,32.01,41.67,-0.31,-0.15,-0.16,33.55,32.25,30.95,63,97,0.66,63.49,15.05,1.83,5.82,2026-03-11,2026-03-11 07:32:09
1438,三地開發,30.2,16.94,25.34,46.94,-0.61,-0.3,-0.32,35.34,32.06,28.78,31,32,0.98,33.58,,,,2026-03-11,2026-03-11 07:32:10
1439,雋揚,27.45,22.37,27.15,26.67,-0.61,-0.32,-0.28,31.24,29.08,26.92,24,40,0.59,25.25,9.87,0.3,1.09,2026-03-11,2026-03-11 07:32:10
1440,南紡,12.7,21.54,20.89,35.56,-0.21,-0.15,-0.06,13.85,13.19,12.54,1022,1205,0.85,210.42,60.48,0.3,2.36,2026-03-11,2026-03-11 07:32:11
1441,大東,10.0,14.99,18.19,50.0,-0.06,-0.07,0.01,10.15,10.02,9.89,7,17,0.44,7.17,,,,2026-03-11,2026-03-11 07:32:12
1442,名軒,26.05,13.62,16.05,24.83,-0.89,-0.6,-0.3,31.37,28.62,25.87,805,540,1.49,95.4,6.87,4.5,17.27,2026-03-11,2026-03-11 07:32:12
1443,立益物流,25.05,13.17,20.73,40.0,-0.46,-0.22,-0.24,28.34,26.6,24.86,29,37,0.77,33.9,32.53,,,2026-03-11,2026-03-11 07:32:13
1444,力麗,6.13,23.92,27.58,44.12,-0.05,-0.02,-0.04,6.51,6.26,6.01,734,889,0.83,60.34,21.89,,,2026-03-11,2026-03-11 07:32:14
1445,大宇,13.5,25.33,18.63,28.92,-0.22,0.02,-0.24,16.44,14.55,12.65,70,50,1.4,17.64,,0.5,3.7,2026-03-11,2026-03-11 07:32:14
1446,宏和,16.1,42.05,25.62,44.71,-0.54,-0.52,-0.02,17.37,16.13,14.9,444,226,1.96,22.17,5.71,2.0,12.42,2026-03-11,2026-03-11 07:32:15
1447,力鵬,5.56,52.78,54.18,57.02,0.02,0.02,0.0,5.63,5.46,5.3,670,1019,0.66,46.9,15.44,,,2026-03-11,2026-03-11 07:32:16
1449,佳和,10.7,44.17,34.83,41.82,-0.23,-0.22,-0.01,11.48,10.83,10.19,430,618,0.7,13.6,5.3,0.33,3.08,2026-03-11,2026-03-11 07:32:17
1451,年興,18.2,58.64,63.44,60.29,0.16,0.18,-0.01,18.85,18.03,17.22,2165,653,3.31,36.04,10.34,1.0,5.49,2026-03-11,2026-03-11 07:32:17
1452,宏益,11.2,22.64,17.57,33.33,-0.17,-0.12,-0.05,12.02,11.52,11.03,83,128,0.65,14.86,5.66,0.5,4.46,2026-03-11,2026-03-11 07:32:18
1453,大將,12.4,15.23,18.22,44.44,-0.12,-0.0,-0.12,13.77,12.87,11.96,61,55,1.11,14.04,,,,2026-03-11,2026-03-11 07:32:19
1454,台富,13.0,13.31,12.05,39.19,-0.21,-0.04,-0.18,16.1,14.01,11.92,46,42,1.09,15.88,,0.25,1.92,2026-03-11,2026-03-11 07:32:19
1455,集盛,8.76,56.54,45.83,57.14,0.07,0.06,0.01,8.96,8.53,8.1,747,1403,0.53,46.58,12.17,,,2026-03-11,2026-03-11 07:32:20
1456,怡華,13.65,71.85,66.77,57.53,0.04,0.01,0.03,13.62,13.13,12.65,103,94,1.09,12.79,10.75,,,2026-03-11,2026-03-11 07:32:21
1457,宜進,15.65,48.01,45.31,63.46,0.03,0.01,0.02,16.13,15.38,14.62,148,140,1.06,36.55,37.26,1.0,6.39,2026-03-11,2026-03-11 07:32:21
1459,聯發,11.75,18.58,25.03,48.89,0.01,0.05,-0.04,12.46,11.93,11.4,281,302,0.93,37.3,8.45,,,2026-03-11,2026-03-11 07:32:22
1460,宏遠,6.76,37.64,42.37,49.21,0.06,0.08,-0.03,7.04,6.77,6.5,910,915,0.99,45.59,10.4,,,2026-03-11,2026-03-11 07:32:23
1463,強盛新,17.95,54.09,54.32,46.15,0.01,0.02,-0.01,18.48,18.05,17.62,87,84,1.03,30.8,4.74,2.1,11.7,2026-03-11,2026-03-11 07:32:23
1464,得力,10.85,40.63,37.31,44.12,-0.12,-0.11,-0.01,11.34,11.02,10.7,348,483,0.72,45.99,27.82,0.5,4.61,2026-03-11,2026-03-11 07:32:24
1465,偉全,12.4,61.1,62.86,53.33,-0.03,-0.03,0.0,12.53,12.4,12.27,122,164,0.74,12.85,,0.6,4.84,2026-03-11,2026-03-11 07:32:25
1466,聚隆,17.15,21.39,32.51,49.36,0.61,0.82,-0.21,20.09,17.16,14.24,215,551,0.39,19.06,,,,2026-03-11,2026-03-11 07:32:25
1467,南緯,7.16,28.24,32.34,43.75,-0.1,-0.07,-0.04,7.66,7.36,7.06,79,135,0.59,16.73,,,,2026-03-11,2026-03-11 07:32:26
1468,昶和,12.4,30.49,45.54,36.84,0.03,0.18,-0.14,13.69,12.99,12.3,44,43,1.01,19.89,124.0,,,2026-03-11,2026-03-11 07:32:27
1470,大統新創,23.3,50.56,46.28,54.9,0.06,0.08,-0.02,23.85,23.12,22.39,2,7,0.28,19.98,34.26,1.01,4.33,2026-03-11,2026-03-11 07:32:27
1471,首利,12.15,32.21,43.1,50.0,0.29,0.46,-0.17,14.1,12.41,10.71,607,830,0.73,18.28,,,,2026-03-11,2026-03-11 07:32:28
1472,三洋實業,91.9,72.1,64.06,53.33,0.53,0.39,0.14,92.29,89.96,87.63,71,58,1.21,48.24,14.52,3.0,3.26,2026-03-11,2026-03-11 07:32:29
1473,台南,24.1,27.59,31.72,43.48,-0.32,-0.13,-0.19,26.12,24.84,23.56,179,114,1.57,35.22,19.44,2.0,8.3,2026-03-11,2026-03-11 07:32:29
1474,弘裕,10.1,28.6,32.88,53.33,-0.09,-0.09,-0.0,10.45,10.22,9.98,264,160,1.65,13.12,30.61,0.4,3.96,2026-03-11,2026-03-11 07:32:30
1475,業旺,28.35,17.6,19.2,28.97,-0.84,-0.62,-0.21,32.3,30.24,28.18,15,36,0.42,18.72,8.27,3.6,12.7,2026-03-11,2026-03-11 07:32:31
1476,儒鴻,381.5,12.95,18.25,30.41,-7.09,-1.87,-5.22,445.81,407.93,370.04,812,833,0.97,1046.71,18.99,17.0,4.46,2026-03-11,2026-03-11 07:32:32
1477,聚陽,288.5,15.83,25.98,29.41,-4.88,-1.36,-3.52,331.52,310.9,290.28,1671,1413,1.18,711.71,19.26,16.1,5.58,2026-03-11,2026-03-11 07:32:32
1503,士電,208.5,23.61,29.47,50.7,0.69,3.42,-2.72,234.07,214.25,194.43,2051,3616,0.57,1086.23,33.2,4.5,2.16,2026-03-11,2026-03-11 07:32:33
1504,東元,71.6,23.45,23.4,33.84,-3.53,-2.62,-0.92,87.33,77.76,68.19,5575,8041,0.69,1678.76,28.19,2.2,3.07,2026-03-11,2026-03-11 07:32:34
1506,正道,11.5,53.14,39.37,42.86,-0.18,-0.16,-0.02,12.07,11.65,11.22,179,206,0.87,34.54,143.75,,,2026-03-11,2026-03-11 07:32:34
1512,瑞利,7.76,38.99,22.96,46.89,-0.16,-0.11,-0.05,8.38,7.7,7.02,325,154,2.11,7.62,,,,2026-03-11,2026-03-11 07:32:35
1513,中興電,156.5,21.99,26.74,43.81,-2.24,-0.2,-2.05,176.83,163.43,150.02,4243,4892,0.87,773.23,20.27,4.6,2.94,2026-03-11,2026-03-11 07:32:36
1514,亞力,115.5,24.47,27.14,45.74,-1.13,0.73,-1.85,131.3,120.78,110.25,2523,3535,0.71,312.85,39.69,1.7,1.47,2026-03-11,2026-03-11 07:32:36
1515,力山,25.4,29.57,33.73,45.14,-0.55,-0.45,-0.11,27.46,26.04,24.62,285,292,0.97,46.09,26.19,1.0,3.94,2026-03-11,2026-03-11 07:32:37
1516,川飛,25.5,79.7,69.22,74.65,0.65,0.26,0.39,24.73,22.23,19.73,240,235,1.02,10.2,,,,2026-03-11,2026-03-11 07:32:38
1517,利奇,11.55,23.49,27.99,46.55,-0.07,0.01,-0.07,12.37,11.88,11.39,472,277,1.71,25.41,1.75,0.2,1.73,2026-03-11,2026-03-11 07:32:38
1519,華城,932.0,24.69,26.68,48.68,-0.04,14.36,-14.4,1056.33,959.0,861.67,3129,3746,0.84,2944.01,68.58,9.0,0.97,2026-03-11,2026-03-11 07:32:39
1521,大億,25.1,14.19,18.79,28.77,-0.28,-0.03,-0.26,27.79,26.27,24.75,12,17,0.71,19.13,39.84,1.0,3.98,2026-03-11,2026-03-11 07:32:40
1522,堤維西,41.35,29.56,21.6,25.0,-1.95,-1.59,-0.36,50.54,44.54,38.54,363,547,0.66,128.99,43.07,3.0,7.26,2026-03-11,2026-03-11 07:32:40
1524,耿鼎,29.4,31.61,24.74,32.73,-0.76,-0.54,-0.22,33.78,30.7,27.62,609,1061,0.57,48.6,11.57,2.3,7.82,2026-03-11,2026-03-11 07:32:41
1525,江申,62.5,29.51,32.31,47.06,-0.34,-0.23,-0.11,64.47,62.77,61.08,36,32,1.1,45.88,16.19,2.8,4.48,2026-03-11,2026-03-11 07:32:42
1526,日馳,18.05,10.73,13.29,29.07,-0.36,-0.05,-0.31,21.5,19.63,17.76,154,139,1.11,10.83,,,,2026-03-11,2026-03-11 07:32:43
1527,鑽全,32.7,22.73,23.37,30.38,-0.43,-0.27,-0.17,34.99,33.7,32.4,216,176,1.23,45.31,23.87,2.2,6.73,2026-03-11,2026-03-11 07:32:43
1528,恩德,22.35,29.38,23.96,43.62,-0.84,-0.49,-0.35,28.32,23.83,19.34,3058,3726,0.82,42.76,,0.1,0.45,2026-03-11,2026-03-11 07:32:44
1529,樂事綠能,27.4,59.44,58.04,65.83,1.05,0.9,0.15,28.0,24.86,21.73,7937,9694,0.82,42.5,36.53,0.2,0.73,2026-03-11,2026-03-11 07:32:45
1530,亞崴,27.05,21.83,21.18,35.71,-0.4,-0.12,-0.28,30.19,28.43,26.67,27,31,0.86,25.59,45.08,1.53,5.66,2026-03-11,2026-03-11 07:32:45
1531,高林股,11.65,18.78,24.24,43.64,-0.15,-0.06,-0.09,12.8,12.11,11.43,58,83,0.71,21.22,12.39,0.4,3.43,2026-03-11,2026-03-11 07:32:46
1532,勤美,23.95,40.2,33.66,48.35,-0.45,-0.46,0.01,24.89,23.96,23.03,652,615,1.06,99.7,119.75,1.73,7.22,2026-03-11,2026-03-11 07:32:47
1533,車王電,30.9,49.45,39.21,53.1,-0.43,-0.46,0.03,31.46,30.48,29.51,101,76,1.33,30.45,52.37,,,2026-03-11,2026-03-11 07:32:47
1535,中宇,50.4,50.24,59.09,65.35,-0.31,-0.56,0.25,52.71,49.32,45.92,71,59,1.21,62.37,12.63,3.0,5.95,2026-03-11,2026-03-11 07:32:48
1536,和大,53.3,16.79,20.57,25.79,-1.83,-0.81,-1.02,65.86,58.91,51.96,1357,1377,0.99,148.69,355.33,0.8,1.5,2026-03-11,2026-03-11 07:32:49
1537,廣隆,123.0,28.39,36.88,55.56,-0.19,-0.06,-0.12,125.64,123.53,121.41,59,54,1.1,100.94,14.93,10.5,8.54,2026-03-11,2026-03-11 07:32:49
1538,正峰,18.0,16.61,12.63,17.46,-2.06,-1.38,-0.68,29.74,23.3,16.86,13,26,0.49,5.81,,,,2026-03-11,2026-03-11 07:32:50
1539,巨庭,17.2,27.95,24.2,40.28,-0.41,-0.25,-0.16,18.97,17.71,16.45,204,192,1.06,11.24,68.8,0.85,4.94,2026-03-11,2026-03-11 07:32:51
1540,喬福,22.85,34.94,24.3,39.06,-0.61,-0.45,-0.16,25.44,23.53,21.62,196,257,0.77,19.53,21.97,1.6,7.0,2026-03-11,2026-03-11 07:32:52
1541,錩泰,25.2,35.65,31.89,53.73,-0.14,-0.06,-0.08,25.87,24.8,23.74,45,38,1.17,19.86,17.38,0.5,1.98,2026-03-11,2026-03-11 07:32:52
1558,伸興,94.1,16.04,20.53,45.81,-1.19,-0.96,-0.23,100.21,96.11,92.01,37,49,0.75,60.73,17.02,6.0,6.38,2026-03-11,2026-03-11 07:32:53
1560,中砂,482.5,36.75,44.96,63.2,17.07,18.55,-1.48,536.68,455.45,374.22,3226,2025,1.59,708.99,64.16,3.99,0.83,2026-03-11,2026-03-11 07:32:54
1563,巧新,42.1,21.79,18.82,39.78,-1.18,-0.84,-0.34,47.58,44.23,40.88,366,441,0.83,91.39,29.65,2.27,5.39,2026-03-11,2026-03-11 07:32:54
1568,倉佑,22.05,38.25,30.09,39.18,-0.53,-0.41,-0.11,24.11,22.53,20.96,112,134,0.84,22.73,19.34,1.2,5.44,2026-03-11,2026-03-11 07:32:55
1582,信錦,87.5,77.93,78.7,84.28,5.12,3.47,1.65,90.77,74.31,57.85,6722,12302,0.55,126.24,25.51,5.5,6.29,2026-03-11,2026-03-11 07:32:56
1583,程泰,44.7,19.25,23.55,34.69,-0.68,-0.09,-0.59,51.14,47.61,44.07,28,29,0.97,48.9,20.6,3.03,6.78,2026-03-11,2026-03-11 07:32:56
1587,吉茂,37.7,9.95,13.87,25.09,-2.68,-2.16,-0.52,48.51,42.63,36.76,699,546,1.28,30.18,188.5,0.5,1.33,2026-03-11,2026-03-11 07:32:57
1589,永冠-KY,6.6,7.38,5.41,11.76,-2.7,-1.96,-0.75,20.89,12.81,4.73,3926,2945,1.33,10.11,1.44,,,2026-03-11,2026-03-11 07:32:58
1590,亞德客-KY,1035.0,18.32,21.2,31.33,-11.38,19.31,-30.69,1324.34,1151.7,979.06,1845,1345,1.37,2070.0,26.34,20.01,1.93,2026-03-11,2026-03-11 07:32:58
1597,直得,74.8,36.07,33.77,42.7,-1.33,-0.56,-0.76,83.3,77.12,70.93,257,402,0.64,65.27,82.2,0.7,0.94,2026-03-11,2026-03-11 07:32:59
1598,岱宇,19.75,45.39,39.84,46.15,-0.29,-0.34,0.04,20.7,19.59,18.48,365,435,0.84,32.85,37.98,0.5,2.53,2026-03-11,2026-03-11 07:33:00
1603,華電,36.6,24.88,27.67,39.1,-0.8,-0.54,-0.25,40.52,38.11,35.7,493,500,0.98,58.14,9.97,1.5,4.1,2026-03-11,2026-03-11 07:33:00
1604,聲寶,24.55,53.7,53.7,66.04,0.02,0.01,0.01,24.59,24.08,23.58,1321,436,3.03,89.31,14.97,1.5,6.11,2026-03-11,2026-03-11 07:33:01
1605,華新,33.45,30.79,27.98,42.45,-1.43,-0.99,-0.44,39.37,34.98,30.58,34998,35667,0.98,1482.28,44.6,0.5,1.49,2026-03-11,2026-03-11 07:33:02
1608,華榮,34.1,38.09,41.18,54.7,-0.83,-0.76,-0.07,36.93,34.52,32.12,4470,4738,0.94,144.66,7.0,1.0,2.93,2026-03-11,2026-03-11 07:33:02
1609,大亞,36.9,28.14,32.44,45.89,-0.9,-0.5,-0.4,41.94,38.78,35.62,2474,3653,0.68,288.91,20.5,0.75,2.03,2026-03-11,2026-03-11 07:33:03
1611,中電,13.4,53.05,37.77,54.29,-0.13,-0.11,-0.02,13.7,13.03,12.35,1797,970,1.85,43.25,78.82,0.8,5.97,2026-03-11,2026-03-11 07:33:04
1612,宏泰,34.15,23.18,23.18,38.64,-0.52,-0.27,-0.24,37.03,35.28,33.53,506,708,0.72,107.94,12.94,2.1,6.15,2026-03-11,2026-03-11 07:33:05
1614,三洋電,32.8,27.46,36.14,43.3,-0.27,-0.07,-0.2,35.31,33.78,32.25,19,73,0.26,84.93,31.84,0.58,1.77,2026-03-11,2026-03-11 07:33:05
