股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
1101,台泥,24.0,23.8,24.0,23.45,68.38,44.46,43.48,-0.46,-0.54,0.09,25.43,23.76,22.09,32052,29631,1.08,1846.36,14.77,1.0,4.17,2026-04-07,2026-04-07 08:43:59
1102,亞泥,35.5,35.25,35.75,35.05,81.23,73.53,59.34,0.01,-0.14,0.16,35.48,34.64,33.81,8092,10516,0.77,1259.03,11.87,2.2,6.2,2026-04-07,2026-04-07 08:43:59
1103,嘉泥,13.7,13.75,13.8,13.65,56.76,58.3,56.25,-0.04,-0.06,0.03,13.86,13.6,13.33,104,313,0.33,90.25,16.31,0.55,4.01,2026-04-07,2026-04-07 08:44:00
1104,環泥,29.4,29.5,29.6,29.3,38.72,48.77,40.0,-0.03,-0.04,0.01,30.26,29.45,28.63,262,376,0.7,201.88,11.53,1.7,5.78,2026-04-07,2026-04-07 08:44:01
1108,幸福,14.8,14.8,14.9,14.8,27.19,23.07,28.57,-0.08,-0.06,-0.02,15.23,14.93,14.64,158,238,0.67,59.9,6.85,0.75,5.07,2026-04-07,2026-04-07 08:44:02
1109,信大,15.3,15.3,15.3,15.25,43.75,37.04,50.0,-0.06,-0.06,0.0,15.43,15.29,15.14,35,153,0.23,52.2,14.85,0.9,5.88,2026-04-07,2026-04-07 08:44:02
1110,東泥,14.45,14.35,14.7,14.35,22.28,33.68,26.67,-0.35,-0.28,-0.07,16.28,15.36,14.43,168,267,0.63,82.35,40.14,0.3,2.08,2026-04-07,2026-04-07 08:44:03
1201,味全,13.6,13.45,13.65,13.4,52.8,36.52,33.33,-0.22,-0.23,0.01,14.25,13.7,13.15,459,306,1.5,68.82,34.0,0.5,3.68,2026-04-07,2026-04-07 08:44:04
1203,味王,39.75,39.75,39.85,39.75,71.65,65.52,72.73,-0.02,-0.14,0.12,39.89,38.99,38.08,8,23,0.36,94.49,21.96,1.2,3.02,2026-04-07,2026-04-07 08:44:05
1210,大成,54.9,55.2,56.0,54.7,74.19,77.49,65.0,0.79,0.71,0.08,55.69,53.57,51.45,3197,2178,1.47,459.35,12.71,2.83,5.15,2026-04-07,2026-04-07 08:44:05
1213,大飲,9.49,9.49,9.6,9.45,48.63,58.85,43.35,-0.11,-0.07,-0.04,10.19,9.75,9.3,15,25,0.59,5.37,,0.35,3.69,2026-04-07,2026-04-07 08:44:06
1215,卜蜂,141.5,140.5,143.0,139.5,30.48,21.08,28.85,-3.3,-2.1,-1.2,161.27,147.75,134.23,881,1142,0.77,417.13,13.63,7.0,4.95,2026-04-07,2026-04-07 08:44:07
1216,統一,72.5,72.4,72.9,72.3,79.4,70.8,62.82,-0.14,-0.49,0.35,72.64,70.9,69.16,6370,9843,0.65,4119.46,21.08,3.0,4.14,2026-04-07,2026-04-07 08:44:08
1217,愛之味,10.35,10.3,10.35,10.25,68.81,62.05,61.54,-0.02,-0.05,0.02,10.39,10.24,10.1,339,404,0.84,51.18,24.64,0.25,2.42,2026-04-07,2026-04-07 08:44:08
1218,泰山,19.5,19.45,19.6,19.35,83.86,83.09,63.64,0.28,0.26,0.02,19.91,19.08,18.24,704,828,0.85,94.83,15.0,1.35,6.92,2026-04-07,2026-04-07 08:44:09
1219,福壽,13.8,13.9,14.0,13.7,51.1,60.35,61.9,0.1,0.08,0.02,14.11,13.72,13.33,433,595,0.73,47.09,30.67,0.5,3.62,2026-04-07,2026-04-07 08:44:10
1220,台榮,12.4,12.8,12.8,12.4,36.52,38.2,34.62,-0.1,-0.09,-0.01,13.16,12.67,12.19,151,113,1.34,21.87,155.0,0.7,5.65,2026-04-07,2026-04-07 08:44:10
1225,福懋油,32.9,32.25,33.9,32.25,43.64,39.18,61.03,0.44,0.49,-0.05,33.53,31.97,30.4,474,218,2.17,79.71,20.31,0.14,0.43,2026-04-07,2026-04-07 08:44:11
1227,佳格,30.55,31.0,31.0,30.55,69.62,73.14,53.73,0.28,0.23,0.05,31.18,30.16,29.14,584,1044,0.56,277.52,22.97,1.4,4.58,2026-04-07,2026-04-07 08:44:12
1229,聯華,45.0,45.0,45.15,44.65,61.03,63.98,59.79,0.01,-0.13,0.14,45.58,44.4,43.22,1077,1873,0.57,804.92,17.51,1.3,2.89,2026-04-07,2026-04-07 08:44:13
1231,聯華食,93.2,93.0,93.3,92.2,90.35,86.67,62.86,0.82,0.29,0.53,96.08,90.08,84.08,327,251,1.3,278.16,24.46,1.6,1.72,2026-04-07,2026-04-07 08:44:13
1232,大統益,149.5,149.0,150.0,149.0,44.57,51.04,46.15,0.06,0.29,-0.22,151.12,149.95,148.78,50,59,0.86,239.16,18.14,7.0,4.68,2026-04-07,2026-04-07 08:44:14
1233,天仁,28.75,28.45,28.85,28.45,10.13,11.26,23.75,-0.93,-0.78,-0.14,32.67,30.17,27.67,8,11,0.7,26.03,38.33,0.95,3.3,2026-04-07,2026-04-07 08:44:15
1234,黑松,35.7,36.05,36.05,35.7,27.95,31.5,41.67,-0.26,-0.28,0.02,36.57,36.02,35.47,74,97,0.77,143.47,17.85,1.65,4.62,2026-04-07,2026-04-07 08:44:16
1235,興泰,37.5,37.5,37.5,37.5,23.79,35.25,56.08,-0.92,-0.97,0.05,40.89,38.1,35.31,1,11,0.09,17.05,,0.5,1.33,2026-04-07,2026-04-07 08:44:17
1236,宏亞,25.55,25.6,25.85,25.4,15.4,20.73,7.69,-0.25,-0.06,-0.19,28.28,26.86,25.43,28,32,0.87,22.15,,0.6,2.35,2026-04-07,2026-04-07 08:44:17
1256,鮮活果汁-KY,151.0,149.0,153.0,148.0,34.98,24.15,43.08,-3.1,-2.51,-0.59,168.67,154.18,139.68,46,59,0.77,54.02,13.54,4.66,3.09,2026-04-07,2026-04-07 08:44:18
1301,台塑,47.5,46.6,48.4,46.35,42.49,36.26,51.98,-0.01,0.04,-0.05,48.71,46.68,44.64,30484,34718,0.88,3023.73,37.96,0.5,1.05,2026-04-07,2026-04-07 08:44:20
1303,南亞,80.5,79.8,83.4,79.1,55.49,42.87,40.99,-0.45,-0.23,-0.22,88.74,79.07,69.4,82829,100713,0.82,6384.31,141.23,0.7,0.87,2026-04-07,2026-04-07 08:44:20
1304,台聚,17.75,17.8,18.05,17.0,69.35,71.55,70.74,1.43,1.15,0.28,19.1,15.01,10.93,37099,64009,0.58,190.33,,0.2,1.13,2026-04-07,2026-04-07 08:44:21
1305,華夏,17.6,17.95,18.05,17.05,47.72,55.98,64.66,1.31,1.24,0.07,19.69,15.79,11.9,24030,39248,0.61,102.26,,0.15,0.85,2026-04-07,2026-04-07 08:44:22
1307,三芳,31.0,31.6,31.8,30.95,10.44,22.37,30.12,-0.31,0.1,-0.41,35.7,33.59,31.47,1069,1887,0.57,123.32,10.92,2.7,8.71,2026-04-07,2026-04-07 08:44:23
