股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,100.95,98.05,101.3,98.05,60.16,74.63,64.09,3.8,3.99,-0.2,109.39,99.84,90.29,357774,162747,2.2,,33.03,,,2026-06-08,2026-06-08 07:35:59
0051,元大中型100,137.25,139.95,139.95,133.0,61.5,76.33,62.43,4.62,4.92,-0.3,150.15,137.49,124.82,237,112,2.12,,27.0,,,2026-06-08,2026-06-08 07:36:00
0052,富邦科技,58.85,57.25,59.25,57.25,54.86,71.11,61.88,2.25,2.45,-0.2,64.42,58.77,53.13,72387,42787,1.69,,34.35,,,2026-06-08,2026-06-08 07:36:00
0053,元大電子,230.9,228.6,231.8,225.0,54.24,71.37,63.85,8.83,9.76,-0.93,253.04,230.86,208.67,97,41,2.33,,38.9,,,2026-06-08,2026-06-08 07:36:01
0055,元大MSCI金融,38.15,37.34,38.32,37.34,90.58,90.67,82.72,1.29,0.83,0.45,39.14,35.21,31.27,1448,1410,1.03,,15.41,,,2026-06-08,2026-06-08 07:36:02
0056,元大高股息,49.45,47.67,49.45,47.64,64.97,80.85,67.19,2.51,2.43,0.08,54.71,48.12,41.53,126234,74892,1.69,,19.77,,,2026-06-08,2026-06-08 07:36:03
0057,富邦摩台,298.4,293.9,299.5,293.25,56.18,74.17,63.57,10.78,11.55,-0.78,323.39,297.05,270.71,15,17,0.89,,32.38,,,2026-06-08,2026-06-08 07:36:04
0061,元大寶滬深,24.25,24.3,24.58,24.25,37.15,52.38,44.44,0.12,0.2,-0.08,25.6,25.0,24.4,278,338,0.82,,19.86,,,2026-06-08,2026-06-08 07:36:05
1101,台泥,23.85,23.85,24.0,23.55,44.86,53.1,44.62,-0.06,-0.07,0.0,24.99,24.3,23.6,51782,39605,1.31,1787.12,16.05,0.8,3.35,2026-06-08,2026-06-08 07:36:06
1102,亞泥,33.75,33.7,34.0,33.5,68.14,59.35,41.73,-0.26,-0.32,0.06,35.6,34.15,32.7,17806,17906,0.99,1196.97,11.29,2.3,6.81,2026-06-08,2026-06-08 07:36:07
