股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,108.25,109.05,109.6,107.7,64.33,58.03,56.79,2.3,2.54,-0.24,112.55,105.85,99.15,75496,64754,1.17,,31.61,,,2026-07-06,2026-07-06 07:31:17
0051,元大中型100,149.5,150.5,151.6,149.3,66.85,60.76,61.65,3.09,3.25,-0.17,154.04,144.83,135.61,69,45,1.5,,29.4,,,2026-07-06,2026-07-06 07:31:18
0052,富邦科技,63.55,63.95,64.4,63.2,62.47,57.35,57.29,1.39,1.52,-0.13,66.34,62.02,57.7,16452,19892,0.83,,37.09,,,2026-07-06,2026-07-06 07:31:19
0053,元大電子,246.55,247.45,249.25,245.5,68.03,61.57,55.3,4.74,5.19,-0.45,256.51,241.37,226.22,69,19,3.63,,41.54,,,2026-07-06,2026-07-06 07:31:20
0055,元大MSCI金融,42.09,41.54,42.17,41.54,39.29,38.41,57.28,1.32,1.64,-0.32,44.26,41.49,38.72,381,467,0.82,,17.0,,,2026-07-06,2026-07-06 07:31:21
0056,元大高股息,53.25,53.4,53.95,53.1,52.05,48.26,60.4,1.24,1.47,-0.24,54.76,52.0,49.25,55327,36987,1.5,,21.29,,,2026-07-06,2026-07-06 07:31:22
0057,富邦摩台,322.45,323.45,323.7,322.45,69.37,61.72,58.84,6.98,7.38,-0.4,333.61,313.3,292.99,8,12,0.7,,34.98,,,2026-07-06,2026-07-06 07:31:23
0061,元大寶滬深,25.22,25.27,25.47,25.12,34.6,40.59,55.12,0.14,0.17,-0.03,26.09,25.11,24.13,544,526,1.03,,20.65,,,2026-07-06,2026-07-06 07:31:24
1101,台泥,23.7,23.8,23.9,23.65,36.08,25.97,43.99,-0.03,-0.03,0.01,24.03,23.45,22.88,15805,31237,0.51,1775.88,15.95,0.8,3.38,2026-07-06,2026-07-06 07:31:24
1102,亞泥,36.55,36.5,36.9,36.4,65.04,57.18,61.7,0.42,0.34,0.08,37.08,35.45,33.82,11476,32422,0.35,1296.27,12.22,2.3,6.29,2026-07-06,2026-07-06 07:31:25
1103,嘉泥,13.75,13.7,13.8,13.65,56.19,40.97,52.38,0.04,0.04,-0.0,13.9,13.55,13.21,350,374,0.94,90.58,16.37,0.55,4.0,2026-07-06,2026-07-06 07:31:27
1104,環泥,27.55,27.35,27.75,27.35,63.83,47.92,57.07,0.14,0.11,0.02,27.59,27.08,26.58,776,946,0.82,,10.8,1.85,6.72,2026-07-06,2026-07-06 07:31:28
1108,幸福,14.1,13.95,14.15,13.95,57.8,44.0,57.89,-0.02,-0.05,0.04,14.05,13.8,13.55,491,500,0.98,57.07,6.53,1.0,7.09,2026-07-06,2026-07-06 07:31:28
1109,信大,14.8,14.75,14.8,14.7,74.0,59.24,52.94,-0.04,-0.08,0.03,14.8,14.61,14.42,84,162,0.52,50.49,14.37,0.9,6.08,2026-07-06,2026-07-06 07:31:30
1110,東泥,15.9,16.0,16.3,15.9,73.71,60.69,52.08,0.18,0.15,0.03,16.05,15.52,14.99,452,412,1.1,90.7,44.17,0.3,1.89,2026-07-06,2026-07-06 07:31:30
1201,味全,12.7,12.8,12.8,12.6,64.78,50.38,57.14,0.03,-0.0,0.03,12.66,12.41,12.16,884,558,1.58,64.27,31.75,0.21,1.65,2026-07-06,2026-07-06 07:31:31
1203,味王,42.9,42.45,42.95,42.4,57.26,58.92,41.94,0.11,0.12,-0.01,43.99,42.95,41.92,23,16,1.39,101.98,23.7,1.2,2.8,2026-07-06,2026-07-06 07:31:32
1210,大成,58.8,58.1,59.5,58.1,80.08,71.88,73.44,1.0,0.68,0.32,58.02,55.6,53.18,3929,4308,0.91,491.98,13.61,3.0,5.1,2026-07-06,2026-07-06 07:31:33
1213,大飲,7.58,7.5,7.67,7.39,36.59,33.35,32.53,-0.21,-0.19,-0.03,8.83,8.14,7.44,89,40,2.21,4.29,,0.35,4.62,2026-07-06,2026-07-06 07:31:34
1215,卜蜂,113.0,112.5,113.0,110.5,37.4,28.49,41.94,-3.1,-3.36,0.26,118.64,115.0,111.36,1819,1601,1.14,333.11,10.89,7.0,6.19,2026-07-06,2026-07-06 07:31:35
1216,統一,77.8,76.4,78.4,76.4,62.05,49.37,57.01,0.72,0.61,0.1,77.37,75.22,73.06,22582,13645,1.65,4420.61,22.62,3.0,3.86,2026-07-06,2026-07-06 07:31:36
1217,愛之味,10.2,10.2,10.25,10.1,80.39,64.82,75.0,0.07,0.04,0.03,10.1,9.89,9.67,1130,904,1.25,50.44,24.29,0.25,2.45,2026-07-06,2026-07-06 07:31:37
1218,泰山,17.3,17.2,17.3,17.1,32.3,35.68,29.03,-0.07,0.01,-0.08,18.3,17.83,17.37,1035,1509,0.69,84.13,10.88,1.32,7.63,2026-07-06,2026-07-06 07:31:38
1219,福壽,12.35,12.2,12.4,12.2,54.55,52.57,42.11,-0.02,-0.02,-0.0,12.62,12.48,12.33,1425,792,1.8,42.14,27.44,0.5,4.05,2026-07-06,2026-07-06 07:31:39
1220,台榮,11.85,11.9,11.9,11.75,75.0,56.09,60.0,-0.05,-0.09,0.05,11.88,11.66,11.45,69,128,0.54,20.9,148.13,0.2,1.69,2026-07-06,2026-07-06 07:31:40
1225,福懋油,28.05,28.3,28.45,27.85,9.56,13.58,35.58,-0.52,-0.27,-0.25,32.68,30.12,27.57,424,367,1.15,67.96,17.31,0.14,0.5,2026-07-06,2026-07-06 07:31:41
1227,佳格,30.65,30.2,30.65,30.2,78.28,69.53,77.42,0.31,0.17,0.14,30.15,29.12,28.08,2856,1509,1.89,278.43,23.05,1.34,4.37,2026-07-06,2026-07-06 07:31:42
1229,聯華,43.7,43.75,44.2,43.6,72.68,65.19,68.57,0.57,0.41,0.16,43.9,42.23,40.55,4938,3788,1.3,781.67,17.0,1.8,4.12,2026-07-06,2026-07-06 07:31:43
1231,聯華食,89.1,88.5,89.9,88.1,65.49,56.39,58.82,0.35,0.22,0.14,89.09,87.68,86.27,408,328,1.24,265.92,23.39,1.6,1.8,2026-07-06,2026-07-06 07:31:44
1232,大統益,149.0,152.0,154.0,148.5,56.06,44.81,66.67,0.89,0.33,0.57,146.87,142.84,138.81,932,437,2.13,238.36,18.1,7.2,4.83,2026-07-06,2026-07-06 07:31:45
1233,天仁,28.15,28.15,28.3,28.0,64.78,73.55,54.55,0.01,-0.04,0.05,28.51,28.02,27.54,36,28,1.3,25.49,37.53,0.2,0.71,2026-07-06,2026-07-06 07:31:46
1234,黑松,33.35,33.2,33.35,33.15,31.3,36.44,46.12,0.03,0.05,-0.02,33.68,33.31,32.94,91,164,0.56,134.02,16.68,1.65,4.95,2026-07-06,2026-07-06 07:31:47
1235,興泰,36.9,36.9,36.9,36.6,52.0,44.13,39.41,-0.77,-0.87,0.1,38.77,37.32,35.87,302,77,3.89,16.77,,0.5,1.36,2026-07-06,2026-07-06 07:31:48
1236,宏亞,25.55,25.75,25.8,25.5,35.8,49.18,47.06,0.12,0.16,-0.04,25.91,25.69,25.47,85,68,1.25,22.15,,1.65,6.46,2026-07-06,2026-07-06 07:31:49
1240,茂生農經,58.5,58.5,58.5,58.4,77.31,65.22,60.0,0.02,-0.04,0.06,58.73,58.02,57.3,13,10,1.34,25.88,12.09,3.0,5.13,2026-07-06,2026-07-06 07:31:51
