股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,109.65,110.0,110.75,109.55,82.89,78.7,72.35,1.39,1.0,0.39,109.85,106.17,102.49,74948,65803,1.14,,33.24,,,2026-09-08,2026-09-08 07:31:01
0051,元大中型100,146.05,147.8,147.8,145.95,66.68,69.81,66.78,1.49,1.36,0.12,148.09,144.39,140.69,28,25,1.13,,24.43,,,2026-09-08,2026-09-08 07:31:02
0052,富邦科技,63.6,63.8,64.45,63.5,74.34,71.36,65.34,0.61,0.43,0.18,63.48,61.68,59.89,22502,15097,1.49,,34.43,,,2026-09-08,2026-09-08 07:31:03
0053,元大電子,246.0,249.15,249.15,246.0,71.85,70.18,58.2,2.6,2.24,0.36,246.96,240.71,234.47,32,45,0.72,,36.15,,,2026-09-08,2026-09-08 07:31:03
0055,元大MSCI金融,49.24,48.63,49.3,48.53,95.63,91.01,82.92,1.39,0.92,0.47,48.92,45.12,41.33,481,741,0.65,,19.79,,,2026-09-08,2026-09-08 07:31:04
0056,元大高股息,55.75,55.95,55.95,55.5,87.16,81.85,76.07,1.12,0.91,0.2,55.83,53.46,51.1,17242,25054,0.69,,21.81,,,2026-09-08,2026-09-08 07:31:05
0057,富邦摩台,327.85,328.1,330.85,327.6,82.29,78.76,66.67,3.72,2.77,0.95,326.3,316.47,306.63,35,20,1.74,,32.95,,,2026-09-08,2026-09-08 07:31:06
0061,元大寶滬深,24.08,24.26,24.26,24.05,34.0,39.82,35.71,-0.17,-0.15,-0.02,25.2,24.5,23.81,82,100,0.82,,19.72,,,2026-09-08,2026-09-08 07:31:07
1101,台泥,24.3,24.3,24.5,24.2,20.4,27.58,53.09,0.11,0.15,-0.05,25.09,24.44,23.8,16719,24430,0.68,1820.84,21.44,0.8,3.29,2026-09-08,2026-09-08 07:31:08
1102,亞泥,35.2,35.15,35.2,34.85,79.48,79.01,69.44,0.54,0.52,0.02,36.41,34.39,32.36,5987,6426,0.93,1248.39,9.29,2.3,6.53,2026-09-08,2026-09-08 07:31:09
1103,嘉泥,13.15,13.2,13.25,13.15,37.49,45.8,56.25,0.03,0.03,-0.01,13.35,13.2,13.05,228,204,1.12,92.23,9.33,0.52,3.95,2026-09-08,2026-09-08 07:31:10
1104,環泥,27.45,27.4,27.65,27.25,75.28,75.2,67.8,0.2,0.1,0.11,27.73,26.87,26.01,477,844,0.56,,10.17,1.85,6.74,2026-09-08,2026-09-08 07:31:11
1108,幸福,11.6,11.65,11.65,11.5,30.66,28.65,41.67,-0.12,-0.13,0.01,11.86,11.72,11.59,265,270,0.98,46.95,17.31,1.0,8.62,2026-09-08,2026-09-08 07:31:12
1109,信大,13.5,13.55,13.55,13.4,31.25,29.27,47.37,-0.05,-0.05,0.0,13.72,13.55,13.38,99,77,1.28,46.06,19.57,0.9,6.67,2026-09-08,2026-09-08 07:31:13
1110,東泥,16.0,15.85,16.05,15.85,48.51,58.01,53.57,0.04,0.05,-0.01,16.41,16.05,15.69,83,178,0.47,91.27,25.81,0.3,1.88,2026-09-08,2026-09-08 07:31:14
1201,味全,12.1,12.2,12.2,12.1,20.12,26.02,40.0,-0.02,-0.01,-0.01,12.43,12.25,12.08,271,332,0.82,61.23,19.84,0.21,1.74,2026-09-08,2026-09-08 07:31:15
1203,味王,45.85,45.8,45.85,45.4,67.24,52.28,68.48,-0.02,-0.21,0.19,46.11,43.99,41.88,9,20,0.47,108.99,21.83,1.0,2.18,2026-09-08,2026-09-08 07:31:15
1210,大成,52.5,52.4,52.8,52.0,48.76,35.98,46.15,-0.28,-0.31,0.03,53.29,52.33,51.37,1361,1051,1.29,439.27,12.93,3.0,5.71,2026-09-08,2026-09-08 07:31:16
1213,大飲,7.59,7.3,7.59,7.29,38.61,40.61,58.01,0.03,-0.02,0.04,7.81,7.43,7.05,23,9,2.39,4.3,,0.35,4.61,2026-09-08,2026-09-08 07:31:17
1215,卜蜂,110.0,111.0,111.0,110.0,69.59,60.11,54.17,0.27,-0.0,0.27,111.71,109.17,106.64,307,478,0.64,324.27,12.7,7.0,6.36,2026-09-08,2026-09-08 07:31:18
1216,統一,76.7,75.3,76.7,75.1,34.36,33.99,45.0,0.21,0.41,-0.2,78.38,76.54,74.71,12634,7887,1.6,4358.11,18.62,3.0,3.91,2026-09-08,2026-09-08 07:31:19
