股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,105.8,106.35,107.0,105.45,48.35,53.59,46.56,1.59,2.17,-0.58,111.96,106.5,101.04,56482,80258,0.7,,30.9,,,2026-07-09,2026-07-09 07:31:38
0051,元大中型100,144.25,145.25,146.1,143.8,34.19,46.21,44.28,1.9,2.77,-0.87,152.97,145.69,138.41,65,66,0.99,,28.37,,,2026-07-09,2026-07-09 07:31:39
0052,富邦科技,62.0,62.3,62.7,61.85,42.75,49.78,46.99,0.94,1.29,-0.36,65.89,62.46,59.04,18047,21694,0.83,,36.19,,,2026-07-09,2026-07-09 07:31:40
0053,元大電子,237.0,239.9,241.3,237.0,33.01,47.58,43.46,2.51,4.19,-1.68,255.14,242.22,229.31,36,28,1.29,,39.93,,,2026-07-09,2026-07-09 07:31:41
0055,元大MSCI金融,42.66,43.3,43.3,42.31,70.25,57.81,43.57,1.24,1.46,-0.22,44.02,41.99,39.97,307,375,0.82,,17.23,,,2026-07-09,2026-07-09 07:31:42
0056,元大高股息,52.65,52.55,53.05,52.3,43.57,45.29,49.13,0.97,1.26,-0.3,54.48,52.35,50.22,26356,49658,0.53,,21.05,,,2026-07-09,2026-07-09 07:31:42
0057,富邦摩台,314.15,315.9,315.9,314.15,51.75,58.31,47.49,4.89,6.45,-1.56,331.33,315.52,299.71,10,8,1.17,,34.08,,,2026-07-09,2026-07-09 07:31:43
0061,元大寶滬深,24.99,25.02,25.09,24.84,24.71,31.79,43.73,0.05,0.12,-0.08,26.01,25.26,24.51,124,219,0.57,,20.46,,,2026-07-09,2026-07-09 07:31:44
1101,台泥,22.7,23.15,23.2,22.7,20.26,26.51,34.87,-0.11,-0.05,-0.05,24.08,23.45,22.81,39480,26973,1.46,1700.95,15.27,0.8,3.52,2026-07-09,2026-07-09 07:31:45
1102,亞泥,35.7,35.95,36.1,35.55,52.45,57.09,49.02,0.35,0.36,-0.01,36.81,35.74,34.66,12293,12981,0.95,1266.12,11.94,2.3,6.44,2026-07-09,2026-07-09 07:31:46
1103,嘉泥,13.4,13.65,13.65,13.4,35.91,41.38,34.62,0.01,0.03,-0.02,13.87,13.57,13.27,362,392,0.92,88.27,15.95,0.52,3.88,2026-07-09,2026-07-09 07:31:47
