股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,109.15,108.6,109.15,108.4,79.32,78.91,68.51,1.44,1.09,0.35,110.25,106.37,102.49,44782,61582,0.73,,33.09,,,2026-09-10,2026-09-10 07:31:39
0051,元大中型100,145.5,146.95,146.95,145.05,63.44,70.29,60.76,1.47,1.41,0.06,148.37,144.48,140.59,25,42,0.61,,24.33,,,2026-09-10,2026-09-10 07:31:39
0052,富邦科技,63.6,63.25,63.6,63.0,77.51,75.88,69.57,0.74,0.53,0.2,64.06,61.92,59.79,8051,14353,0.56,,34.43,,,2026-09-10,2026-09-10 07:31:40
0053,元大電子,246.0,246.6,246.6,243.55,75.01,74.3,61.6,2.94,2.51,0.43,248.75,241.58,234.42,135,49,2.74,,36.15,,,2026-09-10,2026-09-10 07:31:41
0055,元大MSCI金融,48.61,48.61,48.84,48.43,89.85,90.44,82.11,1.48,1.11,0.37,49.83,45.61,41.39,518,862,0.6,,19.54,,,2026-09-10,2026-09-10 07:31:42
0056,元大高股息,55.7,55.75,55.75,55.4,86.06,84.29,84.11,1.16,1.0,0.17,56.43,53.79,51.15,14425,20386,0.71,,21.79,,,2026-09-10,2026-09-10 07:31:43
0057,富邦摩台,324.85,323.85,325.25,323.85,76.56,79.68,69.66,4.17,3.26,0.91,328.84,317.72,306.6,8,15,0.54,,32.65,,,2026-09-10,2026-09-10 07:31:44
0061,元大寶滬深,24.07,24.07,24.13,23.92,32.01,38.09,42.45,-0.17,-0.16,-0.02,25.02,24.42,23.81,101,93,1.09,,19.71,,,2026-09-10,2026-09-10 07:31:45
1101,台泥,24.8,24.7,24.95,24.6,28.85,27.42,49.33,0.13,0.14,-0.01,25.15,24.5,23.85,20245,21735,0.93,1858.31,21.88,0.8,3.23,2026-09-10,2026-09-10 07:31:46
1102,亞泥,35.45,35.05,35.45,35.05,90.88,84.59,59.26,0.55,0.53,0.02,36.03,34.73,33.42,6862,6993,0.98,1257.26,9.38,2.3,6.49,2026-09-10,2026-09-10 07:31:47
1103,嘉泥,13.15,13.1,13.25,13.1,29.62,38.25,38.46,0.02,0.03,-0.01,13.35,13.2,13.05,319,269,1.18,92.23,9.33,0.52,3.95,2026-09-10,2026-09-10 07:31:48
1104,環泥,27.25,27.3,27.35,27.15,67.17,72.07,57.41,0.2,0.13,0.06,27.83,26.94,26.06,476,521,0.91,,10.09,1.85,6.79,2026-09-10,2026-09-10 07:31:49
1108,幸福,11.35,11.5,11.5,11.3,20.14,25.05,20.0,-0.14,-0.13,-0.01,11.93,11.7,11.46,638,386,1.65,45.94,16.94,1.0,8.81,2026-09-10,2026-09-10 07:31:50
1109,信大,13.4,13.4,13.45,13.4,19.44,25.97,42.11,-0.05,-0.05,-0.0,13.72,13.53,13.35,80,87,0.91,45.72,19.42,0.9,6.72,2026-09-10,2026-09-10 07:31:51
1110,東泥,16.0,15.9,16.0,15.85,40.36,49.27,46.15,0.03,0.04,-0.01,16.22,16.01,15.8,223,175,1.27,91.27,25.81,0.3,1.88,2026-09-10,2026-09-10 07:31:52
1201,味全,12.05,12.1,12.1,12.05,17.83,23.45,30.0,-0.03,-0.01,-0.02,12.44,12.24,12.04,260,299,0.87,60.98,19.75,0.21,1.74,2026-09-10,2026-09-10 07:31:53
