股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,106.45,106.4,106.95,106.0,87.62,88.07,69.79,0.84,0.1,0.74,109.76,102.34,94.92,57824,68697,0.84,,32.27,,,2026-08-17,2026-08-17 07:31:43
0051,元大中型100,144.55,144.45,144.6,143.6,79.96,83.25,74.09,1.17,-0.14,1.3,150.18,138.15,126.11,48,44,1.1,,24.17,,,2026-08-17,2026-08-17 07:31:44
0052,富邦科技,61.8,61.95,62.2,61.7,81.63,84.76,68.33,0.36,-0.08,0.44,64.21,59.72,55.23,17816,18922,0.94,,33.45,,,2026-08-17,2026-08-17 07:31:45
0053,元大電子,242.1,243.45,243.45,241.65,86.83,87.6,70.09,2.24,-0.03,2.27,251.76,230.41,209.05,20,41,0.49,,35.58,,,2026-08-17,2026-08-17 07:31:46
0055,元大MSCI金融,43.79,44.25,44.25,43.26,48.42,57.68,60.21,0.58,0.65,-0.07,45.05,43.41,41.76,562,278,2.02,,17.6,,,2026-08-17,2026-08-17 07:31:47
0056,元大高股息,53.0,53.4,53.65,52.85,81.39,84.66,72.88,0.81,0.44,0.37,54.61,50.66,46.7,26666,35383,0.75,,20.73,,,2026-08-17,2026-08-17 07:31:48
0057,富邦摩台,319.65,316.25,319.65,316.25,91.0,89.1,66.75,2.73,0.41,2.32,328.33,305.46,282.6,14,9,1.49,,32.13,,,2026-08-17,2026-08-17 07:31:49
0061,元大寶滬深,25.03,24.59,25.03,24.59,66.68,70.14,56.47,0.01,-0.02,0.04,25.39,24.86,24.32,123,222,0.56,,20.49,,,2026-08-17,2026-08-17 07:31:50
1101,台泥,24.2,24.25,24.3,23.85,57.21,58.24,41.89,0.17,0.19,-0.02,24.82,24.19,23.57,20439,22125,0.92,1813.35,18.02,0.8,3.31,2026-08-17,2026-08-17 07:31:51
1102,亞泥,33.45,33.3,33.8,33.2,59.6,44.44,54.37,-0.02,-0.07,0.05,33.62,32.8,31.98,8430,13834,0.61,1186.33,10.65,2.3,6.88,2026-08-17,2026-08-17 07:31:52
1103,嘉泥,13.15,13.1,13.2,13.05,46.95,44.76,33.33,0.03,0.03,-0.0,13.36,13.14,12.93,283,244,1.16,86.63,16.65,0.52,3.95,2026-08-17,2026-08-17 07:31:53
1104,環泥,26.75,26.5,26.8,26.5,37.47,28.69,52.17,-0.07,-0.07,0.0,27.07,26.67,26.28,492,591,0.83,,10.49,1.85,6.92,2026-08-17,2026-08-17 07:31:54
1108,幸福,11.8,11.8,11.85,11.7,34.86,40.71,40.0,-0.19,-0.19,-0.0,12.32,12.0,11.67,478,506,0.95,47.76,5.87,1.0,8.47,2026-08-17,2026-08-17 07:31:55
1109,信大,13.65,13.6,13.65,13.5,41.82,25.55,46.15,-0.06,-0.05,-0.0,13.94,13.68,13.42,389,156,2.49,46.57,17.28,0.9,6.59,2026-08-17,2026-08-17 07:31:56
