股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,104.45,103.35,105.35,103.3,37.97,57.47,56.48,2.3,2.88,-0.58,111.15,105.16,99.17,106320,155313,0.68,,30.5,,,2026-06-29,2026-06-29 07:31:44
0051,元大中型100,145.05,142.75,146.25,142.75,46.23,62.28,59.58,3.17,3.58,-0.41,152.38,144.03,135.69,95,94,1.02,,28.53,,,2026-06-29,2026-06-29 07:31:44
0052,富邦科技,61.35,60.85,61.9,60.75,37.35,56.74,57.91,1.37,1.67,-0.31,65.55,61.64,57.74,24064,34342,0.7,,35.81,,,2026-06-29,2026-06-29 07:31:45
0053,元大電子,236.85,237.6,239.55,236.2,36.65,55.79,54.4,4.38,5.93,-1.55,254.44,240.42,226.4,85,35,2.44,,39.9,,,2026-06-29,2026-06-29 07:31:46
0055,元大MSCI金融,41.8,42.2,42.64,41.69,56.55,72.43,68.3,1.9,1.97,-0.08,44.95,40.52,36.1,712,777,0.92,,16.88,,,2026-06-29,2026-06-29 07:31:47
0056,元大高股息,51.8,51.75,52.35,51.6,43.95,60.7,60.71,1.5,1.8,-0.3,54.67,51.93,49.18,36213,47085,0.77,,20.71,,,2026-06-29,2026-06-29 07:31:48
0057,富邦摩台,309.4,307.9,310.0,307.9,36.99,56.55,56.99,6.53,8.07,-1.54,328.72,311.07,293.41,6,20,0.34,,33.57,,,2026-06-29,2026-06-29 07:31:49
0061,元大寶滬深,25.25,25.28,25.49,25.16,44.4,60.61,65.43,0.19,0.18,0.02,26.06,25.1,24.14,457,275,1.66,,20.67,,,2026-06-29,2026-06-29 07:31:50
1101,台泥,24.15,24.7,24.7,24.1,23.09,31.72,55.36,-0.02,0.0,-0.02,24.95,24.37,23.79,25574,31590,0.81,1809.6,16.25,0.8,3.31,2026-06-29,2026-06-29 07:31:51
1102,亞泥,35.45,36.1,36.25,35.35,49.69,67.39,69.32,0.39,0.31,0.09,36.75,35.0,33.25,15872,15574,1.02,1257.26,11.86,2.3,6.49,2026-06-29,2026-06-29 07:31:52
1103,嘉泥,13.45,13.6,13.6,13.4,34.35,51.99,61.9,0.05,0.07,-0.02,13.89,13.54,13.19,237,309,0.77,88.6,16.01,0.55,4.09,2026-06-29,2026-06-29 07:31:53
1104,環泥,27.0,26.7,27.1,26.55,30.97,34.24,48.35,0.1,0.16,-0.06,27.69,27.04,26.39,936,1778,0.53,,10.59,1.85,6.85,2026-06-29,2026-06-29 07:31:54
1108,幸福,13.7,13.8,13.8,13.65,31.63,44.74,55.0,-0.06,-0.07,0.01,14.06,13.81,13.56,178,257,0.69,55.45,6.34,0.75,5.47,2026-06-29,2026-06-29 07:31:55
1109,信大,14.55,14.7,14.7,14.5,41.89,39.09,47.06,-0.09,-0.1,0.01,14.89,14.65,14.4,143,151,0.95,49.64,14.13,0.9,6.19,2026-06-29,2026-06-29 07:31:55
1110,東泥,15.0,14.95,15.05,14.85,16.11,22.21,36.67,0.09,0.17,-0.08,16.27,15.43,14.6,126,187,0.68,85.57,41.67,0.3,2.0,2026-06-29,2026-06-29 07:31:56
1201,味全,12.3,12.2,12.35,12.2,33.68,44.85,50.0,-0.01,-0.01,-0.01,12.62,12.4,12.18,334,477,0.7,62.25,30.75,0.21,1.71,2026-06-29,2026-06-29 07:31:57
1203,味王,43.1,43.05,43.1,42.8,50.44,54.42,56.64,0.09,0.12,-0.03,44.26,43.02,41.79,17,14,1.24,102.45,23.81,1.2,2.78,2026-06-29,2026-06-29 07:31:58
1210,大成,55.2,55.2,56.0,55.2,48.37,50.4,61.11,0.51,0.51,-0.0,56.52,54.7,52.87,3530,2590,1.36,461.86,12.78,3.0,5.43,2026-06-29,2026-06-29 07:31:59
1213,大飲,7.5,7.81,8.0,7.5,4.6,11.03,26.87,-0.23,-0.16,-0.08,8.96,8.29,7.63,63,28,2.25,4.25,,0.35,4.67,2026-06-29,2026-06-29 07:32:00
1215,卜蜂,115.5,114.0,116.0,114.0,24.37,23.55,51.85,-3.35,-3.76,0.41,119.95,116.22,112.5,703,949,0.74,340.48,11.12,7.0,6.06,2026-06-29,2026-06-29 07:32:01
1216,統一,75.7,75.5,75.9,74.9,47.2,45.67,64.0,0.68,0.72,-0.05,76.81,74.74,72.68,9569,14674,0.65,4301.29,22.01,3.0,3.96,2026-06-29,2026-06-29 07:32:02
1217,愛之味,9.79,9.72,9.83,9.72,33.31,38.47,41.46,0.02,0.03,-0.01,9.98,9.87,9.75,432,545,0.79,48.41,23.31,0.25,2.55,2026-06-29,2026-06-29 07:32:03
1218,泰山,18.0,17.8,18.0,17.8,50.03,44.0,47.25,0.06,0.08,-0.02,18.21,17.98,17.74,438,703,0.62,87.54,11.32,1.32,7.33,2026-06-29,2026-06-29 07:32:04
1219,福壽,12.55,12.5,12.55,12.35,49.85,49.23,56.25,-0.0,-0.02,0.02,12.67,12.47,12.27,458,300,1.52,42.83,27.89,0.5,3.98,2026-06-29,2026-06-29 07:32:05
1220,台榮,11.5,11.45,11.55,11.45,19.31,29.87,27.27,-0.12,-0.12,-0.0,11.95,11.69,11.44,33,80,0.42,20.29,143.75,0.7,6.09,2026-06-29,2026-06-29 07:32:06
1225,福懋油,29.15,29.4,29.7,29.15,17.39,34.16,44.55,-0.15,-0.01,-0.14,32.44,30.35,28.26,274,191,1.43,70.62,17.99,0.14,0.48,2026-06-29,2026-06-29 07:32:07
1227,佳格,29.35,29.05,29.35,29.0,68.38,66.28,69.09,0.15,0.07,0.08,29.58,28.79,28.0,693,1050,0.66,266.62,22.07,1.34,4.57,2026-06-29,2026-06-29 07:32:08
1229,聯華,42.7,42.9,43.1,42.6,55.13,56.56,66.06,0.37,0.24,0.13,43.76,42.03,40.31,2777,4503,0.62,763.78,16.61,1.8,4.22,2026-06-29,2026-06-29 07:32:09
1231,聯華食,88.1,88.0,88.2,87.7,47.47,43.93,57.78,0.23,0.15,0.08,89.02,87.37,85.73,276,314,0.88,262.94,23.12,1.6,1.82,2026-06-29,2026-06-29 07:32:10
1232,大統益,140.5,140.5,141.5,140.5,17.06,32.39,47.55,-0.0,0.24,-0.24,144.38,142.07,139.75,119,171,0.69,224.76,17.07,7.2,5.12,2026-06-29,2026-06-29 07:32:11
1233,天仁,28.3,28.4,28.4,28.3,83.6,82.46,66.07,-0.05,-0.13,0.08,28.36,27.89,27.42,10,21,0.47,25.63,37.73,0.2,0.71,2026-06-29,2026-06-29 07:32:12
1234,黑松,33.5,33.5,33.7,33.4,55.76,60.74,68.75,0.09,0.07,0.02,33.71,33.33,32.94,224,290,0.77,134.63,16.75,1.65,4.93,2026-06-29,2026-06-29 07:32:13
1235,興泰,36.5,36.5,36.7,36.2,23.47,26.57,43.21,-0.99,-0.93,-0.05,40.9,38.1,35.29,15,28,0.53,16.59,,0.5,1.37,2026-06-29,2026-06-29 07:32:13
1236,宏亞,25.8,25.85,25.9,25.75,76.04,76.56,64.29,0.21,0.18,0.03,26.28,25.54,24.8,24,22,1.11,22.36,,1.65,6.4,2026-06-29,2026-06-29 07:32:14
1240,茂生農經,57.5,57.6,57.8,57.5,50.76,65.08,52.78,-0.05,-0.05,-0.01,58.73,57.83,56.92,5,13,0.39,25.43,11.88,2.7,4.7,2026-06-29,2026-06-29 07:32:16
1256,鮮活果汁-KY,176.0,176.5,179.5,175.5,34.95,40.28,49.02,-1.21,-0.01,-1.2,204.6,183.72,162.85,46,104,0.45,62.96,15.78,6.6,3.75,2026-06-29,2026-06-29 07:32:16
1259,安心,57.0,55.6,57.0,55.5,38.36,39.32,51.75,-0.06,0.02,-0.08,58.33,57.01,55.69,5,5,0.92,18.46,23.27,1.2,2.11,2026-06-29,2026-06-29 07:32:18
1264,德麥,268.5,267.5,270.5,267.5,28.23,39.68,52.27,-0.83,-0.73,-0.09,273.12,269.25,265.38,29,29,1.01,99.48,13.14,15.0,5.59,2026-06-29,2026-06-29 07:32:19
1268,漢來美食,168.5,168.5,168.5,167.5,49.87,62.13,53.33,1.26,1.75,-0.49,171.39,169.25,167.11,5,48,0.1,71.15,16.68,7.5,4.45,2026-06-29,2026-06-29 07:32:20
1294,漢田生技,78.9,78.6,79.3,78.6,25.86,32.27,53.54,0.12,0.12,0.0,81.34,79.01,76.69,182,99,1.83,23.88,17.38,3.0,3.8,2026-06-29,2026-06-29 07:32:21
1295,生合,47.0,47.5,47.95,46.75,16.62,27.27,45.78,-1.18,-1.17,-0.0,51.15,49.15,47.15,51,56,0.9,16.2,8.9,3.0,6.38,2026-06-29,2026-06-29 07:32:23
