股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,106.0,107.0,107.55,105.7,31.35,42.57,38.01,1.23,1.84,-0.61,110.9,107.0,103.1,71275,64189,1.11,,30.96,,,2026-07-13,2026-07-13 07:31:13
0051,元大中型100,143.8,144.25,145.95,142.5,25.72,35.79,42.26,1.33,2.27,-0.94,151.69,146.24,140.79,76,60,1.26,,28.28,,,2026-07-13,2026-07-13 07:31:15
0052,富邦科技,62.1,62.3,62.95,61.8,29.11,39.38,37.86,0.71,1.09,-0.38,65.18,62.78,60.39,24660,17528,1.41,,36.25,,,2026-07-13,2026-07-13 07:31:16
0053,元大電子,239.2,242.95,242.95,238.8,21.62,33.44,39.41,1.6,3.27,-1.66,253.6,242.95,232.3,49,25,1.99,,40.3,,,2026-07-13,2026-07-13 07:31:17
0055,元大MSCI金融,42.61,42.66,43.2,42.35,73.34,66.24,45.39,1.14,1.35,-0.21,43.58,42.29,40.99,312,277,1.12,,17.21,,,2026-07-13,2026-07-13 07:31:19
0056,元大高股息,52.4,53.1,53.45,52.15,39.9,43.1,41.67,0.82,1.11,-0.29,54.03,52.6,51.17,49492,42023,1.18,,20.95,,,2026-07-13,2026-07-13 07:31:20
0057,富邦摩台,315.15,318.05,318.05,315.15,35.22,46.6,40.65,3.88,5.55,-1.67,327.86,317.12,306.38,13,8,1.74,,34.19,,,2026-07-13,2026-07-13 07:31:21
0061,元大寶滬深,24.64,25.04,25.13,24.64,15.31,24.34,39.52,-0.01,0.08,-0.1,25.93,25.29,24.65,166,94,1.76,,20.18,,,2026-07-13,2026-07-13 07:31:22
1101,台泥,22.85,22.95,23.05,22.7,13.17,19.18,41.9,-0.17,-0.1,-0.07,24.11,23.37,22.63,26068,23393,1.11,1712.19,17.01,0.8,3.5,2026-07-13,2026-07-13 07:31:24
1102,亞泥,34.9,36.0,36.0,34.85,33.03,47.15,41.49,0.21,0.32,-0.11,36.74,35.78,34.83,20413,11274,1.81,1237.75,11.67,2.3,6.59,2026-07-13,2026-07-13 07:31:25
1103,嘉泥,13.55,13.45,13.65,13.45,37.07,37.55,46.15,0.0,0.02,-0.01,13.87,13.56,13.26,512,305,1.68,89.26,16.13,0.52,3.84,2026-07-13,2026-07-13 07:31:26
1104,環泥,27.1,27.3,27.3,27.0,51.73,55.17,50.0,0.11,0.13,-0.01,27.62,27.09,26.55,610,576,1.06,186.09,10.63,1.85,6.83,2026-07-13,2026-07-13 07:31:28
1108,幸福,13.65,13.7,13.7,13.6,19.53,32.66,43.48,-0.04,-0.03,-0.01,14.06,13.82,13.57,643,554,1.16,55.25,6.32,1.0,7.33,2026-07-13,2026-07-13 07:31:29
1109,信大,14.65,14.65,14.7,14.55,67.01,68.8,69.23,-0.01,-0.04,0.02,14.82,14.62,14.43,229,99,2.32,49.98,14.22,0.9,6.14,2026-07-13,2026-07-13 07:31:30
1110,東泥,15.7,15.6,15.8,15.55,69.72,69.81,59.19,0.21,0.19,0.02,15.94,15.35,14.75,179,147,1.22,89.56,43.61,0.3,1.91,2026-07-13,2026-07-13 07:31:32
1201,味全,12.55,12.45,12.55,12.4,51.09,50.84,57.14,0.03,0.02,0.01,12.68,12.44,12.19,273,294,0.93,63.51,31.38,0.21,1.67,2026-07-13,2026-07-13 07:31:33
1203,味王,42.85,43.2,43.3,42.8,50.26,55.43,42.86,0.06,0.09,-0.03,43.74,43.15,42.55,18,18,0.99,101.86,23.67,1.2,2.8,2026-07-13,2026-07-13 07:31:34
1210,大成,57.9,57.1,58.2,57.1,57.53,61.04,70.37,0.94,0.87,0.07,58.91,56.21,53.51,2818,2279,1.24,484.45,13.4,3.0,5.18,2026-07-13,2026-07-13 07:31:36
1213,大飲,7.53,7.52,7.53,7.39,22.57,25.73,38.14,-0.24,-0.22,-0.02,8.65,7.92,7.18,6,27,0.22,4.26,,0.35,4.65,2026-07-13,2026-07-13 07:31:37
1215,卜蜂,113.5,112.0,113.5,111.5,54.58,41.14,41.94,-2.55,-3.0,0.45,117.32,113.85,110.38,1570,997,1.57,334.59,10.93,7.0,6.17,2026-07-13,2026-07-13 07:31:38
1216,統一,78.5,78.0,79.4,78.0,83.67,77.22,70.73,1.2,0.94,0.26,79.26,76.14,73.01,20553,16237,1.27,4460.38,22.82,3.0,3.82,2026-07-13,2026-07-13 07:31:39
1217,愛之味,10.0,10.0,10.0,9.95,51.31,57.86,59.04,0.06,0.05,0.0,10.15,9.92,9.69,576,385,1.5,49.45,23.81,0.25,2.5,2026-07-13,2026-07-13 07:31:41
1218,泰山,16.2,16.65,16.65,15.95,12.63,18.38,14.89,-0.28,-0.13,-0.15,18.54,17.55,16.55,5754,2034,2.83,78.78,10.19,1.32,8.15,2026-07-13,2026-07-13 07:31:42
1219,福壽,11.9,12.35,12.35,11.75,32.44,39.7,26.09,-0.09,-0.05,-0.05,12.74,12.39,12.05,2676,1040,2.57,40.61,26.44,0.5,4.2,2026-07-13,2026-07-13 07:31:43
1220,台榮,11.45,11.55,11.55,11.3,44.62,55.61,39.13,-0.06,-0.06,-0.0,11.9,11.65,11.39,289,120,2.41,20.2,143.12,0.2,1.75,2026-07-13,2026-07-13 07:31:44
1225,福懋油,26.4,28.05,28.1,26.0,11.74,11.58,12.5,-0.8,-0.56,-0.25,32.8,29.5,26.19,477,182,2.61,63.96,16.3,0.14,0.53,2026-07-13,2026-07-13 07:31:46
1227,佳格,30.1,29.8,30.15,29.8,60.75,62.64,62.03,0.32,0.27,0.05,30.43,29.43,28.43,1431,902,1.59,273.43,22.63,1.34,4.45,2026-07-13,2026-07-13 07:31:47
1229,聯華,40.3,40.35,40.5,39.85,30.76,38.46,62.41,0.36,0.39,-0.04,41.21,39.94,38.67,2563,2584,0.99,735.28,15.99,1.8,4.47,2026-07-13,2026-07-13 07:31:49
1231,聯華食,86.5,86.0,86.5,85.5,25.69,35.24,41.18,-0.09,0.11,-0.2,89.07,87.53,85.99,342,345,0.99,258.16,22.7,1.6,1.85,2026-07-13,2026-07-13 07:31:50
1232,大統益,151.0,150.0,152.5,149.5,53.33,47.48,72.5,1.52,0.93,0.59,149.53,144.03,138.52,782,310,2.52,241.56,18.33,7.2,4.77,2026-07-13,2026-07-13 07:31:51
1233,天仁,28.1,28.1,28.45,28.1,32.88,42.43,50.0,-0.03,-0.02,-0.01,28.47,28.1,27.72,22,21,1.05,25.44,37.47,0.2,0.71,2026-07-13,2026-07-13 07:31:52
1234,黑松,33.3,33.2,33.5,33.1,40.84,34.09,50.0,0.01,0.03,-0.02,33.58,33.3,33.02,290,105,2.74,133.82,16.65,1.65,4.95,2026-07-13,2026-07-13 07:31:54
1235,興泰,35.9,36.25,36.25,35.6,25.43,33.16,35.71,-0.79,-0.81,0.02,38.47,36.88,35.29,71,23,3.03,16.32,,0.5,1.39,2026-07-13,2026-07-13 07:31:55
1236,宏亞,23.3,24.55,24.55,23.25,29.26,40.28,31.59,0.11,0.16,-0.05,24.72,24.15,23.57,179,194,0.92,20.2,,1.65,7.08,2026-07-13,2026-07-13 07:31:56
1240,茂生農經,58.3,57.8,58.3,57.8,72.74,68.69,48.39,-0.0,-0.02,0.02,58.64,58.04,57.43,34,20,1.68,25.79,12.05,3.0,5.15,2026-07-13,2026-07-13 07:32:30
1256,鮮活果汁-KY,192.0,201.0,201.0,186.5,76.63,77.51,72.68,5.05,3.05,2.0,200.36,180.67,160.99,141,128,1.1,68.68,17.2,6.6,3.44,2026-07-13,2026-07-13 07:32:32
1259,安心,58.8,58.7,59.0,58.7,90.42,80.79,70.83,0.42,0.18,0.24,59.07,57.26,55.45,13,18,0.71,19.05,24.0,1.2,2.04,2026-07-13,2026-07-13 07:32:34
1264,德麥,269.5,271.0,272.0,269.0,46.37,54.74,50.0,-0.05,-0.18,0.12,273.1,270.12,267.15,63,32,1.94,99.86,13.2,15.0,5.57,2026-07-13,2026-07-13 07:32:36
1268,漢來美食,165.5,169.0,169.0,165.5,36.06,43.95,38.24,0.03,0.75,-0.73,172.59,168.97,165.36,34,33,1.05,69.88,16.39,7.5,4.53,2026-07-13,2026-07-13 07:32:38
1294,漢田生技,57.7,59.0,59.0,57.5,7.66,11.23,24.02,-1.07,-0.54,-0.53,65.7,61.81,57.92,82,63,1.3,20.96,15.26,3.0,5.2,2026-07-13,2026-07-13 07:32:40
1295,生合,51.3,50.0,54.3,49.8,61.7,58.66,64.4,-0.21,-0.63,0.42,51.12,48.91,46.71,374,92,4.06,17.74,9.73,2.99,5.83,2026-07-13,2026-07-13 07:32:42
1301,台塑,60.2,56.0,60.2,56.0,48.29,52.65,64.25,2.61,2.47,0.14,63.57,54.24,44.91,52108,40059,1.3,3832.18,38.72,0.5,0.83,2026-07-13,2026-07-13 07:32:43
1303,南亞,199.5,192.5,199.5,192.5,77.11,73.34,68.54,20.84,19.99,0.85,213.68,162.12,110.56,88677,68654,1.29,15821.99,356.25,0.8,0.4,2026-07-13,2026-07-13 07:32:44
1304,台聚,13.55,13.45,14.15,13.45,24.56,39.0,56.41,0.16,0.2,-0.03,14.92,13.58,12.24,7550,6487,1.16,145.3,,0.15,1.11,2026-07-13,2026-07-13 07:32:46
1305,華夏,12.95,12.9,13.3,12.9,17.35,32.37,52.78,0.01,0.06,-0.04,14.3,13.2,12.11,2873,3406,0.84,75.25,,0.1,0.77,2026-07-13,2026-07-13 07:32:47
1307,三芳,32.35,32.45,32.75,32.0,22.76,26.54,45.54,0.13,0.34,-0.21,34.98,33.1,31.23,959,945,1.01,128.69,11.39,2.2,6.8,2026-07-13,2026-07-13 07:32:49
1308,亞聚,14.8,14.7,15.35,14.7,37.59,46.54,62.77,0.29,0.23,0.05,15.66,14.32,12.97,2491,3041,0.82,87.87,54.81,0.2,1.35,2026-07-13,2026-07-13 07:32:50
1309,台達化,14.8,14.7,15.3,14.6,23.19,33.97,53.03,-0.31,-0.38,0.08,15.92,14.84,13.75,3810,3229,1.18,58.84,,0.15,1.01,2026-07-13,2026-07-13 07:32:52
1310,台苯,10.35,10.45,10.75,10.3,29.06,45.82,56.6,0.46,0.49,-0.03,11.89,10.11,8.33,5534,7646,0.72,54.63,39.81,,,2026-07-13,2026-07-13 07:32:53
1312,國喬,13.35,13.5,13.8,13.2,14.28,26.53,44.44,0.22,0.38,-0.16,14.85,13.81,12.77,11320,12237,0.93,203.57,20.23,,,2026-07-13,2026-07-13 07:32:54
1313,聯成,12.3,12.6,12.85,12.25,26.95,44.4,56.69,0.42,0.47,-0.05,14.01,12.31,10.6,6155,9325,0.66,163.69,,0.1,0.81,2026-07-13,2026-07-13 07:32:56
1314,中石化,8.85,8.8,9.25,8.8,41.09,56.54,61.79,0.43,0.42,0.01,10.22,8.55,6.88,72844,140961,0.52,334.96,5.09,,,2026-07-13,2026-07-13 07:32:57
1315,達新,63.7,63.5,63.7,63.4,54.56,56.14,65.12,0.55,0.45,0.1,64.45,62.71,60.97,17,13,1.35,60.85,41.1,4.5,7.06,2026-07-13,2026-07-13 07:32:59
1316,上曜,10.3,10.4,10.45,10.2,18.71,27.63,50.0,-0.09,-0.08,-0.01,11.1,10.53,9.95,1236,1081,1.14,36.63,46.82,,,2026-07-13,2026-07-13 07:33:01
1319,東陽,75.2,76.0,77.0,75.2,26.54,29.0,32.79,-2.69,-2.01,-0.68,97.64,81.39,65.13,2614,2021,1.29,444.79,11.7,5.0,6.65,2026-07-13,2026-07-13 07:33:02
1321,大洋,31.15,31.55,31.55,30.95,48.73,55.84,58.57,0.29,0.33,-0.04,32.22,31.36,30.5,173,97,1.77,68.74,,0.38,1.22,2026-07-13,2026-07-13 07:33:04
1323,永裕,20.1,20.2,20.35,20.0,65.5,65.76,54.72,0.15,0.11,0.04,20.6,19.96,19.32,92,70,1.3,18.35,77.31,0.9,4.48,2026-07-13,2026-07-13 07:33:05
1324,地球,10.35,10.4,10.45,10.3,26.17,36.98,50.0,-0.01,-0.01,-0.0,10.72,10.47,10.21,55,56,0.99,7.78,,0.2,1.93,2026-07-13,2026-07-13 07:33:07
1325,恆大,24.25,24.55,24.55,24.15,27.98,32.94,32.56,-0.51,-0.5,-0.01,26.64,25.06,23.48,133,110,1.21,20.68,,0.3,1.24,2026-07-13,2026-07-13 07:33:08
1326,台化,65.0,60.0,66.0,60.0,49.69,54.83,64.71,3.54,3.29,0.24,68.99,58.25,47.51,96009,56092,1.71,3801.86,44.3,0.6,0.92,2026-07-13,2026-07-13 07:33:10
1336,台翰,14.5,14.4,14.5,14.35,13.74,13.73,30.0,0.04,0.16,-0.12,15.89,14.95,14.0,76,74,1.02,11.25,20.71,0.26,1.79,2026-07-13,2026-07-13 07:33:12
1337,再生-KY,5.0,5.12,5.16,5.0,23.41,35.65,51.19,0.04,0.04,-0.0,5.48,5.07,4.67,828,610,1.36,13.45,,,,2026-07-13,2026-07-13 07:33:14
1338,廣華-KY,16.05,16.7,16.85,15.8,41.68,51.63,42.76,0.13,0.18,-0.06,17.41,16.73,16.06,179,109,1.64,12.96,1.86,0.31,1.93,2026-07-13,2026-07-13 07:33:16
1339,昭輝,44.5,44.9,45.6,44.15,50.1,58.95,56.6,0.48,0.5,-0.03,45.67,44.32,42.97,150,94,1.6,32.99,18.46,3.0,6.74,2026-07-13,2026-07-13 07:33:17
1340,勝悅-KY,5.33,5.5,5.5,5.33,27.98,36.58,44.53,-0.03,-0.03,-0.0,5.96,5.55,5.13,220,167,1.32,8.15,,,,2026-07-13,2026-07-13 07:33:18
1341,富林-KY,58.2,58.2,58.2,58.2,33.21,36.55,51.46,0.05,0.12,-0.07,60.01,58.23,56.45,0,5,0.0,30.76,15.73,4.0,6.87,2026-07-10,2026-07-13 07:33:20
1342,八貫,114.5,110.5,115.0,110.5,57.95,54.63,46.03,2.21,3.05,-0.85,119.09,113.78,108.46,499,331,1.5,89.31,20.48,6.0,5.24,2026-07-13,2026-07-13 07:33:22
1402,遠東新,26.85,27.45,27.7,26.8,12.67,24.28,31.25,0.08,0.35,-0.26,29.6,28.36,27.12,44940,24128,1.86,1437.04,17.32,1.25,4.66,2026-07-13,2026-07-13 07:33:23
