股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,94.6,92.5,94.65,92.4,82.18,81.95,83.82,4.1,3.35,0.75,96.43,84.97,73.51,124879,119769,1.04,,30.95,,,2026-05-04,2026-05-04 09:34:13
0051,元大中型100,128.75,128.2,129.05,128.2,84.63,80.19,88.82,4.3,3.83,0.47,131.79,120.18,108.57,94,106,0.89,,25.32,,,2026-05-04,2026-05-04 09:34:14
0052,富邦科技,55.4,53.95,55.5,53.85,79.4,80.24,80.26,2.5,2.04,0.46,56.6,49.45,42.3,51250,63713,0.8,,32.34,,,2026-05-04,2026-05-04 09:34:15
0053,元大電子,218.1,213.85,218.95,213.85,85.29,85.18,84.08,10.73,8.93,1.8,223.16,193.79,164.41,36,30,1.18,,36.75,,,2026-05-04,2026-05-04 09:34:16
0055,元大MSCI金融,33.14,33.25,33.55,33.11,41.32,46.82,56.09,0.15,0.16,-0.02,33.7,33.19,32.69,320,317,1.01,,13.39,,,2026-05-04,2026-05-04 09:34:17
0056,元大高股息,41.92,41.51,41.94,41.51,68.93,67.83,78.85,0.94,0.82,0.11,42.77,39.81,36.84,105456,83065,1.27,,16.76,,,2026-05-04,2026-05-04 09:34:18
0057,富邦摩台,281.2,277.9,281.2,277.9,83.68,82.83,85.44,12.36,10.14,2.22,286.96,252.53,218.09,29,39,0.75,,30.51,,,2026-05-04,2026-05-04 09:34:18
0061,元大寶滬深,24.62,24.41,24.7,24.41,72.39,68.11,80.15,0.26,0.21,0.05,24.9,23.96,23.02,432,290,1.49,,20.16,,,2026-05-04,2026-05-04 09:34:19
1101,台泥,24.45,24.55,24.8,24.3,31.74,29.25,32.61,0.0,0.02,-0.02,25.63,24.71,23.78,30843,24994,1.23,1880.98,15.05,1.0,4.09,2026-05-04,2026-05-04 09:34:20
1102,亞泥,34.9,35.25,35.3,34.7,25.66,38.12,41.56,0.04,0.11,-0.08,36.08,35.47,34.85,7444,9231,0.81,1237.75,11.67,2.2,6.3,2026-05-04,2026-05-04 09:34:21
1103,嘉泥,13.3,13.45,13.45,13.25,15.05,21.8,32.14,-0.09,-0.04,-0.05,14.1,13.71,13.31,551,395,1.39,87.61,15.83,0.55,4.14,2026-05-04,2026-05-04 09:34:22
1104,環泥,28.25,28.35,28.35,28.2,17.02,20.02,24.39,-0.29,-0.21,-0.08,29.81,29.0,28.19,868,663,1.31,,11.08,1.7,6.02,2026-05-04,2026-05-04 09:34:24
1108,幸福,14.55,14.6,14.6,14.45,24.68,23.92,31.25,-0.1,-0.09,-0.01,14.99,14.73,14.46,168,155,1.08,58.89,6.74,0.75,5.15,2026-05-04,2026-05-04 09:34:24
1109,信大,15.45,15.45,15.5,15.4,66.34,60.87,54.55,0.02,0.02,0.0,15.55,15.42,15.3,95,128,0.74,52.71,15.0,0.9,5.83,2026-05-04,2026-05-04 09:34:25
1110,東泥,15.0,15.25,15.4,15.0,41.03,40.17,48.0,-0.08,-0.09,0.01,16.07,15.22,14.37,149,186,0.8,85.48,41.67,0.3,2.0,2026-05-04,2026-05-04 09:34:26
1201,味全,12.25,12.5,12.55,12.2,8.36,12.86,13.79,-0.32,-0.26,-0.07,13.85,13.11,12.37,889,561,1.58,61.99,30.62,0.5,4.08,2026-05-04,2026-05-04 09:34:27
1203,味王,42.75,42.35,44.0,42.35,44.82,61.77,61.54,0.97,1.03,-0.06,45.71,42.4,39.1,21,21,1.0,101.62,23.62,1.2,2.81,2026-05-04,2026-05-04 09:34:28
1210,大成,52.6,53.4,53.4,52.4,25.0,30.07,32.88,-0.06,0.17,-0.24,55.49,54.16,52.84,3271,1872,1.75,440.11,12.18,2.83,5.38,2026-05-04,2026-05-04 09:34:29
1213,大飲,8.79,8.88,9.0,8.74,48.21,43.4,27.1,-0.22,-0.19,-0.03,9.67,9.2,8.74,50,38,1.31,4.98,,0.35,3.98,2026-05-04,2026-05-04 09:34:30
1215,卜蜂,140.0,139.0,141.0,138.5,26.7,26.4,29.17,-1.9,-1.98,0.07,145.32,141.38,137.43,784,1150,0.68,412.71,13.5,7.0,5.0,2026-05-04,2026-05-04 09:34:31
1216,統一,69.6,70.0,70.2,69.4,9.68,17.84,32.86,-0.49,-0.15,-0.34,74.06,71.75,69.44,12767,12017,1.06,3954.68,20.23,3.0,4.31,2026-05-04,2026-05-04 09:34:32
1217,愛之味,9.85,9.94,9.94,9.81,10.28,19.99,24.69,-0.04,-0.02,-0.02,10.2,10.04,9.88,790,808,0.98,48.71,23.45,0.25,2.54,2026-05-04,2026-05-04 09:34:33
1218,泰山,18.75,18.95,19.0,18.65,45.89,42.59,26.67,-0.04,0.01,-0.05,19.62,19.12,18.61,1178,748,1.57,91.18,14.42,1.35,7.2,2026-05-04,2026-05-04 09:34:34
1219,福壽,13.45,13.45,13.5,13.45,19.06,20.98,20.51,-0.09,0.0,-0.09,14.65,13.93,13.21,375,383,0.98,45.9,29.89,0.5,3.72,2026-05-04,2026-05-04 09:34:35
1220,台榮,12.4,12.6,12.6,12.3,23.04,24.32,35.0,-0.07,-0.06,-0.01,12.78,12.53,12.28,83,65,1.29,21.87,155.0,0.7,5.65,2026-05-04,2026-05-04 09:34:36
1225,福懋油,32.05,32.25,32.4,31.6,40.3,38.98,40.25,0.04,0.23,-0.2,34.56,32.73,30.9,179,369,0.48,77.65,19.78,0.14,0.44,2026-05-04,2026-05-04 09:34:37
1227,佳格,28.95,29.0,29.0,28.75,12.9,14.82,31.82,-0.28,-0.14,-0.13,30.98,29.83,28.67,1145,850,1.35,262.99,21.77,1.4,4.84,2026-05-04,2026-05-04 09:34:38
1229,聯華,41.25,41.3,41.4,41.05,8.36,10.32,18.28,-0.82,-0.56,-0.26,45.98,43.45,40.91,3735,3221,1.16,737.85,16.05,1.3,3.15,2026-05-04,2026-05-04 09:34:39
1231,聯華食,87.0,86.8,87.2,86.5,30.33,24.06,32.97,-1.01,-0.7,-0.31,93.88,89.42,84.97,295,299,0.99,259.66,22.83,1.6,1.84,2026-05-04,2026-05-04 09:34:40
1232,大統益,148.0,148.5,149.0,148.0,23.03,30.61,38.46,-0.27,-0.04,-0.23,151.17,149.68,148.18,88,82,1.07,236.76,17.96,7.0,4.73,2026-05-04,2026-05-04 09:34:41
1233,天仁,28.6,28.75,28.9,28.6,36.98,34.57,35.85,-0.4,-0.47,0.06,29.81,29.01,28.2,26,29,0.89,25.9,38.13,0.95,3.32,2026-05-04,2026-05-04 09:34:42
