股票代號,股票名稱,收盤價,開盤價,最高價,最低價,K值,D值,RSI,DIF,MACD,柱狀圖,BB上軌,BB中軌,BB下軌,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,交易日,更新時間
0050,元大台灣50,105.9,104.1,106.05,103.5,46.85,49.66,58.08,0.62,0.49,0.13,110.31,103.12,95.93,88577,59865,1.48,,32.11,,,2026-08-26,2026-08-26 09:31:42
0051,元大中型100,144.5,143.3,144.55,143.2,44.93,46.4,64.01,1.08,0.72,0.35,151.6,139.65,127.7,50,25,1.99,,24.17,,,2026-08-26,2026-08-26 09:31:43
0052,富邦科技,61.95,60.7,62.0,60.6,48.79,48.33,58.9,0.28,0.17,0.11,64.45,60.1,55.75,12121,9561,1.27,,33.53,,,2026-08-26,2026-08-26 09:31:44
0053,元大電子,241.15,236.55,241.15,236.55,58.32,58.74,60.47,2.21,1.53,0.67,254.72,233.33,211.94,34,63,0.54,,35.44,,,2026-08-26,2026-08-26 09:31:45
0055,元大MSCI金融,44.52,45.12,45.19,44.36,59.72,53.9,50.92,0.43,0.49,-0.07,45.03,43.78,42.53,412,257,1.6,,17.89,,,2026-08-26,2026-08-26 09:31:46
0056,元大高股息,53.25,52.45,53.3,52.4,49.78,51.1,65.25,0.7,0.64,0.06,55.4,51.41,47.43,30972,20990,1.48,,20.83,,,2026-08-26,2026-08-26 09:31:47
0057,富邦摩台,317.0,312.0,317.6,312.0,51.62,51.83,56.82,2.06,1.6,0.46,330.55,307.95,285.35,14,18,0.8,,31.86,,,2026-08-26,2026-08-26 09:31:48
0061,元大寶滬深,24.38,24.17,24.5,24.17,25.71,32.46,40.41,-0.14,-0.07,-0.06,25.36,24.71,24.07,136,125,1.09,,19.96,,,2026-08-26,2026-08-26 09:31:49
1101,台泥,24.3,24.65,24.7,24.25,42.99,50.9,49.06,0.19,0.2,-0.01,24.97,24.3,23.63,36069,37682,0.96,1820.84,21.44,0.8,3.29,2026-08-26,2026-08-26 09:31:50
1102,亞泥,35.2,35.1,35.3,34.8,92.26,86.16,71.43,0.54,0.29,0.26,35.43,33.4,31.36,9544,13269,0.72,1248.39,9.29,2.3,6.53,2026-08-26,2026-08-26 09:31:51
1103,嘉泥,13.3,13.25,13.35,13.15,59.22,51.48,71.43,0.05,0.04,0.01,13.34,13.15,12.95,299,364,0.82,93.28,9.43,0.52,3.91,2026-08-26,2026-08-26 09:31:52
1104,環泥,26.8,26.7,26.85,26.4,74.03,60.86,59.46,-0.01,-0.04,0.03,27.08,26.66,26.24,921,747,1.23,,9.96,1.85,6.9,2026-08-26,2026-08-26 09:31:53
1108,幸福,11.8,11.7,11.8,11.7,37.67,35.08,36.84,-0.15,-0.17,0.02,12.15,11.87,11.59,153,173,0.88,47.76,17.61,1.0,8.47,2026-08-26,2026-08-26 09:31:54
1109,信大,13.75,13.55,13.75,13.5,53.2,41.7,61.11,-0.03,-0.04,0.01,13.8,13.6,13.4,56,131,0.43,46.91,19.93,0.9,6.55,2026-08-26,2026-08-26 09:31:55
1110,東泥,16.0,16.0,16.15,15.9,33.8,36.87,54.17,0.05,0.1,-0.04,16.45,16.05,15.65,106,142,0.74,91.27,25.4,0.3,1.88,2026-08-26,2026-08-26 09:31:56
1201,味全,12.25,12.3,12.3,12.2,46.89,62.8,64.71,0.02,0.01,0.01,12.47,12.23,11.98,461,387,1.19,61.99,20.08,0.21,1.71,2026-08-26,2026-08-26 09:31:57
1203,味王,46.9,44.55,47.0,44.55,58.42,42.01,47.46,-0.26,-0.15,-0.11,49.84,46.15,42.45,38,15,2.41,111.48,22.33,1.0,2.13,2026-08-26,2026-08-26 09:31:58
